trial_index	trial_type	block_number	response_time_ms
55	go	4	578.545
56	go	4	744.999
57	go	4	444.746
58	go	4	476.989
59	go	4	611.289
60	go	4	528.233
61	go	4	577.501
62	go	4	n/a
63	nogo	4	395.033
64	go	4	592.471
65	go	4	461.600
66	go	4	609.728
67	go	4	527.712
68	go	4	594.646
69	go	4	527.557
70	go	4	629.203
71	go	4	611.501
72	go	4	529.523
73	go	4	511.392
74	go	4	711.895
75	nogo	4	393.952
76	go	4	694.994
77	nogo	4	n/a
78	go	4	676.394
79	go	4	626.470
80	go	4	880.088
81	go	4	527.648
82	nogo	4	442.991
83	go	4	511.063
84	go	4	528.444
85	go	4	575.780
86	go	4	525.268
87	nogo	4	492.943
88	go	4	644.289
89	go	4	661.531
90	nogo	4	427.655
91	go	4	544.005
92	nogo	4	376.568
93	go	4	760.931
94	go	4	778.698
95	go	4	678.294
96	go	4	694.798
97	go	4	960.048
98	go	4	926.849
99	go	4	993.932
100	go	4	492.988
101	go	4	896.023
102	nogo	4	474.830
103	go	4	544.100
104	go	4	528.215
105	go	4	577.390
106	nogo	4	511.077
107	go	4	694.467
108	go	4	n/a
109	nogo	4	393.136
110	go	4	642.304
111	nogo	4	492.639
112	go	4	710.225
113	nogo	4	n/a
114	go	4	843.546
115	go	5	759.047
116	go	5	529.729
117	go	5	n/a
118	nogo	5	n/a
119	go	5	510.793
120	nogo	5	392.431
121	go	5	494.079
122	nogo	5	526.144
123	go	5	676.533
124	go	5	643.263
125	go	5	458.814
126	go	5	644.666
127	go	5	692.359
128	nogo	5	392.173
129	go	5	511.232
130	go	5	562.030
131	go	5	394.254
132	go	5	560.799
133	nogo	5	444.206
134	go	5	543.299
135	go	5	545.990
136	go	5	410.434
137	go	5	559.854
138	nogo	5	n/a
139	go	5	n/a
140	go	5	494.738
141	go	5	n/a
142	nogo	5	n/a
143	go	5	692.827
144	go	5	594.155
145	go	5	n/a
146	go	5	643.479
147	go	5	693.304
148	go	5	527.756
149	go	5	542.875
150	go	5	511.626
151	go	5	644.447
152	go	5	426.737
153	nogo	5	508.880
154	go	5	644.067
155	go	5	561.177
156	nogo	5	n/a
157	go	5	543.588
158	go	5	560.637
159	go	5	509.828
160	go	5	628.789
161	go	5	626.303
162	go	5	544.953
163	go	5	611.210
164	go	5	678.230
165	go	5	692.518
166	nogo	5	378.181
167	go	5	580.317
168	go	5	660.752
169	nogo	5	376.889
170	go	5	475.775
171	go	5	676.819
172	nogo	5	459.206
173	go	5	759.698
174	go	5	712.690
193	go	7	746.107
194	go	7	512.218
195	go	7	526.409
