trial_index	trial_type	block_number	mean_velocity
55	go	4	1017.047225
56	go	4	909.681117
57	go	4	1300.926010
58	go	4	1231.414358
59	go	4	988.354651
60	go	4	1110.227654
61	go	4	1077.276331
62	go	4	n/a
63	nogo	4	1178.526162
64	go	4	1117.821514
65	go	4	1319.419741
66	go	4	1074.921406
67	go	4	1214.780657
68	go	4	1038.801626
69	go	4	1200.229309
70	go	4	1015.319710
71	go	4	1084.988844
72	go	4	1309.695014
73	go	4	1191.254191
74	go	4	877.206924
75	nogo	4	1116.886136
76	go	4	768.770347
77	nogo	4	n/a
78	go	4	836.232182
79	go	4	990.461790
80	go	4	715.835692
81	go	4	1166.168436
82	nogo	4	1198.596747
83	go	4	1250.759559
84	go	4	1094.382869
85	go	4	1099.960623
86	go	4	1159.776725
87	nogo	4	987.720944
88	go	4	923.441841
89	go	4	886.084226
90	nogo	4	1063.973617
91	go	4	1222.320170
92	nogo	4	845.359298
93	go	4	789.785022
94	go	4	807.338670
95	go	4	871.485535
96	go	4	924.724747
97	go	4	644.055898
98	go	4	646.745908
99	go	4	622.298713
100	go	4	1205.049094
101	go	4	808.961432
102	nogo	4	846.703032
103	go	4	1166.644570
104	go	4	1139.193243
105	go	4	1040.744533
106	nogo	4	979.926965
107	go	4	923.012859
108	go	4	n/a
109	nogo	4	985.612139
110	go	4	934.267793
111	nogo	4	900.642292
112	go	4	886.330688
113	nogo	4	n/a
114	go	4	853.320509
115	go	5	692.304639
116	go	5	1161.863114
117	go	5	n/a
118	nogo	5	n/a
119	go	5	1233.219928
120	nogo	5	892.854083
121	go	5	1298.957933
122	nogo	5	749.741736
123	go	5	842.677025
124	go	5	904.307332
125	go	5	1412.672281
126	go	5	869.577197
127	go	5	869.307993
128	nogo	5	984.671244
129	go	5	1139.240418
130	go	5	1042.851590
131	go	5	1614.434177
132	go	5	1131.328992
133	nogo	5	982.202965
134	go	5	1136.091701
135	go	5	1177.845624
136	go	5	1560.524811
137	go	5	1242.742957
138	nogo	5	n/a
139	go	5	n/a
140	go	5	1207.896342
141	go	5	n/a
142	nogo	5	n/a
143	go	5	846.498392
144	go	5	1051.485142
145	go	5	n/a
146	go	5	909.409099
147	go	5	813.260815
148	go	5	1189.742398
149	go	5	1173.829312
150	go	5	1324.070533
151	go	5	1168.407722
152	go	5	1542.538969
153	nogo	5	837.140098
154	go	5	951.864135
155	go	5	995.269307
156	nogo	5	n/a
157	go	5	1170.542501
158	go	5	1139.333167
159	go	5	1264.768804
160	go	5	900.342371
161	go	5	998.190709
162	go	5	1109.284900
163	go	5	947.379420
164	go	5	919.746361
165	go	5	932.244348
166	nogo	5	1087.158030
167	go	5	1134.002925
168	go	5	846.201374
169	nogo	5	1219.160422
170	go	5	1257.223797
171	go	5	1053.079221
172	nogo	5	931.484053
173	go	5	815.772647
174	go	5	868.555085
193	go	7	800.756483
194	go	7	1116.571146
195	go	7	1142.333407
196	go	7	865.348597
197	go	7	978.797084
198	go	7	1222.000136
199	go	7	1002.794027
200	go	7	941.150199
201	go	7	1141.266964
202	go	7	1140.074821
203	go	7	1437.132036
204	nogo	7	863.018390
205	go	7	815.724285
206	go	7	786.644904
207	nogo	7	962.122613
208	go	7	1115.429396
209	nogo	7	1069.089002
210	go	7	514.014908
211	nogo	7	544.319674
212	go	7	759.363250
213	go	7	620.286215
214	go	7	813.417212
215	go	7	754.891192
216	nogo	7	681.104619
217	go	7	996.341931
218	go	7	770.868248
219	go	7	1018.090150
220	go	7	959.129318
221	go	7	793.258520
222	nogo	7	986.739490
223	go	7	1013.608743
224	go	7	784.795197
225	nogo	7	870.724487
226	go	7	1072.538522
227	go	7	1005.075798
228	go	7	913.262170
229	go	7	907.088157
230	go	7	782.354846
231	go	7	915.485274
232	go	7	1452.819031
233	go	7	1194.390727
234	go	7	932.506873
235	go	7	1119.833227
236	nogo	7	n/a
237	go	7	1308.881891
238	go	7	1012.237077
239	go	7	1017.491879
240	go	7	979.436570
241	go	7	887.211778
242	go	7	688.908812
243	go	7	890.390692
244	nogo	7	n/a
245	go	7	1111.184103
246	nogo	7	937.383809
247	go	7	758.784806
248	nogo	7	1336.061972
249	go	7	886.111868
250	go	7	993.755482
251	go	7	1315.199364
252	nogo	7	962.331427
253	go	8	1012.902055
254	go	8	1128.847035
255	go	8	1124.144642
256	nogo	8	963.083124
257	go	8	1076.835875
258	nogo	8	751.822179
259	go	8	916.018111
260	go	8	760.856021
261	nogo	8	741.897292
262	go	8	743.974331
263	nogo	8	715.643934
264	go	8	1120.810356
265	go	8	768.462201
266	nogo	8	653.328873
267	go	8	763.461324
268	nogo	8	820.147416
269	go	8	1110.802838
270	go	8	1262.469749
271	nogo	8	635.601010
272	go	8	1184.787373
273	go	8	965.940245
274	go	8	1287.754981
275	go	8	1071.363580
276	go	8	965.597512
