trial_index	trial_type	block_number	mean_acceleration
55	go	4	14086.788141
56	go	4	16365.736058
57	go	4	30020.004454
58	go	4	16629.915235
59	go	4	18781.851416
60	go	4	17394.024000
61	go	4	17431.134868
62	go	4	n/a
63	nogo	4	20881.579876
64	go	4	15486.795780
65	go	4	27026.116298
66	go	4	21564.562778
67	go	4	52136.747692
68	go	4	23669.216695
69	go	4	20665.217242
70	go	4	18545.194449
71	go	4	18520.239781
72	go	4	21640.774815
73	go	4	20410.463755
74	go	4	16104.537556
75	nogo	4	28110.821706
76	go	4	20184.368554
77	nogo	4	n/a
78	go	4	14710.424450
79	go	4	11702.390345
80	go	4	12365.386856
81	go	4	23304.729938
82	nogo	4	23456.302674
83	go	4	18318.624953
84	go	4	21874.605187
85	go	4	17278.777449
86	go	4	18322.100396
87	nogo	4	15416.609927
88	go	4	19416.560147
89	go	4	11998.124299
90	nogo	4	13486.418389
91	go	4	17275.296638
92	nogo	4	13368.826106
93	go	4	12179.536233
94	go	4	8375.359614
95	go	4	19425.484577
96	go	4	12794.557873
97	go	4	9894.786954
98	go	4	8016.081995
99	go	4	8044.290325
100	go	4	20035.526756
101	go	4	12307.114631
102	nogo	4	10102.161201
103	go	4	18246.647190
104	go	4	14082.038501
105	go	4	9859.892129
106	nogo	4	14878.485506
107	go	4	13255.195211
108	go	4	n/a
109	nogo	4	14101.770210
110	go	4	16262.374911
111	nogo	4	13671.388575
112	go	4	18167.854894
113	nogo	4	n/a
114	go	4	16226.511761
115	go	5	18115.324288
116	go	5	13090.046977
117	go	5	n/a
118	nogo	5	n/a
119	go	5	13844.851198
120	nogo	5	19787.663296
121	go	5	16016.312774
122	nogo	5	12832.616416
123	go	5	16027.618213
124	go	5	11353.788039
125	go	5	21463.164713
126	go	5	22695.994202
127	go	5	14843.127053
128	nogo	5	13084.779033
129	go	5	23360.659866
130	go	5	19130.301091
131	go	5	25138.304765
132	go	5	19011.476534
133	nogo	5	16143.572228
134	go	5	14448.376165
135	go	5	25138.034458
136	go	5	27443.606265
137	go	5	24496.147382
138	nogo	5	n/a
139	go	5	n/a
140	go	5	19728.827571
141	go	5	n/a
142	nogo	5	n/a
143	go	5	15337.408713
144	go	5	20840.604231
145	go	5	n/a
146	go	5	13049.810768
147	go	5	14094.960177
148	go	5	24385.761124
149	go	5	21988.687274
150	go	5	17072.451983
151	go	5	22375.137495
152	go	5	30120.682403
153	nogo	5	16844.845566
154	go	5	13648.028972
155	go	5	12383.213656
156	nogo	5	n/a
157	go	5	20957.860949
158	go	5	15586.245922
159	go	5	23429.660973
160	go	5	11678.505505
161	go	5	11668.432317
162	go	5	15333.009199
163	go	5	20138.538303
164	go	5	12457.280196
165	go	5	15523.601401
166	nogo	5	20676.852007
167	go	5	18106.609100
168	go	5	11123.687401
169	nogo	5	28520.863668
170	go	5	18919.955306
171	go	5	28124.528156
172	nogo	5	12909.406128
173	go	5	15289.971814
174	go	5	11562.168491
193	go	7	14787.674806
194	go	7	20686.361468
195	go	7	17402.035316
196	go	7	22514.254804
197	go	7	18189.349468
198	go	7	23262.853020
199	go	7	13356.387683
200	go	7	12053.067718
201	go	7	19587.283447
202	go	7	16818.048617
203	go	7	30903.880408
204	nogo	7	13137.416407
205	go	7	12529.383168
206	go	7	11566.153975
207	nogo	7	14921.455846
208	go	7	18650.342165
209	nogo	7	17932.878792
210	go	7	10979.730572
211	nogo	7	8954.753343
212	go	7	9604.961830
213	go	7	8508.927868
214	go	7	10361.084725
215	go	7	8791.731665
216	nogo	7	10098.513125
217	go	7	16006.625711
218	go	7	13152.641190
219	go	7	12553.394937
220	go	7	12165.106033
221	go	7	12538.344666
222	nogo	7	17617.387990
223	go	7	21513.826553
224	go	7	14016.618229
225	nogo	7	17274.968615
226	go	7	19091.897942
227	go	7	25394.941519
228	go	7	13107.145341
229	go	7	15961.085672
230	go	7	20688.873604
231	go	7	14400.409478
232	go	7	26292.607378
233	go	7	18642.443416
234	go	7	17972.192060
235	go	7	15271.957653
236	nogo	7	n/a
237	go	7	18870.386369
238	go	7	16102.727133
239	go	7	14370.047793
240	go	7	15917.454574
241	go	7	14360.075376
242	go	7	12197.430128
243	go	7	15290.047270
244	nogo	7	n/a
245	go	7	21058.461869
246	nogo	7	14630.287108
247	go	7	10048.326549
248	nogo	7	17363.595191
249	go	7	18140.860531
250	go	7	27202.516460
251	go	7	18717.101957
252	nogo	7	21869.089030
253	go	8	15726.549977
254	go	8	15335.336697
255	go	8	23949.560847
256	nogo	8	19702.297609
257	go	8	20752.488059
258	nogo	8	11370.651163
259	go	8	10966.654379
260	go	8	11845.380938
261	nogo	8	9832.504893
262	go	8	10871.084682
263	nogo	8	10783.553789
264	go	8	19225.029397
265	go	8	9718.717964
266	nogo	8	10163.789031
267	go	8	13080.036641
268	nogo	8	15375.301902
269	go	8	19017.966224
270	go	8	22264.759088
271	nogo	8	10286.845787
272	go	8	15338.622504
273	go	8	12695.061113
274	go	8	32012.408115
275	go	8	23338.861327
276	go	8	19969.975150
277	nogo	8	13306.864152
278	go	8	11173.179819
279	go	8	13728.261558
280	go	8	12753.855139
281	go	8	18838.090394
282	go	8	11942.062479
283	go	8	18247.745766
284	go	8	24706.017101
285	go	8	18339.217131
286	go	8	14342.753556
287	go	8	14354.862569
288	nogo	8	21134.742603
289	go	8	16391.134313
290	go	8	23720.882425
291	go	8	28094.492017
292	go	8	21982.611397
293	go	8	15132.375027
294	go	8	14070.043431
