trial_index	trial_type	block_number	response_time_ms
55	go	4	828.732
56	nogo	4	444.057
57	go	4	559.289
58	go	4	495.205
59	go	4	410.491
60	nogo	4	394.388
61	go	4	462.133
62	go	4	n/a
63	go	4	443.847
64	nogo	4	374.887
65	go	4	594.300
66	go	4	578.835
67	go	4	577.900
68	nogo	4	409.529
69	go	4	593.600
70	go	4	n/a
71	nogo	4	377.554
72	go	4	526.230
73	nogo	4	460.695
74	go	4	578.453
75	go	4	577.650
76	go	4	443.866
77	go	4	628.826
78	go	4	512.245
79	go	4	513.432
80	go	4	576.509
81	go	4	527.939
82	go	4	595.389
83	go	4	445.804
84	nogo	4	544.580
85	go	4	660.951
86	go	4	510.998
87	go	4	n/a
88	go	4	428.401
89	go	4	543.228
90	go	4	494.540
91	nogo	4	494.478
92	go	4	544.067
93	nogo	4	443.735
94	go	4	510.944
95	nogo	4	476.159
96	go	4	559.518
97	go	4	561.328
98	nogo	4	n/a
99	go	4	559.867
100	nogo	4	610.753
101	go	4	477.717
102	go	4	528.778
103	go	4	545.269
104	go	4	493.061
105	go	4	377.862
106	go	4	427.512
107	go	4	543.027
108	go	4	543.405
109	go	4	527.648
110	go	4	494.048
111	go	4	511.669
112	go	4	543.094
113	go	4	395.318
114	go	4	410.786
115	go	5	611.798
116	go	5	526.525
117	go	5	344.252
118	nogo	5	n/a
119	go	5	494.778
120	go	5	909.463
121	go	5	560.250
122	go	5	n/a
123	go	5	594.472
124	go	5	494.189
125	go	5	577.287
126	nogo	5	691.600
127	go	5	559.117
128	go	5	527.995
129	go	5	628.252
130	go	5	542.851
131	go	5	510.663
132	go	5	560.379
133	go	5	545.061
134	go	5	677.303
135	go	5	445.888
136	go	5	544.799
137	nogo	5	426.914
138	go	5	544.986
139	nogo	5	427.956
140	go	5	475.816
141	go	5	493.973
142	go	5	428.451
143	go	5	611.258
144	go	5	462.781
145	go	5	527.666
146	go	5	428.671
147	nogo	5	509.476
148	go	5	n/a
149	go	5	544.455
150	go	5	459.887
151	nogo	5	594.765
152	go	5	576.509
153	go	5	542.896
154	nogo	5	478.101
155	go	5	577.675
156	nogo	5	359.195
157	go	5	845.131
158	go	5	625.549
159	nogo	5	461.388
160	go	5	593.664
161	nogo	5	493.772
162	go	5	427.533
163	go	5	576.624
164	go	5	525.588
165	nogo	5	510.991
166	go	5	394.576
167	go	5	495.384
168	go	5	511.353
169	go	5	n/a
170	go	5	493.538
171	go	5	475.328
172	go	5	476.821
173	nogo	5	459.744
174	go	5	393.230
193	go	7	644.125
194	go	7	528.693
195	go	7	392.361
196	go	7	493.520
197	go	7	477.935
198	nogo	7	528.023
199	go	7	494.695
200	go	7	527.347
201	go	7	477.269
202	go	7	426.766
203	nogo	7	461.624
204	go	7	543.677
205	go	7	643.117
206	nogo	7	511.930
207	go	7	576.957
208	nogo	7	493.210
209	go	7	676.912
210	go	7	527.922
211	go	7	442.319
212	go	7	458.862
213	nogo	7	576.553
214	go	7	494.617
215	go	7	609.256
216	go	7	844.342
217	nogo	7	743.066
218	go	7	593.469
219	go	7	594.075
220	go	7	544.887
221	go	7	527.394
222	go	7	595.413
223	nogo	7	494.211
224	go	7	510.689
225	go	7	527.583
226	go	7	413.057
227	nogo	7	460.896
228	go	7	610.988
229	go	7	528.022
230	go	7	578.353
231	nogo	7	595.270
232	go	7	678.023
233	go	7	662.047
234	go	7	562.256
235	go	7	759.316
236	go	7	561.873
237	go	7	544.247
238	go	7	378.362
239	nogo	7	528.363
240	go	7	527.743
241	go	7	493.514
242	go	7	560.655
243	go	7	461.796
244	go	7	510.911
245	go	7	925.435
246	go	7	612.591
247	go	7	544.771
248	go	7	662.043
249	nogo	7	560.481
250	go	7	644.755
251	go	7	479.057
252	nogo	7	425.468
253	go	8	809.483
254	go	8	528.416
255	nogo	8	527.658
256	go	8	578.221
257	go	8	511.978
258	go	8	512.381
259	go	8	n/a
260	go	8	595.066
261	nogo	8	445.117
262	go	8	612.908
263	nogo	8	527.676
264	go	8	n/a
265	nogo	8	427.982
266	go	8	642.989
267	go	8	642.183
268	go	8	694.092
269	go	8	578.403
270	nogo	8	543.190
271	go	8	545.122
272	nogo	8	493.523
273	go	8	527.688
