trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
2	go	1	go_only	1	0	77	1.259971	600.740093	1678.858269	476.788901	64141.754734	14373.044139
3	go	1	go_only	1	0	49	0.792337	586.287406	3688.334639	739.947492	173707.716973	24905.032177
4	go	1	go_only	1	0	44	0.710927	373.785896	8328.339072	525.772617	481146.907130	25607.161823
6	go	1	go_only	1	0	42	0.677209	476.785478	9612.014036	704.045012	591035.727532	37426.261455
7	go	1	go_only	1	0	40	0.643663	736.474345	17368.811984	1144.193339	715109.852006	59425.383655
8	go	1	go_only	1	0	41	0.659590	978.603102	16175.789741	1483.652961	592662.854682	60959.332734
9	go	1	go_only	1	0	28	0.445553	434.282832	11333.365812	974.706089	702526.348239	61552.993069
10	go	1	go_only	1	0	27	0.425557	558.310536	11519.451640	1311.952728	366350.789546	58332.480302
11	go	1	go_only	1	0	33	0.527073	475.873890	11020.214855	902.862301	426390.468957	48357.005834
12	go	1	go_only	1	0	31	0.494526	586.216005	18235.454108	1185.410597	988274.472625	83498.135617
13	go	1	go_only	1	0	38	0.611098	963.446182	18173.700838	1576.582123	713177.236594	60355.315083
14	go	1	go_only	1	0	32	0.510693	547.864194	10184.885645	1072.786631	441495.597141	46475.857913
15	go	1	go_only	1	0	27	0.427468	580.461349	11083.045262	1357.906288	681895.076991	60030.519052
16	go	1	go_only	1	0	29	0.461116	508.137341	13968.657305	1101.973390	839079.345025	68152.583562
17	go	1	go_only	1	0	21	0.327748	584.784084	13816.395803	1784.251308	484506.847722	67794.347961
18	go	1	go_only	1	0	22	0.344420	503.867205	12644.240213	1462.945369	761724.161221	80719.153019
19	go	2	go_nogo_prac	1	0	29	0.462492	649.671251	10485.725353	1404.719198	324682.853018	56671.232143
20	go	2	go_nogo_prac	1	0	32	0.511248	573.994076	9657.143876	1122.732069	585629.275443	52204.482659
21	nogo	2	go_nogo_prac	1	0	34	0.543890	413.207829	10610.736211	759.727116	634864.014211	49778.600987
22	go	2	go_nogo_prac	1	0	28	0.442479	458.187265	7713.876377	1035.500822	345860.045207	47225.779029
23	nogo	2	go_nogo_prac	1	0	44	0.710132	761.800403	14658.048331	1072.759174	497997.301757	36534.505300
24	go	2	go_nogo_prac	1	0	33	0.528485	577.265873	20281.184499	1092.303644	951333.451543	81467.152909
25	go	2	go_nogo_prac	1	0	36	0.578325	618.208848	19097.547256	1068.964605	988847.856814	73140.931088
26	go	2	go_nogo_prac	1	0	31	0.494653	821.169249	17042.241139	1660.092859	1037642.543676	81046.261769
27	go	2	go_nogo_prac	1	0	29	0.460611	754.305344	10746.800210	1637.618329	499807.534295	56478.198836
28	go	2	go_nogo_prac	1	0	30	0.477478	578.965425	12721.657101	1212.549919	416683.239735	55847.636728
30	go	2	go_nogo_prac	1	0	29	0.460730	743.300155	16169.508285	1613.310350	931350.806075	78448.583360
31	go	2	go_nogo_prac	1	0	31	0.496286	852.275054	13942.622725	1717.306259	506754.864542	66638.176660
32	go	2	go_nogo_prac	1	0	72	1.176473	607.318978	970.946919	516.220249	23393.434820	7544.150373
33	nogo	2	go_nogo_prac	1	0	45	0.727440	396.901804	1733.740401	545.614189	52090.771848	13144.737748
34	go	2	go_nogo_prac	1	0	71	1.161638	602.476128	4533.088254	518.643568	137518.896414	15413.060990
35	nogo	2	go_nogo_prac	1	0	29	0.461415	185.900173	1583.705365	402.891743	66932.331563	14308.099281
36	go	2	go_nogo_prac	1	0	30	0.478567	523.902086	8084.966559	1094.731365	393367.610188	46474.965213
37	go	3	go_only	0	0	37	0.592338	607.883368	2826.763121	1026.244603	100344.349528	21333.460607
38	go	3	go_only	0	0	42	0.677100	597.194208	2058.635776	881.988328	66147.207756	12745.904119
39	go	3	go_only	0	0	33	0.526129	477.793180	4266.368557	908.129856	253366.860653	27338.982139
40	go	3	go_only	0	0	34	0.544984	511.539116	5743.349310	938.631611	201032.354704	34293.888918
41	go	3	go_only	0	0	39	0.627785	566.961388	2047.817483	903.114520	63984.258883	15437.848545
42	go	3	go_only	0	0	34	0.543819	568.847590	4322.847168	1046.023750	99623.374216	22356.793905
43	go	3	go_only	0	0	29	0.460737	541.288478	5077.814596	1174.832054	155659.399289	29449.660847
44	go	3	go_only	0	0	24	0.377392	524.690445	9999.463472	1390.306220	598813.296318	60630.050802
45	go	3	go_only	0	0	30	0.476719	514.207757	8751.011472	1078.639108	381280.323886	39928.171639
