onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	18.372	18372.0	learning	LS1	PICTURE_703.jpg	i	n/a
18.372	11.667	11667.0	learning	LS1	PICTURE_695.jpg	i	n/a
30.039	10.077	10077.0	learning	LS1	PICTURE_216.jpg	c	n/a
40.116	13.274	13274.0	learning	LS1	PICTURE_695.jpg	c	n/a
53.390	10.405	10405.0	learning	LS1	PICTURE_53.jpg	i	n/a
63.795	13.449	13449.0	learning	LS1	PICTURE_220.jpg	i	n/a
77.244	15.531	15531.0	learning	LS1	PICTURE_53.jpg	c	n/a
92.775	15.858	15858.0	learning	LS1	PICTURE_703.jpg	c	n/a
108.633	14.586	14586.0	learning	LS1	PICTURE_220.jpg	c	n/a
123.219	12.196	12196.0	learning	LS1	PICTURE_216.jpg	i	n/a
135.415	12.710	12710.0	learning	LS2	PICTURE_216.jpg	c	n/a
148.125	10.320	10320.0	learning	LS2	PICTURE_695.jpg	i	n/a
158.445	11.281	11281.0	learning	LS2	PICTURE_220.jpg	c	n/a
169.726	8.732	8732.0	learning	LS2	PICTURE_703.jpg	c	n/a
178.458	9.058	9058.0	learning	LS2	PICTURE_220.jpg	i	n/a
187.516	8.906	8906.0	learning	LS2	PICTURE_53.jpg	c	n/a
196.422	8.431	8431.0	learning	LS2	PICTURE_216.jpg	i	n/a
204.853	15.471	15471.0	learning	LS2	PICTURE_695.jpg	c	n/a
220.324	9.248	9248.0	learning	LS2	PICTURE_53.jpg	i	n/a
229.572	11.651	11651.0	learning	LS2	PICTURE_703.jpg	i	n/a
241.223	9.769	9769.0	learning	LS3	PICTURE_703.jpg	c	n/a
250.992	11.214	11214.0	learning	LS3	PICTURE_220.jpg	c	n/a
262.206	9.786	9786.0	learning	LS3	PICTURE_53.jpg	c	n/a
271.992	8.518	8518.0	learning	LS3	PICTURE_695.jpg	c	n/a
280.510	8.845	8845.0	learning	LS3	PICTURE_216.jpg	i	n/a
289.355	10.289	10289.0	learning	LS3	PICTURE_703.jpg	i	n/a
299.644	8.858	8858.0	learning	LS3	PICTURE_53.jpg	i	n/a
308.502	13.820	13820.0	learning	LS3	PICTURE_216.jpg	c	n/a
322.322	9.669	9669.0	learning	LS3	PICTURE_220.jpg	i	n/a
331.991	9.522	9522.0	learning	LS3	PICTURE_695.jpg	i	n/a
341.513	9.079	9079.0	learning	LS4	PICTURE_53.jpg	i	n/a
350.592	11.162	11162.0	learning	LS4	PICTURE_216.jpg	i	n/a
361.754	8.933	8933.0	learning	LS4	PICTURE_695.jpg	i	n/a
