onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	5.838	FLOW_B	B	1	1	1	108 + 9	117	117.0	5838.1	1	0
9.875	1.868	FLOW_B	B	1	2	1	6 + 106	112	112.0	1867.6	1	0
15.782	2.538	FLOW_B	B	1	3	1	5 + 109	114	114.0	2537.9	1	0
22.36	2.545	FLOW_B	B	1	4	1	8 + 100	108	108.0	2544.7	1	0
28.907	2.155	FLOW_B	B	1	5	1	6 + 104	110	110.0	2155.3	1	0
35.099	2.552	FLOW_B	B	1	6	1	108 + 4	112	112.0	2552.2	1	0
41.689	2.397	FLOW_B	B	1	7	1	104 + 5	109	109.0	2396.9	1	0
48.123	3.604	FLOW_B	B	1	8	1	107 + 4	111	111.0	3604.3	1	0
55.77	2.415	FLOW_B	B	1	9	1	3 + 101	104	104.0	2415.3	1	0
62.225	2.739	FLOW_B	B	1	10	1	103 + 4	107	107.0	2739.2	1	0
68.97	2.148	FLOW_B	B	1	11	1	107 + 7	114	114.0	2147.7	1	0
75.161	2.81	FLOW_B	B	1	12	1	109 + 3	112	112.0	2810.4	1	0
81.984	2.339	FLOW_B	B	1	13	1	8 + 102	110	110.0	2339.1	1	0
88.327	2.158	FLOW_B	B	1	14	1	9 + 103	112	112.0	2157.6	1	0
94.534	2.465	FLOW_B	B	1	15	1	109 + 3	112	112.0	2464.7	1	0
101.014	2.58	FLOW_B	B	1	16	1	5 + 107	112	112.0	2580.3	1	0
107.612	2.735	FLOW_B	B	1	17	1	101 + 4	105	105.0	2735.0	1	0
114.386	2.584	FLOW_B	B	1	18	1	101 + 5	106	106.0	2583.5	1	0
121.023	1.822	FLOW_B	B	1	19	1	109 + 3	112	112.0	1822.3	1	0
126.877	2.264	FLOW_B	B	1	20	1	101 + 6	107	107.0	2263.9	1	0
133.185	2.358	FLOW_B	B	1	21	1	106 + 5	111	111.0	2357.7	1	0
139.588	1.988	FLOW_B	B	1	22	1	7 + 103	110	110.0	1988.1	1	0
145.628	2.115	FLOW_B	B	1	23	1	100 + 7	107	107.0	2115.0	1	0
151.793	2.346	FLOW_B	B	1	24	1	9 + 103	112	112.0	2346.4	1	0
158.144	1.959	FLOW_B	B	1	25	1	3 + 105	108	108.0	1958.6	1	0
164.155	2.417	FLOW_B	B	1	26	1	1 + 102	103	103.0	2417.1	1	0
205.44	9.537	FLOW_F	F	2	1	4	69 + 106 + 83	258	253.0	9536.8	0	0
218.981	9.296	FLOW_F	F	2	2	4	84 + 103 + 98	285	285.0	9295.8	1	0
232.279	7.757	FLOW_F	F	2	3	4	55 + 105 + 59	219	219.0	7756.9	1	0
244.041	11.707	FLOW_F	F	2	4	5	43 + 106 + 4 + 92	245	245.0	11706.7	1	0
259.803	11.17	FLOW_F	F	2	5	5	4 + 61 + 101 + 91	257	257.0	11170.4	1	0
274.976	17.751	FLOW_F	F	2	6	6	59 + 57 + 36 + 106	258	248.0	17751.3	0	0
296.778	8.915	FLOW_F	F	2	7	6	29 + 14 + 83 + 102	228	228.0	8915.3	1	0
309.694	12.494	FLOW_F	F	2	8	6	19 + 104 + 79 + 11	213	213.0	12494.0	1	0
326.241	13.5	FLOW_F	F	2	9	7	108 + 93 + 4 + 40 + 76	321	311.0	13499.7	0	0
343.776	14.037	FLOW_F	F	2	10	7	44 + 92 + 2 + 13 + 108	259	259.0	14037.3	1	0
361.856	13.069	FLOW_F	F	2	11	7	106 + 51 + 43 + 6 + 74	280	180.0	13069.0	0	0
411.239	15.112	FLOW_O	O	3	1	7	76 + 1 + 105 + 11 + 85	278	278.0	15112.5	1	0
