onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	15.640	correct	learning	LS1	PICTURE_592.jpg	i	correct rejection
15.640	11.698	correct	learning	LS1	PICTURE_692.jpg	c	hit
27.338	9.681	incorrect	learning	LS1	PICTURE_465.jpg	c	miss
37.019	13.262	correct	learning	LS1	PICTURE_640.jpg	c	hit
50.281	9.486	correct	learning	LS1	PICTURE_692.jpg	i	correct rejection
59.767	13.708	incorrect	learning	LS1	PICTURE_379.jpg	c	miss
73.475	9.612	correct	learning	LS1	PICTURE_592.jpg	c	hit
83.087	14.007	incorrect	learning	LS1	PICTURE_640.jpg	i	false alarm
97.094	12.964	correct	learning	LS1	PICTURE_379.jpg	i	correct rejection
110.058	10.802	correct	learning	LS1	PICTURE_465.jpg	i	correct rejection
120.860	10.981	correct	learning	LS2	PICTURE_592.jpg	i	correct rejection
131.841	8.339	incorrect	learning	LS2	PICTURE_379.jpg	i	false alarm
140.180	9.694	correct	learning	LS2	PICTURE_465.jpg	i	correct rejection
149.874	8.490	correct	learning	LS2	PICTURE_692.jpg	c	hit
158.364	8.726	correct	learning	LS2	PICTURE_640.jpg	i	correct rejection
167.090	8.329	correct	learning	LS2	PICTURE_592.jpg	c	hit
175.419	7.295	incorrect	learning	LS2	PICTURE_692.jpg	i	false alarm
182.714	12.325	correct	learning	LS2	PICTURE_465.jpg	c	hit
195.039	9.209	correct	learning	LS2	PICTURE_379.jpg	c	hit
204.248	9.451	correct	learning	LS2	PICTURE_640.jpg	c	hit
213.699	8.357	correct	learning	LS3	PICTURE_640.jpg	i	correct rejection
222.056	8.120	correct	learning	LS3	PICTURE_465.jpg	c	hit
230.176	7.557	correct	learning	LS3	PICTURE_592.jpg	c	hit
237.733	7.459	correct	learning	LS3	PICTURE_379.jpg	c	hit
245.192	8.642	correct	learning	LS3	PICTURE_692.jpg	c	hit
253.834	9.664	correct	learning	LS3	PICTURE_379.jpg	i	correct rejection
263.498	9.567	correct	learning	LS3	PICTURE_592.jpg	i	correct rejection
