onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	11.282	FLOW_B	B	1	1	1	2 + 100	102	102.0	11281.5	1	0
15.329	7.933	FLOW_B	B	1	2	1	105 + 8	113	113.0	7932.6	1	0
27.289	3.13	FLOW_B	B	1	3	1	3 + 106	109	109.0	3130.2	1	0
34.462	3.038	FLOW_B	B	1	4	1	6 + 102	108	108.0	3038.4	1	0
41.539	3.183	FLOW_B	B	1	5	1	6 + 105	111	111.0	3183.2	1	0
48.758	4.809	FLOW_B	B	1	6	1	9 + 107	116	116.0	4809.0	1	0
57.613	7.162	FLOW_B	B	1	7	1	7 + 106	113	112.0	7161.6	0	0
68.786	2.264	FLOW_B	B	1	8	1	9 + 100	109	109.0	2263.6	1	0
75.053	4.139	FLOW_B	B	1	9	1	108 + 9	117	117.0	4139.3	1	0
83.196	4.973	FLOW_B	B	1	10	1	3 + 108	111	111.0	4972.9	1	0
92.215	3.879	FLOW_B	B	1	11	1	3 + 106	109	109.0	3879.0	1	0
100.104	2.647	FLOW_B	B	1	12	1	102 + 5	107	107.0	2646.7	1	0
106.795	5.23	FLOW_B	B	1	13	1	9 + 106	115	115.0	5229.7	1	0
116.07	4.084	FLOW_B	B	1	14	1	107 + 6	113	113.0	4083.6	1	0
124.199	3.22	FLOW_B	B	1	15	1	2 + 107	109	109.0	3220.1	1	0
131.461	2.769	FLOW_B	B	1	16	1	104 + 4	108	108.0	2768.6	1	0
138.274	5.318	FLOW_B	B	1	17	1	2 + 108	110	110.0	5317.9	1	0
147.644	1.721	FLOW_B	B	1	18	1	2 + 100	102	102.0	1721.0	1	0
153.417	1.801	FLOW_B	B	1	19	1	100 + 3	103	103.0	1801.3	1	0
159.261	2.325	FLOW_B	B	1	20	1	5 + 106	111	111.0	2325.3	1	0
165.625	2.16	FLOW_B	B	1	21	1	106 + 5	111	111.0	2160.3	1	0
219.137	9.953	FLOW_F	F	2	1	3	103 + 46 + 4	153	153.0	9952.8	1	0
233.142	6.362	FLOW_F	F	2	2	3	104 + 35 + 2	141	141.0	6362.2	1	0
243.555	6.525	FLOW_F	F	2	3	4	15 + 105 + 95	215	215.0	6525.0	1	0
254.125	11.431	FLOW_F	F	2	4	4	36 + 101 + 61	198	198.0	11430.7	1	0
269.597	10.144	FLOW_F	F	2	5	5	1 + 100 + 18 + 23	142	142.0	10143.7	1	0
283.777	15.108	FLOW_F	F	2	6	5	102 + 45 + 8 + 29	184	190.0	15108.4	0	0
302.929	15.927	FLOW_F	F	2	7	5	100 + 80 + 2 + 44	226	226.0	15926.7	1	0
322.86	14.774	FLOW_F	F	2	8	5	7 + 13 + 45 + 105	170	169.0	14774.0	0	0
341.665	13.093	FLOW_F	F	2	9	5	100 + 12 + 6 + 74	192	192.0	13092.7	1	0
358.761	15.452	FLOW_F	F	2	10	5	72 + 104 + 4 + 38	218	218.0	15452.4	1	0
378.217	10.931	FLOW_F	F	2	11	6	27 + 75 + 100 + 12	214	n/a	10931.3	0	1
427.765	10.046	FLOW_O	O	3	1	6	73 + 22 + 105 + 93	293	n/a	10045.7	0	0
441.86	14.17	FLOW_O	O	3	2	6	81 + 25 + 14 + 109	229	239.0	14169.9	0	0
460.075	16.374	FLOW_O	O	3	3	6	55 + 105 + 80 + 83	323	323.0	16374.1	1	0
480.499	17.531	FLOW_O	O	3	4	6	108 + 70 + 81 + 49	308	308.0	17531.0	1	0
502.076	12.007	FLOW_O	O	3	5	7	4 + 78 + 25 + 106 + 32	245	n/a	12006.9	0	0
518.118	13.722	FLOW_O	O	3	6	7	83 + 44 + 13 + 8 + 105	253	2.0	13722.1	0	0
535.881	15.714	FLOW_O	O	3	7	6	96 + 107 + 77 + 95	375	n/a	15713.6	0	0
555.643	10.442	FLOW_O	O	3	8	6	21 + 35 + 107 + 51	214	n/a	10441.6	0	0
570.094	18.005	FLOW_O	O	3	9	6	106 + 89 + 77 + 32	304	n/a	18004.9	0	1
592.132	5.637	FLOW_O	O	3	10	6	54 + 45 + 107 + 50	256	n/a	5636.6	0	1
636.48	5.458	FLOW_B	B	4	1	1	4 + 105	109	109.0	5457.5	1	0
645.949	2.323	FLOW_B	B	4	2	1	100 + 5	105	105.0	2323.1	1	0
652.274	2.373	FLOW_B	B	4	3	1	9 + 101	110	110.0	2372.6	1	0
658.687	2.914	FLOW_B	B	4	4	1	104 + 3	107	107.0	2914.1	1	0
665.642	2.67	FLOW_B	B	4	5	1	4 + 107	111	111.0	2670.3	1	0
672.353	2.28	FLOW_B	B	4	6	1	1 + 108	109	109.0	2279.8	1	0
678.672	2.039	FLOW_B	B	4	7	1	5 + 104	109	109.0	2039.5	1	0
684.751	2.579	FLOW_B	B	4	8	1	3 + 109	112	112.0	2579.0	1	0
691.366	2.62	FLOW_B	B	4	9	1	106 + 3	109	109.0	2619.7	1	0
698.028	2.151	FLOW_B	B	4	10	1	5 + 105	110	110.0	2150.9	1	0
704.22	2.86	FLOW_B	B	4	11	1	4 + 102	106	106.0	2860.1	1	0
711.124	3.05	FLOW_B	B	4	12	1	5 + 102	107	107.0	3050.5	1	0
718.214	2.592	FLOW_B	B	4	13	1	103 + 4	107	105.0	2592.2	0	0
724.836	3.586	FLOW_B	B	4	14	1	108 + 9	117	117.0	3586.2	1	0
732.472	4.943	FLOW_B	B	4	15	1	8 + 103	111	111.0	4943.4	1	0
741.46	2.796	FLOW_B	B	4	16	1	107 + 4	111	111.0	2796.5	1	0
748.292	4.359	FLOW_B	B	4	17	1	106 + 9	115	115.0	4358.7	1	0
756.69	3.048	FLOW_B	B	4	18	1	101 + 3	104	104.0	3047.5	1	0
763.778	2.339	FLOW_B	B	4	19	1	100 + 7	107	107.0	2339.1	1	0
770.121	2.801	FLOW_B	B	4	20	1	107 + 4	111	111.0	2801.3	1	0
776.926	2.956	FLOW_B	B	4	21	1	100 + 5	105	105.0	2955.7	1	0
783.888	2.302	FLOW_B	B	4	22	1	109 + 2	111	111.0	2302.2	1	0
790.197	3.36	FLOW_B	B	4	23	1	2 + 101	103	103.0	3360.4	1	0
797.568	3.855	FLOW_B	B	4	24	1	4 + 107	111	111.0	3855.3	1	0
805.46	1.032	FLOW_B	B	4	25	1	100 + 8	108	n/a	1032.2	0	1
846.416	13.278	FLOW_F	F	5	1	3	92 + 5 + 109	206	196.0	13277.8	0	0
863.737	5.477	FLOW_F	F	5	2	3	1 + 43 + 105	149	149.0	5477.4	1	0
873.246	15.659	FLOW_F	F	5	3	3	101 + 6 + 32	139	139.0	15658.9	1	0
892.954	17.445	FLOW_F	F	5	4	4	92 + 102 + 23	217	219.0	17445.0	0	0
914.413	10.946	FLOW_F	F	5	5	4	100 + 58 + 89	247	n/a	10946.2	0	0
929.37	4.168	FLOW_F	F	5	6	3	100 + 96 + 1	197	197.0	4167.6	1	0
937.549	6.735	FLOW_F	F	5	7	3	86 + 102 + 2	190	190.0	6734.7	1	0
