onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.151	correct	study	Phase1	study/STIM_000.jpg
4.555	1.695	correct	study	Phase1	study/STIM_000.jpg
9.752	0.858	correct	study	Phase1	study/STIM_000.jpg
14.191	1.248	correct	study	Phase1	study/STIM_001.jpg
18.274	1.174	correct	study	Phase1	study/STIM_001.jpg
21.879	1.508	correct	study	Phase1	study/STIM_001.jpg
25.815	1.248	correct	study	Phase1	study/STIM_002.jpg
30.638	0.958	correct	study	Phase1	study/STIM_002.jpg
33.648	0.803	correct	study	Phase1	study/STIM_002.jpg
37.535	0.858	incorrect	study	Phase1	study/STIM_003.jpg
41.185	1.404	correct	study	Phase1	study/STIM_003.jpg
45.789	1.669	correct	study	Phase1	study/STIM_003.jpg
50.26	1.198	correct	study	Phase1	study/STIM_004.jpg
54.685	1.359	correct	study	Phase1	study/STIM_004.jpg
59.81	1.597	correct	study	Phase1	study/STIM_004.jpg
63.533	1.258	correct	study	Phase1	study/STIM_005.jpg
67.274	1.106	correct	study	Phase1	study/STIM_005.jpg
71.784	1.425	correct	study	Phase1	study/STIM_005.jpg
76.02	0.862	incorrect	study	Phase1	study/STIM_006.jpg
78.877	1.361	correct	study	Phase1	study/STIM_006.jpg
83.307	0.954	correct	study	Phase1	study/STIM_006.jpg
87.608	1.346	correct	study	Phase1	study/STIM_007.jpg
91.794	1.148	incorrect	study	Phase1	study/STIM_007.jpg
96.421	1.17	correct	study	Phase1	study/STIM_007.jpg
100.998	1.248	correct	study	Phase1	study/STIM_008.jpg
105.547	1.328	correct	study	Phase1	study/STIM_008.jpg
109.413	1.145	correct	study	Phase1	study/STIM_008.jpg
112.881	1.629	correct	study	Phase1	study/STIM_009.jpg
118.075	1.79	correct	study	Phase1	study/STIM_009.jpg
122.664	1.672	correct	study	Phase1	study/STIM_009.jpg
126.467	1.685	correct	study	Phase1	study/STIM_010.jpg
130.835	1.565	correct	study	Phase1	study/STIM_010.jpg
135.978	1.393	correct	study	Phase1	study/STIM_010.jpg
140.069	1.709	correct	study	Phase1	study/STIM_011.jpg
145.234	1.744	incorrect	study	Phase1	study/STIM_011.jpg
150.583	1.22	correct	study	Phase1	study/STIM_011.jpg
155.547	1.746	correct	study	Phase1	study/STIM_012.jpg
161.181	0.924	correct	study	Phase1	study/STIM_012.jpg
165.795	1.059	correct	study	Phase1	study/STIM_012.jpg
170.54	1.685	correct	study	Phase1	study/STIM_013.jpg
175.84	1.019	correct	study	Phase1	study/STIM_013.jpg
180.414	1.445	correct	study	Phase1	study/STIM_013.jpg
184.349	1.882	correct	study	Phase1	study/STIM_014.jpg
188.455	1.323	correct	study	Phase1	study/STIM_014.jpg
192.658	1.299	correct	study	Phase1	study/STIM_014.jpg
196.427	1.72	incorrect	study	Phase1	study/STIM_015.jpg
200.964	1.756	correct	study	Phase1	study/STIM_015.jpg
205.765	1.524	correct	study	Phase1	study/STIM_015.jpg
210.785	1.49	correct	study	Phase1	study/STIM_016.jpg
215.056	1.664	incorrect	study	Phase1	study/STIM_016.jpg
220.096	1.534	correct	study	Phase1	study/STIM_016.jpg
224.676	0.893	correct	study	Phase1	study/STIM_017.jpg
228.04	1.082	incorrect	study	Phase1	study/STIM_017.jpg
231.493	1.429	correct	study	Phase1	study/STIM_017.jpg
235.708	1.294	correct	study	Phase1	study/STIM_018.jpg
239.054	1.736	correct	study	Phase1	study/STIM_018.jpg
242.983	0.918	correct	study	Phase1	study/STIM_018.jpg
247.001	1.461	correct	study	Phase1	study/STIM_019.jpg
252.013	1.805	correct	study	Phase1	study/STIM_019.jpg
256.941	0.819	correct	study	Phase1	study/STIM_019.jpg
261.09	1.473	correct	study	Phase1	study/STIM_020.jpg
265.176	1.752	correct	study	Phase1	study/STIM_020.jpg
269.27	1.485	correct	study	Phase1	study/STIM_020.jpg
274.328	1.855	correct	study	Phase1	study/STIM_021.jpg
278.425	0.84	correct	study	Phase1	study/STIM_021.jpg
281.454	1.681	correct	study	Phase1	study/STIM_021.jpg
285.887	0.854	correct	study	Phase1	study/STIM_022.jpg
289.956	1.255	correct	study	Phase1	study/STIM_022.jpg
293.96	0.991	incorrect	study	Phase1	study/STIM_022.jpg
298.726	1.88	correct	study	Phase1	study/STIM_023.jpg
303.17	1.281	correct	study	Phase1	study/STIM_023.jpg
307.155	1.283	correct	study	Phase1	study/STIM_023.jpg
310.456	1.356	correct	study	Phase1	study/STIM_024.jpg
314.585	1.384	correct	study	Phase1	study/STIM_024.jpg
319.46	1.659	correct	study	Phase1	study/STIM_024.jpg
323.591	1.094	correct	study	Phase1	study/STIM_025.jpg
328.52	1.75	correct	study	Phase1	study/STIM_025.jpg
333.032	0.916	correct	study	Phase1	study/STIM_025.jpg
336.668	1.438	incorrect	study	Phase1	study/STIM_026.jpg
340.822	0.903	correct	study	Phase1	study/STIM_026.jpg
345.298	1.291	correct	study	Phase1	study/STIM_026.jpg
349.918	1.335	correct	study	Phase1	study/STIM_027.jpg
354.067	1.79	incorrect	study	Phase1	study/STIM_027.jpg
358.986	0.808	correct	study	Phase1	study/STIM_027.jpg
362.993	1.286	correct	study	Phase1	study/STIM_028.jpg
366.601	1.135	correct	study	Phase1	study/STIM_028.jpg
369.689	0.938	correct	study	Phase1	study/STIM_028.jpg
372.81	1.4	correct	study	Phase1	study/STIM_029.jpg
377.744	1.731	correct	study	Phase1	study/STIM_029.jpg
382.402	1.594	correct	study	Phase1	study/STIM_029.jpg
387.164	0.867	correct	test	Phase1	test/STIM_000.jpg
391.395	1.226	correct	test	Phase1	test/STIM_000.jpg
394.956	1.039	correct	test	Phase1	test/STIM_000.jpg
398.571	1.329	correct	test	Phase1	test/STIM_001.jpg
403.243	1.18	correct	test	Phase1	test/STIM_001.jpg
407.416	1.238	correct	test	Phase1	test/STIM_001.jpg
412.102	1.315	correct	test	Phase1	test/STIM_002.jpg
417.269	1.317	correct	test	Phase1	test/STIM_002.jpg
421.613	0.64	correct	test	Phase1	test/STIM_002.jpg
426.056	0.966	incorrect	test	Phase1	test/STIM_003.jpg
430.448	1.081	correct	test	Phase1	test/STIM_003.jpg
