onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	4.237	FLOW_B	B	1	1	1	3 + 102	105	105.0	4236.6	1	0
8.284	4.29	FLOW_B	B	1	2	1	109 + 9	118	118.0	4289.8	1	0
16.622	4.754	FLOW_B	B	1	3	1	103 + 8	111	111.0	4754.2	1	0
25.378	2.734	FLOW_B	B	1	4	1	108 + 7	115	115.0	2734.2	1	0
32.165	2.535	FLOW_B	B	1	5	1	1 + 101	102	102.0	2535.1	1	0
38.7	3.055	FLOW_B	B	1	6	1	109 + 6	115	115.0	3055.2	1	0
45.778	2.536	FLOW_B	B	1	7	1	7 + 100	107	107.0	2536.2	1	0
52.368	2.658	FLOW_B	B	1	8	1	101 + 3	104	104.0	2658.0	1	0
59.037	3.798	FLOW_B	B	1	9	1	102 + 4	106	106.0	3797.5	1	0
66.847	5.095	FLOW_B	B	1	10	1	108 + 8	116	116.0	5095.1	1	0
75.986	2.693	FLOW_B	B	1	11	1	2 + 100	102	102.0	2693.3	1	0
82.682	3.054	FLOW_B	B	1	12	1	108 + 7	115	115.0	3054.3	1	0
89.743	4.268	FLOW_B	B	1	13	1	7 + 109	116	116.0	4267.7	1	0
98.011	2.797	FLOW_B	B	1	14	1	2 + 109	111	111.0	2797.4	1	0
104.812	2.602	FLOW_B	B	1	15	1	104 + 1	105	105.0	2602.5	1	0
111.464	3.781	FLOW_B	B	1	16	1	8 + 101	109	109.0	3781.3	1	0
119.291	3.153	FLOW_B	B	1	17	1	107 + 9	116	116.0	3152.9	1	0
126.446	2.496	FLOW_B	B	1	18	1	104 + 5	109	109.0	2495.5	1	0
132.995	3.815	FLOW_B	B	1	19	1	6 + 106	112	112.0	3815.4	1	0
140.816	3.255	FLOW_B	B	1	20	1	108 + 3	111	111.0	3254.6	1	0
148.122	4.144	FLOW_B	B	1	21	1	4 + 104	108	108.0	4143.6	1	0
