onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
241.838	1.167	1166.6	learning	LS1	h33_p11_k_down_right.jpg	98
288.998	0.817	816.9	learning	LS1	h33_p33_i_down_right.jpg	97
335.992	0.916	915.7	learning	LS1	h120_p12_k_up_right.jpg	98
382.986	1.19	1190.5	learning	LS1	h116_p28_k_up_right.jpg	98
430.147	1.225	1224.7	learning	LS1	h36_p12_k_down_left.jpg	97
477.308	1.307	1306.8	learning	LS1	h116_p21_i_up_right.jpg	97
524.468	1.453	1453.0	learning	LS1	h114_p33_i_up_left.jpg	98
571.462	1.696	1695.6	learning	LS1	h36_p25_i_down_right.jpg	97
618.456	1.347	1346.7	learning	LS1	h120_p37_i_up_right.jpg	97
665.284	1.254	1254.2	learning	LS1	h114_p35_k_up_right.jpg	98
757.438	1.891	1891.1	learning	LS2	h116_p28_k_up_right.jpg	98
804.099	1.911	1911.3	learning	LS2	h33_p11_k_down_right.jpg	97
851.093	2.458	2457.9	learning	LS2	h33_p15_i_down_left.jpg	98
898.587	1.387	1387.2	learning	LS2	h116_p11_i_up_left.jpg	97
945.748	1.821	1821.3	learning	LS2	h36_p12_k_down_left.jpg	98
992.908	1.376	1375.6	learning	LS2	h120_p21_i_up_right.jpg	97
1040.235	1.153	1153.3	learning	LS2	h114_p35_k_up_right.jpg	98
1087.396	0.788	787.6	learning	LS2	h114_p16_i_up_left.jpg	97
1134.89	1.796	1796.1	learning	LS2	h36_p11_i_down_right.jpg	97
1182.217	0.918	918.0	learning	LS2	h120_p12_k_up_right.jpg	98
1274.539	0.898	898.3	learning	LS3	h120_p12_k_up_right.jpg	98
1321.533	1.029	1029.2	learning	LS3	h36_p12_k_down_left.jpg	98
1368.86	0.791	790.9	learning	LS3	h114_p35_k_up_right.jpg	98
1416.021	1.017	1017.1	learning	LS3	h120_p37_i_up_right.jpg	97
1463.181	0.827	827.3	learning	LS3	h116_p28_k_up_right.jpg	98
1510.175	1.23	1230.1	learning	LS3	h114_p33_i_up_left.jpg	97
1557.336	1.152	1152.4	learning	LS3	h116_p21_i_up_right.jpg	97
1604.33	1.651	1651.1	learning	LS3	h33_p33_i_down_right.jpg	97
1651.49	2.229	2229.1	learning	LS3	h36_p25_i_down_right.jpg	98
1698.484	0.92	920.5	learning	LS3	h33_p11_k_down_right.jpg	98
1790.639	1.557	1557.4	learning	LS4	h33_p15_i_down_left.jpg	97
1837.633	0.84	840.5	learning	LS4	h116_p28_k_up_right.jpg	98
1884.627	1.307	1307.2	learning	LS4	h114_p16_i_up_left.jpg	97
1931.621	1.134	1134.2	learning	LS4	h116_p11_i_up_left.jpg	97
1978.948	1.072	1071.7	learning	LS4	h120_p21_i_up_right.jpg	97
2026.109	1.698	1697.7	learning	LS4	h36_p11_i_down_right.jpg	98
2073.436	0.756	755.5	learning	LS4	h33_p11_k_down_right.jpg	98
2120.597	0.918	917.6	learning	LS4	h36_p12_k_down_left.jpg	98
2167.924	0.823	823.2	learning	LS4	h114_p35_k_up_right.jpg	98
2215.085	0.905	905.2	learning	LS4	h120_p12_k_up_right.jpg	98
2488.216	1.102	1101.8	learning	LS1	h89_p39_k_up_left.jpg	98
2535.377	0.96	960.1	learning	LS1	h94_p2_k_up_left.jpg	98
