onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	7.249	7249.0	learning	LS1	PICTURE_224.jpg	i	n/a
7.249	7.002	7002.0	learning	LS1	PICTURE_42.jpg	c	n/a
14.251	10.114	10114.0	learning	LS1	PICTURE_566.jpg	c	n/a
24.365	10.193	10193.0	learning	LS1	PICTURE_203.jpg	i	n/a
34.558	9.634	9634.0	learning	LS1	PICTURE_42.jpg	i	n/a
44.192	10.672	10672.0	learning	LS1	PICTURE_414.jpg	i	n/a
54.864	12.830	12830.0	learning	LS1	PICTURE_203.jpg	c	n/a
67.694	9.391	9391.0	learning	LS1	PICTURE_224.jpg	c	n/a
77.085	10.424	10424.0	learning	LS1	PICTURE_414.jpg	c	n/a
87.509	8.585	8585.0	learning	LS1	PICTURE_566.jpg	i	n/a
96.094	7.480	7480.0	learning	LS2	PICTURE_224.jpg	i	n/a
103.574	7.060	7060.0	learning	LS2	PICTURE_203.jpg	c	n/a
110.634	8.238	8238.0	learning	LS2	PICTURE_414.jpg	c	n/a
118.872	9.418	9418.0	learning	LS2	PICTURE_203.jpg	i	n/a
128.290	8.839	8839.0	learning	LS2	PICTURE_566.jpg	i	n/a
137.129	6.668	6668.0	learning	LS2	PICTURE_224.jpg	c	n/a
143.797	8.014	8014.0	learning	LS2	PICTURE_42.jpg	c	n/a
151.811	8.241	8241.0	learning	LS2	PICTURE_414.jpg	i	n/a
160.052	8.953	8953.0	learning	LS2	PICTURE_42.jpg	i	n/a
169.005	6.468	6468.0	learning	LS2	PICTURE_566.jpg	c	n/a
175.473	8.721	8721.0	learning	LS3	PICTURE_224.jpg	i	n/a
184.194	6.556	6556.0	learning	LS3	PICTURE_566.jpg	c	n/a
190.750	8.550	8550.0	learning	LS3	PICTURE_42.jpg	i	n/a
199.300	6.704	6704.0	learning	LS3	PICTURE_224.jpg	c	n/a
206.004	6.943	6943.0	learning	LS3	PICTURE_566.jpg	i	n/a
212.947	8.623	8623.0	learning	LS3	PICTURE_414.jpg	c	n/a
221.570	7.736	7736.0	learning	LS3	PICTURE_203.jpg	i	n/a
229.306	7.336	7336.0	learning	LS3	PICTURE_414.jpg	i	n/a
236.642	7.256	7256.0	learning	LS3	PICTURE_42.jpg	c	n/a
243.898	7.816	7816.0	learning	LS3	PICTURE_203.jpg	c	n/a
251.714	7.037	7037.0	learning	LS4	PICTURE_42.jpg	i	n/a
258.751	6.318	6318.0	learning	LS4	PICTURE_203.jpg	c	n/a
265.069	6.718	6718.0	learning	LS4	PICTURE_42.jpg	c	n/a
271.787	6.138	6138.0	learning	LS4	PICTURE_566.jpg	c	n/a
277.925	6.518	6518.0	learning	LS4	PICTURE_224.jpg	c	n/a
284.443	6.737	6737.0	learning	LS4	PICTURE_203.jpg	i	n/a
291.180	8.396	8396.0	learning	LS4	PICTURE_224.jpg	i	n/a
299.576	6.857	6857.0	learning	LS4	PICTURE_414.jpg	c	n/a
306.433	6.597	6597.0	learning	LS4	PICTURE_566.jpg	i	n/a
313.030	7.463	7463.0	learning	LS4	PICTURE_414.jpg	i	n/a
320.493	7.069	7069.0	learning	LS1	PICTURE_165.jpg	c	n/a
327.562	7.143	7143.0	learning	LS1	PICTURE_202.jpg	i	n/a
334.705	8.016	8016.0	learning	LS1	PICTURE_148.jpg	c	n/a
342.721	7.936	7936.0	learning	LS1	PICTURE_165.jpg	i	n/a
350.657	12.648	12648.0	learning	LS1	PICTURE_358.jpg	i	n/a
363.305	10.001	10001.0	learning	LS1	PICTURE_453.jpg	c	n/a
373.306	10.240	10240.0	learning	LS1	PICTURE_358.jpg	c	n/a
383.546	9.521	9521.0	learning	LS1	PICTURE_453.jpg	i	n/a
393.067	9.434	9434.0	learning	LS1	PICTURE_148.jpg	i	n/a
402.501	7.914	7914.0	learning	LS1	PICTURE_202.jpg	c	n/a
410.415	7.767	7767.0	learning	LS2	PICTURE_358.jpg	i	n/a
418.182	10.086	10086.0	learning	LS2	PICTURE_148.jpg	i	n/a
428.268	7.745	7745.0	learning	LS2	PICTURE_165.jpg	c	n/a
436.013	9.086	9086.0	learning	LS2	PICTURE_453.jpg	c	n/a
445.099	6.587	6587.0	learning	LS2	PICTURE_202.jpg	i	n/a
451.686	7.605	7605.0	learning	LS2	PICTURE_148.jpg	c	n/a
459.291	7.665	7665.0	learning	LS2	PICTURE_453.jpg	i	n/a
466.956	6.772	6772.0	learning	LS2	PICTURE_202.jpg	c	n/a
473.728	6.838	6838.0	learning	LS2	PICTURE_358.jpg	c	n/a
480.566	7.391	7391.0	learning	LS2	PICTURE_165.jpg	i	n/a
487.957	6.604	6604.0	learning	LS3	PICTURE_165.jpg	i	n/a
