onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	7.249	incorrect	learning	LS1	PICTURE_224.jpg	i	false alarm
7.249	7.002	correct	learning	LS1	PICTURE_42.jpg	c	hit
14.251	10.114	correct	learning	LS1	PICTURE_566.jpg	c	hit
24.365	10.193	incorrect	learning	LS1	PICTURE_203.jpg	i	false alarm
34.558	9.634	correct	learning	LS1	PICTURE_42.jpg	i	correct rejection
44.192	10.672	incorrect	learning	LS1	PICTURE_414.jpg	i	false alarm
54.864	12.830	correct	learning	LS1	PICTURE_203.jpg	c	hit
67.694	9.391	correct	learning	LS1	PICTURE_224.jpg	c	hit
77.085	10.424	correct	learning	LS1	PICTURE_414.jpg	c	hit
87.509	8.585	correct	learning	LS1	PICTURE_566.jpg	i	correct rejection
96.094	7.480	correct	learning	LS2	PICTURE_224.jpg	i	correct rejection
103.574	7.060	correct	learning	LS2	PICTURE_203.jpg	c	hit
110.634	8.238	correct	learning	LS2	PICTURE_414.jpg	c	hit
118.872	9.418	correct	learning	LS2	PICTURE_203.jpg	i	correct rejection
128.290	8.839	correct	learning	LS2	PICTURE_566.jpg	i	correct rejection
137.129	6.668	correct	learning	LS2	PICTURE_224.jpg	c	hit
143.797	8.014	correct	learning	LS2	PICTURE_42.jpg	c	hit
151.811	8.241	correct	learning	LS2	PICTURE_414.jpg	i	correct rejection
160.052	8.953	correct	learning	LS2	PICTURE_42.jpg	i	correct rejection
169.005	6.468	correct	learning	LS2	PICTURE_566.jpg	c	hit
175.473	8.721	correct	learning	LS3	PICTURE_224.jpg	i	correct rejection
184.194	6.556	correct	learning	LS3	PICTURE_566.jpg	c	hit
190.750	8.550	correct	learning	LS3	PICTURE_42.jpg	i	correct rejection
199.300	6.704	correct	learning	LS3	PICTURE_224.jpg	c	hit
206.004	6.943	correct	learning	LS3	PICTURE_566.jpg	i	correct rejection
212.947	8.623	correct	learning	LS3	PICTURE_414.jpg	c	hit
221.570	7.736	correct	learning	LS3	PICTURE_203.jpg	i	correct rejection
229.306	7.336	correct	learning	LS3	PICTURE_414.jpg	i	correct rejection
236.642	7.256	correct	learning	LS3	PICTURE_42.jpg	c	hit
243.898	7.816	correct	learning	LS3	PICTURE_203.jpg	c	hit
251.714	7.037	correct	learning	LS4	PICTURE_42.jpg	i	correct rejection
258.751	6.318	correct	learning	LS4	PICTURE_203.jpg	c	hit
265.069	6.718	correct	learning	LS4	PICTURE_42.jpg	c	hit
271.787	6.138	correct	learning	LS4	PICTURE_566.jpg	c	hit
277.925	6.518	correct	learning	LS4	PICTURE_224.jpg	c	hit
284.443	6.737	correct	learning	LS4	PICTURE_203.jpg	i	correct rejection
291.180	8.396	correct	learning	LS4	PICTURE_224.jpg	i	correct rejection
299.576	6.857	correct	learning	LS4	PICTURE_414.jpg	c	hit
306.433	6.597	correct	learning	LS4	PICTURE_566.jpg	i	correct rejection
