onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.297	correct	incongruent	Block1	incongruent/STIM_000.jpg
3.69	1.514	incorrect	incongruent	Block1	incongruent/STIM_000.jpg
7.641	1.042	correct	incongruent	Block1	incongruent/STIM_000.jpg
11.863	1.024	correct	incongruent	Block1	incongruent/STIM_000.jpg
15.899	0.964	correct	incongruent	Block1	incongruent/STIM_000.jpg
20.305	1.43	correct	incongruent	Block1	incongruent/STIM_001.jpg
23.787	1.093	correct	incongruent	Block1	incongruent/STIM_001.jpg
28.563	1.456	correct	incongruent	Block1	incongruent/STIM_001.jpg
32.734	1.269	correct	incongruent	Block1	incongruent/STIM_001.jpg
37.433	1.174	correct	incongruent	Block1	incongruent/STIM_001.jpg
42.303	1.229	correct	incongruent	Block1	incongruent/STIM_002.jpg
45.743	1.178	correct	incongruent	Block1	incongruent/STIM_002.jpg
50.746	1.347	incorrect	incongruent	Block1	incongruent/STIM_002.jpg
55.027	1.234	correct	incongruent	Block1	incongruent/STIM_002.jpg
59.999	0.883	correct	incongruent	Block1	incongruent/STIM_002.jpg
62.905	1.553	incorrect	incongruent	Block1	incongruent/STIM_003.jpg
66.96	1.23	correct	incongruent	Block1	incongruent/STIM_003.jpg
70.6	0.975	correct	incongruent	Block1	incongruent/STIM_003.jpg
75.418	0.831	correct	incongruent	Block1	incongruent/STIM_003.jpg
78.422	0.853	correct	incongruent	Block1	incongruent/STIM_003.jpg
81.415	1.346	incorrect	incongruent	Block1	incongruent/STIM_004.jpg
85.823	1.298	correct	incongruent	Block1	incongruent/STIM_004.jpg
89.758	1.266	correct	incongruent	Block1	incongruent/STIM_004.jpg
94.439	1.256	correct	incongruent	Block1	incongruent/STIM_004.jpg
98.41	1.214	correct	incongruent	Block1	incongruent/STIM_004.jpg
101.694	1.565	correct	incongruent	Block1	incongruent/STIM_005.jpg
107.222	1.073	correct	incongruent	Block1	incongruent/STIM_005.jpg
111.481	1.282	correct	incongruent	Block1	incongruent/STIM_005.jpg
115.488	1.295	correct	incongruent	Block1	incongruent/STIM_005.jpg
