onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	1.766	1	regulate	Run1	regulate/STIM_000.jpg
4.786	2.489	1	regulate	Run1	regulate/STIM_000.jpg
11.136	1.831	1	regulate	Run1	regulate/STIM_000.jpg
15.865	1.185	1	regulate	Run1	regulate/STIM_000.jpg
19.239	1.623	1	regulate	Run1	regulate/STIM_001.jpg
24.03	1.751	1	regulate	Run1	regulate/STIM_001.jpg
29.572	1.683	1	regulate	Run1	regulate/STIM_001.jpg
34.398	2.738	1	regulate	Run1	regulate/STIM_001.jpg
40.869	2.73	1	regulate	Run1	regulate/STIM_002.jpg
46.098	1.592	1	regulate	Run1	regulate/STIM_002.jpg
51.58	2.444	1	regulate	Run1	regulate/STIM_002.jpg
57.425	1.689	1	regulate	Run1	regulate/STIM_002.jpg
62.328	3.033	0	regulate	Run1	regulate/STIM_003.jpg
69.132	1.401	1	regulate	Run1	regulate/STIM_003.jpg
73.859	1.37	0	regulate	Run1	regulate/STIM_003.jpg
78.451	1.602	0	regulate	Run1	regulate/STIM_003.jpg
82.939	2.314	1	regulate	Run1	regulate/STIM_004.jpg
88.438	1.782	1	regulate	Run1	regulate/STIM_004.jpg
93.641	2.136	1	regulate	Run1	regulate/STIM_004.jpg
97.984	2.277	1	regulate	Run1	regulate/STIM_004.jpg
104.163	1.559	0	regulate	Run1	regulate/STIM_005.jpg
108.194	2.081	1	regulate	Run1	regulate/STIM_005.jpg
113.868	1.76	1	regulate	Run1	regulate/STIM_005.jpg
119.51	2.623	1	regulate	Run1	regulate/STIM_005.jpg
125.401	2.94	1	regulate	Run1	regulate/STIM_006.jpg
131.408	2.88	1	regulate	Run1	regulate/STIM_006.jpg
138.514	2.65	1	regulate	Run1	regulate/STIM_006.jpg
145.206	1.28	1	regulate	Run1	regulate/STIM_006.jpg
149.597	1.552	0	regulate	Run1	regulate/STIM_007.jpg
154.494	2.618	1	regulate	Run1	regulate/STIM_007.jpg
