trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.757755	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.757755	1
2	go	1	go_only	1	1	1	0.740348	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.740348	1
3	go	1	go_only	1	1	1	0.526005	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526005	1
4	go	1	go_only	1	1	1	0.660598	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660598	1
5	go	1	go_only	1	1	1	0.693297	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.693297	1
6	go	1	go_only	1	1	1	0.691738	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.691738	1
7	go	1	go_only	1	1	1	0.793825	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.793825	1
8	go	1	go_only	1	1	1	0.642697	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.642697	1
9	go	1	go_only	1	1	1	0.511353	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511353	1
10	go	1	go_only	1	1	1	0.727609	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.727609	1
11	go	1	go_only	1	1	1	0.526107	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526107	1
12	go	1	go_only	1	1	1	0.543242	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543242	1
13	go	1	go_only	1	1	1	0.591163	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.591163	1
14	go	1	go_only	1	1	1	0.643832	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.643832	1
15	go	1	go_only	1	1	1	0.643936	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.643936	1
16	go	1	go_only	1	1	1	0.544164	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544164	1
17	go	1	go_only	1	1	1	0.663098	0	0	0	0	0	0	1	1	0	0.496068	1	stopped_early	0	0.663098	1
18	go	1	go_only	1	1	1	0.644352	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.644352	1
19	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.375193	1	stopped_early	0	0.375193	1
20	go	2	go_nogo_prac	1	1	1	0.695998	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.695998	1
21	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.394520	1	stopped_early	0	0.394520	1
22	go	2	go_nogo_prac	1	1	1	0.579413	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.579413	1
23	go	2	go_nogo_prac	1	1	1	0.828450	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.828450	1
24	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.343980	1	stopped_early	0	0.343980	1
25	go	2	go_nogo_prac	1	1	1	0.761878	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.761878	1
26	go	2	go_nogo_prac	1	1	1	0.679157	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.679157	1
27	go	2	go_nogo_prac	1	1	1	0.661896	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.661896	1
28	go	2	go_nogo_prac	1	1	1	0.595534	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.595534	1
29	go	2	go_nogo_prac	1	1	1	0.595824	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.595824	1
30	go	2	go_nogo_prac	1	1	1	0.645311	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.645311	1
31	go	2	go_nogo_prac	1	1	1	0.613713	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.613713	1
32	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.425459	1	stopped_early	0	0.425459	1
33	go	2	go_nogo_prac	1	1	1	0.811663	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.811663	1
34	go	2	go_nogo_prac	1	1	1	0.761954	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.761954	1
35	go	2	go_nogo_prac	1	1	1	0.746181	0	0	0	0	0	0	1	1	0	0.478497	1	stopped_early	0	0.746181	1
36	go	2	go_nogo_prac	1	1	1	0.677067	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677067	1
37	go	3	go_only	0	1	1	0.762401	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.762401	1
38	go	3	go_only	0	1	1	0.543860	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543860	1
39	go	3	go_only	0	1	1	0.491490	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.491490	1
40	go	3	go_only	0	1	1	0.643769	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.643769	1
41	go	3	go_only	0	1	1	0.527136	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527136	1
42	go	3	go_only	0	1	1	0.528148	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528148	1
43	go	3	go_only	0	1	1	0.560763	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560763	1
44	go	3	go_only	0	1	1	0.727636	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.727636	1
45	go	3	go_only	0	1	1	0.543535	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543535	1
46	go	3	go_only	0	1	1	0.594472	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594472	1
47	go	3	go_only	0	1	1	0.627299	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.627299	1
48	go	3	go_only	0	1	1	0.560689	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560689	1
49	go	3	go_only	0	1	1	0.643020	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.643020	1
50	go	3	go_only	0	1	1	0.542432	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.542432	1
51	go	3	go_only	0	1	1	0.576501	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.576501	1
52	go	3	go_only	0	1	1	0.576151	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.576151	1
53	go	3	go_only	0	1	1	0.692596	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.692596	1
54	go	3	go_only	0	1	1	0.776591	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.776591	1
55	go	4	go_nogo	0	1	1	0.627709	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.627709	1
56	go	4	go_nogo	0	1	1	0.677418	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677418	1
57	go	4	go_nogo	0	1	1	0.775758	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.775758	1
58	go	4	go_nogo	0	1	1	0.662122	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.662122	1
59	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.409427	1	stopped_early	0	0.409427	1
60	go	4	go_nogo	0	1	1	0.575751	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.575751	1
61	go	4	go_nogo	0	1	1	0.528276	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528276	1
62	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.378080	1	stopped_early	0	0.378080	1
63	go	4	go_nogo	0	1	1	0.576582	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.576582	1
64	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.577296	1	stopped_early	0	0.577296	1
65	go	4	go_nogo	0	1	1	0.528354	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528354	1
66	go	4	go_nogo	0	1	1	0.629006	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.629006	1
67	go	4	go_nogo	0	1	1	0.727655	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.727655	1
68	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.460448	1	stopped_early	0	0.460448	1
69	go	4	go_nogo	0	1	1	0.610144	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.610144	1
70	go	4	go_nogo	0	1	1	0.978972	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.978972	1
71	go	4	go_nogo	0	1	1	0.660743	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660743	1
72	go	4	go_nogo	0	1	1	0.693058	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.693058	1
73	go	4	go_nogo	0	1	1	0.578167	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578167	1
74	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.359176	1	stopped_early	0	0.359176	1
75	go	4	go_nogo	0	1	1	0.726259	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.726259	1
76	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.360201	1	stopped_early	0	0.360201	1
77	go	4	go_nogo	0	1	1	0.659942	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.659942	1
