onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	1.459	1	2back	Block1	2back/STIM_000.jpg
3.551	0.936	1	2back	Block1	2back/STIM_000.jpg
7.7	1.202	1	2back	Block1	2back/STIM_000.jpg
11.972	1.276	0	2back	Block1	2back/STIM_001.jpg
16.982	1.378	1	2back	Block1	2back/STIM_001.jpg
20.804	1.628	1	2back	Block1	2back/STIM_001.jpg
25.756	1.34	0	2back	Block1	2back/STIM_002.jpg
29.829	1.212	1	2back	Block1	2back/STIM_002.jpg
34.94	1.421	1	2back	Block1	2back/STIM_002.jpg
39.856	1.262	1	2back	Block1	2back/STIM_003.jpg
43.303	1.125	1	2back	Block1	2back/STIM_003.jpg
47.222	1.304	1	2back	Block1	2back/STIM_003.jpg
50.812	1.639	1	2back	Block1	2back/STIM_004.jpg
54.714	0.799	1	2back	Block1	2back/STIM_004.jpg
58.922	1.156	1	2back	Block1	2back/STIM_004.jpg
63.975	0.93	0	2back	Block1	2back/STIM_005.jpg
68.19	1.41	0	2back	Block1	2back/STIM_005.jpg
72.973	1.253	1	2back	Block1	2back/STIM_005.jpg
76.629	0.961	1	2back	Block1	2back/STIM_006.jpg
80.616	1.421	1	2back	Block1	2back/STIM_006.jpg
84.698	0.982	1	2back	Block1	2back/STIM_006.jpg
88.413	0.923	1	2back	Block1	2back/STIM_007.jpg
92.645	1.693	1	2back	Block1	2back/STIM_007.jpg
97.549	0.848	1	2back	Block1	2back/STIM_007.jpg
101.167	1.794	1	2back	Block1	2back/STIM_008.jpg
106.27	0.895	1	2back	Block1	2back/STIM_008.jpg
109.168	1.291	1	2back	Block1	2back/STIM_008.jpg
112.994	1.712	1	2back	Block1	2back/STIM_009.jpg
116.852	1.087	1	2back	Block1	2back/STIM_009.jpg
121.719	0.732	1	2back	Block1	2back/STIM_009.jpg
125.917	1.506	1	2back	Block1	2back/STIM_010.jpg
130.912	1.315	1	2back	Block1	2back/STIM_010.jpg
135.538	1.2	1	2back	Block1	2back/STIM_010.jpg
139.662	1.174	1	2back	Block1	2back/STIM_011.jpg
144.487	1.282	0	2back	Block1	2back/STIM_011.jpg
148.212	1.589	1	2back	Block1	2back/STIM_011.jpg
152.543	1.699	1	2back	Block1	2back/STIM_012.jpg
156.748	1.488	0	2back	Block1	2back/STIM_012.jpg
162.089	1.317	1	2back	Block1	2back/STIM_012.jpg
166.558	0.919	1	2back	Block1	2back/STIM_013.jpg
171.353	1.188	1	2back	Block1	2back/STIM_013.jpg
175.719	1.212	1	2back	Block1	2back/STIM_013.jpg
179.13	1.317	1	2back	Block1	2back/STIM_014.jpg
183.859	1.201	1	2back	Block1	2back/STIM_014.jpg
188.798	0.873	1	2back	Block1	2back/STIM_014.jpg
192.113	1.249	1	2back	Block1	2back/STIM_015.jpg
196.197	1.32	1	2back	Block1	2back/STIM_015.jpg
200.879	1.253	0	2back	Block1	2back/STIM_015.jpg
204.857	1.377	1	2back	Block1	2back/STIM_016.jpg
209.298	0.838	1	2back	Block1	2back/STIM_016.jpg
212.55	0.881	1	2back	Block1	2back/STIM_016.jpg
217.329	1.132	1	2back	Block1	2back/STIM_017.jpg
220.536	1.075	0	2back	Block1	2back/STIM_017.jpg
224.275	1.61	1	2back	Block1	2back/STIM_017.jpg
229.371	1.748	1	2back	Block1	2back/STIM_018.jpg
233.25	1.308	1	2back	Block1	2back/STIM_018.jpg
236.994	1.538	0	2back	Block1	2back/STIM_018.jpg
240.971	0.815	1	2back	Block1	2back/STIM_019.jpg
244.914	1.155	1	2back	Block1	2back/STIM_019.jpg
248.468	1.583	0	2back	Block1	2back/STIM_019.jpg
253.367	1.203	1	2back	Block1	2back/STIM_020.jpg
256.748	1.037	1	2back	Block1	2back/STIM_020.jpg
261.225	1.148	1	2back	Block1	2back/STIM_020.jpg
265.249	1.48	1	2back	Block1	2back/STIM_021.jpg
269.844	1.179	1	2back	Block1	2back/STIM_021.jpg
273.069	1.186	1	2back	Block1	2back/STIM_021.jpg
277.171	1.482	1	2back	Block1	2back/STIM_022.jpg
282.199	0.81	1	2back	Block1	2back/STIM_022.jpg
286.341	1.62	1	2back	Block1	2back/STIM_022.jpg
291.258	1.451	1	2back	Block1	2back/STIM_023.jpg
295.171	1.04	1	2back	Block1	2back/STIM_023.jpg
299.127	1.52	1	2back	Block1	2back/STIM_023.jpg
302.732	1.134	1	2back	Block1	2back/STIM_024.jpg
306.084	1.427	1	2back	Block1	2back/STIM_024.jpg
309.686	1.573	1	2back	Block1	2back/STIM_024.jpg
314.44	1.328	1	2back	Block1	2back/STIM_025.jpg
318.965	1.328	1	2back	Block1	2back/STIM_025.jpg
322.352	1.015	1	2back	Block1	2back/STIM_025.jpg
326.645	1.684	0	2back	Block1	2back/STIM_026.jpg
330.789	1.416	1	2back	Block1	2back/STIM_026.jpg
336.188	1.423	1	2back	Block1	2back/STIM_026.jpg
340.611	1.032	1	2back	Block1	2back/STIM_027.jpg
344.48	1.64	1	2back	Block1	2back/STIM_027.jpg
348.19	1.091	0	2back	Block1	2back/STIM_027.jpg
352.507	0.898	1	2back	Block1	2back/STIM_028.jpg
355.523	0.832	1	2back	Block1	2back/STIM_028.jpg
359.019	1.234	1	2back	Block1	2back/STIM_028.jpg
363.321	0.838	1	2back	Block1	2back/STIM_029.jpg
367.938	0.8	1	2back	Block1	2back/STIM_029.jpg
371.651	0.7	1	2back	Block1	2back/STIM_029.jpg
375.261	1.249	1	2back	Block1	2back/STIM_030.jpg
380.009	1.334	1	2back	Block1	2back/STIM_030.jpg
384.511	1.462	1	2back	Block1	2back/STIM_030.jpg
388.971	1.014	1	2back	Block1	2back/STIM_031.jpg
393.581	1.36	1	2back	Block1	2back/STIM_031.jpg
398.055	1.42	1	2back	Block1	2back/STIM_031.jpg
402.096	1.537	0	2back	Block1	2back/STIM_032.jpg
406.883	1.143	1	2back	Block1	2back/STIM_032.jpg
411.582	0.775	1	2back	Block1	2back/STIM_032.jpg
414.512	1.282	1	2back	Block1	2back/STIM_033.jpg
418.548	1.165	0	2back	Block1	2back/STIM_033.jpg
422.578	1.185	1	2back	Block1	2back/STIM_033.jpg
426.479	1.62	1	2back	Block1	2back/STIM_034.jpg
430.491	1.502	0	2back	Block1	2back/STIM_034.jpg
434.66	1.594	1	2back	Block1	2back/STIM_034.jpg
439.252	0.937	0	2back	Block1	2back/STIM_035.jpg
443.794	1.271	1	2back	Block1	2back/STIM_035.jpg
447.469	1.523	0	2back	Block1	2back/STIM_035.jpg
452.332	1.064	1	2back	Block1	2back/STIM_036.jpg
455.745	1.603	0	2back	Block1	2back/STIM_036.jpg
460.779	1.039	1	2back	Block1	2back/STIM_036.jpg
464.933	1.126	0	2back	Block1	2back/STIM_037.jpg
468.878	0.902	0	2back	Block1	2back/STIM_037.jpg
473.776	1.622	1	2back	Block1	2back/STIM_037.jpg
478.33	1.237	1	2back	Block1	2back/STIM_038.jpg
482.164	1.519	0	2back	Block1	2back/STIM_038.jpg
486.434	1.308	1	2back	Block1	2back/STIM_038.jpg
490.625	1.323	1	2back	Block1	2back/STIM_039.jpg
495.308	0.825	1	2back	Block1	2back/STIM_039.jpg
499.477	1.132	1	2back	Block1	2back/STIM_039.jpg
503.298	0.995	1	0back	Block1	0back/STIM_000.jpg
506.696	0.938	1	0back	Block1	0back/STIM_000.jpg
511.164	0.636	1	0back	Block1	0back/STIM_000.jpg
515.37	0.525	1	0back	Block1	0back/STIM_001.jpg
519.861	0.819	1	0back	Block1	0back/STIM_001.jpg
523.52	0.956	1	0back	Block1	0back/STIM_001.jpg
527.968	0.863	1	0back	Block1	0back/STIM_002.jpg
532.677	0.624	1	0back	Block1	0back/STIM_002.jpg
535.301	0.71	1	0back	Block1	0back/STIM_002.jpg
538.998	1.019	1	0back	Block1	0back/STIM_003.jpg
542.974	0.703	1	0back	Block1	0back/STIM_003.jpg
546.124	0.615	1	0back	Block1	0back/STIM_003.jpg
549.761	1.006	1	0back	Block1	0back/STIM_004.jpg
553.164	0.965	1	0back	Block1	0back/STIM_004.jpg
556.915	0.897	1	0back	Block1	0back/STIM_004.jpg
561.215	0.717	1	0back	Block1	0back/STIM_005.jpg
564.196	0.894	1	0back	Block1	0back/STIM_005.jpg
569.043	0.887	1	0back	Block1	0back/STIM_005.jpg
573.073	0.649	1	0back	Block1	0back/STIM_006.jpg
577.531	0.519	1	0back	Block1	0back/STIM_006.jpg
581.028	0.549	1	0back	Block1	0back/STIM_006.jpg
584.433	0.585	1	0back	Block1	0back/STIM_007.jpg
588.313	0.778	1	0back	Block1	0back/STIM_007.jpg
591.19	0.582	1	0back	Block1	0back/STIM_007.jpg
594.578	0.738	1	0back	Block1	0back/STIM_008.jpg
598.65	1.036	1	0back	Block1	0back/STIM_008.jpg
601.857	0.569	1	0back	Block1	0back/STIM_008.jpg
605.701	0.941	1	0back	Block1	0back/STIM_009.jpg
608.845	0.632	1	0back	Block1	0back/STIM_009.jpg
611.926	0.697	1	0back	Block1	0back/STIM_009.jpg
615.699	0.983	1	0back	Block1	0back/STIM_010.jpg
620.168	0.621	1	0back	Block1	0back/STIM_010.jpg
623.802	0.924	0	0back	Block1	0back/STIM_010.jpg
627.438	0.531	1	0back	Block1	0back/STIM_011.jpg
631.906	0.992	1	0back	Block1	0back/STIM_011.jpg
635.931	0.913	1	0back	Block1	0back/STIM_011.jpg
639.423	0.715	1	0back	Block1	0back/STIM_012.jpg
644.059	0.783	1	0back	Block1	0back/STIM_012.jpg
646.951	1.011	1	0back	Block1	0back/STIM_012.jpg
651.727	0.684	1	0back	Block1	0back/STIM_013.jpg
656.192	0.751	1	0back	Block1	0back/STIM_013.jpg
660.261	0.562	1	0back	Block1	0back/STIM_013.jpg
664.092	0.716	1	0back	Block1	0back/STIM_014.jpg
668.584	0.981	1	0back	Block1	0back/STIM_014.jpg
671.59	0.979	1	0back	Block1	0back/STIM_014.jpg
675.493	0.929	1	0back	Block1	0back/STIM_015.jpg
678.845	0.728	1	0back	Block1	0back/STIM_015.jpg
683.234	0.88	1	0back	Block1	0back/STIM_015.jpg
686.71	0.663	1	0back	Block1	0back/STIM_016.jpg
690.097	0.658	1	0back	Block1	0back/STIM_016.jpg
694.416	0.804	1	0back	Block1	0back/STIM_016.jpg
697.322	0.685	1	0back	Block1	0back/STIM_017.jpg
700.817	0.587	1	0back	Block1	0back/STIM_017.jpg
704.186	0.584	1	0back	Block1	0back/STIM_017.jpg
708.171	0.866	1	0back	Block1	0back/STIM_018.jpg
712.542	0.724	1	0back	Block1	0back/STIM_018.jpg
715.961	0.72	1	0back	Block1	0back/STIM_018.jpg
719.381	0.899	1	0back	Block1	0back/STIM_019.jpg
724.049	0.838	1	0back	Block1	0back/STIM_019.jpg
726.953	0.897	1	0back	Block1	0back/STIM_019.jpg
730.978	0.921	1	2back	Block2	2back/STIM_000.jpg
735.317	1.196	1	2back	Block2	2back/STIM_000.jpg
738.785	1.121	1	2back	Block2	2back/STIM_000.jpg
742.836	0.922	1	2back	Block2	2back/STIM_001.jpg
746.764	0.748	1	2back	Block2	2back/STIM_001.jpg
750.057	0.804	1	2back	Block2	2back/STIM_001.jpg
753.445	1.521	1	2back	Block2	2back/STIM_002.jpg
758.239	1.409	1	2back	Block2	2back/STIM_002.jpg
763.222	1.072	1	2back	Block2	2back/STIM_002.jpg
767.281	1.455	1	2back	Block2	2back/STIM_003.jpg
771.254	1.22	1	2back	Block2	2back/STIM_003.jpg
774.985	1.235	1	2back	Block2	2back/STIM_003.jpg
779.295	1.185	1	2back	Block2	2back/STIM_004.jpg
782.909	1.286	1	2back	Block2	2back/STIM_004.jpg
786.863	1.342	1	2back	Block2	2back/STIM_004.jpg
792.081	1.01	1	2back	Block2	2back/STIM_005.jpg
796.65	1.131	1	2back	Block2	2back/STIM_005.jpg
800.109	0.95	1	2back	Block2	2back/STIM_005.jpg
803.779	1.186	1	2back	Block2	2back/STIM_006.jpg
808.844	0.806	1	2back	Block2	2back/STIM_006.jpg
812.184	0.723	1	2back	Block2	2back/STIM_006.jpg
815.543	1.208	1	2back	Block2	2back/STIM_007.jpg
820.032	1.258	1	2back	Block2	2back/STIM_007.jpg
