onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	3.899	FLOW_B	B	1	1	1	8 + 106	114	114.0	3898.9	1	0
7.949	2.667	FLOW_B	B	1	2	1	105 + 3	108	108.0	2667.2	1	0
14.664	2.661	FLOW_B	B	1	3	1	107 + 9	116	116.0	2661.0	1	0
21.33	2.014	FLOW_B	B	1	4	1	103 + 9	112	112.0	2014.5	1	0
27.348	2.289	FLOW_B	B	1	5	1	9 + 109	118	118.0	2288.7	1	0
33.639	1.406	FLOW_B	B	1	6	1	103 + 9	112	112.0	1405.6	1	0
39.047	1.704	FLOW_B	B	1	7	1	105 + 9	114	114.0	1703.8	1	0
44.807	1.815	FLOW_B	B	1	8	1	105 + 2	107	107.0	1815.2	1	0
50.624	1.819	FLOW_B	B	1	9	1	108 + 3	111	111.0	1819.0	1	0
56.451	1.542	FLOW_B	B	1	10	1	5 + 107	112	112.0	1541.6	1	0
61.994	2.267	FLOW_B	B	1	11	1	4 + 101	105	105.0	2267.3	1	0
68.27	1.539	FLOW_B	B	1	12	1	6 + 107	113	113.0	1539.0	1	0
73.818	2.238	FLOW_B	B	1	13	1	8 + 102	110	110.0	2237.6	1	0
80.065	1.531	FLOW_B	B	1	14	1	2 + 103	105	105.0	1531.2	1	0
85.608	1.677	FLOW_B	B	1	15	1	2 + 102	104	104.0	1677.1	1	0
91.295	1.817	FLOW_B	B	1	16	1	4 + 104	108	108.0	1817.2	1	0
97.125	1.63	FLOW_B	B	1	17	1	6 + 102	108	108.0	1629.9	1	0
102.759	1.415	FLOW_B	B	1	18	1	105 + 1	106	106.0	1414.6	1	0
108.177	1.8	FLOW_B	B	1	19	1	1 + 104	105	105.0	1800.0	1	0
114.03	1.632	FLOW_B	B	1	20	1	100 + 2	102	102.0	1631.8	1	0
119.665	2.098	FLOW_B	B	1	21	1	5 + 103	108	108.0	2097.6	1	0
125.764	2.452	FLOW_B	B	1	22	1	3 + 107	110	110.0	2451.9	1	0
132.222	2.45	FLOW_B	B	1	23	1	9 + 107	116	116.0	2449.7	1	0
138.677	1.44	FLOW_B	B	1	24	1	100 + 3	103	103.0	1440.3	1	0
144.12	1.734	FLOW_B	B	1	25	1	108 + 2	110	110.0	1734.4	1	0
149.858	2.098	FLOW_B	B	1	26	1	106 + 9	115	115.0	2097.6	1	0
155.957	2.07	FLOW_B	B	1	27	1	108 + 9	117	117.0	2070.0	1	0
162.029	1.924	FLOW_B	B	1	28	1	109 + 1	110	110.0	1923.8	1	0
167.96	1.556	FLOW_B	B	1	29	1	100 + 8	108	108.0	1555.6	1	0
209.794	13.041	FLOW_O	O	2	1	11	90 + 13 + 83 + 70 + 35 + 8 + 100	399	404.0	13041.3	0	0
226.838	18.022	FLOW_O	O	2	2	11	82 + 81 + 1 + 41 + 58 + 92 + 105	460	n/a	18022.5	0	1
248.911	12.03	FLOW_O	O	2	3	11	101 + 1 + 97 + 14 + 94 + 99 + 10	416	507.0	12030.4	0	0
264.984	18.019	FLOW_O	O	2	4	11	109 + 98 + 96 + 64 + 1 + 76 + 19	463	n/a	18019.2	0	1
287.056	15.606	FLOW_O	O	2	5	11	74 + 76 + 68 + 9 + 12 + 104 + 30	373	463.0	15605.8	0	0
306.672	13.54	FLOW_O	O	2	6	11	21 + 100 + 17 + 7 + 61 + 51 + 17	274	374.0	13539.7	0	0
324.264	15.165	FLOW_O	O	2	7	11	92 + 106 + 9 + 39 + 19 + 85 + 70	420	411.0	15164.9	0	0
343.469	16.052	FLOW_O	O	2	8	11	100 + 61 + 9 + 45 + 48 + 72 + 52	387	387.0	16051.8	1	0
363.543	14.66	FLOW_O	O	2	9	11	102 + 89 + 23 + 39 + 24 + 78 + 2	357	357.0	14660.3	1	0
414.912	8.911	FLOW_F	F	3	1	8	93 + 12 + 100 + 85 + 78	368	368.0	8911.1	1	0
427.837	9.668	FLOW_F	F	3	2	8	30 + 91 + 19 + 63 + 105	308	308.0	9667.7	1	0
441.538	11.701	FLOW_F	F	3	3	9	104 + 67 + 8 + 43 + 86 + 43	351	351.0	11701.1	1	0
457.281	11.615	FLOW_F	F	3	4	9	98 + 101 + 71 + 16 + 74 + 5	365	365.0	11615.3	1	0
472.952	17.04	FLOW_F	F	3	5	10	49 + 103 + 11 + 25 + 13 + 72	273	2073.0	17039.8	0	0
494.047	13.446	FLOW_F	F	3	6	10	95 + 91 + 12 + 35 + 104 + 27	364	364.0	13446.2	1	0
511.494	7.172	FLOW_F	F	3	7	10	45 + 18 + 107 + 54 + 80 + 30	334	334.0	7172.4	1	0
522.714	18.017	FLOW_F	F	3	8	11	59 + 74 + 108 + 6 + 48 + 74 + 95	464	n/a	18017.2	0	1
544.769	14.892	FLOW_F	F	3	9	11	20 + 108 + 40 + 82 + 99 + 27 + 1	377	387.0	14892.3	0	0
563.714	14.922	FLOW_F	F	3	10	10	79 + 46 + 105 + 97 + 42 + 55	424	424.0	14921.7	1	0
582.689	2.236	FLOW_F	F	3	11	10	91 + 38 + 102 + 28 + 56 + 27	342	n/a	2236.0	0	1
615.908	2.765	FLOW_B	B	4	1	1	6 + 103	109	109.0	2765.3	1	0
622.723	1.211	FLOW_B	B	4	2	1	6 + 103	109	109.0	1210.7	1	0
627.979	1.384	FLOW_B	B	4	3	1	101 + 7	108	108.0	1383.5	1	0
633.401	1.546	FLOW_B	B	4	4	1	5 + 108	113	113.0	1546.1	1	0
638.989	1.253	FLOW_B	B	4	5	1	102 + 2	104	104.0	1253.2	1	0
644.283	1.496	FLOW_B	B	4	6	1	108 + 2	110	110.0	1495.6	1	0
649.819	1.718	FLOW_B	B	4	7	1	102 + 5	107	107.0	1718.4	1	0
655.579	1.694	FLOW_B	B	4	8	1	3 + 104	107	107.0	1694.1	1	0
661.297	1.616	FLOW_B	B	4	9	1	1 + 107	108	108.0	1616.2	1	0
666.95	1.379	FLOW_B	B	4	10	1	4 + 100	104	104.0	1379.1	1	0
672.371	1.394	FLOW_B	B	4	11	1	100 + 8	108	108.0	1394.1	1	0
677.812	1.462	FLOW_B	B	4	12	1	7 + 100	107	107.0	1461.5	1	0
683.28	1.994	FLOW_B	B	4	13	1	8 + 109	117	117.0	1993.7	1	0
689.33	1.345	FLOW_B	B	4	14	1	108 + 4	112	112.0	1345.4	1	0
694.677	1.537	FLOW_B	B	4	15	1	101 + 8	109	109.0	1536.9	1	0
700.216	1.628	FLOW_B	B	4	16	1	106 + 1	107	107.0	1628.2	1	0
705.86	1.428	FLOW_B	B	4	17	1	9 + 101	110	110.0	1427.7	1	0
711.342	1.324	FLOW_B	B	4	18	1	106 + 4	110	110.0	1323.7	1	0
716.666	1.853	FLOW_B	B	4	19	1	103 + 4	107	107.0	1853.1	1	0
722.537	1.493	FLOW_B	B	4	20	1	107 + 8	115	115.0	1493.3	1	0
728.031	1.415	FLOW_B	B	4	21	1	4 + 100	104	104.0	1415.1	1	0
733.45	1.478	FLOW_B	B	4	22	1	102 + 5	107	107.0	1477.6	1	0
738.934	1.19	FLOW_B	B	4	23	1	108 + 1	109	109.0	1190.2	1	0
744.175	1.394	FLOW_B	B	4	24	1	9 + 101	110	110.0	1393.5	1	0
749.569	1.784	FLOW_B	B	4	25	1	8 + 107	115	115.0	1784.4	1	0
755.357	1.498	FLOW_B	B	4	26	1	7 + 107	114	114.0	1498.5	1	0
760.88	1.401	FLOW_B	B	4	27	1	5 + 107	112	112.0	1401.0	1	0
766.329	1.392	FLOW_B	B	4	28	1	3 + 109	112	112.0	1391.9	1	0
771.766	1.228	FLOW_B	B	4	29	1	9 + 100	109	109.0	1228.2	1	0
777.044	1.548	FLOW_B	B	4	30	1	7 + 102	109	109.0	1547.8	1	0
782.639	1.552	FLOW_B	B	4	31	1	101 + 2	103	103.0	1552.1	1	0
819.663	16.964	FLOW_O	O	5	1	11	103 + 73 + 80 + 95 + 43 + 2 + 51	447	4757.0	16963.9	0	0
840.666	11.765	FLOW_O	O	5	2	11	59 + 17 + 100 + 27 + 4 + 89 + 54	350	330.0	11765.3	0	0
856.465	18.006	FLOW_O	O	5	3	11	45 + 93 + 85 + 102 + 2 + 60 + 84	471	471.0	18006.0	1	0
878.508	18.009	FLOW_O	O	5	4	11	24 + 17 + 79 + 101 + 4 + 28 + 62	315	n/a	18009.1	0	1
900.565	13.591	FLOW_O	O	5	5	11	107 + 93 + 11 + 33 + 67 + 2 + 60	373	373.0	13591.2	1	0
918.185	14.505	FLOW_O	O	5	6	11	51 + 65 + 58 + 4 + 26 + 90 + 106	400	401.0	14504.7	0	0
936.726	15.668	FLOW_O	O	5	7	11	79 + 7 + 56 + 40 + 27 + 104 + 65	378	374.0	15668.3	0	0
956.436	17.465	FLOW_O	O	5	8	11	97 + 49 + 103 + 9 + 69 + 12 + 59	398	n/a	17465.4	0	0
977.948	11.729	FLOW_O	O	5	9	11	95 + 79 + 14 + 59 + 101 + 73 + 6	427	n/a	11728.8	0	1
1020.752	2.527	FLOW_B	B	6	1	1	107 + 6	113	113.0	2527.4	1	0
1027.287	1.292	FLOW_B	B	6	2	1	108 + 4	112	112.0	1292.0	1	0
1032.587	1.367	FLOW_B	B	6	3	1	7 + 105	112	112.0	1367.3	1	0
1037.978	1.916	FLOW_B	B	6	4	1	2 + 103	105	105.0	1915.6	1	0
1043.896	1.634	FLOW_B	B	6	5	1	1 + 107	108	108.0	1633.8	1	0
1049.537	1.708	FLOW_B	B	6	6	1	2 + 109	111	111.0	1707.9	1	0
1055.248	1.68	FLOW_B	B	6	7	1	102 + 4	106	106.0	1679.5	1	0
1060.932	1.353	FLOW_B	B	6	8	1	102 + 6	108	108.0	1352.8	1	0
1066.292	1.858	FLOW_B	B	6	9	1	6 + 108	114	114.0	1858.4	1	0
1072.202	1.55	FLOW_B	B	6	10	1	104 + 8	112	112.0	1549.7	1	0
1077.759	1.289	FLOW_B	B	6	11	1	103 + 8	111	111.0	1289.0	1	0
1083.102	1.577	FLOW_B	B	6	12	1	7 + 100	107	107.0	1576.9	1	0
1088.684	1.74	FLOW_B	B	6	13	1	7 + 106	113	113.0	1740.4	1	0
1094.432	1.856	FLOW_B	B	6	14	1	108 + 7	115	115.0	1856.0	1	0
1100.343	1.658	FLOW_B	B	6	15	1	9 + 103	112	112.0	1658.0	1	0
1106.003	1.586	FLOW_B	B	6	16	1	7 + 107	114	114.0	1585.6	1	0
1111.592	1.751	FLOW_B	B	6	17	1	5 + 100	105	105.0	1750.6	1	0
1117.349	3.119	FLOW_B	B	6	18	1	8 + 109	117	117.0	3119.3	1	0
1124.471	2.132	FLOW_B	B	6	19	1	101 + 5	106	106.0	2131.9	1	0
1130.646	1.76	FLOW_B	B	6	20	1	108 + 1	109	109.0	1760.0	1	0
1136.452	1.38	FLOW_B	B	6	21	1	6 + 106	112	112.0	1379.9	1	0
1141.871	1.737	FLOW_B	B	6	22	1	5 + 107	112	112.0	1736.8	1	0
1147.65	1.787	FLOW_B	B	6	23	1	108 + 5	113	113.0	1786.8	1	0
1153.48	1.786	FLOW_B	B	6	24	1	2 + 103	105	105.0	1786.0	1	0
1159.308	2.695	FLOW_B	B	6	25	1	3 + 103	106	106.0	2695.2	1	0
1166.047	2.068	FLOW_B	B	6	26	1	8 + 103	111	111.0	2067.7	1	0
1172.13	2.002	FLOW_B	B	6	27	1	7 + 100	107	107.0	2002.2	1	0
1178.187	1.865	FLOW_B	B	6	28	1	9 + 100	109	109.0	1864.7	1	0
1184.104	2.157	FLOW_B	B	6	29	1	7 + 102	109	109.0	2157.3	1	0
1190.288	0.473	FLOW_B	B	6	30	1	104 + 3	107	n/a	473.3	0	1
1222.296	15.126	FLOW_F	F	7	1	8	89 + 88 + 108 + 96 + 17	398	398.0	15125.5	1	0
1241.433	7.372	FLOW_F	F	7	2	8	34 + 60 + 24 + 39 + 100	257	257.0	7372.3	1	0
1252.842	12.461	FLOW_F	F	7	3	9	108 + 73 + 6 + 47 + 71 + 48	353	353.0	12461.2	1	0
1269.34	11.969	FLOW_F	F	7	4	9	15 + 48 + 99 + 6 + 108 + 12	288	288.0	11969.3	1	0
1285.312	11.97	FLOW_F	F	7	5	10	90 + 10 + 109 + 31 + 17 + 73	330	330.0	11969.9	1	0
1301.288	12.344	FLOW_F	F	7	6	10	96 + 24 + 16 + 16 + 43 + 103	298	298.0	12343.7	1	0
1317.676	15.293	FLOW_F	F	7	7	11	24 + 9 + 108 + 44 + 15 + 95 + 46	341	341.0	15293.1	1	0
1337.002	14.698	FLOW_F	F	7	8	11	96 + 73 + 27 + 5 + 106 + 11 + 21	339	339.0	14697.6	1	0
1355.741	16.977	FLOW_F	F	7	9	12	87 + 40 + 106 + 91 + 37 + 63 + 18	442	n/a	16976.9	0	0
1376.757	15.552	FLOW_F	F	7	10	12	19 + 97 + 33 + 69 + 39 + 26 + 100	383	n/a	15551.5	0	1
1422.01	16.288	FLOW_O	O	8	1	11	58 + 101 + 80 + 8 + 47 + 31 + 43	368	368.0	16288.1	1	0
1442.336	16.633	FLOW_O	O	8	2	11	74 + 87 + 5 + 53 + 69 + 101 + 90	479	479.0	16632.8	1	0
1463.0	16.896	FLOW_O	O	8	3	12	50 + 16 + 82 + 63 + 107 + 90 + 76	484	484.0	16896.2	1	0
1483.942	18.011	FLOW_O	O	8	4	12	95 + 67 + 102 + 26 + 87 + 99 + 44	520	n/a	18011.2	0	1
1506.007	12.68	FLOW_O	O	8	5	12	17 + 22 + 69 + 14 + 37 + 102 + 33	294	294.0	12680.1	1	0
