onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
241.253	1.54	1	learning	LS1	h27_p8_k_up_q1_left.jpg
288.119	1.121	1	learning	LS1	h44_p49_i_up_left.jpg
334.817	1.596	0	learning	LS1	h84_p8_k_down_q3_right.jpg
381.516	1.242	1	learning	LS1	h93_p27_k_down_q1_left.jpg
428.215	1.749	1	learning	LS1	h84_p47_i_down_right.jpg
474.913	0.995	0	learning	LS1	h93_p48_i_down_left.jpg
521.612	1.231	0	learning	LS1	h88_p2_i_down_right.jpg
568.477	1.578	1	learning	LS1	h44_p18_k_up_q1_right.jpg
615.176	1.894	1	learning	LS1	h88_p35_k_down_q1_left.jpg
661.874	1.587	1	learning	LS1	h27_p34_i_up_right.jpg
753.771	1.107	1	learning	LS2	h93_p27_k_down_q1_left.jpg
800.302	0.8	1	learning	LS2	h84_p8_k_down_q3_right.jpg
847.001	1.18	1	learning	LS2	h88_p35_k_down_q1_left.jpg
893.7	0.937	1	learning	LS2	h93_p35_i_down_left.jpg
940.231	0.919	1	learning	LS2	h27_p8_k_up_q1_left.jpg
986.93	0.995	1	learning	LS2	h84_p34_i_down_left.jpg
1033.795	0.863	1	learning	LS2	h44_p18_k_up_q1_right.jpg
1080.661	1.099	1	learning	LS2	h88_p16_i_down_right.jpg
1127.526	1.158	1	learning	LS2	h44_p20_i_up_right.jpg
1174.225	1.059	1	learning	LS2	h27_p10_i_up_left.jpg
1266.121	0.802	1	learning	LS3	h27_p8_k_up_q1_left.jpg
1312.82	0.895	1	learning	LS3	h93_p27_k_down_q1_left.jpg
1359.518	0.78	1	learning	LS3	h44_p18_k_up_q1_right.jpg
1406.217	0.904	1	learning	LS3	h88_p35_k_down_q1_left.jpg
1452.915	0.901	1	learning	LS3	h84_p47_i_down_right.jpg
1499.447	1.218	1	learning	LS3	h44_p49_i_up_left.jpg
1546.313	0.878	1	learning	LS3	h88_p2_i_down_right.jpg
1592.844	0.699	1	learning	LS3	h93_p48_i_down_left.jpg
1639.376	1.096	1	learning	LS3	h27_p34_i_up_right.jpg
1686.075	1.108	1	learning	LS3	h84_p8_k_down_q3_right.jpg
1777.804	1.045	1	learning	LS4	h93_p35_i_down_left.jpg
1824.503	1.121	1	learning	LS4	h27_p10_i_up_left.jpg
1871.201	0.926	1	learning	LS4	h44_p18_k_up_q1_right.jpg
1917.9	0.811	1	learning	LS4	h27_p8_k_up_q1_left.jpg
1964.432	0.904	1	learning	LS4	h84_p34_i_down_left.jpg
2011.13	0.901	1	learning	LS4	h88_p35_k_down_q1_left.jpg
2057.996	0.785	1	learning	LS4	h84_p8_k_down_q3_right.jpg
2104.694	0.909	1	learning	LS4	h93_p27_k_down_q1_left.jpg
2151.393	0.857	1	learning	LS4	h44_p20_i_up_right.jpg
2197.925	0.87	1	learning	LS4	h88_p16_i_down_right.jpg
2470.278	2.033	0	control	LS1	h26_p20_k_up_q2_right.jpg
