trial_index	trial_type	block_number	mean_acceleration
55	go	4	22466.822212
56	nogo	4	20391.813626
57	go	4	24154.908749
58	nogo	4	21209.267164
59	go	4	40660.376501
60	go	4	30540.151473
61	go	4	27385.284198
62	go	4	17991.741404
63	go	4	21325.686482
64	go	4	26816.175183
65	go	4	21340.002549
66	go	4	27027.422430
67	go	4	23644.045081
68	go	4	40128.562180
69	nogo	4	30859.898009
70	go	4	19938.250257
71	go	4	18686.753396
72	nogo	4	48605.681989
73	go	4	49914.449978
74	go	4	19648.792273
75	go	4	21465.953240
76	go	4	25768.967129
77	nogo	4	66577.315318
78	go	4	30024.261225
79	go	4	37192.824086
80	go	4	55629.155986
81	go	4	14965.705847
82	go	4	52092.006062
83	go	4	34260.146402
84	go	4	25351.475456
85	go	4	20019.329845
86	go	4	26539.256470
87	go	4	23079.390141
88	go	4	22343.853489
89	go	4	22784.757029
90	go	4	26999.470108
91	nogo	4	22628.618632
92	go	4	29669.011425
93	go	4	27456.602661
94	nogo	4	22816.885495
95	go	4	34607.920765
96	nogo	4	19974.669506
97	go	4	14184.604409
98	go	4	40127.317981
99	go	4	n/a
100	nogo	4	42260.068605
101	go	4	28263.978229
102	nogo	4	45877.242929
103	go	4	25984.596670
104	go	4	22122.439959
105	go	4	19197.742431
106	go	4	21137.816862
107	nogo	4	35009.962246
108	go	4	39317.399780
109	go	4	40138.598113
110	nogo	4	26445.730879
111	go	4	15669.979294
112	go	4	22354.537031
113	go	4	22234.356335
114	go	4	42651.603738
115	go	5	23564.727543
116	go	5	20132.301421
117	go	5	17561.192220
118	go	5	20596.750354
119	go	5	33480.757670
120	nogo	5	23368.896356
121	go	5	18385.245456
122	go	5	27871.993810
123	go	5	33527.736828
124	nogo	5	18715.678629
125	go	5	31925.463679
126	go	5	17561.000037
127	go	5	16462.789461
128	go	5	15204.650682
129	go	5	24052.802924
130	go	5	19412.089942
131	nogo	5	11906.147621
132	go	5	17936.386593
133	nogo	5	21952.863830
134	go	5	30450.421445
135	nogo	5	24150.342139
136	go	5	19479.463383
137	go	5	36447.345490
138	go	5	25042.430504
139	go	5	n/a
140	nogo	5	20465.208769
141	go	5	44416.743145
142	nogo	5	47019.729907
143	go	5	24576.053012
144	nogo	5	19202.212138
145	go	5	21193.543715
146	go	5	36065.295645
147	go	5	15092.805148
148	nogo	5	30969.659124
149	go	5	24469.248420
150	go	5	32375.422099
151	nogo	5	27564.037224
152	go	5	37089.737788
153	go	5	21018.158657
154	go	5	31674.829286
155	nogo	5	35668.136245
156	go	5	23090.079175
157	go	5	23346.056452
158	go	5	29370.960965
159	go	5	20666.725842
160	go	5	29352.533764
161	go	5	23207.264754
162	go	5	27747.651215
163	go	5	20737.676095
164	go	5	29038.058874
165	nogo	5	20551.642660
166	go	5	25912.870585
167	go	5	21630.458111
168	go	5	17026.693764
169	go	5	22395.804663
170	go	5	20394.560768
171	go	5	51505.981143
172	go	5	33742.799874
173	go	5	28118.234124
174	go	5	28449.521566
193	go	7	25452.075050
194	nogo	7	30202.237465
195	go	7	16978.793433
196	go	7	17137.855352
197	go	7	28796.384491
198	go	7	34520.858660
199	go	7	40885.177386
200	nogo	7	20616.119050
201	go	7	22179.206246
202	nogo	7	25975.695652
203	go	7	32007.299754
204	go	7	13951.573415
205	go	7	29745.125695
206	nogo	7	24652.511695
207	go	7	30665.225650
208	go	7	26897.535953
209	go	7	23071.356078
210	go	7	34747.202431
211	nogo	7	31226.271723
212	go	7	24623.497240
213	go	7	37781.071665
214	go	7	35326.474410
215	go	7	25207.691268
216	go	7	26554.572382
217	go	7	19005.493347
218	go	7	21222.390512
219	go	7	28239.610406
220	nogo	7	35711.841366
221	go	7	28213.510707
222	go	7	29865.696128
223	nogo	7	30327.347085
224	go	7	35129.623899
225	go	7	26494.244912
226	go	7	15992.550696
227	go	7	25672.671427
228	go	7	28172.167677
229	go	7	17160.225745
230	nogo	7	21443.945755
231	go	7	33188.709908
232	go	7	36278.416420
233	nogo	7	n/a
234	go	7	22252.863145
235	go	7	28738.239841
236	go	7	18554.530543
237	go	7	24963.450467
238	go	7	18717.269973
239	go	7	15822.875436
240	go	7	22770.145411
241	go	7	16645.200409
242	nogo	7	15121.677078
243	go	7	23790.700902
244	nogo	7	21438.801224
245	go	7	17670.595912
246	go	7	30357.034800
247	go	7	37083.582714
248	nogo	7	27934.832854
249	go	7	26693.703867
250	go	7	29720.986394
251	go	7	n/a
252	go	7	29602.926511
253	nogo	8	33103.698113
254	go	8	35645.403158
255	go	8	19803.549513
256	nogo	8	30005.480444
257	go	8	22153.002120
258	go	8	15744.056977
