trial_index	trial_type	block_number	path_length
55	go	4	573.820455
56	nogo	4	466.744717
57	go	4	569.586236
58	nogo	4	548.140357
59	go	4	577.723203
60	go	4	742.615362
61	go	4	572.120574
62	go	4	562.601919
63	go	4	586.339296
64	go	4	561.392091
65	go	4	581.454488
66	go	4	638.831602
67	go	4	555.968024
68	go	4	612.361530
69	nogo	4	505.341560
70	go	4	601.879490
71	go	4	588.999990
72	nogo	4	600.904168
73	go	4	552.051326
74	go	4	613.084051
75	go	4	584.596064
76	go	4	631.863055
77	nogo	4	491.044309
78	go	4	558.803094
79	go	4	603.585509
80	go	4	525.973595
81	go	4	577.053294
82	go	4	747.567535
83	go	4	581.561933
84	go	4	611.294101
85	go	4	581.221252
86	go	4	585.606261
87	go	4	523.450108
88	go	4	573.907016
89	go	4	571.977548
90	go	4	637.753099
91	nogo	4	541.117673
92	go	4	665.477453
93	go	4	558.094235
94	nogo	4	548.429733
95	go	4	636.412117
96	nogo	4	494.749039
97	go	4	547.494574
98	go	4	680.377024
99	go	4	n/a
100	nogo	4	555.297278
101	go	4	526.524684
102	nogo	4	752.878748
103	go	4	576.892083
104	go	4	545.117243
105	go	4	645.290114
106	go	4	716.353255
107	nogo	4	914.317155
108	go	4	830.570961
109	go	4	568.855007
110	nogo	4	539.433479
111	go	4	574.619738
112	go	4	552.729474
113	go	4	586.483545
114	go	4	940.384134
115	go	5	640.930570
116	go	5	719.747190
117	go	5	576.353086
118	go	5	599.846308
119	go	5	595.629051
120	nogo	5	626.816722
121	go	5	570.049181
122	go	5	620.624322
123	go	5	560.463821
124	nogo	5	572.682154
125	go	5	616.712625
126	go	5	682.275037
127	go	5	598.480919
128	go	5	620.781786
129	go	5	555.548767
130	go	5	582.906484
131	nogo	5	539.938654
132	go	5	549.518614
133	nogo	5	525.685724
134	go	5	573.152990
135	nogo	5	583.691878
136	go	5	593.680211
137	go	5	573.693906
138	go	5	535.609260
139	go	5	n/a
140	nogo	5	513.102631
141	go	5	607.508317
