trial_index	trial_type	block_number	mean_velocity
55	go	4	1057.866741
56	nogo	4	912.584140
57	go	4	1046.913049
58	nogo	4	921.810087
59	go	4	1062.499581
60	go	4	1363.676425
61	go	4	1083.670676
62	go	4	971.350639
63	go	4	1043.147058
64	go	4	1066.468665
65	go	4	1174.683770
66	go	4	1075.150447
67	go	4	988.799114
68	go	4	1482.954349
69	nogo	4	1398.306565
70	go	4	772.974447
71	go	4	870.204092
72	nogo	4	1921.995381
73	go	4	1342.450757
74	go	4	905.373194
75	go	4	863.618764
76	go	4	1484.615173
77	nogo	4	1358.664491
78	go	4	1167.899198
79	go	4	1354.377799
80	go	4	1386.896948
81	go	4	1059.740121
82	go	4	1509.067383
83	go	4	1479.382009
84	go	4	1056.057264
85	go	4	1134.650821
86	go	4	984.402797
87	go	4	1180.266294
88	go	4	1288.044175
89	go	4	935.277329
90	go	4	1486.718669
91	nogo	4	1026.521117
92	go	4	1187.969051
93	go	4	1214.252206
94	nogo	4	1010.179592
95	go	4	1167.960319
96	nogo	4	909.429704
97	go	4	849.565878
98	go	4	1425.088828
99	go	4	n/a
100	nogo	4	1251.171986
101	go	4	938.133962
102	nogo	4	1529.241446
103	go	4	893.718929
104	go	4	1067.462940
105	go	4	1027.628573
106	go	4	770.663781
107	nogo	4	1632.093965
108	go	4	1479.286963
109	go	4	1234.190110
110	nogo	4	1053.751630
111	go	4	737.833533
112	go	4	902.872727
113	go	4	1228.035133
114	go	4	1322.970547
115	go	5	1111.584416
116	go	5	1174.635271
117	go	5	1060.119374
118	go	5	1037.476163
119	go	5	1293.955184
120	nogo	5	1311.190785
121	go	5	801.525046
122	go	5	1349.459361
123	go	5	1096.364902
124	nogo	5	1122.606383
125	go	5	1244.734910
126	go	5	1115.365581
127	go	5	1004.053450
128	go	5	798.263245
129	go	5	1054.669949
130	go	5	954.259075
131	nogo	5	908.017094
132	go	5	1040.343149
133	nogo	5	1060.509433
134	go	5	990.609848
135	nogo	5	1179.722712
136	go	5	1058.824431
137	go	5	1396.798130
138	go	5	900.515988
139	go	5	n/a
140	nogo	5	887.937115
141	go	5	1188.325418
142	nogo	5	1577.803132
143	go	5	1064.531043
144	nogo	5	867.437777
145	go	5	747.991408
146	go	5	1342.142008
147	go	5	818.413450
148	nogo	5	1361.304800
149	go	5	1125.552410
150	go	5	1185.344155
151	nogo	5	1650.529894
152	go	5	1056.734337
153	go	5	1243.066610
154	go	5	1199.812460
155	nogo	5	1129.580227
156	go	5	713.232658
157	go	5	902.889196
158	go	5	1075.478026
159	go	5	1092.918996
160	go	5	1157.460084
161	go	5	1114.856067
162	go	5	1205.465967
163	go	5	1240.129992
164	go	5	1418.404288
165	nogo	5	828.324220
166	go	5	1048.162949
167	go	5	991.363606
168	go	5	960.492339
169	go	5	1124.258756
170	go	5	1206.342973
171	go	5	1308.683346
172	go	5	1212.766911
173	go	5	1172.626435
174	go	5	1254.208361
193	go	7	1094.445643
194	nogo	7	1524.965526
195	go	7	1064.864577
196	go	7	941.790954
197	go	7	1012.886760
198	go	7	1340.704184
199	go	7	1171.694173
200	nogo	7	1188.011035
201	go	7	1159.206256
202	nogo	7	1461.881094
203	go	7	1490.702908
204	go	7	724.034715
205	go	7	1235.080111
206	nogo	7	1290.741334
207	go	7	1182.517415
208	go	7	1223.098006
209	go	7	1103.319563
210	go	7	1448.770442
211	nogo	7	1753.386313
212	go	7	1057.877690
213	go	7	1088.518742
214	go	7	1336.965522
215	go	7	1314.887378
216	go	7	846.827845
217	go	7	744.858757
218	go	7	1017.990495
219	go	7	1081.148339
220	nogo	7	1143.586410
221	go	7	1132.496568
222	go	7	1277.855534
223	nogo	7	1296.019998
224	go	7	1402.109117
225	go	7	1399.464323
226	go	7	1042.403888
227	go	7	906.624696
228	go	7	1581.233794
229	go	7	997.534859
230	nogo	7	928.221482
231	go	7	1107.911323
232	go	7	1470.427786
233	nogo	7	n/a
234	go	7	1187.499684
235	go	7	990.497730
236	go	7	892.020289
237	go	7	1094.968327
238	go	7	835.486216
239	go	7	999.081396
240	go	7	1229.527601
241	go	7	1174.819824
242	nogo	7	944.950701
243	go	7	830.776472
244	nogo	7	1030.801414
245	go	7	1100.003346
246	go	7	843.743745
247	go	7	1308.217506
248	nogo	7	1257.200006
249	go	7	1192.982654
250	go	7	1487.655637
251	go	7	n/a
252	go	7	1166.148936
253	nogo	8	1686.297577
254	go	8	1539.478550
255	go	8	749.705378
256	nogo	8	1707.554614
257	go	8	1138.879805
258	go	8	1010.001294
259	go	8	691.750856
260	nogo	8	1464.988191
261	go	8	1051.488582
262	nogo	8	1216.316204
263	go	8	1269.071248
264	go	8	1028.391762
265	nogo	8	1097.887009
266	go	8	1349.949189
267	go	8	994.807735
268	go	8	n/a
269	go	8	1135.718887
270	go	8	n/a
271	go	8	1078.233245
272	go	8	982.555966
273	go	8	1318.430487
274	go	8	1352.399056
275	go	8	1038.802003
276	go	8	1436.978554
277	go	8	n/a
278	go	8	1397.845492
279	go	8	827.567146
280	go	8	1442.482162
281	go	8	1419.434527
282	go	8	1189.031661
283	go	8	906.690386
284	go	8	1341.375070
285	nogo	8	1236.728855
286	go	8	1082.597033
287	go	8	1557.821282
288	go	8	1460.572181
289	nogo	8	1144.423296
290	go	8	924.204373
291	go	8	1386.767777
292	go	8	883.293720
293	nogo	8	1527.929930
294	go	8	1150.886325
295	nogo	8	n/a
296	go	8	1043.618907
297	go	8	1055.181713
298	go	8	1043.404463
299	go	8	1337.531025
300	go	8	1212.463019
301	go	8	1360.004018
302	go	8	1548.913695
303	go	8	1193.411980
304	nogo	8	1338.359321
305	go	8	971.008262
306	go	8	943.831167
307	go	8	836.326772
308	nogo	8	1007.481340
309	go	8	978.833064
310	go	8	1383.049132
