onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	14.329	14329.0	learning	LS1	PICTURE_74.jpg	c	n/a
14.329	6.540	6540.0	learning	LS1	PICTURE_72.jpg	c	n/a
20.869	9.625	9625.0	learning	LS1	PICTURE_71.jpg	c	n/a
30.494	9.670	9670.0	learning	LS1	PICTURE_68.jpg	i	n/a
40.164	13.872	13872.0	learning	LS1	PICTURE_71.jpg	i	n/a
54.036	8.969	8969.0	learning	LS1	PICTURE_74.jpg	i	n/a
63.005	13.816	13816.0	learning	LS1	PICTURE_67.jpg	i	n/a
76.821	12.909	12909.0	learning	LS1	PICTURE_72.jpg	i	n/a
89.730	12.482	12482.0	learning	LS1	PICTURE_67.jpg	c	n/a
102.212	12.061	12061.0	learning	LS1	PICTURE_68.jpg	c	n/a
114.273	8.370	8370.0	learning	LS2	PICTURE_68.jpg	c	n/a
122.643	7.470	7470.0	learning	LS2	PICTURE_67.jpg	c	n/a
130.113	11.686	11686.0	learning	LS2	PICTURE_72.jpg	i	n/a
141.799	8.867	8867.0	learning	LS2	PICTURE_71.jpg	i	n/a
150.666	16.767	16767.0	learning	LS2	PICTURE_72.jpg	c	n/a
167.433	8.679	8679.0	learning	LS2	PICTURE_67.jpg	i	n/a
176.112	8.899	8899.0	learning	LS2	PICTURE_71.jpg	c	n/a
185.011	8.006	8006.0	learning	LS2	PICTURE_74.jpg	c	n/a
193.017	11.269	11269.0	learning	LS2	PICTURE_68.jpg	i	n/a
204.286	10.689	10689.0	learning	LS2	PICTURE_74.jpg	i	n/a
214.975	9.876	9876.0	learning	LS3	PICTURE_67.jpg	c	n/a
224.851	9.782	9782.0	learning	LS3	PICTURE_71.jpg	i	n/a
234.633	7.928	7928.0	learning	LS3	PICTURE_74.jpg	i	n/a
242.561	8.453	8453.0	learning	LS3	PICTURE_68.jpg	c	n/a
251.014	7.218	7218.0	learning	LS3	PICTURE_71.jpg	c	n/a
258.232	13.501	13501.0	learning	LS3	PICTURE_72.jpg	c	n/a
271.733	9.868	9868.0	learning	LS3	PICTURE_67.jpg	i	n/a
281.601	7.676	7676.0	learning	LS3	PICTURE_68.jpg	i	n/a
289.277	6.767	6767.0	learning	LS3	PICTURE_72.jpg	i	n/a
296.044	6.662	6662.0	learning	LS3	PICTURE_74.jpg	c	n/a
302.706	8.407	8407.0	learning	LS4	PICTURE_74.jpg	i	n/a
311.113	7.666	7666.0	learning	LS4	PICTURE_72.jpg	i	n/a
318.779	6.926	6926.0	learning	LS4	PICTURE_74.jpg	c	n/a
325.705	6.984	6984.0	learning	LS4	PICTURE_67.jpg	i	n/a
