onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
241.015	1.423	correct	learning	LS1	h117_p6_k_up_left.jpg	98
287.713	0.925	correct	learning	LS1	h22_p21_k_down_left.jpg	98
334.579	1.082	incorrect	learning	LS1	h89_p17_i_up_left.jpg	98
381.277	0.919	correct	learning	LS1	h83_p29_k_up_right.jpg	98
427.976	1.268	incorrect	learning	LS1	h89_p39_k_up_left.jpg	97
474.841	1.233	correct	learning	LS1	h117_p13_i_up_right.jpg	97
521.54	1.581	correct	learning	LS1	h83_p34_i_up_right.jpg	97
568.239	0.924	correct	learning	LS1	h25_p12_i_down_left.jpg	97
614.937	1.496	correct	learning	LS1	h22_p33_i_down_right.jpg	97
661.469	1.255	correct	learning	LS1	h25_p14_k_down_left.jpg	98
753.198	0.856	correct	learning	LS2	h117_p6_k_up_left.jpg	98
799.73	0.742	correct	learning	LS2	h83_p29_k_up_right.jpg	98
846.429	0.899	correct	learning	LS2	h117_p31_i_up_left.jpg	97
893.127	0.961	correct	learning	LS2	h83_p49_i_up_left.jpg	97
939.659	1.006	correct	learning	LS2	h89_p39_k_up_left.jpg	98
986.191	0.812	correct	learning	LS2	h25_p14_k_down_left.jpg	98
1032.723	1.066	correct	learning	LS2	h22_p21_k_down_left.jpg	98
1079.421	1.015	correct	learning	LS2	h25_p31_i_down_right.jpg	97
1126.453	1.171	correct	learning	LS2	h89_p2_i_up_left.jpg	97
1173.152	1.28	correct	learning	LS2	h22_p48_i_down_left.jpg	97
1264.881	1.841	correct	learning	LS3	h83_p29_k_up_right.jpg	98
1311.413	0.864	correct	learning	LS3	h117_p13_i_up_right.jpg	97
1357.945	1.149	correct	learning	LS3	h22_p33_i_down_right.jpg	97
1404.644	0.667	correct	learning	LS3	h117_p6_k_up_left.jpg	98
1451.342	0.824	correct	learning	LS3	h22_p21_k_down_left.jpg	98
1497.874	0.998	correct	learning	LS3	h89_p17_i_up_left.jpg	97
1544.573	0.915	correct	learning	LS3	h83_p34_i_up_right.jpg	97
1591.104	1.2	correct	learning	LS3	h25_p12_i_down_left.jpg	97
1637.803	1.293	correct	learning	LS3	h89_p39_k_up_left.jpg	98
1684.335	0.924	correct	learning	LS3	h25_p14_k_down_left.jpg	98
1776.064	1.117	correct	learning	LS4	h22_p48_i_down_left.jpg	97
1822.763	1.306	correct	learning	LS4	h89_p39_k_up_left.jpg	98
1869.295	0.728	correct	learning	LS4	h117_p6_k_up_left.jpg	98
1915.826	0.982	correct	learning	LS4	h83_p29_k_up_right.jpg	98
1962.358	1.14	correct	learning	LS4	h22_p21_k_down_left.jpg	98
2008.89	1.009	correct	learning	LS4	h25_p31_i_down_right.jpg	97
2055.422	1.119	correct	learning	LS4	h117_p31_i_up_left.jpg	97
2101.954	1.069	correct	learning	LS4	h89_p2_i_up_left.jpg	97
2148.652	1.13	correct	learning	LS4	h83_p49_i_up_left.jpg	97
2195.184	0.904	correct	learning	LS4	h25_p14_k_down_left.jpg	98
2467.537	1.638	correct	learning	LS1	h82_p21_k_up_right.jpg	98
2514.235	1.124	incorrect	learning	LS1	h87_p34_i_up_right.jpg	98
2560.934	0.897	correct	learning	LS1	h11_p43_k_down_left.jpg	98
2607.466	0.911	incorrect	learning	LS1	h32_p13_i_down_left.jpg	98
2654.164	0.972	incorrect	learning	LS1	h114_p33_i_up_left.jpg	98
2700.863	1.384	correct	learning	LS1	h11_p47_i_down_right.jpg	97
2747.395	0.743	correct	learning	LS1	h87_p9_k_up_left.jpg	98
2794.093	1.747	correct	learning	LS1	h114_p35_k_up_right.jpg	98
2840.625	1.457	incorrect	learning	LS1	h32_p31_k_down_right.jpg	97
2887.324	1.534	correct	learning	LS1	h82_p37_i_up_right.jpg	97
2979.22	0.767	correct	learning	LS2	h82_p21_k_up_right.jpg	98
3026.085	1.195	correct	learning	LS2	h11_p2_i_down_right.jpg	97
3072.951	1.032	correct	learning	LS2	h114_p16_i_up_left.jpg	97
3119.816	2.179	correct	learning	LS2	h114_p35_k_up_right.jpg	98
3166.515	1.312	correct	learning	LS2	h82_p10_i_up_left.jpg	97
3213.213	1.214	incorrect	learning	LS2	h32_p31_k_down_right.jpg	97
3259.912	0.811	correct	learning	LS2	h11_p43_k_down_left.jpg	98
3306.61	0.537	incorrect	learning	LS2	h87_p10_i_up_left.jpg	98
