trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.840604	1	stopped_near_deadline	0	n/a	0
2	go	1	go_only	1	1	1	0.741844	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.741844	1
3	go	1	go_only	1	1	1	0.909904	0	0	0	0	0	0	1	1	0	0.692184	1	stopped_early	0	0.909904	1
4	go	1	go_only	1	1	1	1.342905	0	0	0	0	0	0	1	1	0	0.542988	1	stopped_early	0	1.342905	1
5	go	1	go_only	1	1	1	0.704587	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.704587	1
6	go	1	go_only	1	1	1	0.709739	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.709739	1
7	go	1	go_only	1	1	1	0.894313	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.894313	1
8	go	1	go_only	1	1	1	0.591358	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.591358	1
9	go	1	go_only	1	1	1	0.708471	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.708471	1
10	go	1	go_only	1	1	1	0.475558	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.475558	1
11	go	1	go_only	1	1	1	0.660279	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660279	1
12	go	1	go_only	1	1	1	0.743312	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.743312	1
13	go	1	go_only	1	1	1	0.561206	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561206	1
14	go	1	go_only	1	1	1	0.675951	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.675951	1
15	go	1	go_only	1	1	1	0.593163	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.593163	1
16	go	1	go_only	1	1	1	0.626977	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626977	1
17	go	1	go_only	1	1	1	0.577555	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577555	1
18	go	1	go_only	1	1	1	0.844679	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.844679	1
19	go	2	go_nogo_prac	1	1	1	0.826481	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.826481	1
20	go	2	go_nogo_prac	1	1	1	0.761737	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.761737	1
21	go	2	go_nogo_prac	1	1	1	0.592942	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.592942	1
22	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.192716	1	stopped_early	0	0.192716	1
23	go	2	go_nogo_prac	1	1	1	0.609958	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.609958	1
24	go	2	go_nogo_prac	1	1	1	0.611029	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.611029	1
25	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.176175	1	stopped_early	0	0.176175	1
26	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.360234	1	stopped_early	0	0.360234	1
27	go	2	go_nogo_prac	1	1	1	0.674700	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.674700	1
28	go	2	go_nogo_prac	1	1	1	0.677398	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677398	1
29	go	2	go_nogo_prac	1	1	1	0.728056	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.728056	1
30	go	2	go_nogo_prac	1	1	1	0.709983	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.709983	1
31	go	2	go_nogo_prac	1	1	1	0.692530	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.692530	1
32	go	2	go_nogo_prac	1	1	1	0.777894	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.777894	1
