onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	6.548	FLOW_B	B	1	1	1	5 + 108	113	113.0	6548.0	1	0
10.595	5.907	FLOW_B	B	1	2	1	7 + 106	113	113.0	5907.2	1	0
20.512	2.674	FLOW_B	B	1	3	1	4 + 101	105	105.0	2674.3	1	0
27.196	7.187	FLOW_B	B	1	4	1	107 + 8	115	115.0	7186.9	1	0
38.39	2.288	FLOW_B	B	1	5	1	105 + 5	110	110.0	2288.5	1	0
44.689	4.474	FLOW_B	B	1	6	1	101 + 6	107	107.0	4473.8	1	0
53.177	2.437	FLOW_B	B	1	7	1	6 + 102	108	108.0	2436.9	1	0
59.621	2.963	FLOW_B	B	1	8	1	1 + 105	106	106.0	2962.6	1	0
66.598	3.705	FLOW_B	B	1	9	1	104 + 7	111	111.0	3705.3	1	0
74.316	2.44	FLOW_B	B	1	10	1	105 + 5	110	110.0	2440.5	1	0
80.775	2.501	FLOW_B	B	1	11	1	8 + 108	116	116.0	2501.1	1	0
87.292	2.564	FLOW_B	B	1	12	1	103 + 7	110	110.0	2564.3	1	0
93.873	4.62	FLOW_B	B	1	13	1	8 + 106	114	114.0	4620.4	1	0
102.504	2.75	FLOW_B	B	1	14	1	1 + 108	109	109.0	2749.5	1	0
109.263	3.214	FLOW_B	B	1	15	1	103 + 3	106	106.0	3213.6	1	0
116.492	8.525	FLOW_B	B	1	16	1	7 + 106	113	113.0	8524.6	1	0
129.026	2.326	FLOW_B	B	1	17	1	1 + 108	109	109.0	2325.6	1	0
135.359	4.0	FLOW_B	B	1	18	1	4 + 100	104	104.0	3999.9	1	0
143.366	3.296	FLOW_B	B	1	19	1	7 + 101	108	108.0	3295.7	1	0
150.667	4.006	FLOW_B	B	1	20	1	103 + 9	112	112.0	4006.1	1	0
158.679	2.508	FLOW_B	B	1	21	1	7 + 100	107	107.0	2508.2	1	0
165.196	2.852	FLOW_B	B	1	22	1	100 + 5	105	105.0	2851.7	1	0
230.602	14.599	FLOW_O	O	2	1	8	52 + 53 + 34 + 70 + 102	311	311.0	14598.7	1	0
