onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
241.211	0.893	incorrect	learning	LS1	h116_p11_i_up_left.jpg	98
288.076	1.129	correct	learning	LS1	h85_p11_k_up_left.jpg	98
334.775	1.414	correct	learning	LS1	h33_p15_i_down_left.jpg	97
381.64	1.395	incorrect	learning	LS1	h85_p16_i_up_left.jpg	98
428.339	1.552	incorrect	learning	LS1	h32_p10_i_down_right.jpg	98
475.037	2.333	correct	learning	LS1	h33_p11_k_down_right.jpg	98
521.736	1.803	correct	learning	LS1	h83_p34_i_up_right.jpg	97
568.435	1.384	incorrect	learning	LS1	h116_p28_k_up_right.jpg	97
615.133	1.973	correct	learning	LS1	h32_p31_k_down_right.jpg	98
661.832	2.162	correct	learning	LS1	h83_p29_k_up_right.jpg	98
753.895	1.604	correct	learning	LS2	h83_p49_i_up_left.jpg	97
800.593	1.409	incorrect	learning	LS2	h32_p13_i_down_left.jpg	98
847.125	2.158	incorrect	learning	LS2	h85_p11_k_up_left.jpg	97
893.657	2.028	incorrect	learning	LS2	h83_p29_k_up_right.jpg	97
940.355	1.738	correct	learning	LS2	h85_p43_i_up_right.jpg	97
987.054	2.5	to late	learning	LS2	h33_p33_i_down_right.jpg	97
1033.419	1.015	correct	learning	LS2	h32_p31_k_down_right.jpg	98
1079.951	0.709	correct	learning	LS2	h116_p28_k_up_right.jpg	98
1126.649	1.825	correct	learning	LS2	h33_p11_k_down_right.jpg	98
1173.348	1.056	correct	learning	LS2	h116_p21_i_up_right.jpg	97
1265.077	1.153	correct	learning	LS3	h85_p16_i_up_left.jpg	97
1311.776	1.086	correct	learning	LS3	h33_p15_i_down_left.jpg	97
1358.308	1.1	correct	learning	LS3	h32_p31_k_down_right.jpg	98
1404.839	0.955	correct	learning	LS3	h116_p28_k_up_right.jpg	98
1451.538	2.071	correct	learning	LS3	h83_p34_i_up_right.jpg	97
1498.237	1.093	correct	learning	LS3	h116_p11_i_up_left.jpg	97
1544.768	1.523	correct	learning	LS3	h83_p29_k_up_right.jpg	98
1591.3	2.112	incorrect	learning	LS3	h33_p11_k_down_right.jpg	97
1637.999	1.214	correct	learning	LS3	h85_p11_k_up_left.jpg	98
1684.697	1.723	correct	learning	LS3	h32_p10_i_down_right.jpg	97
1776.427	1.086	correct	learning	LS4	h85_p11_k_up_left.jpg	98
1823.125	0.987	correct	learning	LS4	h33_p11_k_down_right.jpg	98
1869.657	0.761	correct	learning	LS4	h116_p28_k_up_right.jpg	98
1916.356	1.334	correct	learning	LS4	h32_p13_i_down_left.jpg	97
1962.888	1.348	correct	learning	LS4	h85_p43_i_up_right.jpg	97
2009.586	1.185	correct	learning	LS4	h32_p31_k_down_right.jpg	98
2056.285	1.151	correct	learning	LS4	h116_p21_i_up_right.jpg	97
2102.816	1.213	correct	learning	LS4	h83_p29_k_up_right.jpg	98
2149.348	1.115	correct	learning	LS4	h33_p33_i_down_right.jpg	97
2195.88	1.337	correct	learning	LS4	h83_p49_i_up_left.jpg	97
2468.4	1.273	correct	control	LS1	h48_p41_k_down_right.jpg	98
2514.431	0.762	correct	control	LS1	h18_p47_i_down_right.jpg	98
2560.463	0.714	correct	control	LS1	h35_p31_i_down_right.jpg	98
2606.494	0.539	correct	control	LS1	h85_p16_i_up_left.jpg	97
2652.525	0.779	correct	control	LS1	h94_p2_k_up_left.jpg	97
2698.557	0.779	correct	control	LS1	h35_p50_k_down_right.jpg	98
2744.422	0.891	correct	control	LS1	h85_p11_k_up_left.jpg	97
2790.453	0.86	correct	control	LS1	h48_p13_i_down_left.jpg	97
2836.485	0.7	correct	control	LS1	h94_p31_i_up_left.jpg	97
2882.516	0.732	incorrect	control	LS1	h18_p7_k_down_right.jpg	97
2973.578	1.567	correct	control	LS2	h48_p41_k_down_right.jpg	98
3019.61	0.704	correct	control	LS2	h18_p49_i_down_right.jpg	98
3065.641	0.784	correct	control	LS2	h85_p43_i_up_right.jpg	98
3111.673	1.312	correct	control	LS2	h94_p2_k_up_left.jpg	97
3157.704	1.088	correct	control	LS2	h94_p33_i_up_left.jpg	97
3203.569	1.153	correct	control	LS2	h85_p11_k_up_left.jpg	97
3249.433	0.722	correct	control	LS2	h18_p7_k_down_right.jpg	98
3295.465	1.09	correct	control	LS2	h48_p17_i_down_right.jpg	98
3341.496	0.946	correct	control	LS2	h35_p43_i_down_left.jpg	97
3387.361	1.139	correct	control	LS2	h35_p50_k_down_right.jpg	98
3478.423	1.846	correct	control	LS3	h85_p16_i_up_left.jpg	97
3524.288	1.016	correct	control	LS3	h48_p13_i_down_left.jpg	97
3570.153	0.921	correct	control	LS3	h18_p7_k_down_right.jpg	98
3616.017	1.065	correct	control	LS3	h94_p31_i_up_left.jpg	97
3662.049	0.73	correct	control	LS3	h48_p41_k_down_right.jpg	98
3708.08	0.874	correct	control	LS3	h35_p31_i_down_right.jpg	98
3754.112	1.018	correct	control	LS3	h35_p50_k_down_right.jpg	98
3800.143	0.682	correct	control	LS3	h85_p11_k_up_left.jpg	97
3846.008	0.859	correct	control	LS3	h18_p47_i_down_right.jpg	98
3891.873	0.892	correct	control	LS3	h94_p2_k_up_left.jpg	97
3982.935	0.88	correct	control	LS4	h48_p17_i_down_right.jpg	98
4028.799	1.184	incorrect	control	LS4	h85_p11_k_up_left.jpg	98
4074.664	1.09	correct	control	LS4	h18_p7_k_down_right.jpg	98
4120.529	0.994	correct	control	LS4	h85_p43_i_up_right.jpg	98
4166.393	0.995	correct	control	LS4	h35_p43_i_down_left.jpg	97
4212.425	0.835	correct	control	LS4	h48_p41_k_down_right.jpg	98
4258.456	1.075	correct	control	LS4	h94_p33_i_up_left.jpg	97
4304.488	1.219	correct	control	LS4	h94_p2_k_up_left.jpg	97
4350.353	0.884	correct	control	LS4	h18_p49_i_down_right.jpg	98
4396.217	0.837	correct	control	LS4	h35_p50_k_down_right.jpg	98
4667.903	1.272	correct	learning	LS1	h29_p3_k_down_left.jpg	98
4714.601	1.445	correct	learning	LS1	h98_p20_i_up_right.jpg	97
4761.467	1.969	correct	learning	LS1	h82_p21_k_up_right.jpg	98
4808.332	n/a	to late	learning	LS1	h48_p13_i_down_left.jpg	n/a
4855.031	1.212	incorrect	learning	LS1	h108_p27_k_up_left.jpg	97
4901.896	1.193	correct	learning	LS1	h82_p10_i_up_left.jpg	97
4948.595	1.046	correct	learning	LS1	h98_p19_k_up_right.jpg	98
4995.46	1.714	incorrect	learning	LS1	h108_p13_i_up_right.jpg	98
5042.159	1.36	correct	learning	LS1	h48_p41_k_down_right.jpg	98
5088.857	1.262	correct	learning	LS1	h29_p10_i_down_right.jpg	97
5180.92	1.565	incorrect	learning	LS2	h82_p21_k_up_right.jpg	97
5227.619	1.307	incorrect	learning	LS2	h48_p17_i_down_right.jpg	98
5274.317	1.944	correct	learning	LS2	h82_p37_i_up_right.jpg	97
5321.016	1.19	correct	learning	LS2	h98_p19_k_up_right.jpg	98
