onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	14.270	0	learning	LS1	PICTURE_720.jpg	i
14.270	9.692	1	learning	LS1	PICTURE_235.jpg	i
23.962	13.115	1	learning	LS1	PICTURE_297.jpg	c
37.077	14.453	1	learning	LS1	PICTURE_235.jpg	c
51.530	13.378	1	learning	LS1	PICTURE_23.jpg	i
64.908	12.303	1	learning	LS1	PICTURE_746.jpg	c
77.211	10.750	1	learning	LS1	PICTURE_297.jpg	i
87.961	11.436	1	learning	LS1	PICTURE_720.jpg	c
99.397	12.439	1	learning	LS1	PICTURE_23.jpg	c
111.836	12.172	1	learning	LS1	PICTURE_746.jpg	i
124.008	10.230	1	learning	LS2	PICTURE_235.jpg	c
134.238	11.565	1	learning	LS2	PICTURE_746.jpg	i
145.803	8.747	1	learning	LS2	PICTURE_297.jpg	c
154.550	10.086	1	learning	LS2	PICTURE_746.jpg	c
164.636	10.305	1	learning	LS2	PICTURE_23.jpg	i
174.941	9.725	1	learning	LS2	PICTURE_720.jpg	i
184.666	8.825	1	learning	LS2	PICTURE_23.jpg	c
193.491	9.684	1	learning	LS2	PICTURE_235.jpg	i
203.175	8.792	1	learning	LS2	PICTURE_297.jpg	i
211.967	9.971	1	learning	LS2	PICTURE_720.jpg	c
221.938	9.643	1	learning	LS3	PICTURE_720.jpg	c
231.581	10.347	1	learning	LS3	PICTURE_746.jpg	i
241.928	10.406	1	learning	LS3	PICTURE_720.jpg	i
252.334	9.991	1	learning	LS3	PICTURE_235.jpg	c
262.325	8.299	1	learning	LS3	PICTURE_23.jpg	i
270.624	10.437	1	learning	LS3	PICTURE_746.jpg	c
281.061	10.175	1	learning	LS3	PICTURE_297.jpg	c
291.236	9.101	1	learning	LS3	PICTURE_23.jpg	c
300.337	8.825	1	learning	LS3	PICTURE_235.jpg	i
309.162	7.750	1	learning	LS3	PICTURE_297.jpg	i
316.912	8.036	1	learning	LS4	PICTURE_297.jpg	c
324.948	8.726	1	learning	LS4	PICTURE_23.jpg	c
333.674	7.338	1	learning	LS4	PICTURE_720.jpg	c
341.012	8.195	1	learning	LS4	PICTURE_746.jpg	i
349.207	6.975	1	learning	LS4	PICTURE_23.jpg	i
356.182	7.832	1	learning	LS4	PICTURE_235.jpg	i
364.014	7.732	1	learning	LS4	PICTURE_297.jpg	i
371.746	7.310	1	learning	LS4	PICTURE_720.jpg	i
379.056	8.807	1	learning	LS4	PICTURE_746.jpg	c
387.863	8.546	1	learning	LS4	PICTURE_235.jpg	c
396.409	9.345	1	control	LS1	PICTURE_2.jpg	c
405.754	8.132	1	control	LS1	PICTURE_430.jpg	c
413.886	8.678	1	control	LS1	PICTURE_2.jpg	i
422.564	12.734	1	control	LS1	PICTURE_292.jpg	c
435.298	11.040	1	control	LS1	PICTURE_286.jpg	i
446.338	8.527	1	control	LS1	PICTURE_430.jpg	i
454.865	12.089	1	control	LS1	PICTURE_718.jpg	i
466.954	9.415	1	control	LS1	PICTURE_292.jpg	i
476.369	8.501	1	control	LS1	PICTURE_718.jpg	c
484.870	8.707	1	control	LS1	PICTURE_286.jpg	c
493.577	8.046	1	control	LS2	PICTURE_292.jpg	c
501.623	7.460	1	control	LS2	PICTURE_718.jpg	c
509.083	8.316	1	control	LS2	PICTURE_2.jpg	i
517.399	9.495	1	control	LS2	PICTURE_292.jpg	i
526.894	7.476	1	control	LS2	PICTURE_430.jpg	i
534.370	8.334	1	control	LS2	PICTURE_718.jpg	i
542.704	7.433	1	control	LS2	PICTURE_286.jpg	c
550.137	7.973	1	control	LS2	PICTURE_2.jpg	c
558.110	7.551	1	control	LS2	PICTURE_430.jpg	c
565.661	8.730	1	control	LS2	PICTURE_286.jpg	i
574.391	8.557	1	control	LS3	PICTURE_134.jpg	c
582.948	8.621	1	control	LS3	PICTURE_733.jpg	c
591.569	12.680	1	control	LS3	PICTURE_645.jpg	c
604.249	9.229	1	control	LS3	PICTURE_98.jpg	i
613.478	7.854	1	control	LS3	PICTURE_134.jpg	i
621.332	7.761	1	control	LS3	PICTURE_733.jpg	i
629.093	8.785	1	control	LS3	PICTURE_731.jpg	c
637.878	7.245	1	control	LS3	PICTURE_645.jpg	i
645.123	7.131	1	control	LS3	PICTURE_98.jpg	c
652.254	7.817	1	control	LS3	PICTURE_731.jpg	i
660.071	8.581	1	control	LS4	PICTURE_731.jpg	c
668.652	8.784	1	control	LS4	PICTURE_733.jpg	i
677.436	8.037	1	control	LS4	PICTURE_98.jpg	i
685.473	7.929	1	control	LS4	PICTURE_731.jpg	i
693.402	7.348	1	control	LS4	PICTURE_98.jpg	c
700.750	7.247	1	control	LS4	PICTURE_733.jpg	c
707.997	7.625	1	control	LS4	PICTURE_645.jpg	c
715.622	7.205	1	control	LS4	PICTURE_134.jpg	c
722.827	9.182	1	control	LS4	PICTURE_645.jpg	i
732.009	7.481	1	control	LS4	PICTURE_134.jpg	i
739.490	10.688	1	learning	LS1	PICTURE_462.jpg	i
