trial_index	trial_type	block_number	path_length
55	nogo	4	490.771428
56	go	4	546.801326
57	go	4	554.607701
58	go	4	464.566412
59	nogo	4	375.421886
60	go	4	572.131131
61	go	4	553.985606
62	go	4	528.002542
63	go	4	599.266816
64	go	4	588.241564
65	go	4	583.674045
66	nogo	4	540.243589
67	go	4	644.769303
68	go	4	537.510864
69	go	4	510.427173
70	go	4	533.195376
71	nogo	4	502.067064
72	go	4	570.148149
73	go	4	594.099375
74	go	4	575.031178
75	nogo	4	448.461157
76	go	4	564.392876
77	go	4	531.207398
78	go	4	532.593435
79	nogo	4	349.502707
80	go	4	593.290756
81	go	4	474.190796
82	go	4	476.285758
83	go	4	454.186900
84	go	4	571.729818
85	go	4	538.807507
86	nogo	4	563.748824
87	go	4	528.573408
88	go	4	532.621970
89	nogo	4	429.791517
90	go	4	611.699387
91	go	4	459.744523
92	go	4	574.706453
93	nogo	4	438.848853
94	go	4	580.068525
95	go	4	505.195973
96	go	4	525.233909
97	go	4	566.798757
98	go	4	534.787551
99	go	4	560.607694
100	nogo	4	429.514436
101	go	4	577.226688
102	go	4	488.278908
103	nogo	4	362.169319
104	go	4	578.411901
105	go	4	565.975712
106	go	4	617.199438
107	go	4	560.369697
108	go	4	515.730894
109	go	4	542.225489
110	go	4	563.997716
111	go	4	491.435422
112	go	4	553.818869
113	go	4	578.695491
114	nogo	4	373.341127
115	go	5	542.243519
116	go	5	392.088952
117	go	5	591.174732
118	nogo	5	299.621550
119	go	5	490.533553
120	go	5	559.058208
121	nogo	5	321.850405
122	go	5	566.020330
123	go	5	556.010410
124	go	5	568.663122
125	go	5	585.123519
126	go	5	538.488286
127	go	5	615.310849
128	go	5	507.634762
129	go	5	534.904663
130	go	5	563.089492
131	go	5	592.543331
132	nogo	5	431.409836
133	go	5	531.620784
134	go	5	485.900162
135	go	5	578.228584
136	go	5	565.610031
137	go	5	571.557385
138	go	5	548.607320
139	nogo	5	491.757656
140	go	5	585.461645
141	go	5	532.579062
142	nogo	5	410.767842
143	go	5	595.897020
144	go	5	535.784751
145	go	5	548.008872
146	go	5	n/a
147	nogo	5	402.148296
148	go	5	553.894392
149	go	5	420.145723
150	go	5	503.240058
151	nogo	5	463.968872
152	go	5	575.363128
153	go	5	539.860246
154	go	5	547.696020
155	go	5	543.850064
156	go	5	506.755744
157	go	5	560.758023
158	nogo	5	475.137906
159	go	5	515.308210
160	go	5	567.772095
161	nogo	5	359.065414
162	go	5	576.641535
163	nogo	5	413.475111
164	go	5	540.677014
165	go	5	547.691928
166	nogo	5	295.060065
167	go	5	538.652952
168	go	5	515.228201
169	go	5	560.498925
170	go	5	514.264358
171	go	5	548.729799
172	go	5	562.680328
173	nogo	5	357.632429
174	go	5	596.466815
193	go	7	574.836127
194	go	7	529.291257
195	nogo	7	386.165647
196	go	7	514.378546
197	go	7	532.682509
198	go	7	534.873205
199	go	7	518.045516
200	go	7	611.536112
201	go	7	602.087047
202	go	7	514.444769
203	nogo	7	469.772421
204	go	7	529.959930
205	nogo	7	n/a
206	go	7	534.939979
207	go	7	479.587774
208	go	7	523.228735
209	go	7	545.501892
210	go	7	520.047530
211	go	7	529.748770
212	go	7	487.837673
213	nogo	7	431.115632
214	go	7	579.249572
215	go	7	593.954691
216	go	7	507.580614
217	go	7	519.060772
218	go	7	604.682860
219	nogo	7	366.938710
220	go	7	551.636590
221	nogo	7	425.471704
222	go	7	538.638314
223	go	7	494.545353
224	go	7	540.665764
225	go	7	589.596252
226	go	7	482.738727
227	go	7	619.950633
228	go	7	587.541008
229	nogo	7	406.236954
230	go	7	549.780662
231	nogo	7	417.317961
232	go	7	561.596268
233	go	7	596.631765
234	nogo	7	377.683767
235	go	7	615.073866
236	go	7	602.546419
237	go	7	568.929997
238	go	7	573.677543
239	nogo	7	312.389455
240	go	7	528.873476
241	go	7	472.258634
242	go	7	586.784212
243	nogo	7	343.506047
244	go	7	593.295113
245	go	7	587.046131
246	nogo	7	329.032356
247	go	7	473.496131
248	go	7	585.496925
249	go	7	558.681851
250	go	7	594.231772
251	go	7	553.748838
252	go	7	581.658682
253	go	8	611.848213
254	nogo	8	244.150829
255	go	8	605.798294
256	go	8	614.377975
257	go	8	522.359647
258	go	8	609.501415
259	go	8	576.541807
260	go	8	586.519455
261	nogo	8	484.062177
262	go	8	567.367826
263	go	8	610.831214
264	nogo	8	414.128659
265	go	8	220.684439
266	go	8	555.859521
267	go	8	488.331761
268	go	8	482.359542
269	go	8	553.975223
270	go	8	528.047848
271	nogo	8	344.223945
272	go	8	533.603418
273	go	8	546.050442
274	go	8	531.266653
275	nogo	8	309.633225
276	go	8	558.930535
277	nogo	8	466.882422
278	go	8	562.210693
279	go	8	574.017806
280	go	8	578.405471
281	go	8	460.230492
282	go	8	599.776230
283	go	8	527.614560
284	go	8	573.362207
285	go	8	471.051635
286	go	8	505.899689
287	go	8	589.841949
288	go	8	518.133103
289	go	8	558.222244
290	go	8	546.367286
291	go	8	592.564107
292	nogo	8	393.493564
