onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
211.592	1.104	correct	learning	LS1	h116_p28_k_up_right.jpg	98
258.419	1.203	correct	learning	LS1	h46_p18_k_down_left.jpg	98
305.413	1.077	incorrect	learning	LS1	h87_p34_i_up_right.jpg	98
352.241	1.08	correct	learning	LS1	h116_p21_i_up_right.jpg	97
399.235	1.114	correct	learning	LS1	h82_p37_i_up_right.jpg	97
446.229	1.293	correct	learning	LS1	h29_p49_i_down_right.jpg	97
493.056	0.992	correct	learning	LS1	h29_p3_k_down_left.jpg	98
540.55	1.569	correct	learning	LS1	h46_p43_i_down_left.jpg	97
588.044	1.234	incorrect	learning	LS1	h87_p9_k_up_left.jpg	97
635.538	0.994	incorrect	learning	LS1	h82_p21_k_up_right.jpg	97
728.193	1.341	correct	learning	LS2	h46_p34_i_down_left.jpg	97
775.52	0.894	correct	learning	LS2	h87_p9_k_up_left.jpg	98
822.681	1.056	correct	learning	LS2	h82_p21_k_up_right.jpg	98
870.008	1.185	correct	learning	LS2	h116_p11_i_up_left.jpg	97
917.169	0.995	incorrect	learning	LS2	h87_p10_i_up_left.jpg	98
964.329	1.685	correct	learning	LS2	h29_p3_k_down_left.jpg	98
1011.656	1.158	correct	learning	LS2	h82_p10_i_up_left.jpg	97
1058.984	1.032	correct	learning	LS2	h116_p28_k_up_right.jpg	98
1105.978	1.866	incorrect	learning	LS2	h46_p18_k_down_left.jpg	97
1153.138	1.228	correct	learning	LS2	h29_p10_i_down_right.jpg	97
1245.293	1.337	correct	learning	LS3	h82_p37_i_up_right.jpg	97
1292.287	1.403	incorrect	learning	LS3	h116_p28_k_up_right.jpg	97
1339.281	1.374	correct	learning	LS3	h29_p49_i_down_right.jpg	97
1386.275	1.424	correct	learning	LS3	h46_p43_i_down_left.jpg	97
1433.436	1.123	correct	learning	LS3	h82_p21_k_up_right.jpg	98
1480.597	1.588	correct	learning	LS3	h29_p3_k_down_left.jpg	98
1527.424	1.288	correct	learning	LS3	h87_p34_i_up_right.jpg	97
1574.585	1.194	correct	learning	LS3	h116_p21_i_up_right.jpg	97
1621.579	1.388	correct	learning	LS3	h46_p18_k_down_left.jpg	98
1668.906	0.91	correct	learning	LS3	h87_p9_k_up_left.jpg	98
1761.561	1.128	correct	learning	LS4	h46_p34_i_down_left.jpg	97
1808.888	0.698	correct	learning	LS4	h46_p18_k_down_left.jpg	98
1856.215	1.37	correct	learning	LS4	h87_p10_i_up_left.jpg	97
1903.376	1.356	correct	learning	LS4	h87_p9_k_up_left.jpg	98
1950.703	1.246	correct	learning	LS4	h29_p3_k_down_left.jpg	98
1997.864	0.88	correct	learning	LS4	h116_p28_k_up_right.jpg	98
2045.191	1.361	correct	learning	LS4	h82_p21_k_up_right.jpg	98
2092.352	0.787	correct	learning	LS4	h82_p10_i_up_left.jpg	97
2139.513	1.509	correct	learning	LS4	h29_p10_i_down_right.jpg	97
2186.673	1.063	correct	learning	LS4	h116_p11_i_up_left.jpg	97
2459.972	0.858	incorrect	learning	LS1	h28_p46_k_down_right.jpg	97
2506.966	0.556	correct	learning	LS1	h11_p43_k_down_left.jpg	98
2554.126	0.574	incorrect	learning	LS1	h28_p37_i_down_left.jpg	98
2601.12	1.137	correct	learning	LS1	h83_p29_k_up_right.jpg	98
2648.114	1.219	correct	learning	LS1	h85_p43_i_up_right.jpg	97
2695.275	1.285	correct	learning	LS1	h11_p47_i_down_right.jpg	97
2742.436	1.351	correct	learning	LS1	h53_p33_k_down_right.jpg	98
2789.763	1.24	correct	learning	LS1	h83_p49_i_up_left.jpg	97
2836.924	1.29	correct	learning	LS1	h53_p35_i_down_left.jpg	97
2884.084	1.244	incorrect	learning	LS1	h85_p11_k_up_left.jpg	97
2976.739	1.335	correct	learning	LS2	h11_p43_k_down_left.jpg	98
3023.9	0.857	incorrect	learning	LS2	h53_p25_i_down_right.jpg	98
3071.227	1.434	correct	learning	LS2	h28_p33_i_down_right.jpg	97
3118.388	1.244	correct	learning	LS2	h53_p33_k_down_right.jpg	98
3165.548	1.038	correct	learning	LS2	h28_p46_k_down_right.jpg	98
3212.709	0.784	correct	learning	LS2	h11_p2_i_down_right.jpg	97
3259.87	1.362	correct	learning	LS2	h83_p34_i_up_right.jpg	97
3307.03	1.476	correct	learning	LS2	h85_p11_k_up_left.jpg	98
3354.358	0.901	correct	learning	LS2	h83_p29_k_up_right.jpg	98
3401.518	0.951	correct	learning	LS2	h85_p16_i_up_left.jpg	97
3493.507	1.204	correct	learning	LS3	h11_p47_i_down_right.jpg	97
3540.501	0.711	correct	learning	LS3	h85_p11_k_up_left.jpg	98
3587.495	1.033	correct	learning	LS3	h53_p33_k_down_right.jpg	98
3634.489	0.844	correct	learning	LS3	h28_p46_k_down_right.jpg	98
3681.483	1.006	correct	learning	LS3	h83_p29_k_up_right.jpg	98
3728.477	0.977	correct	learning	LS3	h28_p37_i_down_left.jpg	97
3775.304	1.604	correct	learning	LS3	h11_p43_k_down_left.jpg	98
3822.298	1.143	correct	learning	LS3	h85_p43_i_up_right.jpg	97
3869.292	1.146	incorrect	learning	LS3	h83_p49_i_up_left.jpg	98
3916.619	1.147	correct	learning	LS3	h53_p35_i_down_left.jpg	97
4009.274	1.11	correct	learning	LS4	h83_p29_k_up_right.jpg	98
4056.601	1.542	correct	learning	LS4	h11_p2_i_down_right.jpg	97
4103.762	1.049	correct	learning	LS4	h85_p16_i_up_left.jpg	97
4151.089	0.89	correct	learning	LS4	h53_p33_k_down_right.jpg	98
4198.417	1.243	correct	learning	LS4	h11_p43_k_down_left.jpg	98
4245.577	1.133	correct	learning	LS4	h83_p34_i_up_right.jpg	97
4292.738	0.799	correct	learning	LS4	h85_p11_k_up_left.jpg	98
4339.899	0.961	correct	learning	LS4	h28_p46_k_down_right.jpg	98
4387.059	1.267	correct	learning	LS4	h53_p25_i_down_right.jpg	97
4434.22	0.853	correct	learning	LS4	h28_p33_i_down_right.jpg	97
4707.185	1.641	correct	control	LS1	h83_p34_i_up_right.jpg	98
4753.179	1.279	correct	control	LS1	h28_p46_k_down_right.jpg	98
4799.34	1.03	correct	control	LS1	h53_p33_k_down_right.jpg	98
4845.334	1.628	correct	control	LS1	h53_p25_i_down_right.jpg	98
4891.495	2.162	correct	control	LS1	h11_p2_i_down_right.jpg	98
4937.489	1.081	correct	control	LS1	h83_p29_k_up_right.jpg	98
4983.483	0.992	correct	control	LS1	h116_p28_k_up_right.jpg	98
5029.811	0.469	correct	control	LS1	h28_p33_i_down_right.jpg	98
5076.305	1.049	correct	control	LS1	h116_p11_i_up_left.jpg	97
5122.799	0.638	correct	control	LS1	h11_p43_k_down_left.jpg	97
5214.454	0.78	correct	control	LS2	h83_p29_k_up_right.jpg	98
5260.781	0.657	correct	control	LS2	h53_p35_i_down_left.jpg	97
5307.109	0.742	correct	control	LS2	h11_p47_i_down_right.jpg	98
5353.269	1.692	to late	control	LS2	h11_p43_k_down_left.jpg	97
5404.43	0.75	correct	control	LS2	h28_p37_i_down_left.jpg	97
5450.59	1.108	correct	control	LS2	h28_p46_k_down_right.jpg	98
5496.751	1.114	correct	control	LS2	h83_p49_i_up_left.jpg	97
5542.912	0.592	correct	control	LS2	h116_p21_i_up_right.jpg	98
5589.073	0.79	correct	control	LS2	h116_p28_k_up_right.jpg	98
5635.233	0.812	correct	control	LS2	h53_p33_k_down_right.jpg	98
5726.555	1.228	correct	control	LS3	h116_p11_i_up_left.jpg	97
5772.716	0.85	correct	control	LS3	h11_p43_k_down_left.jpg	97
5818.877	0.696	correct	control	LS3	h116_p28_k_up_right.jpg	98
5865.038	0.654	correct	control	LS3	h11_p2_i_down_right.jpg	98
5911.032	1.364	correct	control	LS3	h83_p29_k_up_right.jpg	98
5957.026	1.323	correct	control	LS3	h28_p46_k_down_right.jpg	98
6003.02	1.41	correct	control	LS3	h28_p33_i_down_right.jpg	98
6049.014	1.512	correct	control	LS3	h53_p25_i_down_right.jpg	98
6095.008	0.815	correct	control	LS3	h53_p33_k_down_right.jpg	98
6141.336	0.741	correct	control	LS3	h83_p34_i_up_right.jpg	98
6232.991	0.931	correct	control	LS4	h11_p43_k_down_left.jpg	97
6279.318	1.176	correct	control	LS4	h28_p46_k_down_right.jpg	98
