onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	3.351	FLOW_B	B	1	1	1	105 + 9	114	116.0	3351.2	0	0
7.366	2.277	FLOW_B	B	1	2	1	4 + 103	107	107.0	2277.4	1	0
13.65	1.988	FLOW_B	B	1	3	1	102 + 6	108	108.0	1987.6	1	0
19.668	2.08	FLOW_B	B	1	4	1	4 + 104	108	108.0	2080.5	1	0
25.755	3.365	FLOW_B	B	1	5	1	108 + 4	112	112.0	3364.8	1	0
33.124	2.242	FLOW_B	B	1	6	1	100 + 4	104	104.0	2242.5	1	0
39.416	2.248	FLOW_B	B	1	7	1	108 + 4	112	112.0	2248.1	1	0
45.668	4.67	FLOW_B	B	1	8	1	8 + 105	113	113.0	4669.9	1	0
54.388	2.256	FLOW_B	B	1	9	1	6 + 102	108	108.0	2256.1	1	0
60.649	2.431	FLOW_B	B	1	10	1	108 + 4	112	112.0	2431.2	1	0
67.091	2.253	FLOW_B	B	1	11	1	4 + 104	108	108.0	2253.0	1	0
73.354	2.986	FLOW_B	B	1	12	1	105 + 6	111	111.0	2985.6	1	0
80.351	2.207	FLOW_B	B	1	13	1	2 + 107	109	109.0	2207.3	1	0
86.567	2.262	FLOW_B	B	1	14	1	1 + 103	104	104.0	2261.9	1	0
92.833	2.081	FLOW_B	B	1	15	1	1 + 103	104	104.0	2081.2	1	0
98.923	2.554	FLOW_B	B	1	16	1	107 + 4	111	111.0	2554.3	1	0
105.489	2.666	FLOW_B	B	1	17	1	103 + 3	106	106.0	2665.8	1	0
112.161	2.036	FLOW_B	B	1	18	1	102 + 1	103	103.0	2036.0	1	0
118.204	1.916	FLOW_B	B	1	19	1	1 + 100	101	101.0	1916.2	1	0
124.123	2.346	FLOW_B	B	1	20	1	103 + 8	111	111.0	2346.3	1	0
130.474	2.191	FLOW_B	B	1	21	1	1 + 108	109	109.0	2191.1	1	0
136.672	3.264	FLOW_B	B	1	22	1	103 + 2	105	105.0	3264.4	1	0
143.939	2.245	FLOW_B	B	1	23	1	101 + 5	106	106.0	2244.8	1	0
150.185	2.293	FLOW_B	B	1	24	1	6 + 104	110	110.0	2292.8	1	0
156.502	2.024	FLOW_B	B	1	25	1	9 + 102	111	111.0	2024.4	1	0
162.581	1.951	FLOW_B	B	1	26	1	108 + 2	110	110.0	1951.1	1	0
168.538	1.486	FLOW_B	B	1	27	1	108 + 9	117	n/a	1485.9	0	1
212.425	11.651	FLOW_F	F	2	1	7	100 + 31 + 34 + 3 + 32	200	200.0	11650.9	1	0
228.079	13.378	FLOW_F	F	2	2	7	102 + 56 + 57 + 83 + 1	299	299.0	13378.3	1	0
245.476	14.096	FLOW_F	F	2	3	8	27 + 108 + 18 + 11 + 11	175	175.0	14095.5	1	0
263.59	18.021	FLOW_F	F	2	4	8	68 + 31 + 54 + 102 + 23	278	n/a	18021.4	0	1
285.623	18.005	FLOW_F	F	2	5	8	49 + 25 + 63 + 73 + 104	314	n/a	18004.6	0	1
307.673	18.001	FLOW_F	F	2	6	7	31 + 80 + 65 + 103 + 9	288	n/a	18000.9	0	1
329.725	17.646	FLOW_F	F	2	7	7	6 + 24 + 107 + 95 + 92	324	324.0	17645.8	1	0
351.423	11.549	FLOW_F	F	2	8	7	63 + 42 + 101 + 51 + 8	265	265.0	11549.4	1	0
366.99	14.161	FLOW_F	F	2	9	8	100 + 63 + 94 + 33 + 74	364	364.0	14160.8	1	0
425.846	18.013	FLOW_O	O	3	1	10	16 + 97 + 33 + 45 + 65 + 106	362	n/a	18013.4	0	1
447.877	17.003	FLOW_O	O	3	2	10	93 + 13 + 108 + 21 + 39 + 85	359	359.0	17003.3	1	0
468.898	18.005	FLOW_O	O	3	3	10	16 + 45 + 105 + 89 + 17 + 74	346	n/a	18004.9	0	1
490.91	18.018	FLOW_O	O	3	4	10	17 + 36 + 54 + 61 + 100 + 73	341	n/a	18018.0	0	1
512.945	18.002	FLOW_O	O	3	5	10	41 + 107 + 75 + 39 + 36 + 97	395	n/a	18001.8	0	1
534.957	18.004	FLOW_O	O	3	6	10	102 + 75 + 67 + 61 + 83 + 38	426	n/a	18003.5	0	1
556.983	17.328	FLOW_O	O	3	7	10	16 + 24 + 75 + 84 + 101 + 96	396	396.0	17327.7	1	0
578.365	17.492	FLOW_O	O	3	8	10	77 + 80 + 20 + 89 + 80 + 103	449	n/a	17492.3	0	1
631.5	2.058	FLOW_B	B	4	1	1	6 + 103	109	109.0	2058.1	1	0
637.579	1.963	FLOW_B	B	4	2	1	4 + 102	106	106.0	1962.7	1	0
643.566	2.233	FLOW_B	B	4	3	1	4 + 108	112	111.0	2232.8	0	0
649.825	2.196	FLOW_B	B	4	4	1	105 + 6	111	111.0	2195.6	1	0
656.028	1.836	FLOW_B	B	4	5	1	103 + 1	104	104.0	1836.4	1	0
661.915	1.97	FLOW_B	B	4	6	1	1 + 103	104	104.0	1970.1	1	0
667.896	2.598	FLOW_B	B	4	7	1	3 + 108	111	111.0	2598.1	1	0
674.501	4.659	FLOW_B	B	4	8	1	105 + 7	112	112.0	4659.2	1	0
683.212	2.544	FLOW_B	B	4	9	1	107 + 4	111	111.0	2544.5	1	0
689.788	1.978	FLOW_B	B	4	10	1	109 + 2	111	111.0	1978.5	1	0
695.822	2.054	FLOW_B	B	4	11	1	100 + 4	104	104.0	2054.5	1	0
701.886	1.933	FLOW_B	B	4	12	1	5 + 104	109	109.0	1933.4	1	0
707.873	2.106	FLOW_B	B	4	13	1	102 + 5	107	107.0	2106.4	1	0
714.035	2.058	FLOW_B	B	4	14	1	100 + 9	109	109.0	2058.0	1	0
720.117	2.042	FLOW_B	B	4	15	1	9 + 109	118	118.0	2041.6	1	0
726.197	1.799	FLOW_B	B	4	16	1	104 + 5	109	109.0	1798.6	1	0
732.008	3.732	FLOW_B	B	4	17	1	8 + 105	113	113.0	3732.4	1	0
739.751	1.99	FLOW_B	B	4	18	1	106 + 2	108	108.0	1989.5	1	0
745.756	1.95	FLOW_B	B	4	19	1	103 + 8	111	111.0	1949.7	1	0
751.714	2.189	FLOW_B	B	4	20	1	104 + 2	106	106.0	2189.2	1	0
757.959	2.888	FLOW_B	B	4	21	1	2 + 101	103	103.0	2888.0	1	0
764.85	1.5	FLOW_B	B	4	22	1	1 + 100	101	101.0	1499.8	1	0
770.358	1.978	FLOW_B	B	4	23	1	103 + 2	105	105.0	1977.5	1	0
776.35	1.637	FLOW_B	B	4	24	1	9 + 101	110	111.0	1636.6	0	0
782.036	2.04	FLOW_B	B	4	25	1	8 + 101	109	109.0	2039.6	1	0
788.09	1.971	FLOW_B	B	4	26	1	108 + 2	110	110.0	1971.2	1	0
794.084	1.926	FLOW_B	B	4	27	1	100 + 6	106	106.0	1926.3	1	0
800.026	1.488	FLOW_B	B	4	28	1	100 + 6	106	n/a	1487.5	0	1
835.691	13.339	FLOW_F	F	5	1	7	41 + 3 + 94 + 67 + 102	307	307.0	13338.8	1	0
853.075	13.76	FLOW_F	F	5	2	7	107 + 50 + 84 + 53 + 3	297	297.0	13759.9	1	0
870.853	18.009	FLOW_F	F	5	3	8	98 + 86 + 103 + 47 + 18	352	n/a	18008.8	0	1
892.866	13.777	FLOW_F	F	5	4	8	78 + 100 + 33 + 79 + 46	336	326.0	13777.3	0	0
910.687	14.258	FLOW_F	F	5	5	7	3 + 35 + 103 + 61 + 30	232	232.0	14258.2	1	0
928.998	12.754	FLOW_F	F	5	6	7	18 + 8 + 47 + 74 + 101	248	248.0	12753.5	1	0
945.768	13.049	FLOW_F	F	5	7	8	19 + 29 + 107 + 39 + 11	205	204.0	13049.0	0	0
962.846	13.898	FLOW_F	F	5	8	8	109 + 60 + 55 + 10 + 20	254	254.0	13897.7	1	0
980.759	14.814	FLOW_F	F	5	9	8	72 + 88 + 107 + 61 + 78	406	396.0	14814.3	0	0
999.605	6.102	FLOW_F	F	5	10	8	105 + 42 + 19 + 39 + 32	237	n/a	6102.5	0	1
1038.09	2.806	FLOW_B	B	6	1	1	102 + 9	111	111.0	2806.0	1	0
1044.908	2.444	FLOW_B	B	6	2	1	101 + 1	102	102.0	2443.7	1	0
1051.355	1.967	FLOW_B	B	6	3	1	8 + 100	108	108.0	1967.3	1	0
1057.335	3.978	FLOW_B	B	6	4	1	7 + 105	112	112.0	3977.9	1	0
1065.322	2.425	FLOW_B	B	6	5	1	2 + 104	106	106.0	2424.8	1	0
1071.802	2.092	FLOW_B	B	6	6	1	101 + 2	103	103.0	2091.9	1	0
1077.905	1.745	FLOW_B	B	6	7	1	7 + 107	114	114.0	1744.9	1	0
1083.659	1.708	FLOW_B	B	6	8	1	102 + 7	109	109.0	1707.5	1	0
1089.381	2.114	FLOW_B	B	6	9	1	3 + 107	110	110.0	2113.5	1	0
1095.509	2.903	FLOW_B	B	6	10	1	109 + 7	116	116.0	2902.7	1	0
1102.419	1.898	FLOW_B	B	6	11	1	103 + 4	107	107.0	1898.1	1	0
1108.367	2.02	FLOW_B	B	6	12	1	102 + 6	108	108.0	2020.4	1	0
1114.438	1.653	FLOW_B	B	6	13	1	105 + 3	108	108.0	1653.0	1	0
1120.146	1.887	FLOW_B	B	6	14	1	4 + 106	110	110.0	1886.7	1	0
1126.086	1.561	FLOW_B	B	6	15	1	107 + 7	114	114.0	1561.2	1	0
1131.649	2.559	FLOW_B	B	6	16	1	106 + 8	114	114.0	2559.3	1	0
1138.259	2.33	FLOW_B	B	6	17	1	7 + 104	111	111.0	2329.9	1	0
1144.592	1.801	FLOW_B	B	6	18	1	6 + 102	108	108.0	1800.6	1	0
1150.446	1.625	FLOW_B	B	6	19	1	102 + 6	108	108.0	1625.0	1	0
1156.126	2.075	FLOW_B	B	6	20	1	4 + 100	104	104.0	2074.6	1	0
