onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	1.078	1	study	Phase1	study/STIM_000.jpg
4.969	1.123	1	study	Phase1	study/STIM_000.jpg
10.078	1.081	1	study	Phase1	study/STIM_000.jpg
13.622	1.472	1	study	Phase1	study/STIM_001.jpg
19.017	1.276	1	study	Phase1	study/STIM_001.jpg
24.183	1.755	1	study	Phase1	study/STIM_001.jpg
29.607	1.288	1	study	Phase1	study/STIM_002.jpg
33.645	1.244	1	study	Phase1	study/STIM_002.jpg
38.034	1.321	1	study	Phase1	study/STIM_002.jpg
42.439	1.932	1	study	Phase1	study/STIM_003.jpg
47.333	1.777	1	study	Phase1	study/STIM_003.jpg
51.38	1.322	1	study	Phase1	study/STIM_003.jpg
56.237	1.926	1	study	Phase1	study/STIM_004.jpg
61.033	1.265	1	study	Phase1	study/STIM_004.jpg
65.886	1.391	1	study	Phase1	study/STIM_004.jpg
70.954	1.076	1	study	Phase1	study/STIM_005.jpg
74.783	1.467	1	study	Phase1	study/STIM_005.jpg
78.939	1.572	1	study	Phase1	study/STIM_005.jpg
84.32	1.499	1	study	Phase1	study/STIM_006.jpg
89.784	1.298	1	study	Phase1	study/STIM_006.jpg
94.752	1.002	1	study	Phase1	study/STIM_006.jpg
98.938	1.663	1	study	Phase1	study/STIM_007.jpg
104.133	1.15	1	study	Phase1	study/STIM_007.jpg
108.301	1.054	1	study	Phase1	study/STIM_007.jpg
112.885	1.946	1	study	Phase1	study/STIM_008.jpg
118.13	1.462	1	study	Phase1	study/STIM_008.jpg
121.668	1.071	0	study	Phase1	study/STIM_008.jpg
125.587	1.919	1	study	Phase1	study/STIM_009.jpg
131.5	1.551	1	study	Phase1	study/STIM_009.jpg
135.845	1.674	1	study	Phase1	study/STIM_009.jpg
140.881	0.975	1	study	Phase1	study/STIM_010.jpg
145.614	1.013	1	study	Phase1	study/STIM_010.jpg
148.678	1.693	0	study	Phase1	study/STIM_010.jpg
153.08	0.989	1	study	Phase1	study/STIM_011.jpg
156.128	1.328	1	study	Phase1	study/STIM_011.jpg
160.402	0.803	1	study	Phase1	study/STIM_011.jpg
163.237	1.547	1	study	Phase1	study/STIM_012.jpg
167.25	1.498	1	study	Phase1	study/STIM_012.jpg
171.302	1.601	1	study	Phase1	study/STIM_012.jpg
174.971	1.281	1	study	Phase1	study/STIM_013.jpg
179.715	1.126	1	study	Phase1	study/STIM_013.jpg
184.21	1.15	1	study	Phase1	study/STIM_013.jpg
187.723	1.403	1	study	Phase1	study/STIM_014.jpg
192.662	1.58	1	study	Phase1	study/STIM_014.jpg
197.432	0.805	1	study	Phase1	study/STIM_014.jpg
