onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	15.760	correct	learning	LS1	PICTURE_165.jpg	c	hit
15.760	13.696	incorrect	learning	LS1	PICTURE_202.jpg	c	miss
29.456	10.034	correct	learning	LS1	PICTURE_358.jpg	c	hit
39.490	18.041	incorrect	learning	LS1	PICTURE_453.jpg	i	false alarm
57.531	16.615	correct	learning	LS1	PICTURE_148.jpg	c	hit
74.146	17.746	correct	learning	LS1	PICTURE_165.jpg	i	correct rejection
91.892	11.367	correct	learning	LS1	PICTURE_202.jpg	i	correct rejection
103.259	15.536	correct	learning	LS1	PICTURE_358.jpg	i	correct rejection
118.795	12.991	correct	learning	LS1	PICTURE_453.jpg	c	hit
131.786	14.760	incorrect	learning	LS1	PICTURE_148.jpg	i	false alarm
146.546	21.521	incorrect	learning	LS2	PICTURE_358.jpg	i	false alarm
168.067	12.744	correct	learning	LS2	PICTURE_165.jpg	c	hit
180.811	n/a	n/a	learning	LS2	PICTURE_148.jpg	c	late
205.811	10.692	correct	learning	LS2	PICTURE_453.jpg	c	hit
216.503	n/a	n/a	learning	LS2	PICTURE_358.jpg	c	late
241.503	11.356	incorrect	learning	LS2	PICTURE_148.jpg	i	false alarm
252.859	14.568	correct	learning	LS2	PICTURE_202.jpg	c	hit
267.427	12.500	incorrect	learning	LS2	PICTURE_453.jpg	i	false alarm
279.927	16.830	incorrect	learning	LS2	PICTURE_202.jpg	i	false alarm
296.757	n/a	n/a	learning	LS2	PICTURE_165.jpg	i	late
321.757	13.855	correct	learning	LS3	PICTURE_165.jpg	i	correct rejection
335.612	12.910	correct	learning	LS3	PICTURE_148.jpg	i	correct rejection
348.522	13.401	correct	learning	LS3	PICTURE_202.jpg	i	correct rejection
361.923	11.174	correct	learning	LS3	PICTURE_358.jpg	i	correct rejection
373.097	11.347	correct	learning	LS3	PICTURE_148.jpg	c	hit
384.444	12.317	correct	learning	LS3	PICTURE_358.jpg	c	hit
396.761	8.173	correct	learning	LS3	PICTURE_165.jpg	c	hit
404.934	8.987	correct	learning	LS3	PICTURE_453.jpg	c	hit
413.921	8.039	correct	learning	LS3	PICTURE_202.jpg	c	hit
421.960	12.530	correct	learning	LS3	PICTURE_453.jpg	i	correct rejection
434.490	8.425	correct	learning	LS4	PICTURE_358.jpg	c	hit
442.915	11.476	correct	learning	LS4	PICTURE_165.jpg	i	correct rejection
454.391	20.762	incorrect	learning	LS4	PICTURE_202.jpg	i	false alarm
475.153	9.109	correct	learning	LS4	PICTURE_165.jpg	c	hit
484.262	11.519	correct	learning	LS4	PICTURE_453.jpg	c	hit
495.781	7.217	correct	learning	LS4	PICTURE_202.jpg	c	hit
502.998	8.348	correct	learning	LS4	PICTURE_148.jpg	c	hit
511.346	11.078	correct	learning	LS4	PICTURE_358.jpg	i	correct rejection
522.424	10.134	correct	learning	LS4	PICTURE_148.jpg	i	correct rejection
532.558	14.304	correct	learning	LS4	PICTURE_453.jpg	i	correct rejection
546.862	12.747	correct	learning	LS1	PICTURE_267.jpg	c	hit
559.609	9.721	correct	learning	LS1	PICTURE_97.jpg	c	hit
569.330	12.284	incorrect	learning	LS1	PICTURE_32.jpg	i	false alarm
581.614	9.413	correct	learning	LS1	PICTURE_100.jpg	c	hit
591.027	11.349	incorrect	learning	LS1	PICTURE_97.jpg	i	false alarm
602.376	10.245	correct	learning	LS1	PICTURE_100.jpg	i	correct rejection
612.621	13.293	correct	learning	LS1	PICTURE_267.jpg	i	correct rejection
625.914	13.461	incorrect	learning	LS1	PICTURE_77.jpg	i	false alarm
639.375	12.676	correct	learning	LS1	PICTURE_32.jpg	c	hit
652.051	16.206	correct	learning	LS1	PICTURE_77.jpg	c	hit
668.257	9.380	correct	learning	LS2	PICTURE_97.jpg	c	hit
677.637	9.552	correct	learning	LS2	PICTURE_77.jpg	i	correct rejection
687.189	11.163	incorrect	learning	LS2	PICTURE_32.jpg	i	false alarm
698.352	11.335	correct	learning	LS2	PICTURE_100.jpg	i	correct rejection
709.687	16.463	incorrect	learning	LS2	PICTURE_267.jpg	i	false alarm
726.150	16.632	correct	learning	LS2	PICTURE_100.jpg	c	hit
742.782	18.723	correct	learning	LS2	PICTURE_77.jpg	c	hit
761.505	14.100	correct	learning	LS2	PICTURE_267.jpg	c	hit
775.605	9.478	correct	learning	LS2	PICTURE_32.jpg	c	hit
785.083	n/a	n/a	learning	LS2	PICTURE_97.jpg	i	late
810.083	9.691	correct	learning	LS3	PICTURE_100.jpg	i	correct rejection
819.774	8.267	correct	learning	LS3	PICTURE_97.jpg	c	hit
828.041	7.320	correct	learning	LS3	PICTURE_267.jpg	c	hit
835.361	7.652	correct	learning	LS3	PICTURE_77.jpg	c	hit
843.013	10.225	correct	learning	LS3	PICTURE_32.jpg	i	correct rejection
853.238	10.396	correct	learning	LS3	PICTURE_77.jpg	i	correct rejection
863.634	11.049	correct	learning	LS3	PICTURE_100.jpg	c	hit
874.683	9.465	incorrect	learning	LS3	PICTURE_97.jpg	i	false alarm
884.148	10.273	correct	learning	LS3	PICTURE_267.jpg	i	correct rejection
894.421	n/a	n/a	learning	LS3	PICTURE_32.jpg	c	late
919.421	14.974	correct	learning	LS4	PICTURE_77.jpg	i	correct rejection
934.395	7.955	correct	learning	LS4	PICTURE_100.jpg	c	hit
942.350	14.362	correct	learning	LS4	PICTURE_97.jpg	i	correct rejection
956.712	9.100	correct	learning	LS4	PICTURE_100.jpg	i	correct rejection
965.812	15.502	correct	learning	LS4	PICTURE_97.jpg	c	hit
981.314	8.324	correct	learning	LS4	PICTURE_32.jpg	c	hit
989.638	9.135	correct	learning	LS4	PICTURE_267.jpg	c	hit
998.773	7.066	correct	learning	LS4	PICTURE_77.jpg	c	hit
1005.839	11.234	incorrect	learning	LS4	PICTURE_32.jpg	i	false alarm
1017.073	10.451	correct	learning	LS4	PICTURE_267.jpg	i	correct rejection
1027.524	10.330	correct	control	LS1	PICTURE_368.jpg	c	hit
1037.854	9.699	incorrect	control	LS1	PICTURE_391.jpg	c	miss
1047.553	10.665	correct	control	LS1	PICTURE_398.jpg	i	correct rejection
1058.218	10.836	correct	control	LS1	PICTURE_391.jpg	i	correct rejection
1069.054	10.050	correct	control	LS1	PICTURE_255.jpg	c	hit
1079.104	11.663	correct	control	LS1	PICTURE_338.jpg	i	correct rejection
1090.767	9.438	correct	control	LS1	PICTURE_255.jpg	i	correct rejection
1100.205	9.290	correct	control	LS1	PICTURE_338.jpg	c	hit
1109.495	8.506	correct	control	LS1	PICTURE_398.jpg	c	hit
1118.001	9.160	correct	control	LS1	PICTURE_368.jpg	i	correct rejection
1127.161	8.089	correct	control	LS2	PICTURE_391.jpg	c	hit
1135.250	6.982	correct	control	LS2	PICTURE_368.jpg	c	hit
1142.232	7.158	correct	control	LS2	PICTURE_255.jpg	c	hit
1149.390	10.367	correct	control	LS2	PICTURE_338.jpg	i	correct rejection
1159.757	8.302	correct	control	LS2	PICTURE_255.jpg	i	correct rejection
1168.059	7.837	correct	control	LS2	PICTURE_338.jpg	c	hit
1175.896	8.969	correct	control	LS2	PICTURE_391.jpg	i	correct rejection
1184.865	10.739	correct	control	LS2	PICTURE_398.jpg	i	correct rejection
1195.604	12.674	correct	control	LS2	PICTURE_368.jpg	i	correct rejection
1208.278	9.332	correct	control	LS2	PICTURE_398.jpg	c	hit
1217.610	8.581	correct	control	LS3	PICTURE_708.jpg	c	hit
1226.191	10.507	correct	control	LS3	PICTURE_343.jpg	c	hit
