onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	1.003	1	incongruent	Block1	incongruent/STIM_000.jpg
4.67	1.314	1	incongruent	Block1	incongruent/STIM_000.jpg
9.254	1.59	1	incongruent	Block1	incongruent/STIM_000.jpg
12.73	0.754	1	incongruent	Block1	incongruent/STIM_000.jpg
17.03	0.793	1	incongruent	Block1	incongruent/STIM_000.jpg
21.185	0.947	0	incongruent	Block1	incongruent/STIM_001.jpg
25.773	0.811	1	incongruent	Block1	incongruent/STIM_001.jpg
29.77	1.152	1	incongruent	Block1	incongruent/STIM_001.jpg
33.705	1.084	1	incongruent	Block1	incongruent/STIM_001.jpg
37.467	0.726	1	incongruent	Block1	incongruent/STIM_001.jpg
41.737	0.976	1	incongruent	Block1	incongruent/STIM_002.jpg
46.192	1.314	0	incongruent	Block1	incongruent/STIM_002.jpg
50.319	0.938	1	incongruent	Block1	incongruent/STIM_002.jpg
54.561	1.097	1	incongruent	Block1	incongruent/STIM_002.jpg
58.137	1.263	1	incongruent	Block1	incongruent/STIM_002.jpg
61.483	1.509	0	incongruent	Block1	incongruent/STIM_003.jpg
66.243	1.446	1	incongruent	Block1	incongruent/STIM_003.jpg
69.793	1.094	1	incongruent	Block1	incongruent/STIM_003.jpg
73.823	1.075	1	incongruent	Block1	incongruent/STIM_003.jpg
78.521	0.645	1	incongruent	Block1	incongruent/STIM_003.jpg
82.813	0.791	1	incongruent	Block1	incongruent/STIM_004.jpg
86.376	1.407	1	incongruent	Block1	incongruent/STIM_004.jpg
90.775	1.364	1	incongruent	Block1	incongruent/STIM_004.jpg
95.639	1.286	1	incongruent	Block1	incongruent/STIM_004.jpg
99.78	1.151	1	incongruent	Block1	incongruent/STIM_004.jpg
103.485	1.589	1	incongruent	Block1	incongruent/STIM_005.jpg
108.304	0.968	1	incongruent	Block1	incongruent/STIM_005.jpg
111.377	1.328	1	incongruent	Block1	incongruent/STIM_005.jpg
115.348	1.101	1	incongruent	Block1	incongruent/STIM_005.jpg
119.613	1.169	1	incongruent	Block1	incongruent/STIM_005.jpg
123.848	1.125	1	incongruent	Block1	incongruent/STIM_006.jpg
128.084	1.006	1	incongruent	Block1	incongruent/STIM_006.jpg
131.418	0.921	1	incongruent	Block1	incongruent/STIM_006.jpg
135.477	0.801	1	incongruent	Block1	incongruent/STIM_006.jpg
139.434	1.044	1	incongruent	Block1	incongruent/STIM_006.jpg
142.54	1.315	1	incongruent	Block1	incongruent/STIM_007.jpg
146.632	1.169	1	incongruent	Block1	incongruent/STIM_007.jpg
150.341	1.004	1	incongruent	Block1	incongruent/STIM_007.jpg
153.598	1.271	1	incongruent	Block1	incongruent/STIM_007.jpg
157.044	0.765	1	incongruent	Block1	incongruent/STIM_007.jpg
160.665	0.753	1	incongruent	Block1	incongruent/STIM_008.jpg
164.794	1.624	1	incongruent	Block1	incongruent/STIM_008.jpg
168.373	1.493	1	incongruent	Block1	incongruent/STIM_008.jpg
173.559	0.784	1	incongruent	Block1	incongruent/STIM_008.jpg
178.066	1.241	1	incongruent	Block1	incongruent/STIM_008.jpg
183.194	0.765	1	incongruent	Block1	incongruent/STIM_009.jpg
187.124	1.658	1	incongruent	Block1	incongruent/STIM_009.jpg
191.321	1.397	1	incongruent	Block1	incongruent/STIM_009.jpg
195.029	1.35	1	incongruent	Block1	incongruent/STIM_009.jpg
200.097	0.722	1	incongruent	Block1	incongruent/STIM_009.jpg
203.104	1.296	1	incongruent	Block1	incongruent/STIM_010.jpg
206.592	1.34	1	incongruent	Block1	incongruent/STIM_010.jpg
211.739	1.424	1	incongruent	Block1	incongruent/STIM_010.jpg
216.567	0.966	0	incongruent	Block1	incongruent/STIM_010.jpg
220.309	0.805	1	incongruent	Block1	incongruent/STIM_010.jpg
223.336	1.315	1	incongruent	Block1	incongruent/STIM_011.jpg
228.271	1.145	1	incongruent	Block1	incongruent/STIM_011.jpg
232.559	0.852	1	incongruent	Block1	incongruent/STIM_011.jpg
236.587	0.928	1	incongruent	Block1	incongruent/STIM_011.jpg
241.159	0.993	1	incongruent	Block1	incongruent/STIM_011.jpg
244.419	1.322	1	incongruent	Block1	incongruent/STIM_012.jpg
248.257	1.464	1	incongruent	Block1	incongruent/STIM_012.jpg
251.696	1.395	0	incongruent	Block1	incongruent/STIM_012.jpg
255.11	0.788	1	incongruent	Block1	incongruent/STIM_012.jpg
258.0	1.304	1	incongruent	Block1	incongruent/STIM_012.jpg
262.056	0.899	1	incongruent	Block1	incongruent/STIM_013.jpg
265.175	1.025	0	incongruent	Block1	incongruent/STIM_013.jpg
269.978	1.089	1	incongruent	Block1	incongruent/STIM_013.jpg
274.812	1.226	1	incongruent	Block1	incongruent/STIM_013.jpg
278.44	1.034	1	incongruent	Block1	incongruent/STIM_013.jpg
282.039	1.053	1	incongruent	Block1	incongruent/STIM_014.jpg
285.7	0.84	1	incongruent	Block1	incongruent/STIM_014.jpg
288.939	0.94	1	incongruent	Block1	incongruent/STIM_014.jpg
292.689	1.287	1	incongruent	Block1	incongruent/STIM_014.jpg
297.416	1.13	1	incongruent	Block1	incongruent/STIM_014.jpg
300.55	1.012	1	incongruent	Block1	incongruent/STIM_015.jpg
305.385	1.003	0	incongruent	Block1	incongruent/STIM_015.jpg
308.583	1.037	1	incongruent	Block1	incongruent/STIM_015.jpg
312.392	1.373	1	incongruent	Block1	incongruent/STIM_015.jpg
315.889	0.763	1	incongruent	Block1	incongruent/STIM_015.jpg
319.283	1.194	0	incongruent	Block1	incongruent/STIM_016.jpg
323.546	0.98	1	incongruent	Block1	incongruent/STIM_016.jpg
326.659	1.048	1	incongruent	Block1	incongruent/STIM_016.jpg
331.609	1.181	1	incongruent	Block1	incongruent/STIM_016.jpg
336.32	0.923	1	incongruent	Block1	incongruent/STIM_016.jpg
339.487	0.951	1	incongruent	Block1	incongruent/STIM_017.jpg
342.375	1.228	1	incongruent	Block1	incongruent/STIM_017.jpg
345.996	1.384	1	incongruent	Block1	incongruent/STIM_017.jpg
349.981	0.849	0	incongruent	Block1	incongruent/STIM_017.jpg
354.483	0.968	1	incongruent	Block1	incongruent/STIM_017.jpg
359.005	1.14	1	incongruent	Block1	incongruent/STIM_018.jpg
363.674	1.607	0	incongruent	Block1	incongruent/STIM_018.jpg
368.562	1.15	1	incongruent	Block1	incongruent/STIM_018.jpg
373.067	0.8	0	incongruent	Block1	incongruent/STIM_018.jpg
375.898	0.647	1	incongruent	Block1	incongruent/STIM_018.jpg
379.175	0.838	1	incongruent	Block1	incongruent/STIM_019.jpg
382.489	1.498	1	incongruent	Block1	incongruent/STIM_019.jpg
385.8	1.33	0	incongruent	Block1	incongruent/STIM_019.jpg
389.24	0.947	1	incongruent	Block1	incongruent/STIM_019.jpg
392.293	1.156	1	incongruent	Block1	incongruent/STIM_019.jpg
396.909	1.332	1	incongruent	Block1	incongruent/STIM_020.jpg
401.923	1.189	1	incongruent	Block1	incongruent/STIM_020.jpg
405.231	1.169	0	incongruent	Block1	incongruent/STIM_020.jpg
408.934	1.156	1	incongruent	Block1	incongruent/STIM_020.jpg
412.916	1.059	0	incongruent	Block1	incongruent/STIM_020.jpg
417.596	1.292	0	incongruent	Block1	incongruent/STIM_021.jpg
422.07	1.056	1	incongruent	Block1	incongruent/STIM_021.jpg
425.425	1.36	1	incongruent	Block1	incongruent/STIM_021.jpg
430.193	0.723	1	incongruent	Block1	incongruent/STIM_021.jpg
433.988	0.894	1	incongruent	Block1	incongruent/STIM_021.jpg
437.064	0.993	1	incongruent	Block1	incongruent/STIM_022.jpg
440.7	1.577	1	incongruent	Block1	incongruent/STIM_022.jpg
445.625	0.938	1	incongruent	Block1	incongruent/STIM_022.jpg
450.03	1.263	1	incongruent	Block1	incongruent/STIM_022.jpg
454.476	1.196	1	incongruent	Block1	incongruent/STIM_022.jpg
458.337	1.438	1	incongruent	Block1	incongruent/STIM_023.jpg
461.898	0.883	1	incongruent	Block1	incongruent/STIM_023.jpg
464.914	1.116	1	incongruent	Block1	incongruent/STIM_023.jpg
468.472	1.173	0	incongruent	Block1	incongruent/STIM_023.jpg
472.401	0.86	0	incongruent	Block1	incongruent/STIM_023.jpg
475.553	1.619	1	incongruent	Block1	incongruent/STIM_024.jpg
479.13	1.606	1	incongruent	Block1	incongruent/STIM_024.jpg
483.245	1.047	1	incongruent	Block1	incongruent/STIM_024.jpg
486.549	1.124	1	incongruent	Block1	incongruent/STIM_024.jpg
489.86	0.898	1	incongruent	Block1	incongruent/STIM_024.jpg
493.733	1.015	1	incongruent	Block1	incongruent/STIM_025.jpg
496.878	1.084	1	incongruent	Block1	incongruent/STIM_025.jpg
500.283	1.063	0	incongruent	Block1	incongruent/STIM_025.jpg
505.047	0.753	0	incongruent	Block1	incongruent/STIM_025.jpg
509.32	1.328	1	incongruent	Block1	incongruent/STIM_025.jpg
514.299	1.256	1	incongruent	Block1	incongruent/STIM_026.jpg
517.854	0.989	1	incongruent	Block1	incongruent/STIM_026.jpg
520.98	1.408	1	incongruent	Block1	incongruent/STIM_026.jpg
524.991	1.1	1	incongruent	Block1	incongruent/STIM_026.jpg
528.075	0.872	1	incongruent	Block1	incongruent/STIM_026.jpg
531.613	1.589	1	incongruent	Block1	incongruent/STIM_027.jpg
536.451	1.343	1	incongruent	Block1	incongruent/STIM_027.jpg
541.12	1.257	1	incongruent	Block1	incongruent/STIM_027.jpg
545.529	1.336	1	incongruent	Block1	incongruent/STIM_027.jpg
550.415	0.872	0	incongruent	Block1	incongruent/STIM_027.jpg
554.287	1.013	1	incongruent	Block1	incongruent/STIM_028.jpg
559.152	1.6	0	incongruent	Block1	incongruent/STIM_028.jpg
564.002	0.708	1	incongruent	Block1	incongruent/STIM_028.jpg
568.552	0.839	1	incongruent	Block1	incongruent/STIM_028.jpg
571.959	1.02	1	incongruent	Block1	incongruent/STIM_028.jpg
576.648	1.723	1	incongruent	Block1	incongruent/STIM_029.jpg
582.122	1.107	1	incongruent	Block1	incongruent/STIM_029.jpg
586.1	0.955	1	incongruent	Block1	incongruent/STIM_029.jpg
590.606	1.349	1	incongruent	Block1	incongruent/STIM_029.jpg
594.577	0.968	1	incongruent	Block1	incongruent/STIM_029.jpg
598.047	0.668	1	congruent	Block1	congruent/STIM_000.jpg
601.669	0.869	1	congruent	Block1	congruent/STIM_000.jpg
605.773	0.815	1	congruent	Block1	congruent/STIM_000.jpg
609.174	0.669	1	congruent	Block1	congruent/STIM_000.jpg
613.583	0.656	1	congruent	Block1	congruent/STIM_000.jpg
617.802	0.622	1	congruent	Block1	congruent/STIM_001.jpg
620.504	0.646	1	congruent	Block1	congruent/STIM_001.jpg
624.303	0.964	1	congruent	Block1	congruent/STIM_001.jpg
627.633	1.003	1	congruent	Block1	congruent/STIM_001.jpg
631.108	0.65	1	congruent	Block1	congruent/STIM_001.jpg
635.514	0.807	1	congruent	Block1	congruent/STIM_002.jpg
639.329	1.018	1	congruent	Block1	congruent/STIM_002.jpg
642.658	0.679	1	congruent	Block1	congruent/STIM_002.jpg
647.301	0.888	1	congruent	Block1	congruent/STIM_002.jpg
650.713	0.581	1	congruent	Block1	congruent/STIM_002.jpg
654.67	0.747	1	congruent	Block1	congruent/STIM_003.jpg
659.208	0.674	1	congruent	Block1	congruent/STIM_003.jpg
662.341	0.669	1	congruent	Block1	congruent/STIM_003.jpg
666.539	0.496	1	congruent	Block1	congruent/STIM_003.jpg
669.907	0.814	1	congruent	Block1	congruent/STIM_003.jpg
672.651	0.832	1	congruent	Block1	congruent/STIM_004.jpg
676.542	0.762	1	congruent	Block1	congruent/STIM_004.jpg
679.761	0.742	1	congruent	Block1	congruent/STIM_004.jpg
684.082	0.834	1	congruent	Block1	congruent/STIM_004.jpg
687.812	0.791	1	congruent	Block1	congruent/STIM_004.jpg
692.271	0.827	1	congruent	Block1	congruent/STIM_005.jpg
696.213	0.661	1	congruent	Block1	congruent/STIM_005.jpg
700.016	0.633	1	congruent	Block1	congruent/STIM_005.jpg
703.846	1.026	1	congruent	Block1	congruent/STIM_005.jpg
707.986	0.729	1	congruent	Block1	congruent/STIM_005.jpg
710.989	0.672	1	congruent	Block1	congruent/STIM_006.jpg
714.815	0.985	1	congruent	Block1	congruent/STIM_006.jpg
719.334	0.556	1	congruent	Block1	congruent/STIM_006.jpg
723.003	0.654	1	congruent	Block1	congruent/STIM_006.jpg
725.814	0.71	1	congruent	Block1	congruent/STIM_006.jpg
728.764	0.794	1	congruent	Block1	congruent/STIM_007.jpg
731.876	0.774	1	congruent	Block1	congruent/STIM_007.jpg
736.486	0.586	1	congruent	Block1	congruent/STIM_007.jpg
740.758	0.851	1	congruent	Block1	congruent/STIM_007.jpg
744.171	0.656	1	congruent	Block1	congruent/STIM_007.jpg
748.586	0.715	1	congruent	Block1	congruent/STIM_008.jpg
752.025	0.628	1	congruent	Block1	congruent/STIM_008.jpg
