onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	13.406	1	learning	LS1	PICTURE_212.jpg	c
13.406	10.058	1	learning	LS1	PICTURE_659.jpg	c
23.464	7.508	1	learning	LS1	PICTURE_26.jpg	i
30.972	12.631	1	learning	LS1	PICTURE_38.jpg	c
43.603	13.917	1	learning	LS1	PICTURE_654.jpg	c
57.520	10.411	1	learning	LS1	PICTURE_212.jpg	i
67.931	11.379	1	learning	LS1	PICTURE_26.jpg	c
79.310	9.630	1	learning	LS1	PICTURE_659.jpg	i
88.940	10.596	1	learning	LS1	PICTURE_654.jpg	i
99.536	13.323	1	learning	LS1	PICTURE_38.jpg	i
112.859	11.606	1	learning	LS2	PICTURE_659.jpg	i
124.465	7.778	1	learning	LS2	PICTURE_38.jpg	c
132.243	9.063	1	learning	LS2	PICTURE_654.jpg	i
141.306	11.147	1	learning	LS2	PICTURE_38.jpg	i
152.453	13.076	1	learning	LS2	PICTURE_212.jpg	i
165.529	9.091	1	learning	LS2	PICTURE_26.jpg	c
174.620	12.296	1	learning	LS2	PICTURE_212.jpg	c
186.916	10.385	1	learning	LS2	PICTURE_654.jpg	c
197.301	10.554	1	learning	LS2	PICTURE_659.jpg	c
207.855	7.367	1	learning	LS2	PICTURE_26.jpg	i
215.222	10.598	1	learning	LS3	PICTURE_38.jpg	i
225.820	8.049	1	learning	LS3	PICTURE_659.jpg	i
233.869	8.218	1	learning	LS3	PICTURE_212.jpg	i
242.087	12.380	1	learning	LS3	PICTURE_26.jpg	c
254.467	9.033	1	learning	LS3	PICTURE_212.jpg	c
263.500	9.676	1	learning	LS3	PICTURE_659.jpg	c
273.176	9.203	1	learning	LS3	PICTURE_654.jpg	c
282.379	8.415	1	learning	LS3	PICTURE_26.jpg	i
290.794	9.542	1	learning	LS3	PICTURE_38.jpg	c
300.336	10.505	1	learning	LS3	PICTURE_654.jpg	i
310.841	7.988	1	learning	LS4	PICTURE_659.jpg	c
318.829	9.752	1	learning	LS4	PICTURE_212.jpg	c
328.581	8.798	1	learning	LS4	PICTURE_26.jpg	c
337.379	8.802	1	learning	LS4	PICTURE_654.jpg	c
346.181	8.491	1	learning	LS4	PICTURE_659.jpg	i
354.672	8.819	1	learning	LS4	PICTURE_654.jpg	i
363.491	10.423	1	learning	LS4	PICTURE_38.jpg	i
373.914	10.914	1	learning	LS4	PICTURE_26.jpg	i
384.828	12.997	1	learning	LS4	PICTURE_212.jpg	i
397.825	9.328	1	learning	LS4	PICTURE_38.jpg	c
407.153	9.815	1	control	LS1	PICTURE_540.jpg	c
416.968	8.707	1	control	LS1	PICTURE_116.jpg	c
425.675	11.431	1	control	LS1	PICTURE_491.jpg	i
437.106	9.040	1	control	LS1	PICTURE_263.jpg	c
446.146	8.890	1	control	LS1	PICTURE_116.jpg	i
455.036	11.618	1	control	LS1	PICTURE_491.jpg	c
466.654	10.987	1	control	LS1	PICTURE_135.jpg	c
477.641	9.875	1	control	LS1	PICTURE_263.jpg	i
487.516	8.444	1	control	LS1	PICTURE_135.jpg	i
495.960	15.645	1	control	LS1	PICTURE_540.jpg	i
511.605	8.490	1	control	LS2	PICTURE_135.jpg	c
520.095	8.338	1	control	LS2	PICTURE_540.jpg	i
528.433	8.508	1	control	LS2	PICTURE_491.jpg	c
536.941	8.197	1	control	LS2	PICTURE_116.jpg	i
