onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	13.406	correct	learning	LS1	PICTURE_212.jpg	c	hit
13.406	10.058	correct	learning	LS1	PICTURE_659.jpg	c	hit
23.464	7.508	correct	learning	LS1	PICTURE_26.jpg	i	correct rejection
30.972	12.631	correct	learning	LS1	PICTURE_38.jpg	c	hit
43.603	13.917	correct	learning	LS1	PICTURE_654.jpg	c	hit
57.520	10.411	correct	learning	LS1	PICTURE_212.jpg	i	correct rejection
67.931	11.379	correct	learning	LS1	PICTURE_26.jpg	c	hit
79.310	9.630	correct	learning	LS1	PICTURE_659.jpg	i	correct rejection
88.940	10.596	correct	learning	LS1	PICTURE_654.jpg	i	correct rejection
99.536	13.323	correct	learning	LS1	PICTURE_38.jpg	i	correct rejection
112.859	11.606	correct	learning	LS2	PICTURE_659.jpg	i	correct rejection
124.465	7.778	correct	learning	LS2	PICTURE_38.jpg	c	hit
132.243	9.063	correct	learning	LS2	PICTURE_654.jpg	i	correct rejection
141.306	11.147	correct	learning	LS2	PICTURE_38.jpg	i	correct rejection
152.453	13.076	correct	learning	LS2	PICTURE_212.jpg	i	correct rejection
165.529	9.091	correct	learning	LS2	PICTURE_26.jpg	c	hit
174.620	12.296	correct	learning	LS2	PICTURE_212.jpg	c	hit
186.916	10.385	correct	learning	LS2	PICTURE_654.jpg	c	hit
197.301	10.554	correct	learning	LS2	PICTURE_659.jpg	c	hit
207.855	7.367	correct	learning	LS2	PICTURE_26.jpg	i	correct rejection
215.222	10.598	correct	learning	LS3	PICTURE_38.jpg	i	correct rejection
225.820	8.049	correct	learning	LS3	PICTURE_659.jpg	i	correct rejection
233.869	8.218	correct	learning	LS3	PICTURE_212.jpg	i	correct rejection
242.087	12.380	correct	learning	LS3	PICTURE_26.jpg	c	hit
254.467	9.033	correct	learning	LS3	PICTURE_212.jpg	c	hit
263.500	9.676	correct	learning	LS3	PICTURE_659.jpg	c	hit
273.176	9.203	correct	learning	LS3	PICTURE_654.jpg	c	hit
282.379	8.415	correct	learning	LS3	PICTURE_26.jpg	i	correct rejection
290.794	9.542	correct	learning	LS3	PICTURE_38.jpg	c	hit
300.336	10.505	correct	learning	LS3	PICTURE_654.jpg	i	correct rejection
310.841	7.988	correct	learning	LS4	PICTURE_659.jpg	c	hit
318.829	9.752	correct	learning	LS4	PICTURE_212.jpg	c	hit
328.581	8.798	correct	learning	LS4	PICTURE_26.jpg	c	hit
337.379	8.802	correct	learning	LS4	PICTURE_654.jpg	c	hit
346.181	8.491	correct	learning	LS4	PICTURE_659.jpg	i	correct rejection
