trial_index	trial_type	block_number	mean_acceleration
55	go	4	52919.742949
56	go	4	38535.512902
57	go	4	42220.424958
58	nogo	4	28433.230214
59	go	4	43652.687576
60	nogo	4	26976.865464
61	go	4	39597.472468
62	go	4	35082.871676
63	nogo	4	20521.531548
64	go	4	n/a
65	go	4	51184.314030
66	go	4	39785.492786
67	go	4	50479.928793
68	nogo	4	32417.956757
69	go	4	n/a
70	go	4	22721.459410
71	go	4	33400.472447
72	go	4	24908.956546
73	nogo	4	28770.044498
74	go	4	34841.203595
75	go	4	41457.570238
76	nogo	4	30107.338938
77	go	4	47218.355000
78	go	4	32325.430215
79	go	4	62355.582418
80	go	4	34434.038328
81	go	4	28097.312370
82	go	4	63965.689139
83	nogo	4	29513.555943
84	go	4	29326.626250
85	go	4	46639.179140
86	go	4	38053.381072
87	nogo	4	32663.953197
88	go	4	35423.588478
89	go	4	49689.017722
90	go	4	45875.095348
91	go	4	19656.799058
92	go	4	36967.639349
93	go	4	35318.786431
94	go	4	49958.076425
95	nogo	4	19231.279144
96	go	4	46116.585956
97	go	4	40164.240365
98	go	4	40717.763068
99	go	4	n/a
100	nogo	4	25041.286865
101	go	4	37026.957097
102	go	4	51554.333382
103	go	4	59881.060918
104	go	4	n/a
105	go	4	23797.610102
106	go	4	28654.626768
107	nogo	4	27856.608130
108	go	4	118621.490180
109	go	4	n/a
110	nogo	4	20462.784617
111	go	4	23476.024195
112	go	4	29373.827654
113	go	4	31005.681878
114	go	4	58610.614106
115	go	5	23527.671838
116	go	5	46327.092606
117	go	5	29969.512045
118	go	5	42536.118366
119	go	5	33183.362352
120	go	5	52999.532673
121	go	5	26929.419347
122	nogo	5	29466.668227
123	go	5	44167.547822
124	nogo	5	41937.482086
125	go	5	38954.802391
126	go	5	33758.255179
127	go	5	40188.498014
128	go	5	37748.653259
129	nogo	5	n/a
130	go	5	36058.652556
131	go	5	53497.013832
132	go	5	61421.378438
133	go	5	36600.632630
134	go	5	54710.671528
135	nogo	5	35253.521576
136	go	5	56843.588344
137	go	5	37287.384039
138	go	5	35618.140630
139	go	5	28402.109456
140	nogo	5	41302.179628
141	go	5	45342.803763
142	go	5	32324.748967
143	go	5	29591.339429
144	go	5	26213.787220
145	go	5	27074.685468
146	go	5	31421.283734
147	nogo	5	40825.469080
148	go	5	33653.281501
149	go	5	36809.524851
150	go	5	34142.589666
151	go	5	28290.700780
152	go	5	52367.829152
153	go	5	33872.678307
154	nogo	5	23815.751437
155	go	5	50443.328358
156	go	5	34426.936470
157	go	5	31986.361254
158	go	5	40894.936315
159	nogo	5	24648.185752
160	go	5	21990.376884
161	nogo	5	23703.406750
162	go	5	38101.385346
163	go	5	43410.741639
164	go	5	34796.987251
165	go	5	37961.454259
166	go	5	33508.118928
167	go	5	46681.600833
168	go	5	35025.474785
169	nogo	5	27872.176213
170	go	5	n/a
171	nogo	5	36429.803083
172	go	5	46020.138278
173	nogo	5	19907.143547
174	go	5	n/a
193	go	7	49334.351043
194	go	7	22793.235894
195	go	7	45676.280016
196	go	7	32700.183873
197	go	7	36816.263481
198	go	7	63941.600793
199	go	7	41653.541342
200	go	7	63140.568545
201	go	7	47584.815761
202	go	7	60662.301455
203	nogo	7	34889.155997
204	go	7	47995.545470
205	go	7	31310.960501
206	go	7	27372.064088
207	go	7	35209.401945
208	go	7	n/a
209	go	7	38448.679506
210	go	7	40049.469012
211	go	7	53016.304086
212	go	7	32127.353044
213	go	7	26885.632469
214	nogo	7	35401.425465
215	go	7	47952.547254
216	go	7	38855.426568
217	go	7	38776.097051
218	nogo	7	n/a
219	go	7	37326.077586
220	nogo	7	48852.832757
221	go	7	44997.905135
222	go	7	n/a
223	go	7	30555.317257
224	nogo	7	n/a
225	go	7	n/a
226	nogo	7	22162.071723
227	go	7	32447.798710
228	nogo	7	28476.110124
229	go	7	37045.015104
230	nogo	7	22182.314125
231	go	7	n/a
232	go	7	31077.884651
233	go	7	35578.034884
234	go	7	36583.280448
235	go	7	29443.741150
236	nogo	7	19221.457365
237	go	7	35344.522571
238	go	7	33197.100752
239	go	7	26978.167491
240	go	7	53864.635948
241	go	7	23281.559501
242	nogo	7	26336.615057
243	go	7	44837.574050
244	go	7	42953.675396
245	nogo	7	25702.708920
246	go	7	21607.523185
247	go	7	27383.594357
248	go	7	n/a
249	nogo	7	26752.089846
250	go	7	70613.235981
251	go	7	33000.057361
252	go	7	51631.036837
253	go	8	n/a
254	go	8	34390.462459
255	go	8	38380.918916
256	go	8	43366.804678
257	nogo	8	27450.571909
258	go	8	39417.003710
259	go	8	22631.990180
260	go	8	23452.324630
261	go	8	34289.224168
262	nogo	8	19504.875510
263	go	8	26646.435752
264	go	8	28697.491670
