trial_index	trial_type	block_number	response_time_ms
55	go	4	326.134
56	go	4	511.517
57	go	4	361.341
58	nogo	4	375.491
59	go	4	343.355
60	nogo	4	376.830
61	go	4	442.477
62	go	4	610.085
63	nogo	4	443.263
64	go	4	n/a
65	go	4	543.182
66	go	4	360.712
67	go	4	361.547
68	nogo	4	328.154
69	go	4	n/a
70	go	4	411.832
71	go	4	444.000
72	go	4	394.412
73	nogo	4	411.463
74	go	4	507.154
75	go	4	643.233
76	nogo	4	393.786
77	go	4	444.287
78	go	4	426.670
79	go	4	443.408
80	go	4	477.013
81	go	4	527.740
82	go	4	477.538
83	nogo	4	425.564
84	go	4	476.538
85	go	4	462.876
86	go	4	494.148
87	nogo	4	394.412
88	go	4	459.149
89	go	4	409.738
90	go	4	461.416
91	go	4	743.249
92	go	4	728.078
93	go	4	493.986
94	go	4	642.917
95	nogo	4	508.971
96	go	4	360.012
97	go	4	494.953
98	go	4	394.454
99	go	4	n/a
100	nogo	4	392.644
101	go	4	361.011
102	go	4	310.431
103	go	4	444.656
104	go	4	n/a
105	go	4	560.470
106	go	4	625.697
107	nogo	4	493.921
108	go	4	389.893
109	go	4	n/a
110	nogo	4	626.283
111	go	4	674.263
112	go	4	511.453
113	go	4	494.827
114	go	4	410.701
115	go	5	476.101
116	go	5	378.665
117	go	5	494.621
118	go	5	426.983
119	go	5	478.513
120	go	5	394.334
121	go	5	510.417
122	nogo	5	395.439
123	go	5	559.742
124	nogo	5	476.420
125	go	5	561.167
126	go	5	494.551
127	go	5	345.330
128	go	5	359.559
129	nogo	5	n/a
130	go	5	427.313
131	go	5	495.447
132	go	5	510.137
133	go	5	643.367
134	go	5	495.018
135	nogo	5	292.991
136	go	5	361.482
137	go	5	510.577
138	go	5	461.410
139	go	5	512.534
140	nogo	5	310.489
141	go	5	361.672
142	go	5	495.394
143	go	5	494.827
144	go	5	494.726
145	go	5	461.769
146	go	5	460.933
147	nogo	5	260.949
148	go	5	528.410
149	go	5	561.473
150	go	5	644.756
151	go	5	595.615
152	go	5	426.676
