trial_index	trial_type	block_number	mean_velocity
55	go	4	n/a
56	go	4	1351.744609
57	go	4	n/a
58	nogo	4	681.769633
59	go	4	1543.258597
60	go	4	1718.236393
61	go	4	1562.409189
62	nogo	4	942.681336
63	go	4	1639.911514
64	go	4	1142.124380
65	nogo	4	948.065092
66	go	4	1423.732664
67	nogo	4	837.052911
68	go	4	1415.287198
69	go	4	1512.570552
70	go	4	1549.962067
71	nogo	4	841.963777
72	go	4	1128.399815
73	go	4	1401.324003
74	go	4	1411.073236
75	nogo	4	1403.110315
76	go	4	2046.469447
77	nogo	4	751.081192
78	go	4	n/a
79	go	4	1198.099196
80	go	4	1738.703331
81	go	4	1160.696544
82	nogo	4	930.994580
83	go	4	1459.817216
84	go	4	1049.288794
85	go	4	1600.971896
86	go	4	1655.717296
87	go	4	1565.939207
88	go	4	1446.257735
89	go	4	1356.139690
90	go	4	1708.412457
91	go	4	n/a
92	go	4	1407.612055
93	nogo	4	909.542912
94	go	4	1378.996631
95	nogo	4	717.636391
96	go	4	n/a
97	go	4	1287.585511
98	go	4	1094.127677
99	go	4	1505.122347
100	nogo	4	990.287012
101	go	4	1118.673695
102	go	4	1026.802883
103	go	4	1345.660011
104	go	4	1350.288216
105	go	4	1309.366672
106	go	4	1769.233992
107	go	4	1528.321265
108	go	4	n/a
109	go	4	1241.049321
110	go	4	1321.097643
111	nogo	4	999.961813
112	go	4	n/a
113	go	4	1311.664716
114	go	4	1270.747746
115	go	5	1182.825673
116	go	5	1247.616806
117	go	5	2338.246834
118	go	5	1319.185370
119	go	5	1910.726868
120	go	5	1696.939974
121	nogo	5	955.058952
122	go	5	1315.185359
123	nogo	5	978.839597
124	go	5	1435.815797
125	go	5	1679.421756
126	go	5	1496.662508
127	go	5	1725.365531
128	go	5	1349.589019
129	go	5	n/a
130	go	5	1209.643320
131	go	5	1336.763176
132	go	5	1562.732976
133	nogo	5	1218.231398
134	go	5	1370.873658
135	go	5	1510.832812
136	go	5	1475.656133
137	nogo	5	821.214592
138	go	5	1342.348567
139	nogo	5	1012.201569
140	go	5	1151.802069
141	nogo	5	1127.116699
142	go	5	1695.425196
143	go	5	1959.510974
144	go	5	835.060614
145	go	5	1895.384253
146	go	5	1544.833814
147	go	5	1868.665496
148	go	5	1510.595390
149	nogo	5	1065.396745
150	go	5	1624.041809
151	go	5	1531.116275
152	go	5	1351.773303
153	go	5	1601.305141
154	go	5	1252.476504
155	go	5	2171.625283
156	nogo	5	1092.038325
157	go	5	1504.317759
158	nogo	5	n/a
159	go	5	755.003230
160	go	5	1212.883526
161	go	5	1184.514173
162	nogo	5	835.445617
163	go	5	1178.051481
164	nogo	5	1562.628672
165	go	5	1473.585081
166	go	5	914.093179
167	go	5	984.995164
168	go	5	1459.759530
169	nogo	5	918.347326
170	go	5	1616.023561
171	go	5	1278.555423
172	go	5	1210.675183
173	go	5	1005.052713
174	go	5	1317.433227
193	nogo	7	1155.426203
194	go	7	n/a
195	nogo	7	1009.856000
196	go	7	1523.214269
197	go	7	1785.545598
198	go	7	1265.887926
199	go	7	1497.087630
200	go	7	1705.822552
201	go	7	1585.601611
202	go	7	1511.144012
203	nogo	7	1112.386051
204	go	7	1049.716515
205	go	7	1601.831591
206	go	7	1104.615389
207	nogo	7	1072.948972
208	go	7	1297.332634
209	go	7	1771.088102
210	go	7	1081.383637
211	go	7	974.421817
212	go	7	1109.607867
213	go	7	1607.774139
214	go	7	1448.786952
215	nogo	7	875.789720
216	go	7	1697.321984
217	go	7	1895.735217
218	go	7	1614.568866
219	go	7	1249.769400
220	go	7	1401.247134
221	nogo	7	n/a
222	go	7	1067.605563
223	go	7	1079.379013
224	go	7	1432.966096
225	go	7	1637.840690
226	nogo	7	n/a
227	go	7	1234.694819
228	go	7	n/a
229	go	7	983.526471
230	nogo	7	n/a
231	go	7	1344.402172
232	go	7	1182.367284
233	go	7	687.364506
234	go	7	1199.027564
235	go	7	1350.156633
236	go	7	1501.746297
237	go	7	1276.088058
238	go	7	1684.289313
239	go	7	1377.508373
240	go	7	1406.556373
241	nogo	7	993.690790
242	go	7	1784.399615
243	nogo	7	947.478784
244	go	7	1239.295317
245	nogo	7	1111.163308
246	go	7	1418.346351
247	go	7	989.108383
248	go	7	1565.152748
249	go	7	1513.829854
250	go	7	1068.598598
251	go	7	1065.470735
252	nogo	7	1119.278019
253	nogo	8	1074.706027
254	go	8	1440.991044
255	go	8	1743.229267
256	go	8	1556.924004
257	go	8	n/a
258	go	8	1121.544567
259	go	8	n/a
260	go	8	1264.490731
261	nogo	8	1004.425851
262	go	8	1886.757425
263	go	8	1067.854347
264	go	8	1789.537211
265	go	8	1437.975810
266	go	8	n/a
267	nogo	8	1019.108799
268	go	8	1538.557271
269	go	8	1347.982067
270	go	8	1363.060431
271	go	8	1177.701152
272	go	8	1703.823372
273	go	8	1839.751168
274	nogo	8	1116.388800
275	go	8	1352.803363
276	nogo	8	1329.570344
277	go	8	1459.074703
278	go	8	2004.632385
279	go	8	1524.521089
280	go	8	n/a
281	go	8	1305.797263
282	go	8	1249.951433
283	nogo	8	878.129991
284	go	8	1598.649550
285	go	8	1804.461529
286	go	8	1569.129261
287	go	8	1382.119980
288	go	8	n/a
289	nogo	8	812.792414
290	go	8	340.806732
291	go	8	848.807642
292	go	8	1071.425173
293	go	8	1188.340049
294	go	8	1473.112070
295	nogo	8	1289.075367
296	go	8	1480.459109
297	go	8	1426.220949
298	go	8	1567.345837
299	go	8	1152.880110
300	go	8	1572.804072
301	go	8	1637.551830
302	nogo	8	759.471206
303	go	8	1430.981658
304	nogo	8	742.529779
305	go	8	1749.799606
306	nogo	8	n/a
307	go	8	1325.102189
308	nogo	8	1150.726665
309	go	8	1201.124902
310	go	8	1423.504756
311	go	8	1455.747489
312	go	8	1012.426866
331	go	10	1317.765586
332	go	10	n/a
333	go	10	1241.280569
334	go	10	1168.213081
335	go	10	1171.856972
336	go	10	1142.122282
337	go	10	1056.011415
338	go	10	1197.256400
339	go	10	957.312858
340	nogo	10	965.123030
341	go	10	991.474563
342	go	10	1012.051104
343	go	10	1246.346475
344	nogo	10	934.484309
345	go	10	1622.353079
346	go	10	1481.718378
347	go	10	1286.563604
348	go	10	1429.225868
349	go	10	820.390108
350	go	10	1226.262119
351	go	10	836.063871
352	nogo	10	737.569438
353	go	10	855.115172
354	go	10	1125.569929
355	nogo	10	n/a
356	go	10	1457.630050
357	nogo	10	826.230589
358	go	10	1744.461861
359	nogo	10	1966.647401
360	go	10	1235.739636
361	go	10	1211.643688
362	go	10	1483.785731
363	nogo	10	1216.679358
364	go	10	1584.097119
365	nogo	10	933.957920
366	go	10	1285.985831
367	go	10	953.872565
368	go	10	1500.557096
369	go	10	n/a
370	go	10	1508.765982
371	go	10	n/a
372	go	10	2088.649173
373	go	10	1301.688018
374	go	10	967.368188
375	go	10	1499.030594
376	go	10	1108.881548
377	nogo	10	1149.050872
378	go	10	1497.458356
379	go	10	1768.124864
380	nogo	10	n/a
381	go	10	1180.124693
382	nogo	10	1098.849560
383	go	10	1020.765978
384	go	10	1112.142138
385	go	10	1157.774106
386	go	10	1306.232512
387	nogo	10	1142.323160
388	go	10	1281.590044
389	go	10	n/a
390	go	10	1688.662666
391	go	11	1186.888001
392	nogo	11	1513.562045
393	go	11	1581.687265
394	go	11	1151.237026
395	go	11	1601.576894
396	go	11	847.511135
397	nogo	11	1095.004500
398	go	11	1128.014632
399	go	11	1240.437693
400	go	11	1324.846188
401	go	11	1350.488094
402	go	11	1322.561204
403	go	11	1270.541595
404	nogo	11	1109.643014
405	go	11	832.145149
406	nogo	11	1025.457485
407	go	11	1190.236229
408	nogo	11	826.844230
409	go	11	1605.578363
410	go	11	1384.371149
411	nogo	11	1091.248189
412	go	11	1164.197508
413	go	11	1281.309132
414	go	11	1374.119774
415	go	11	1276.116199
416	go	11	1271.036690
417	go	11	1196.695521
418	go	11	1657.330429
419	nogo	11	959.728870
420	go	11	1099.721126
421	nogo	11	1193.714828
422	go	11	1232.033112
423	go	11	1422.867181
424	go	11	1023.270251
425	go	11	1296.983874
426	nogo	11	960.104507
427	go	11	1008.887515
428	go	11	1536.585528
429	go	11	n/a
430	go	11	1042.963586
431	nogo	11	1651.918087
432	go	11	1140.542149
433	go	11	800.320773
434	go	11	1353.864903
435	go	11	1281.680499
436	go	11	1555.481393
437	go	11	1611.717821
438	go	11	1253.595621
439	go	11	1613.381390
440	go	11	1409.534949
441	go	11	1422.513399
442	go	11	1342.898714
443	nogo	11	1610.106743
444	go	11	1790.399203
445	go	11	1056.339751
446	go	11	1759.060307
447	go	11	1216.632355
448	nogo	11	1394.586340
449	go	11	326.609467
450	go	11	1326.950303
469	go	13	1091.402060
470	go	13	2159.213813
471	go	13	1352.504531
472	nogo	13	912.938012
473	go	13	1245.143384
474	go	13	1608.746240
475	nogo	13	849.744160
476	go	13	2022.823308
477	nogo	13	n/a
478	go	13	1150.849079
479	go	13	925.163736
480	go	13	1761.333636
481	go	13	1561.118435
482	nogo	13	1161.178973
483	go	13	1076.768938
484	go	13	2343.160643
485	go	13	1156.712012
486	go	13	1678.557006
487	go	13	1255.857978
488	go	13	1308.047843
489	go	13	1517.081727
490	go	13	1058.960956
491	go	13	990.417320
492	nogo	13	1466.250893
493	go	13	986.806314
494	go	13	1758.216780
495	go	13	1485.003756
496	go	13	1313.189846
497	go	13	2013.809448
498	go	13	1630.729172
499	go	13	n/a
500	go	13	1609.529343
501	go	13	n/a
502	nogo	13	796.410144
503	go	13	1212.963471
504	go	13	1479.562215
505	go	13	1257.178251
506	go	13	1341.755757
507	go	13	1079.555741
508	go	13	1299.660337
509	go	13	1942.438038
510	go	13	1140.651093
511	nogo	13	n/a
512	go	13	1311.113372
513	go	13	1401.947841
514	go	13	1218.471737
515	nogo	13	848.214891
516	go	13	1309.671919
517	go	13	1645.416780
518	nogo	13	2233.519234
519	go	13	1810.762192
520	go	13	1252.293152
521	go	13	1108.859143
522	go	13	1167.402845
523	nogo	13	1694.053536
524	go	13	1449.080921
525	go	13	1384.675382
526	nogo	13	786.895984
527	go	13	1126.906633
528	nogo	13	1514.408864
529	go	14	959.330099
530	nogo	14	1006.858448
531	go	14	1012.185022
532	go	14	679.323160
533	nogo	14	2290.739265
534	go	14	1074.546942
535	go	14	819.569673
536	go	14	871.041887
537	go	14	1175.080420
538	nogo	14	609.927483
539	go	14	1047.830565
540	nogo	14	1287.673579
541	go	14	1152.484364
542	go	14	684.379316
543	go	14	1113.139758
544	go	14	1264.082269
545	go	14	1249.774370
546	go	14	1313.187103
547	go	14	1621.949781
548	go	14	984.543961
549	go	14	1062.180234
550	nogo	14	1385.935322
551	go	14	1091.459499
552	go	14	1081.991112
553	go	14	967.592958
554	nogo	14	1091.050337
555	go	14	1459.931909
556	nogo	14	1135.401366
557	go	14	1073.541826
558	nogo	14	916.947966
559	go	14	884.372803
560	go	14	1311.455497
