trial_index	trial_type	block_number	path_length
55	go	4	n/a
56	go	4	577.775523
57	go	4	n/a
58	nogo	4	619.503135
59	go	4	658.657059
60	go	4	591.717314
61	go	4	589.277781
62	nogo	4	589.202702
63	go	4	564.957552
64	go	4	584.418535
65	nogo	4	658.467802
66	go	4	607.633440
67	nogo	4	622.219514
68	go	4	578.876241
69	go	4	546.484178
70	go	4	614.246712
71	nogo	4	556.567357
72	go	4	538.772095
73	go	4	575.105192
74	go	4	675.059976
75	nogo	4	551.166847
76	go	4	634.346385
77	nogo	4	432.046011
78	go	4	n/a
79	go	4	533.314568
80	go	4	598.460122
81	go	4	554.280072
82	nogo	4	691.583365
83	go	4	599.411022
84	go	4	588.219861
85	go	4	580.014507
86	go	4	568.051106
87	go	4	539.802890
88	go	4	594.359141
89	go	4	556.846823
90	go	4	558.218474
91	go	4	n/a
92	go	4	530.609077
93	nogo	4	737.750084
94	go	4	521.417381
95	nogo	4	618.020710
96	go	4	n/a
97	go	4	593.335498
98	go	4	524.354781
99	go	4	644.489927
100	nogo	4	555.891870
101	go	4	664.258372
102	go	4	574.329255
103	go	4	573.230576
104	go	4	598.104359
105	go	4	582.907259
106	go	4	609.907326
107	go	4	728.426647
108	go	4	n/a
109	go	4	594.203866
110	go	4	587.423557
111	nogo	4	877.868475
112	go	4	n/a
113	go	4	561.813280
114	go	4	524.085725
115	go	5	488.062024
116	go	5	574.331289
117	go	5	651.127153
118	go	5	562.977923
119	go	5	560.324858
120	go	5	552.606466
121	nogo	5	503.761603
122	go	5	606.676462
123	nogo	5	581.895376
124	go	5	615.765399
125	go	5	607.132461
126	go	5	563.148453
127	go	5	536.574359
128	go	5	555.754550
129	go	5	n/a
130	go	5	555.276363
131	go	5	749.007256
132	go	5	486.642237
133	nogo	5	639.941582
134	go	5	609.321125
135	go	5	546.910751
136	go	5	607.943027
137	nogo	5	529.791812
138	go	5	551.643915
139	nogo	5	517.731790
140	go	5	548.220697
141	nogo	5	650.084957
142	go	5	584.599562
143	go	5	639.752704
144	go	5	580.089552
145	go	5	778.160809
146	go	5	607.352495
147	go	5	550.861099
148	go	5	519.873216
149	nogo	5	542.849260
150	go	5	587.049701
151	go	5	554.012070
152	go	5	552.789173
153	go	5	682.249346
154	go	5	515.783226
155	go	5	566.959025
156	nogo	5	649.319108
157	go	5	743.796377
158	nogo	5	n/a
159	go	5	537.341613
160	go	5	560.244000
161	go	5	565.280724
162	nogo	5	510.747338
163	go	5	541.952924
164	nogo	5	591.989684
