onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
471.042	2.053	0	learning	LS1	h107_p42_k_up_right.jpg
517.741	1.189	1	learning	LS1	h22_p21_k_down_left.jpg
564.439	1.493	0	learning	LS1	h35_p43_i_down_left.jpg
611.138	1.445	1	learning	LS1	h22_p48_i_down_left.jpg
657.836	0.997	1	learning	LS1	h120_p12_k_up_right.jpg
704.702	1.219	1	learning	LS1	h107_p25_i_up_left.jpg
751.4	1.875	0	learning	LS1	h35_p50_k_down_right.jpg
798.099	1.666	0	learning	LS1	h18_p49_i_down_right.jpg
844.964	1.281	1	learning	LS1	h120_p37_i_up_right.jpg
891.496	1.282	0	learning	LS1	h18_p7_k_down_right.jpg
983.392	2.5	0	learning	LS2	h22_p21_k_down_left.jpg
1029.757	2.12	1	learning	LS2	h35_p50_k_down_right.jpg
1076.623	1.079	1	learning	LS2	h22_p33_i_down_right.jpg
1123.154	1.415	1	learning	LS2	h120_p12_k_up_right.jpg
1170.02	1.254	1	learning	LS2	h35_p31_i_down_right.jpg
1216.718	1.398	0	learning	LS2	h107_p11_i_up_left.jpg
1263.25	1.285	1	learning	LS2	h18_p7_k_down_right.jpg
1309.949	1.365	0	learning	LS2	h107_p42_k_up_right.jpg
1356.647	1.524	1	learning	LS2	h120_p21_i_up_right.jpg
1403.346	1.668	1	learning	LS2	h18_p47_i_down_right.jpg
1495.075	1.738	1	learning	LS3	h120_p12_k_up_right.jpg
1541.607	1.178	1	learning	LS3	h18_p49_i_down_right.jpg
1588.472	1.034	1	learning	LS3	h35_p50_k_down_right.jpg
1635.171	1.225	1	learning	LS3	h120_p37_i_up_right.jpg
1681.703	1.033	0	learning	LS3	h22_p48_i_down_left.jpg
1728.401	1.705	1	learning	LS3	h107_p25_i_up_left.jpg
1774.933	1.049	1	learning	LS3	h18_p7_k_down_right.jpg
1821.465	2.105	0	learning	LS3	h22_p21_k_down_left.jpg
1867.997	1.802	1	learning	LS3	h107_p42_k_up_right.jpg
1914.695	1.338	1	learning	LS3	h35_p43_i_down_left.jpg
2006.425	1.008	1	learning	LS4	h35_p50_k_down_right.jpg
2052.957	1.856	0	learning	LS4	h120_p21_i_up_right.jpg
2099.488	1.056	1	learning	LS4	h22_p21_k_down_left.jpg
2146.02	1.04	1	learning	LS4	h120_p12_k_up_right.jpg
2192.552	1.505	1	learning	LS4	h18_p47_i_down_right.jpg
2239.084	1.121	0	learning	LS4	h107_p11_i_up_left.jpg
2285.782	1.521	1	learning	LS4	h22_p33_i_down_right.jpg
2332.314	0.977	1	learning	LS4	h18_p7_k_down_right.jpg
2378.846	1.601	1	learning	LS4	h107_p42_k_up_right.jpg
2425.378	1.154	1	learning	LS4	h35_p31_i_down_right.jpg
2697.897	1.071	1	learning	LS1	h116_p28_k_up_right.jpg
2744.596	1.15	0	learning	LS1	h83_p29_k_up_right.jpg
2791.461	1.453	1	learning	LS1	h82_p37_i_up_right.jpg
2838.327	1.388	1	learning	LS1	h48_p17_i_down_right.jpg
2885.192	1.323	1	learning	LS1	h36_p25_i_down_right.jpg
2932.057	0.986	1	learning	LS1	h116_p21_i_up_right.jpg
2978.589	0.842	1	learning	LS1	h36_p12_k_down_left.jpg
3025.621	1.896	0	learning	LS1	h83_p49_i_up_left.jpg
3072.153	1.592	0	learning	LS1	h82_p21_k_up_right.jpg
3118.852	1.384	1	learning	LS1	h48_p41_k_down_right.jpg
3210.581	1.294	1	learning	LS2	h36_p12_k_down_left.jpg
3257.446	0.926	1	learning	LS2	h116_p11_i_up_left.jpg
3304.145	1.325	1	learning	LS2	h83_p34_i_up_right.jpg
3350.844	1.261	1	learning	LS2	h82_p10_i_up_left.jpg
3397.709	0.892	1	learning	LS2	h83_p29_k_up_right.jpg
3444.408	1.627	0	learning	LS2	h36_p11_i_down_right.jpg
3490.939	1.563	0	learning	LS2	h82_p21_k_up_right.jpg
3537.638	0.668	1	learning	LS2	h116_p28_k_up_right.jpg
3584.503	1.194	1	learning	LS2	h48_p13_i_down_left.jpg
3631.035	1.514	1	learning	LS2	h48_p41_k_down_right.jpg
3722.764	1.041	1	learning	LS3	h83_p49_i_up_left.jpg
3769.463	1.024	1	learning	LS3	h82_p21_k_up_right.jpg
3815.995	1.105	1	learning	LS3	h48_p17_i_down_right.jpg
3862.527	0.753	1	learning	LS3	h116_p28_k_up_right.jpg
3909.225	0.177	0	learning	LS3	h36_p25_i_down_right.jpg
3955.924	0.88	1	learning	LS3	h116_p21_i_up_right.jpg
4002.622	0.96	1	learning	LS3	h36_p12_k_down_left.jpg
4049.321	1.039	1	learning	LS3	h83_p29_k_up_right.jpg
4096.02	0.991	1	learning	LS3	h82_p37_i_up_right.jpg
4142.551	0.848	1	learning	LS3	h48_p41_k_down_right.jpg
4234.281	0.838	1	learning	LS4	h116_p28_k_up_right.jpg
4280.812	1.702	1	learning	LS4	h36_p11_i_down_right.jpg
4327.344	1.046	1	learning	LS4	h48_p13_i_down_left.jpg
4374.043	0.95	1	learning	LS4	h116_p11_i_up_left.jpg
4420.741	0.918	1	learning	LS4	h83_p34_i_up_right.jpg
4467.44	1.141	1	learning	LS4	h82_p10_i_up_left.jpg
4513.972	2.021	1	learning	LS4	h82_p21_k_up_right.jpg
4560.67	0.837	1	learning	LS4	h48_p41_k_down_right.jpg
4607.202	1.109	1	learning	LS4	h36_p12_k_down_left.jpg
4653.901	0.853	1	learning	LS4	h83_p29_k_up_right.jpg
4926.42	1.954	1	control	LS1	h28_p46_k_down_right.jpg
4972.452	1.908	1	control	LS1	h107_p42_k_up_right.jpg
5018.483	2.102	1	control	LS1	h94_p31_i_up_left.jpg
5064.515	1.113	1	control	LS1	h116_p11_i_up_left.jpg
5110.546	0.844	1	control	LS1	h94_p2_k_up_left.jpg
5156.578	1.166	1	control	LS1	h107_p11_i_up_left.jpg
5202.609	0.849	1	control	LS1	h116_p28_k_up_right.jpg
5248.474	0.916	1	control	LS1	h22_p21_k_down_left.jpg
5294.505	0.87	1	control	LS1	h22_p33_i_down_right.jpg
5340.537	1.816	1	control	LS1	h28_p33_i_down_right.jpg
5431.599	1.377	0	control	LS2	h107_p25_i_up_left.jpg
5477.63	1.555	1	control	LS2	h116_p28_k_up_right.jpg
5523.662	1.398	1	control	LS2	h22_p48_i_down_left.jpg
5569.527	0.889	1	control	LS2	h94_p2_k_up_left.jpg
5615.558	0.763	1	control	LS2	h28_p37_i_down_left.jpg
5661.589	0.894	1	control	LS2	h116_p21_i_up_right.jpg
5707.621	0.816	1	control	LS2	h94_p33_i_up_left.jpg
5753.486	1.059	1	control	LS2	h22_p21_k_down_left.jpg
5799.517	1.557	1	control	LS2	h28_p46_k_down_right.jpg
5845.382	1.48	1	control	LS2	h107_p42_k_up_right.jpg
5936.611	1.457	1	control	LS3	h107_p42_k_up_right.jpg
5982.475	0.772	1	control	LS3	h22_p33_i_down_right.jpg
6028.507	1.302	1	control	LS3	h107_p11_i_up_left.jpg
6074.538	0.713	1	control	LS3	h116_p28_k_up_right.jpg
6120.403	1.052	1	control	LS3	h116_p11_i_up_left.jpg
6166.434	1.022	1	control	LS3	h28_p33_i_down_right.jpg
6212.466	1.52	1	control	LS3	h28_p46_k_down_right.jpg
6258.331	1.363	1	control	LS3	h22_p21_k_down_left.jpg
6304.195	0.727	1	control	LS3	h94_p31_i_up_left.jpg
6350.227	1.049	1	control	LS3	h94_p2_k_up_left.jpg
6441.456	1.025	1	control	LS4	h94_p2_k_up_left.jpg
6487.32	0.868	1	control	LS4	h22_p48_i_down_left.jpg
6533.185	0.935	1	control	LS4	h116_p21_i_up_right.jpg
6579.05	1.066	1	control	LS4	h94_p33_i_up_left.jpg
6624.915	0.845	1	control	LS4	h107_p42_k_up_right.jpg
6670.946	0.624	1	control	LS4	h107_p25_i_up_left.jpg
6716.811	0.707	1	control	LS4	h116_p28_k_up_right.jpg
6762.842	0.613	1	control	LS4	h22_p21_k_down_left.jpg
6808.874	0.904	1	control	LS4	h28_p46_k_down_right.jpg
6854.905	0.794	1	control	LS4	h28_p37_i_down_left.jpg
7126.591	1.77	1	learning	LS1	h109_p35_i_up_right.jpg
7173.456	1.162	1	learning	LS1	h11_p43_k_down_left.jpg
7220.155	1.768	0	learning	LS1	h32_p31_k_down_right.jpg
7266.686	0.744	1	learning	LS1	h109_p51_k_up_left.jpg
7313.385	1.368	1	learning	LS1	h42_p5_k_down_left.jpg
7360.084	1.255	1	learning	LS1	h32_p13_i_down_left.jpg
7406.782	0.983	1	learning	LS1	h11_p47_i_down_right.jpg
7453.481	1.479	0	learning	LS1	h114_p33_i_up_left.jpg
7500.179	1.11	1	learning	LS1	h42_p34_i_down_left.jpg
7546.878	1.574	1	learning	LS1	h114_p35_k_up_right.jpg
7638.774	1.276	1	learning	LS2	h42_p10_i_down_right.jpg
7685.306	0.716	1	learning	LS2	h109_p51_k_up_left.jpg
7732.171	0.955	1	learning	LS2	h114_p16_i_up_left.jpg
7778.703	1.131	1	learning	LS2	h11_p43_k_down_left.jpg
7825.235	0.988	1	learning	LS2	h42_p5_k_down_left.jpg
7871.933	1.355	1	learning	LS2	h32_p10_i_down_right.jpg
7918.632	0.923	1	learning	LS2	h11_p2_i_down_right.jpg
7965.331	1.018	1	learning	LS2	h109_p34_i_up_right.jpg
8011.862	1.115	1	learning	LS2	h114_p35_k_up_right.jpg
8058.561	1.002	1	learning	LS2	h32_p31_k_down_right.jpg
8150.624	0.895	1	learning	LS3	h114_p35_k_up_right.jpg
8197.156	1.119	1	learning	LS3	h42_p34_i_down_left.jpg
8243.854	1.039	1	learning	LS3	h114_p33_i_up_left.jpg
8290.386	0.992	1	learning	LS3	h11_p43_k_down_left.jpg
8336.918	0.768	1	learning	LS3	h32_p31_k_down_right.jpg
8383.783	0.879	1	learning	LS3	h42_p5_k_down_left.jpg
8430.649	0.814	1	learning	LS3	h109_p51_k_up_left.jpg
8477.347	0.734	1	learning	LS3	h11_p47_i_down_right.jpg
8523.879	1.214	1	learning	LS3	h32_p13_i_down_left.jpg
8570.411	0.878	1	learning	LS3	h109_p35_i_up_right.jpg
8662.14	0.916	1	learning	LS4	h114_p16_i_up_left.jpg
8708.839	1.012	1	learning	LS4	h109_p34_i_up_right.jpg
8755.371	1.156	1	learning	LS4	h32_p31_k_down_right.jpg
8802.236	0.915	1	learning	LS4	h114_p35_k_up_right.jpg
8849.101	0.882	1	learning	LS4	h11_p2_i_down_right.jpg
8895.8	0.818	1	learning	LS4	h42_p5_k_down_left.jpg
8942.498	1.042	1	learning	LS4	h32_p10_i_down_right.jpg
8989.197	0.913	1	learning	LS4	h109_p51_k_up_left.jpg
9035.729	0.849	1	learning	LS4	h42_p10_i_down_right.jpg
9082.594	0.8	1	learning	LS4	h11_p43_k_down_left.jpg
9355.114	1.613	1	learning	LS1	h12_p12_i_down_left.jpg
9401.979	1.196	0	learning	LS1	h98_p20_i_up_right.jpg
9448.678	1.1	1	learning	LS1	h53_p33_k_down_right.jpg
9495.543	1.371	1	learning	LS1	h89_p17_i_up_left.jpg
9542.408	1.162	1	learning	LS1	h53_p25_i_down_right.jpg
9589.107	1.13	1	learning	LS1	h12_p4_k_down_left.jpg
9635.972	1.065	0	learning	LS1	h87_p10_i_up_left.jpg
9682.671	1.72	1	learning	LS1	h89_p39_k_up_left.jpg
9729.536	0.776	1	learning	LS1	h87_p9_k_up_left.jpg
9776.068	1.368	1	learning	LS1	h98_p19_k_up_right.jpg
9867.964	1.341	1	learning	LS2	h53_p33_k_down_right.jpg
9914.663	0.877	1	learning	LS2	h98_p47_i_up_left.jpg
9961.195	0.814	1	learning	LS2	h89_p39_k_up_left.jpg
10008.06	1.148	1	learning	LS2	h87_p34_i_up_right.jpg
10054.759	0.988	1	learning	LS2	h53_p35_i_down_left.jpg
10101.457	0.988	1	learning	LS2	h12_p4_k_down_left.jpg
10147.989	0.94	1	learning	LS2	h87_p9_k_up_left.jpg
10194.688	1.163	1	learning	LS2	h89_p2_i_up_left.jpg
10241.386	1.275	1	learning	LS2	h12_p37_i_down_left.jpg
10288.085	1.227	1	learning	LS2	h98_p19_k_up_right.jpg
10379.814	0.961	1	learning	LS3	h12_p4_k_down_left.jpg
10426.346	0.834	1	learning	LS3	h98_p19_k_up_right.jpg
10473.044	0.817	1	learning	LS3	h89_p39_k_up_left.jpg
10519.743	1.376	1	learning	LS3	h87_p10_i_up_left.jpg
10566.275	0.977	1	learning	LS3	h89_p17_i_up_left.jpg
10612.973	0.993	1	learning	LS3	h53_p25_i_down_right.jpg
10659.672	1.024	1	learning	LS3	h12_p12_i_down_left.jpg
10706.204	0.897	1	learning	LS3	h87_p9_k_up_left.jpg
10752.736	0.913	0	learning	LS3	h98_p20_i_up_right.jpg
10799.434	1.201	1	learning	LS3	h53_p33_k_down_right.jpg
10891.164	1.159	1	learning	LS4	h98_p47_i_up_left.jpg
