trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
2	go	1	go_only	1	0	65	1.058550	828.446969	10133.951306	782.624167	333682.360833	32133.065066
3	go	1	go_only	1	0	73	1.192492	872.077443	11413.261040	731.306807	344790.713045	29001.402158
5	go	1	go_only	1	0	65	1.059627	595.382379	7903.547606	561.878995	458306.858645	27395.634589
6	go	1	go_only	1	0	75	1.223556	787.480935	5423.469884	643.600450	264329.531084	23807.157184
7	go	1	go_only	1	0	84	1.375342	1172.269823	15092.392744	852.348055	471726.286320	28408.079533
8	go	1	go_only	1	0	54	0.877204	1391.954824	22475.342262	1586.808750	1199302.894183	73458.312159
10	go	1	go_only	1	0	65	1.059008	567.582232	8182.014122	535.956308	311958.572421	21619.775872
12	go	1	go_only	1	0	80	1.310155	469.317268	12877.075554	358.215100	763357.375412	22596.026746
13	go	1	go_only	1	0	34	0.545913	714.472169	10472.218224	1308.766585	467939.132024	41207.377322
14	go	1	go_only	1	0	44	0.709435	593.754070	5133.397165	836.939354	313422.912547	23462.967319
15	go	1	go_only	1	0	44	0.709263	565.798495	5007.354470	797.727465	171170.375711	24133.131492
16	go	1	go_only	1	0	41	0.659156	607.652426	7074.208114	921.864363	308637.799221	35841.369972
17	go	1	go_only	1	0	39	0.626408	554.773998	5858.070986	885.643503	259809.014116	31484.997397
18	go	1	go_only	1	0	46	0.744574	504.237532	7808.137883	677.216597	473395.491171	30563.483819
19	go	2	go_nogo_prac	1	0	38	0.610492	462.123153	8721.608395	756.969020	319934.938906	35563.286196
20	go	2	go_nogo_prac	1	0	40	0.644683	439.487546	6627.903208	681.711295	269312.055215	26719.371185
21	go	2	go_nogo_prac	1	0	44	0.712032	544.164527	10737.181559	764.241995	664051.504721	35349.235951
22	nogo	2	go_nogo_prac	1	0	65	1.059249	937.231374	7025.404133	884.807753	193424.748313	31241.813623
23	go	2	go_nogo_prac	1	0	35	0.561839	571.148576	7990.869714	1016.569648	264547.871601	43876.836010
24	nogo	2	go_nogo_prac	1	0	74	1.207798	736.409094	7394.148160	609.712031	241248.936666	20730.652992
25	go	2	go_nogo_prac	1	0	57	0.926984	646.138036	6474.122904	697.032867	284699.494529	22525.536851
26	go	2	go_nogo_prac	1	0	53	0.859304	541.280783	4017.652764	629.906043	150500.798593	21862.876518
27	nogo	2	go_nogo_prac	1	0	29	0.459339	365.666845	6744.804186	796.072538	237213.797647	31599.200437
28	go	2	go_nogo_prac	1	0	57	0.925675	935.193439	9220.052441	1010.282919	294774.192733	38272.575182
29	nogo	2	go_nogo_prac	1	0	23	0.359204	511.255811	8153.534647	1423.301713	183591.614743	37593.598149
30	go	2	go_nogo_prac	1	0	71	1.158167	687.358719	7771.864601	593.488536	205113.168011	16805.871707
31	go	2	go_nogo_prac	1	0	47	0.758940	763.986407	8931.679866	1006.649150	312430.647397	35367.719759
32	go	2	go_nogo_prac	1	0	38	0.611701	605.546993	9068.416921	989.939033	504897.846403	34225.702136
33	go	2	go_nogo_prac	1	0	40	0.646110	543.594584	8643.034255	841.334423	247502.231553	28989.106051
34	go	2	go_nogo_prac	1	0	76	1.241477	454.065418	7509.184976	365.746109	256511.892053	15967.593428
35	go	2	go_nogo_prac	1	0	45	0.726040	581.240011	2096.410108	800.562078	72324.156373	15709.748634
36	go	2	go_nogo_prac	1	0	40	0.643490	531.346055	2814.405677	825.725555	169104.468880	20345.138053
37	go	3	go_only	0	0	43	0.693401	581.438049	6292.462155	838.530853	213467.473707	23321.661971
38	go	3	go_only	0	0	38	0.610613	682.373474	6588.727545	1117.521290	233793.090461	28417.970734
39	go	3	go_only	0	0	40	0.645839	663.014685	6450.555846	1026.595012	229015.265145	41164.145986
40	go	3	go_only	0	0	34	0.543704	516.606390	5266.384325	950.161973	196341.333318	23102.819551
41	go	3	go_only	0	0	31	0.493972	532.454217	7535.826821	1077.904295	451715.058771	37206.564111
42	go	3	go_only	0	0	32	0.509925	410.428030	8402.974633	804.879840	319008.070254	38840.195238
43	go	3	go_only	0	0	32	0.510964	715.537039	13026.242439	1400.367656	757603.956488	59650.993137
44	go	3	go_only	0	0	32	0.511987	502.034041	5032.084406	980.560516	105975.385297	22958.685050
45	go	3	go_only	0	0	35	0.561549	579.572886	3178.233345	1032.097464	109515.031201	21537.146447
46	go	3	go_only	0	0	32	0.510623	559.037466	3347.326980	1094.813645	200433.940740	22755.127427
47	go	3	go_only	0	0	31	0.493747	436.386736	6142.824735	883.826788	193689.976704	33406.201438
48	go	3	go_only	0	0	30	0.477072	540.273920	6100.102237	1132.479500	361801.468852	31773.076279
49	go	3	go_only	0	0	33	0.526457	524.465650	2854.177930	996.217828	109081.623164	26058.225099
50	go	3	go_only	0	0	32	0.511346	515.643250	3976.005302	1008.404393	107183.722736	21973.334958
51	go	3	go_only	0	0	33	0.528173	561.647590	7306.394680	1063.378079	441970.715807	36292.284447
52	go	3	go_only	0	0	34	0.544840	572.894158	4914.283512	1051.490637	125468.404213	29219.156312
53	go	3	go_only	0	0	29	0.460146	418.347456	5878.709859	909.163222	195885.827328	31763.704749
55	go	4	go_nogo	0	0	31	0.492511	550.623278	3778.971607	1117.991838	156004.929420	32390.636729
56	go	4	go_nogo	0	0	30	0.478056	438.048033	6564.476694	916.312086	277512.292654	33586.063152
57	go	4	go_nogo	0	0	32	0.510445	435.363954	3515.097323	852.910773	215317.258939	26958.197263
58	nogo	4	go_nogo	0	0	35	0.560342	412.857469	5072.023795	736.795510	308138.650125	25119.901600
59	go	4	go_nogo	0	0	38	0.611398	583.445934	7316.827118	954.281719	295986.229409	31730.181325
