onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	13.282	0	learning	LS1	PICTURE_659.jpg	i
13.282	11.127	0	learning	LS1	PICTURE_212.jpg	i
24.409	10.730	0	learning	LS1	PICTURE_38.jpg	i
35.139	15.127	1	learning	LS1	PICTURE_659.jpg	c
50.266	12.152	0	learning	LS1	PICTURE_654.jpg	i
62.418	11.249	0	learning	LS1	PICTURE_26.jpg	i
73.667	11.953	1	learning	LS1	PICTURE_212.jpg	c
85.620	14.257	1	learning	LS1	PICTURE_26.jpg	c
99.877	12.088	1	learning	LS1	PICTURE_38.jpg	c
111.965	12.638	1	learning	LS1	PICTURE_654.jpg	c
124.603	10.414	1	learning	LS2	PICTURE_212.jpg	c
135.017	9.371	1	learning	LS2	PICTURE_659.jpg	i
144.388	9.129	1	learning	LS2	PICTURE_38.jpg	c
153.517	11.126	1	learning	LS2	PICTURE_654.jpg	i
164.643	12.803	1	learning	LS2	PICTURE_26.jpg	c
177.446	9.362	1	learning	LS2	PICTURE_212.jpg	i
186.808	8.646	1	learning	LS2	PICTURE_38.jpg	i
195.454	n/a	n/a	learning	LS2	PICTURE_654.jpg	c
220.454	8.175	1	learning	LS2	PICTURE_26.jpg	i
228.629	8.738	1	learning	LS2	PICTURE_659.jpg	c
237.367	11.005	1	learning	LS3	PICTURE_26.jpg	c
248.372	7.570	1	learning	LS3	PICTURE_212.jpg	i
255.942	8.126	1	learning	LS3	PICTURE_38.jpg	i
264.068	9.330	1	learning	LS3	PICTURE_659.jpg	c
273.398	9.247	1	learning	LS3	PICTURE_212.jpg	c
282.645	8.845	1	learning	LS3	PICTURE_654.jpg	i
291.490	8.908	1	learning	LS3	PICTURE_38.jpg	c
300.398	9.291	1	learning	LS3	PICTURE_654.jpg	c
309.689	8.875	1	learning	LS3	PICTURE_26.jpg	i
318.564	8.300	1	learning	LS3	PICTURE_659.jpg	i
326.864	8.141	1	learning	LS4	PICTURE_26.jpg	i
335.005	8.371	1	learning	LS4	PICTURE_654.jpg	i
343.376	11.327	1	learning	LS4	PICTURE_659.jpg	c
354.703	12.524	1	learning	LS4	PICTURE_38.jpg	c
367.227	9.403	1	learning	LS4	PICTURE_212.jpg	i
376.630	9.959	1	learning	LS4	PICTURE_654.jpg	c
386.589	8.597	1	learning	LS4	PICTURE_659.jpg	i
395.186	8.674	1	learning	LS4	PICTURE_38.jpg	i
403.860	8.752	1	learning	LS4	PICTURE_212.jpg	c
412.612	10.116	1	learning	LS4	PICTURE_26.jpg	c
422.728	11.194	1	learning	LS1	PICTURE_453.jpg	i
433.922	9.519	1	learning	LS1	PICTURE_202.jpg	i
443.441	11.843	1	learning	LS1	PICTURE_165.jpg	c
455.284	12.076	0	learning	LS1	PICTURE_148.jpg	c
467.360	14.226	1	learning	LS1	PICTURE_358.jpg	i
481.586	14.610	1	learning	LS1	PICTURE_148.jpg	i
496.196	11.155	1	learning	LS1	PICTURE_358.jpg	c
507.351	16.497	1	learning	LS1	PICTURE_165.jpg	i
523.848	14.003	1	learning	LS1	PICTURE_453.jpg	c
537.851	10.867	1	learning	LS1	PICTURE_202.jpg	c
548.718	8.963	1	learning	LS2	PICTURE_148.jpg	i
557.681	10.801	1	learning	LS2	PICTURE_165.jpg	i
568.482	8.159	1	learning	LS2	PICTURE_453.jpg	i
576.641	9.358	1	learning	LS2	PICTURE_358.jpg	i
585.999	8.795	1	learning	LS2	PICTURE_202.jpg	c
594.794	7.593	1	learning	LS2	PICTURE_453.jpg	c
602.387	9.750	1	learning	LS2	PICTURE_202.jpg	i
612.137	10.314	1	learning	LS2	PICTURE_148.jpg	c
622.451	9.912	1	learning	LS2	PICTURE_165.jpg	c
632.363	9.515	1	learning	LS2	PICTURE_358.jpg	c
641.878	7.140	1	learning	LS3	PICTURE_358.jpg	c
649.018	10.264	1	learning	LS3	PICTURE_148.jpg	i
659.282	12.102	1	learning	LS3	PICTURE_453.jpg	c
671.384	8.507	1	learning	LS3	PICTURE_358.jpg	i
679.891	9.391	1	learning	LS3	PICTURE_202.jpg	c
689.282	10.276	1	learning	LS3	PICTURE_453.jpg	i
699.558	10.034	1	learning	LS3	PICTURE_202.jpg	i
709.592	8.339	1	learning	LS3	PICTURE_165.jpg	c
717.931	9.364	1	learning	LS3	PICTURE_148.jpg	c
727.295	8.788	1	learning	LS3	PICTURE_165.jpg	i
736.083	8.151	1	learning	LS4	PICTURE_358.jpg	c
744.234	9.022	1	learning	LS4	PICTURE_202.jpg	i
753.256	8.294	1	learning	LS4	PICTURE_358.jpg	i
761.550	11.563	1	learning	LS4	PICTURE_165.jpg	c
773.113	8.923	1	learning	LS4	PICTURE_202.jpg	c
782.036	9.473	1	learning	LS4	PICTURE_453.jpg	c
791.509	8.110	1	learning	LS4	PICTURE_165.jpg	i
799.619	n/a	n/a	learning	LS4	PICTURE_148.jpg	i
824.619	7.946	1	learning	LS4	PICTURE_453.jpg	i
832.565	7.224	1	learning	LS4	PICTURE_148.jpg	c
839.789	8.618	0	learning	LS1	PICTURE_68.jpg	c
848.407	6.623	1	learning	LS1	PICTURE_72.jpg	c
855.030	8.460	1	learning	LS1	PICTURE_71.jpg	i
863.490	10.143	1	learning	LS1	PICTURE_72.jpg	i
873.633	14.387	1	learning	LS1	PICTURE_68.jpg	i
888.020	11.585	1	learning	LS1	PICTURE_74.jpg	c
899.605	9.570	0	learning	LS1	PICTURE_67.jpg	c
909.175	12.833	1	learning	LS1	PICTURE_71.jpg	c
922.008	8.899	1	learning	LS1	PICTURE_74.jpg	i
930.907	8.644	1	learning	LS1	PICTURE_67.jpg	i
939.551	9.774	1	learning	LS2	PICTURE_71.jpg	c
949.325	9.685	1	learning	LS2	PICTURE_72.jpg	i
959.010	10.402	1	learning	LS2	PICTURE_68.jpg	c
969.412	8.561	1	learning	LS2	PICTURE_74.jpg	i
977.973	8.159	1	learning	LS2	PICTURE_67.jpg	c
986.132	8.877	1	learning	LS2	PICTURE_71.jpg	i
995.009	9.115	1	learning	LS2	PICTURE_67.jpg	i
1004.124	8.233	1	learning	LS2	PICTURE_74.jpg	c
