onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.283	correct	2back	Block1	2back/STIM_000.jpg
3.858	1.306	correct	2back	Block1	2back/STIM_000.jpg
8.769	1.177	correct	2back	Block1	2back/STIM_000.jpg
13.739	1.158	incorrect	2back	Block1	2back/STIM_001.jpg
17.325	1.427	correct	2back	Block1	2back/STIM_001.jpg
20.805	1.042	incorrect	2back	Block1	2back/STIM_001.jpg
24.659	1.329	correct	2back	Block1	2back/STIM_002.jpg
28.976	1.408	correct	2back	Block1	2back/STIM_002.jpg
33.068	1.356	correct	2back	Block1	2back/STIM_002.jpg
37.645	1.165	correct	2back	Block1	2back/STIM_003.jpg
41.622	0.696	correct	2back	Block1	2back/STIM_003.jpg
44.299	1.127	correct	2back	Block1	2back/STIM_003.jpg
48.354	0.919	correct	2back	Block1	2back/STIM_004.jpg
52.69	1.21	correct	2back	Block1	2back/STIM_004.jpg
55.873	1.297	correct	2back	Block1	2back/STIM_004.jpg
59.457	1.552	correct	2back	Block1	2back/STIM_005.jpg
64.644	1.369	correct	2back	Block1	2back/STIM_005.jpg
69.212	0.722	correct	2back	Block1	2back/STIM_005.jpg
72.26	1.401	incorrect	2back	Block1	2back/STIM_006.jpg
75.594	0.652	incorrect	2back	Block1	2back/STIM_006.jpg
80.0	1.047	incorrect	2back	Block1	2back/STIM_006.jpg
84.255	0.788	correct	2back	Block1	2back/STIM_007.jpg
88.607	1.065	correct	2back	Block1	2back/STIM_007.jpg
93.351	0.989	correct	2back	Block1	2back/STIM_007.jpg
97.756	1.236	correct	2back	Block1	2back/STIM_008.jpg
102.092	1.394	correct	2back	Block1	2back/STIM_008.jpg
107.33	0.614	correct	2back	Block1	2back/STIM_008.jpg
110.617	0.98	correct	2back	Block1	2back/STIM_009.jpg
114.083	1.375	correct	2back	Block1	2back/STIM_009.jpg
118.977	1.166	correct	2back	Block1	2back/STIM_009.jpg
122.547	1.124	correct	2back	Block1	2back/STIM_010.jpg
125.915	1.203	correct	2back	Block1	2back/STIM_010.jpg
130.625	0.648	correct	2back	Block1	2back/STIM_010.jpg
134.052	0.925	correct	2back	Block1	2back/STIM_011.jpg
137.978	0.59	correct	2back	Block1	2back/STIM_011.jpg
141.801	0.945	incorrect	2back	Block1	2back/STIM_011.jpg
146.463	0.766	correct	2back	Block1	2back/STIM_012.jpg
150.012	1.357	correct	2back	Block1	2back/STIM_012.jpg
154.945	0.876	correct	2back	Block1	2back/STIM_012.jpg
157.989	1.266	correct	2back	Block1	2back/STIM_013.jpg
161.796	1.029	incorrect	2back	Block1	2back/STIM_013.jpg
166.572	0.695	correct	2back	Block1	2back/STIM_013.jpg
170.491	0.943	correct	2back	Block1	2back/STIM_014.jpg
175.194	1.02	correct	2back	Block1	2back/STIM_014.jpg
179.05	1.204	correct	2back	Block1	2back/STIM_014.jpg
183.45	1.19	correct	2back	Block1	2back/STIM_015.jpg
186.919	0.96	correct	2back	Block1	2back/STIM_015.jpg
190.996	0.782	correct	2back	Block1	2back/STIM_015.jpg
194.622	1.164	correct	2back	Block1	2back/STIM_016.jpg
198.886	0.859	correct	2back	Block1	2back/STIM_016.jpg
203.1	1.054	correct	2back	Block1	2back/STIM_016.jpg
206.757	1.496	incorrect	2back	Block1	2back/STIM_017.jpg
210.562	1.029	correct	2back	Block1	2back/STIM_017.jpg
215.221	1.316	correct	2back	Block1	2back/STIM_017.jpg
218.532	1.183	correct	2back	Block1	2back/STIM_018.jpg
221.815	1.237	correct	2back	Block1	2back/STIM_018.jpg
226.776	1.356	correct	2back	Block1	2back/STIM_018.jpg
231.157	1.127	correct	2back	Block1	2back/STIM_019.jpg
235.727	1.461	correct	2back	Block1	2back/STIM_019.jpg
240.938	0.629	correct	2back	Block1	2back/STIM_019.jpg
245.025	1.159	correct	2back	Block1	2back/STIM_020.jpg
248.927	0.819	incorrect	2back	Block1	2back/STIM_020.jpg
252.077	1.123	correct	2back	Block1	2back/STIM_020.jpg
255.605	1.05	correct	2back	Block1	2back/STIM_021.jpg
259.099	1.077	correct	2back	Block1	2back/STIM_021.jpg
263.619	1.215	correct	2back	Block1	2back/STIM_021.jpg
267.818	1.052	incorrect	2back	Block1	2back/STIM_022.jpg
271.649	0.792	correct	2back	Block1	2back/STIM_022.jpg
