trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.740971	1	stopped_near_deadline	0	n/a	0
2	go	1	go_only	1	1	1	0.937653	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.937653	1
3	go	1	go_only	1	1	1	0.624278	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.624278	1
4	go	1	go_only	1	1	1	0.792984	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.792984	1
5	go	1	go_only	1	1	1	0.693249	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.693249	1
6	go	1	go_only	1	1	1	0.975949	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.975949	1
7	go	1	go_only	1	1	1	0.626014	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626014	1
8	go	1	go_only	1	1	1	0.694478	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.694478	1
9	go	1	go_only	1	1	1	0.757391	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.757391	1
10	go	1	go_only	1	1	1	0.727168	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.727168	1
11	go	1	go_only	1	1	1	0.725052	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.725052	1
12	go	1	go_only	1	1	1	0.660947	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660947	1
13	go	1	go_only	1	1	1	0.610457	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.610457	1
14	go	1	go_only	1	1	1	0.775521	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.775521	1
