trial_index	trial_type	block_number	response_time_ms
55	go	4	809.405
56	go	4	775.128
57	go	4	661.766
58	nogo	4	442.793
59	go	4	1010.179
60	go	4	677.341
61	go	4	594.784
62	go	4	693.673
63	nogo	4	443.898
64	go	4	723.284
65	nogo	4	491.115
66	go	4	692.929
67	nogo	4	477.191
68	go	4	690.219
69	go	4	942.033
70	go	4	793.584
71	go	4	694.972
72	go	4	724.174
73	go	4	741.825
74	go	4	743.293
75	go	4	627.398
76	go	4	778.718
77	go	4	1059.939
78	go	4	676.625
79	go	4	744.052
80	nogo	4	426.293
81	go	4	709.347
82	nogo	4	476.142
83	go	4	893.929
84	nogo	4	544.164
85	go	4	761.446
86	go	4	711.871
87	go	4	811.121
88	go	4	793.120
89	go	4	762.474
90	nogo	4	475.410
91	go	4	644.664
92	go	4	875.421
93	go	4	791.851
94	nogo	4	459.048
95	go	4	675.616
96	go	4	809.389
97	go	4	628.127
98	go	4	744.711
99	go	4	677.237
100	go	4	910.651
101	go	4	843.954
102	go	4	693.646
103	go	4	727.810
104	go	4	661.225
105	nogo	4	542.371
106	go	4	578.068
107	go	4	842.069
108	go	4	926.755
109	go	4	709.263
110	go	4	711.744
111	nogo	4	458.917
112	go	4	660.463
113	nogo	4	592.078
114	go	4	860.763
115	go	5	962.316
116	nogo	5	442.353
117	go	5	n/a
118	nogo	5	443.532
119	go	5	726.683
120	nogo	5	527.393
121	go	5	776.304
122	go	5	811.983
123	go	5	743.910
124	go	5	710.752
125	nogo	5	443.386
126	go	5	678.032
127	go	5	761.106
128	go	5	794.365
129	go	5	792.775
130	go	5	741.848
131	nogo	5	458.666
132	go	5	810.456
133	go	5	859.140
134	go	5	827.363
135	go	5	676.067
136	go	5	727.510
137	go	5	678.078
138	go	5	576.900
139	go	5	727.447
140	go	5	758.353
141	go	5	809.859
142	nogo	5	626.803
143	go	5	777.537
144	go	5	812.744
145	go	5	841.919
146	go	5	710.370
147	go	5	728.670
148	go	5	660.756
149	nogo	5	494.836
150	go	5	676.646
151	nogo	5	427.579
152	go	5	774.331
153	go	5	794.038
154	go	5	711.256
155	nogo	5	510.318
156	go	5	727.029
157	go	5	676.517
158	nogo	5	511.923
159	go	5	644.536
160	go	5	893.795
161	go	5	861.605
162	go	5	792.026
163	go	5	693.764
164	go	5	677.504
165	go	5	875.925
166	go	5	694.929
167	go	5	793.418
168	go	5	612.073
169	nogo	5	493.052
170	go	5	827.449
171	go	5	694.801
172	nogo	5	475.425
173	go	5	710.969
174	go	5	709.421
193	go	7	1059.541
194	nogo	7	411.740
195	go	7	711.102
196	go	7	695.927
197	go	7	725.962
198	go	7	675.788
199	go	7	710.392
200	go	7	708.194
201	go	7	661.026
202	nogo	7	493.249
203	go	7	726.143
204	go	7	709.562
205	go	7	726.570
206	nogo	7	460.701
207	go	7	726.312
208	go	7	760.088
209	go	7	709.627
210	go	7	759.190
211	go	7	677.731
212	go	7	611.408
213	go	7	760.716
214	go	7	744.973
215	go	7	826.850
216	go	7	694.449
217	go	7	644.559
218	nogo	7	476.796
219	go	7	708.938
220	go	7	658.538
221	go	7	629.150
222	go	7	692.907
223	nogo	7	826.601
224	go	7	710.199
225	nogo	7	394.471
226	go	7	627.567
227	go	7	794.561
228	go	7	758.663
229	go	7	909.735
230	go	7	709.629
231	go	7	644.195
232	go	7	744.289
233	nogo	7	475.681
234	go	7	692.584
235	nogo	7	444.876
236	go	7	794.330
237	nogo	7	477.516
238	go	7	777.557
239	go	7	609.458
240	go	7	695.223
241	go	7	794.147
242	nogo	7	460.786
243	go	7	759.637
244	go	7	650.318
245	nogo	7	477.737
246	go	7	910.457
247	go	7	860.010
248	go	7	893.052
249	go	7	760.936
250	go	7	826.300
251	go	7	860.836
252	nogo	7	477.228
253	go	8	792.841
254	go	8	543.211
255	go	8	611.036
256	nogo	8	493.646
257	go	8	627.913
258	go	8	693.659
259	go	8	629.236
260	go	8	593.934
261	go	8	611.267
262	go	8	694.850
263	go	8	810.692
264	nogo	8	492.591
265	go	8	710.609
266	nogo	8	443.890
267	go	8	843.295
268	nogo	8	527.192
269	go	8	660.800
270	go	8	824.774
271	nogo	8	627.117
272	go	8	693.779
273	go	8	544.971
274	nogo	8	376.229
275	go	8	708.293
276	nogo	8	843.653
277	go	8	644.162
278	go	8	809.201
279	go	8	743.746
280	nogo	8	527.340
281	go	8	661.029
282	go	8	674.244
283	go	8	777.873
284	go	8	691.529
285	go	8	744.091
286	nogo	8	507.933
287	go	8	610.501
288	go	8	660.928
289	nogo	8	411.175
290	go	8	811.616
291	go	8	711.081
292	go	8	775.341
293	go	8	825.525
294	go	8	777.227
295	go	8	828.158
296	go	8	744.018
297	nogo	8	492.852
298	go	8	660.613
299	go	8	694.840
300	go	8	760.547
301	go	8	726.075
302	go	8	627.221
303	go	8	558.898
304	go	8	691.621
305	go	8	659.564
306	go	8	646.547
307	go	8	n/a
308	go	8	944.435
309	go	8	760.512
310	go	8	644.220
311	nogo	8	1059.891
312	go	8	561.324
331	nogo	10	627.414
332	go	10	694.591
333	go	10	645.235
334	go	10	627.672
335	go	10	643.659
336	nogo	10	476.381
337	go	10	711.457
338	nogo	10	542.745
339	go	10	561.196
340	nogo	10	410.118
341	go	10	659.746
342	go	10	593.777
343	go	10	613.587
344	go	10	694.907
345	go	10	760.727
346	go	10	676.725
347	go	10	659.279
348	nogo	10	477.841
349	go	10	610.502
350	go	10	741.809
351	nogo	10	441.782
352	go	10	960.660
353	go	10	775.513
354	go	10	725.058
355	go	10	609.353
356	nogo	10	559.568
357	go	10	744.334
358	go	10	696.528
359	go	10	627.650
360	go	10	777.988
361	nogo	10	577.637
362	go	10	576.647
363	go	10	1291.329
364	go	10	610.999
365	go	10	577.068
366	go	10	775.690
367	go	10	643.977
368	nogo	10	392.690
369	go	10	692.778
370	nogo	10	326.958
371	go	10	676.662
372	go	10	579.251
373	go	10	627.229
374	go	10	578.402
375	go	10	541.606
376	go	10	660.492
377	go	10	928.366
378	go	10	727.967
379	go	10	911.985
380	go	10	677.976
381	go	10	793.451
382	go	10	694.792
383	go	10	593.417
384	go	10	559.866
385	go	10	525.037
386	nogo	10	361.083
387	go	10	845.097
388	go	10	594.616
389	nogo	10	443.583
390	go	10	544.759
391	go	11	860.923
392	go	11	511.683
393	go	11	611.189
394	go	11	592.719
395	nogo	11	376.724
396	go	11	495.395
397	nogo	11	376.080
398	go	11	643.186
399	go	11	627.737
400	nogo	11	377.145
401	go	11	595.121
402	nogo	11	576.235
403	go	11	n/a
404	go	11	643.124
405	go	11	695.811
406	go	11	529.540
407	go	11	628.889
408	go	11	677.529
409	go	11	828.252
410	go	11	711.856
411	go	11	579.331
412	go	11	644.699
413	go	11	n/a
414	go	11	842.697
415	go	11	741.872
416	go	11	644.143
417	go	11	611.653
418	go	11	458.824
419	go	11	659.330
420	go	11	510.084
421	go	11	628.498
422	nogo	11	394.529
423	go	11	611.396
424	nogo	11	428.106
425	go	11	560.444
426	go	11	577.488
427	nogo	11	393.887
428	go	11	874.589
429	go	11	560.759
430	nogo	11	409.692
431	go	11	910.945
432	go	11	543.107
433	go	11	560.432
434	nogo	11	394.577
435	go	11	578.115
436	go	11	544.785
437	nogo	11	459.211
438	go	11	608.449
439	go	11	529.820
440	go	11	593.361
441	nogo	11	426.576
442	go	11	626.062
443	go	11	863.210
444	go	11	661.118
445	go	11	644.377
446	go	11	793.313
447	go	11	510.586
448	go	11	561.046
449	nogo	11	444.907
450	go	11	542.317
469	go	13	562.254
470	go	13	510.453
471	go	13	561.056
472	go	13	512.810
473	go	13	843.597
474	go	13	643.438
475	go	13	578.200
476	go	13	627.468
477	go	13	594.823
478	go	13	491.417
479	nogo	13	409.982
480	go	13	743.878
481	go	13	610.699
482	go	13	674.828
483	nogo	13	510.742
484	go	13	660.972
485	go	13	678.428
486	go	13	642.911
487	go	13	512.348
488	go	13	593.072
489	go	13	627.366
490	go	13	544.282
491	go	13	711.774
