onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
24.142	1.279	0	learning	LS1	h22_p21_k_down_left.jpg
28.812	1.494	1	learning	LS1	h89_p39_k_up_left.jpg
33.482	1.350	0	learning	LS1	h98_p19_k_up_right.jpg
38.168	0.744	0	learning	LS1	h18_p7_k_down_right.jpg
42.838	0.272	0	learning	LS1	h89_p39_k_up_left.jpg
47.508	1.482	1	learning	LS1	h98_p19_k_up_right.jpg
52.161	0.760	1	learning	LS1	h18_p7_k_down_right.jpg
56.848	0.005	1	learning	LS1	h120_p12_k_up_right.jpg
61.501	1.515	1	learning	LS1	h22_p21_k_down_left.jpg
66.171	0.626	1	learning	LS1	h120_p12_k_up_right.jpg
75.360	1.240	1	learning	LS2	h89_p39_k_up_left.jpg
80.014	1.025	1	learning	LS2	h22_p21_k_down_left.jpg
84.683	0.086	0	learning	LS2	h120_p12_k_up_right.jpg
89.370	1.064	1	learning	LS2	h22_p21_k_down_left.jpg
94.023	0.608	1	learning	LS2	h89_p39_k_up_left.jpg
98.693	0.219	1	learning	LS2	h98_p19_k_up_right.jpg
103.380	1.158	1	learning	LS2	h18_p7_k_down_right.jpg
108.033	0.423	1	learning	LS2	h120_p12_k_up_right.jpg
112.686	0.518	1	learning	LS2	h18_p7_k_down_right.jpg
117.356	1.638	0	learning	LS2	h98_p19_k_up_right.jpg
126.529	0.184	1	learning	LS3	h18_p7_k_down_right.jpg
131.182	0.924	1	learning	LS3	h22_p21_k_down_left.jpg
135.852	0.972	1	learning	LS3	h120_p12_k_up_right.jpg
140.505	1.484	1	learning	LS3	h98_p19_k_up_right.jpg
145.175	0.988	1	learning	LS3	h22_p21_k_down_left.jpg
149.845	1.322	0	learning	LS3	h98_p19_k_up_right.jpg
154.515	0.583	1	learning	LS3	h89_p39_k_up_left.jpg
159.184	0.077	1	learning	LS3	h120_p12_k_up_right.jpg
163.854	1.237	1	learning	LS3	h89_p39_k_up_left.jpg
168.507	0.582	0	learning	LS3	h18_p7_k_down_right.jpg
177.680	1.170	1	learning	LS4	h120_p12_k_up_right.jpg
182.334	0.548	1	learning	LS4	h22_p21_k_down_left.jpg
187.004	0.009	1	learning	LS4	h98_p19_k_up_right.jpg
191.657	1.319	1	learning	LS4	h89_p39_k_up_left.jpg
196.310	0.730	1	learning	LS4	h18_p7_k_down_right.jpg
200.980	1.088	1	learning	LS4	h98_p19_k_up_right.jpg
205.633	1.551	1	learning	LS4	h22_p21_k_down_left.jpg
210.286	0.862	0	learning	LS4	h18_p7_k_down_right.jpg
214.956	1.088	1	learning	LS4	h89_p39_k_up_left.jpg
219.626	1.250	1	learning	LS4	h120_p12_k_up_right.jpg
246.861	1.134	1	learning	LS1	h36_p12_k_down_left.jpg
251.548	1.577	0	learning	LS1	h85_p11_k_up_left.jpg
256.217	0.538	1	learning	LS1	h36_p12_k_down_left.jpg
260.904	1.100	1	learning	LS1	h46_p18_k_down_left.jpg
265.607	1.243	0	learning	LS1	h107_p42_k_up_right.jpg
270.260	0.587	1	learning	LS1	h46_p18_k_down_left.jpg
274.930	1.929	0	learning	LS1	h48_p41_k_down_right.jpg
279.584	1.358	1	learning	LS1	h107_p42_k_up_right.jpg
284.237	0.403	0	learning	LS1	h85_p11_k_up_left.jpg
288.907	1.881	1	learning	LS1	h48_p41_k_down_right.jpg
298.079	0.503	1	learning	LS2	h107_p42_k_up_right.jpg
302.749	0.047	1	learning	LS2	h48_p41_k_down_right.jpg
307.453	1.273	1	learning	LS2	h36_p12_k_down_left.jpg
312.139	0.568	1	learning	LS2	h107_p42_k_up_right.jpg
316.809	0.179	0	learning	LS2	h46_p18_k_down_left.jpg
321.479	1.223	1	learning	LS2	h85_p11_k_up_left.jpg
326.165	0.651	1	learning	LS2	h48_p41_k_down_right.jpg
330.835	1.099	1	learning	LS2	h36_p12_k_down_left.jpg
335.488	1.572	1	learning	LS2	h85_p11_k_up_left.jpg
340.142	1.050	1	learning	LS2	h46_p18_k_down_left.jpg
349.315	1.122	1	learning	LS3	h46_p18_k_down_left.jpg
353.968	1.184	1	learning	LS3	h36_p12_k_down_left.jpg
358.621	1.554	0	learning	LS3	h46_p18_k_down_left.jpg
363.274	n/a	n/a	learning	LS3	n/a
367.944	1.116	1	learning	LS3	h48_p41_k_down_right.jpg
372.597	0.544	1	learning	LS3	h85_p11_k_up_left.jpg
377.250	1.251	0	learning	LS3	h107_p42_k_up_right.jpg
381.904	0.882	1	learning	LS3	h48_p41_k_down_right.jpg
386.557	0.460	0	learning	LS3	h107_p42_k_up_right.jpg
391.227	1.268	1	learning	LS3	h85_p11_k_up_left.jpg
400.416	0.309	0	learning	LS4	h46_p18_k_down_left.jpg
405.069	0.087	1	learning	LS4	h48_p41_k_down_right.jpg
409.739	1.180	1	learning	LS4	h85_p11_k_up_left.jpg
414.392	0.458	1	learning	LS4	h36_p12_k_down_left.jpg
419.046	0.905	1	learning	LS4	h85_p11_k_up_left.jpg
423.699	1.380	1	learning	LS4	h36_p12_k_down_left.jpg
428.352	0.453	0	learning	LS4	h48_p41_k_down_right.jpg
433.022	1.050	0	learning	LS4	h107_p42_k_up_right.jpg
437.692	1.129	0	learning	LS4	h46_p18_k_down_left.jpg
442.345	0.540	1	learning	LS4	h107_p42_k_up_right.jpg
469.514	2.407	0	control	LS1	h107_p42_k_up_right.jpg
474.117	2.345	0	control	LS1	h12_p12_i_down_left.jpg
478.703	1.229	1	control	LS1	h85_p16_i_up_left.jpg
483.323	0.607	1	control	LS1	h33_p15_i_down_left.jpg
487.926	2.001	1	control	LS1	h33_p11_k_down_right.jpg
492.529	1.395	1	control	LS1	h109_p51_k_up_left.jpg
497.149	0.773	1	control	LS1	h109_p34_i_up_right.jpg
501.736	2.184	1	control	LS1	h85_p11_k_up_left.jpg
506.339	1.579	1	control	LS1	h12_p4_k_down_left.jpg
510.925	1.006	1	control	LS1	h107_p11_i_up_left.jpg
520.031	1.895	1	control	LS2	h109_p51_k_up_left.jpg
524.635	2.249	1	control	LS2	h85_p43_i_up_right.jpg
529.221	1.484	1	control	LS2	h12_p4_k_down_left.jpg
533.824	2.095	1	control	LS2	h33_p33_i_down_right.jpg
538.411	1.522	1	control	LS2	h107_p25_i_up_left.jpg
542.997	0.933	1	control	LS2	h85_p11_k_up_left.jpg
547.600	2.327	1	control	LS2	h12_p37_i_down_left.jpg
552.187	1.739	1	control	LS2	h107_p42_k_up_right.jpg
556.773	n/a	n/a	control	LS2	n/a
561.877	2.043	1	control	LS2	h109_p35_i_up_right.jpg
570.983	1.524	1	control	LS3	h107_p42_k_up_right.jpg
575.586	2.342	1	control	LS3	h33_p15_i_down_left.jpg
580.173	1.754	1	control	LS3	h85_p11_k_up_left.jpg
584.776	1.149	1	control	LS3	h85_p16_i_up_left.jpg
589.362	1.072	1	control	LS3	h12_p12_i_down_left.jpg
593.982	1.937	1	control	LS3	h107_p11_i_up_left.jpg
598.568	1.876	1	control	LS3	h12_p4_k_down_left.jpg
603.172	1.223	1	control	LS3	h109_p51_k_up_left.jpg
607.758	2.170	1	control	LS3	h109_p34_i_up_right.jpg
612.345	1.581	1	control	LS3	h33_p11_k_down_right.jpg
621.451	2.470	1	control	LS4	h85_p11_k_up_left.jpg
626.037	1.881	1	control	LS4	h12_p4_k_down_left.jpg
