onset	duration	accuracy	trial_type	learning_stage	stimulus
21.159	1.847	incorrect	learning	LS1	learning/PICTURE_23.jpg
25.741	1.5	correct	learning	LS1	learning/PICTURE_746.jpg
30.324	2.433	incorrect	learning	LS1	learning/PICTURE_720.jpg
34.907	1.607	incorrect	learning	LS1	learning/PICTURE_297.jpg
39.489	1.901	incorrect	learning	LS1	learning/PICTURE_235.jpg
44.072	1.778	correct	learning	LS1	learning/PICTURE_746.jpg
48.638	1.033	correct	learning	LS1	learning/PICTURE_297.jpg
53.204	1.119	correct	learning	LS1	learning/PICTURE_235.jpg
57.77	1.493	correct	learning	LS1	learning/PICTURE_23.jpg
62.337	1.483	incorrect	learning	LS1	learning/PICTURE_720.jpg
71.435	1.609	incorrect	learning	LS2	learning/PICTURE_23.jpg
76.051	2.188	correct	learning	LS2	learning/PICTURE_720.jpg
80.667	0.898	correct	learning	LS2	learning/PICTURE_235.jpg
85.284	1.27	correct	learning	LS2	learning/PICTURE_720.jpg
89.9	1.45	incorrect	learning	LS2	learning/PICTURE_746.jpg
94.516	2.109	incorrect	learning	LS2	learning/PICTURE_297.jpg
99.115	1.762	correct	learning	LS2	learning/PICTURE_23.jpg
103.714	1.336	correct	learning	LS2	learning/PICTURE_746.jpg
108.297	0.75	correct	learning	LS2	learning/PICTURE_235.jpg
112.88	1.65	correct	learning	LS2	learning/PICTURE_297.jpg
121.979	0.88	correct	learning	LS3	learning/PICTURE_720.jpg
126.561	0.934	correct	learning	LS3	learning/PICTURE_235.jpg
131.144	1.035	correct	learning	LS3	learning/PICTURE_23.jpg
135.727	0.881	correct	learning	LS3	learning/PICTURE_235.jpg
140.293	1.302	correct	learning	LS3	learning/PICTURE_23.jpg
144.859	0.957	correct	learning	LS3	learning/PICTURE_720.jpg
149.442	0.914	correct	learning	LS3	learning/PICTURE_297.jpg
154.008	1.224	correct	learning	LS3	learning/PICTURE_746.jpg
158.574	2.413	correct	learning	LS3	learning/PICTURE_297.jpg
163.14	1.093	correct	learning	LS3	learning/PICTURE_746.jpg
172.222	0.948	correct	learning	LS4	learning/PICTURE_720.jpg
176.788	1.066	correct	learning	LS4	learning/PICTURE_23.jpg
181.354	1.136	correct	learning	LS4	learning/PICTURE_235.jpg
185.97	0.853	correct	learning	LS4	learning/PICTURE_297.jpg
190.586	0.793	correct	learning	LS4	learning/PICTURE_235.jpg
195.202	0.957	correct	learning	LS4	learning/PICTURE_746.jpg
199.819	1.025	correct	learning	LS4	learning/PICTURE_297.jpg
204.435	0.965	correct	learning	LS4	learning/PICTURE_23.jpg
209.034	1.418	correct	learning	LS4	learning/PICTURE_746.jpg
213.633	0.863	correct	learning	LS4	learning/PICTURE_720.jpg
240.813	1.213	correct	learning	LS1	learning/PICTURE_594.jpg
245.396	1.219	incorrect	learning	LS1	learning/PICTURE_52.jpg
249.979	1.848	incorrect	learning	LS1	learning/PICTURE_581.jpg
254.545	1.167	correct	learning	LS1	learning/PICTURE_594.jpg
259.111	1.7	correct	learning	LS1	learning/PICTURE_581.jpg
263.693	0.987	correct	learning	LS1	learning/PICTURE_605.jpg
268.276	1.104	incorrect	learning	LS1	learning/PICTURE_576.jpg
272.842	1.302	correct	learning	LS1	learning/PICTURE_52.jpg
277.408	1.213	correct	learning	LS1	learning/PICTURE_605.jpg
281.974	0.947	correct	learning	LS1	learning/PICTURE_576.jpg
291.057	0.993	correct	learning	LS2	learning/PICTURE_581.jpg
295.623	0.791	correct	learning	LS2	learning/PICTURE_594.jpg
300.239	0.876	correct	learning	LS2	learning/PICTURE_576.jpg
304.855	0.864	correct	learning	LS2	learning/PICTURE_605.jpg
309.471	1.092	correct	learning	LS2	learning/PICTURE_581.jpg
314.087	0.968	correct	learning	LS2	learning/PICTURE_52.jpg
318.703	1.004	correct	learning	LS2	learning/PICTURE_594.jpg
323.302	0.897	correct	learning	LS2	learning/PICTURE_576.jpg
327.902	1.11	correct	learning	LS2	learning/PICTURE_52.jpg
332.485	0.956	correct	learning	LS2	learning/PICTURE_605.jpg
341.583	0.857	correct	learning	LS3	learning/PICTURE_605.jpg
346.166	0.959	correct	learning	LS3	learning/PICTURE_581.jpg
350.749	0.837	correct	learning	LS3	learning/PICTURE_576.jpg
355.332	0.762	correct	learning	LS3	learning/PICTURE_52.jpg
359.914	0.736	correct	learning	LS3	learning/PICTURE_605.jpg
364.48	0.854	correct	learning	LS3	learning/PICTURE_52.jpg
369.046	0.924	correct	learning	LS3	learning/PICTURE_576.jpg
373.613	1.171	correct	learning	LS3	learning/PICTURE_594.jpg
378.179	1.145	correct	learning	LS3	learning/PICTURE_581.jpg
382.761	0.894	correct	learning	LS3	learning/PICTURE_594.jpg
391.844	0.892	correct	learning	LS4	learning/PICTURE_594.jpg
396.41	0.851	correct	learning	LS4	learning/PICTURE_581.jpg
400.992	0.712	correct	learning	LS4	learning/PICTURE_605.jpg
405.558	0.75	correct	learning	LS4	learning/PICTURE_594.jpg
410.141	0.772	correct	learning	LS4	learning/PICTURE_605.jpg
414.774	0.792	correct	learning	LS4	learning/PICTURE_576.jpg
419.39	1.004	correct	learning	LS4	learning/PICTURE_581.jpg
424.006	0.816	correct	learning	LS4	learning/PICTURE_52.jpg
428.622	0.884	correct	learning	LS4	learning/PICTURE_576.jpg
433.221	0.729	correct	learning	LS4	learning/PICTURE_52.jpg
460.418	1.126	incorrect	learning	LS1	learning/PICTURE_220.jpg
465.001	1.484	incorrect	learning	LS1	learning/PICTURE_53.jpg
469.583	1.457	correct	learning	LS1	learning/PICTURE_703.jpg
474.166	1.143	incorrect	learning	LS1	learning/PICTURE_695.jpg
478.732	1.629	correct	learning	LS1	learning/PICTURE_53.jpg
483.298	0.852	correct	learning	LS1	learning/PICTURE_220.jpg
487.881	1.209	correct	learning	LS1	learning/PICTURE_216.jpg
492.447	1.232	correct	learning	LS1	learning/PICTURE_695.jpg
497.013	1.062	correct	learning	LS1	learning/PICTURE_216.jpg
501.596	1.499	correct	learning	LS1	learning/PICTURE_703.jpg
510.678	1.018	correct	learning	LS2	learning/PICTURE_695.jpg
515.244	0.801	correct	learning	LS2	learning/PICTURE_703.jpg
519.81	0.887	correct	learning	LS2	learning/PICTURE_216.jpg
524.443	1.019	correct	learning	LS2	learning/PICTURE_53.jpg
529.059	0.783	correct	learning	LS2	learning/PICTURE_703.jpg
533.675	0.883	correct	learning	LS2	learning/PICTURE_695.jpg
538.291	0.919	correct	learning	LS2	learning/PICTURE_216.jpg
542.907	0.54	correct	learning	LS2	learning/PICTURE_220.jpg
547.506	0.769	correct	learning	LS2	learning/PICTURE_53.jpg
552.106	0.87	correct	learning	LS2	learning/PICTURE_220.jpg
561.205	0.948	correct	learning	LS3	learning/PICTURE_53.jpg
565.804	0.969	correct	learning	LS3	learning/PICTURE_216.jpg
570.387	0.959	correct	learning	LS3	learning/PICTURE_703.jpg
574.97	0.916	correct	learning	LS3	learning/PICTURE_695.jpg
579.552	0.922	correct	learning	LS3	learning/PICTURE_216.jpg
584.135	0.832	correct	learning	LS3	learning/PICTURE_695.jpg
588.718	0.965	correct	learning	LS3	learning/PICTURE_53.jpg
