onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	18.465	incorrect	learning	LS1	PICTURE_23.jpg	i	false alarm
18.465	15.002	correct	learning	LS1	PICTURE_746.jpg	c	hit
33.467	24.328	incorrect	learning	LS1	PICTURE_720.jpg	i	false alarm
57.795	16.072	incorrect	learning	LS1	PICTURE_297.jpg	i	false alarm
73.867	19.006	incorrect	learning	LS1	PICTURE_235.jpg	i	false alarm
92.873	17.782	correct	learning	LS1	PICTURE_746.jpg	i	correct rejection
110.655	10.330	correct	learning	LS1	PICTURE_297.jpg	c	hit
120.985	11.190	correct	learning	LS1	PICTURE_235.jpg	c	hit
132.175	14.931	correct	learning	LS1	PICTURE_23.jpg	c	hit
147.106	14.831	incorrect	learning	LS1	PICTURE_720.jpg	c	miss
161.937	16.088	incorrect	learning	LS2	PICTURE_23.jpg	i	false alarm
178.025	21.885	correct	learning	LS2	PICTURE_720.jpg	i	correct rejection
199.910	8.977	correct	learning	LS2	PICTURE_235.jpg	c	hit
208.887	12.696	correct	learning	LS2	PICTURE_720.jpg	c	hit
221.583	14.497	incorrect	learning	LS2	PICTURE_746.jpg	i	false alarm
236.080	21.092	incorrect	learning	LS2	PICTURE_297.jpg	i	false alarm
257.172	17.623	correct	learning	LS2	PICTURE_23.jpg	c	hit
274.795	13.357	correct	learning	LS2	PICTURE_746.jpg	c	hit
288.152	7.496	correct	learning	LS2	PICTURE_235.jpg	i	correct rejection
295.648	16.504	correct	learning	LS2	PICTURE_297.jpg	c	hit
312.152	8.806	correct	learning	LS3	PICTURE_720.jpg	c	hit
320.958	9.339	correct	learning	LS3	PICTURE_235.jpg	i	correct rejection
330.297	10.353	correct	learning	LS3	PICTURE_23.jpg	i	correct rejection
340.650	8.807	correct	learning	LS3	PICTURE_235.jpg	c	hit
349.457	13.024	correct	learning	LS3	PICTURE_23.jpg	c	hit
362.481	9.570	correct	learning	LS3	PICTURE_720.jpg	i	correct rejection
372.051	9.144	correct	learning	LS3	PICTURE_297.jpg	i	correct rejection
381.195	12.243	correct	learning	LS3	PICTURE_746.jpg	i	correct rejection
393.438	24.135	correct	learning	LS3	PICTURE_297.jpg	c	hit
417.573	10.929	correct	learning	LS3	PICTURE_746.jpg	c	hit
428.502	9.475	correct	learning	LS4	PICTURE_720.jpg	i	correct rejection
437.977	10.656	correct	learning	LS4	PICTURE_23.jpg	c	hit
448.633	11.359	correct	learning	LS4	PICTURE_235.jpg	i	correct rejection
459.992	8.525	correct	learning	LS4	PICTURE_297.jpg	c	hit
468.517	7.928	correct	learning	LS4	PICTURE_235.jpg	c	hit
476.445	9.571	correct	learning	LS4	PICTURE_746.jpg	c	hit
486.016	10.251	correct	learning	LS4	PICTURE_297.jpg	i	correct rejection
496.267	9.652	correct	learning	LS4	PICTURE_23.jpg	i	correct rejection
505.919	14.177	correct	learning	LS4	PICTURE_746.jpg	i	correct rejection
520.096	8.631	correct	learning	LS4	PICTURE_720.jpg	c	hit
528.727	12.133	correct	learning	LS1	PICTURE_594.jpg	c	hit
540.860	12.186	incorrect	learning	LS1	PICTURE_52.jpg	c	miss
553.046	18.477	incorrect	learning	LS1	PICTURE_581.jpg	i	false alarm
571.523	11.666	correct	learning	LS1	PICTURE_594.jpg	i	correct rejection
583.189	17.005	correct	learning	LS1	PICTURE_581.jpg	c	hit
600.194	9.866	correct	learning	LS1	PICTURE_605.jpg	i	correct rejection
610.060	11.040	incorrect	learning	LS1	PICTURE_576.jpg	i	false alarm
621.100	13.023	correct	learning	LS1	PICTURE_52.jpg	i	correct rejection
634.123	12.126	correct	learning	LS1	PICTURE_605.jpg	c	hit
646.249	9.469	correct	learning	LS1	PICTURE_576.jpg	c	hit
655.718	9.931	correct	learning	LS2	PICTURE_581.jpg	c	hit
665.649	7.914	correct	learning	LS2	PICTURE_594.jpg	c	hit
673.563	8.756	correct	learning	LS2	PICTURE_576.jpg	c	hit
682.319	8.640	correct	learning	LS2	PICTURE_605.jpg	i	correct rejection
690.959	10.919	correct	learning	LS2	PICTURE_581.jpg	i	correct rejection
701.878	9.682	correct	learning	LS2	PICTURE_52.jpg	i	correct rejection
711.560	10.043	correct	learning	LS2	PICTURE_594.jpg	i	correct rejection
721.603	8.973	correct	learning	LS2	PICTURE_576.jpg	i	correct rejection
730.576	11.102	correct	learning	LS2	PICTURE_52.jpg	c	hit
741.678	9.558	correct	learning	LS2	PICTURE_605.jpg	c	hit
751.236	8.574	correct	learning	LS3	PICTURE_605.jpg	c	hit
759.810	9.587	correct	learning	LS3	PICTURE_581.jpg	c	hit
769.397	8.365	correct	learning	LS3	PICTURE_576.jpg	c	hit
777.762	7.621	correct	learning	LS3	PICTURE_52.jpg	c	hit
785.383	7.357	correct	learning	LS3	PICTURE_605.jpg	i	correct rejection
792.740	8.539	correct	learning	LS3	PICTURE_52.jpg	i	correct rejection
801.279	9.243	correct	learning	LS3	PICTURE_576.jpg	i	correct rejection
810.522	11.705	correct	learning	LS3	PICTURE_594.jpg	c	hit
822.227	11.448	correct	learning	LS3	PICTURE_581.jpg	i	correct rejection
833.675	8.944	correct	learning	LS3	PICTURE_594.jpg	i	correct rejection
842.619	8.924	correct	learning	LS4	PICTURE_594.jpg	c	hit
851.543	8.507	correct	learning	LS4	PICTURE_581.jpg	i	correct rejection
860.050	7.123	correct	learning	LS4	PICTURE_605.jpg	i	correct rejection
867.173	7.505	correct	learning	LS4	PICTURE_594.jpg	i	correct rejection
874.678	7.722	correct	learning	LS4	PICTURE_605.jpg	c	hit
882.400	7.916	correct	learning	LS4	PICTURE_576.jpg	c	hit
890.316	10.036	correct	learning	LS4	PICTURE_581.jpg	c	hit
900.352	8.159	correct	learning	LS4	PICTURE_52.jpg	c	hit
908.511	8.843	correct	learning	LS4	PICTURE_576.jpg	i	correct rejection
917.354	7.293	correct	learning	LS4	PICTURE_52.jpg	i	correct rejection
924.647	11.265	incorrect	learning	LS1	PICTURE_220.jpg	i	false alarm
935.912	14.838	incorrect	learning	LS1	PICTURE_53.jpg	i	false alarm
950.750	14.574	correct	learning	LS1	PICTURE_703.jpg	i	correct rejection
965.324	11.432	incorrect	learning	LS1	PICTURE_695.jpg	i	false alarm
976.756	16.290	correct	learning	LS1	PICTURE_53.jpg	c	hit
993.046	8.520	correct	learning	LS1	PICTURE_220.jpg	c	hit
1001.566	12.093	correct	learning	LS1	PICTURE_216.jpg	i	correct rejection
1013.659	12.316	correct	learning	LS1	PICTURE_695.jpg	c	hit
1025.975	10.619	correct	learning	LS1	PICTURE_216.jpg	c	hit
1036.594	14.993	correct	learning	LS1	PICTURE_703.jpg	c	hit
1051.587	10.184	correct	learning	LS2	PICTURE_695.jpg	i	correct rejection
1061.771	8.009	correct	learning	LS2	PICTURE_703.jpg	c	hit
1069.780	8.872	correct	learning	LS2	PICTURE_216.jpg	c	hit
1078.652	10.187	correct	learning	LS2	PICTURE_53.jpg	c	hit
1088.839	7.831	correct	learning	LS2	PICTURE_703.jpg	i	correct rejection
1096.670	8.835	correct	learning	LS2	PICTURE_695.jpg	c	hit
1105.505	9.196	correct	learning	LS2	PICTURE_216.jpg	i	correct rejection
1114.701	5.400	correct	learning	LS2	PICTURE_220.jpg	c	hit
1120.101	7.689	correct	learning	LS2	PICTURE_53.jpg	i	correct rejection
1127.790	8.701	correct	learning	LS2	PICTURE_220.jpg	i	correct rejection
1136.491	9.480	correct	learning	LS3	PICTURE_53.jpg	i	correct rejection
1145.971	9.690	correct	learning	LS3	PICTURE_216.jpg	c	hit
1155.661	9.587	correct	learning	LS3	PICTURE_703.jpg	c	hit
1165.248	9.164	correct	learning	LS3	PICTURE_695.jpg	c	hit
1174.412	9.219	correct	learning	LS3	PICTURE_216.jpg	i	correct rejection
1183.631	8.315	correct	learning	LS3	PICTURE_695.jpg	i	correct rejection
1191.946	9.652	correct	learning	LS3	PICTURE_53.jpg	c	hit
1201.598	8.919	correct	learning	LS3	PICTURE_220.jpg	c	hit
1210.517	8.024	correct	learning	LS3	PICTURE_703.jpg	i	correct rejection
1218.541	9.366	correct	learning	LS3	PICTURE_220.jpg	i	correct rejection
1227.907	10.469	correct	learning	LS4	PICTURE_220.jpg	c	hit
1238.376	7.328	correct	learning	LS4	PICTURE_53.jpg	i	correct rejection
1245.704	8.990	correct	learning	LS4	PICTURE_220.jpg	i	correct rejection
1254.694	8.093	correct	learning	LS4	PICTURE_216.jpg	i	correct rejection
1262.787	9.115	correct	learning	LS4	PICTURE_53.jpg	c	hit
1271.902	8.687	correct	learning	LS4	PICTURE_703.jpg	i	correct rejection
1280.589	8.730	correct	learning	LS4	PICTURE_695.jpg	c	hit
1289.319	10.212	correct	learning	LS4	PICTURE_703.jpg	c	hit
1299.531	7.217	correct	learning	LS4	PICTURE_695.jpg	i	correct rejection
1306.748	8.222	correct	learning	LS4	PICTURE_216.jpg	c	hit
1314.970	10.102	correct	control	LS1	PICTURE_350.jpg	c	hit
1325.072	13.995	correct	control	LS1	PICTURE_418.jpg	i	correct rejection
1339.067	10.215	correct	control	LS1	PICTURE_485.jpg	i	correct rejection
1349.282	8.993	correct	control	LS1	PICTURE_498.jpg	c	hit
1358.275	11.927	correct	control	LS1	PICTURE_549.jpg	i	correct rejection
1370.202	9.746	correct	control	LS1	PICTURE_418.jpg	c	hit
1379.948	9.810	correct	control	LS1	PICTURE_350.jpg	i	correct rejection
1389.758	9.392	correct	control	LS1	PICTURE_498.jpg	i	correct rejection
1399.150	8.490	correct	control	LS1	PICTURE_549.jpg	c	hit
1407.640	10.152	correct	control	LS1	PICTURE_485.jpg	c	hit
1417.792	9.652	correct	control	LS2	PICTURE_549.jpg	c	hit
1427.444	8.917	correct	control	LS2	PICTURE_485.jpg	i	correct rejection
1436.361	9.141	correct	control	LS2	PICTURE_350.jpg	c	hit
1445.502	8.238	correct	control	LS2	PICTURE_485.jpg	c	hit
1453.740	8.275	correct	control	LS2	PICTURE_418.jpg	i	correct rejection
1462.015	9.756	correct	control	LS2	PICTURE_549.jpg	i	correct rejection
1471.771	9.798	correct	control	LS2	PICTURE_498.jpg	i	correct rejection
1481.569	9.041	correct	control	LS2	PICTURE_418.jpg	c	hit
1490.610	9.726	correct	control	LS2	PICTURE_498.jpg	c	hit
1500.336	8.817	correct	control	LS2	PICTURE_350.jpg	i	correct rejection
1509.153	13.587	correct	control	LS3	PICTURE_314.jpg	i	correct rejection
1522.740	9.321	correct	control	LS3	PICTURE_552.jpg	i	correct rejection
1532.061	8.898	correct	control	LS3	PICTURE_314.jpg	c	hit
1540.959	9.913	correct	control	LS3	PICTURE_388.jpg	i	correct rejection
1550.872	10.438	correct	control	LS3	PICTURE_476.jpg	c	hit
1561.310	9.222	correct	control	LS3	PICTURE_663.jpg	c	hit
1570.532	8.638	correct	control	LS3	PICTURE_388.jpg	c	hit
1579.170	9.014	correct	control	LS3	PICTURE_552.jpg	c	hit
1588.184	10.034	correct	control	LS3	PICTURE_663.jpg	i	correct rejection
1598.218	11.215	correct	control	LS3	PICTURE_476.jpg	i	correct rejection
1609.433	8.477	correct	control	LS4	PICTURE_388.jpg	c	hit
1617.910	7.101	correct	control	LS4	PICTURE_663.jpg	c	hit
1625.011	8.125	correct	control	LS4	PICTURE_388.jpg	i	correct rejection
1633.136	8.028	correct	control	LS4	PICTURE_552.jpg	c	hit
1641.164	13.679	correct	control	LS4	PICTURE_476.jpg	c	hit
1654.843	7.828	correct	control	LS4	PICTURE_314.jpg	i	correct rejection
1662.671	8.196	correct	control	LS4	PICTURE_663.jpg	i	correct rejection
1670.867	13.673	correct	control	LS4	PICTURE_476.jpg	i	correct rejection
1684.540	9.879	correct	control	LS4	PICTURE_552.jpg	i	correct rejection
1694.419	8.322	correct	control	LS4	PICTURE_314.jpg	c	hit
1702.741	12.588	correct	learning	LS1	PICTURE_247.jpg	c	hit
1715.329	11.046	incorrect	learning	LS1	PICTURE_599.jpg	i	false alarm
1726.375	18.777	correct	learning	LS1	PICTURE_43.jpg	i	correct rejection
1745.152	14.676	correct	learning	LS1	PICTURE_610.jpg	c	hit
1759.828	11.854	incorrect	learning	LS1	PICTURE_741.jpg	c	miss
1771.682	12.237	correct	learning	LS1	PICTURE_43.jpg	c	hit
1783.919	21.887	incorrect	learning	LS1	PICTURE_247.jpg	i	false alarm
1805.806	13.630	correct	learning	LS1	PICTURE_741.jpg	i	correct rejection
1819.436	13.536	correct	learning	LS1	PICTURE_610.jpg	i	correct rejection
1832.972	22.392	incorrect	learning	LS1	PICTURE_599.jpg	c	miss
1855.364	14.704	incorrect	learning	LS2	PICTURE_247.jpg	i	false alarm
1870.068	10.771	correct	learning	LS2	PICTURE_599.jpg	c	hit
1880.839	6.677	correct	learning	LS2	PICTURE_247.jpg	c	hit
1887.516	10.417	correct	learning	LS2	PICTURE_741.jpg	i	correct rejection
1897.933	11.119	correct	learning	LS2	PICTURE_599.jpg	i	correct rejection
1909.052	7.643	correct	learning	LS2	PICTURE_610.jpg	c	hit
1916.695	9.124	correct	learning	LS2	PICTURE_741.jpg	c	hit
1925.819	16.682	incorrect	learning	LS2	PICTURE_43.jpg	i	false alarm
1942.501	8.731	correct	learning	LS2	PICTURE_610.jpg	i	correct rejection
1951.232	10.372	correct	learning	LS2	PICTURE_43.jpg	c	hit
1961.604	8.909	correct	learning	LS3	PICTURE_610.jpg	c	hit
1970.513	8.158	correct	learning	LS3	PICTURE_599.jpg	i	correct rejection
1978.671	9.332	correct	learning	LS3	PICTURE_741.jpg	i	correct rejection
1988.003	9.231	correct	learning	LS3	PICTURE_247.jpg	i	correct rejection
1997.234	8.969	correct	learning	LS3	PICTURE_610.jpg	i	correct rejection
2006.203	9.662	correct	learning	LS3	PICTURE_43.jpg	c	hit
2015.865	9.558	correct	learning	LS3	PICTURE_741.jpg	c	hit
2025.423	7.537	correct	learning	LS3	PICTURE_247.jpg	c	hit
2032.960	10.319	correct	learning	LS3	PICTURE_599.jpg	c	hit
2043.279	7.019	correct	learning	LS3	PICTURE_43.jpg	i	correct rejection
2050.298	8.125	correct	learning	LS4	PICTURE_610.jpg	c	hit
2058.423	6.105	correct	learning	LS4	PICTURE_247.jpg	c	hit
2064.528	6.486	correct	learning	LS4	PICTURE_599.jpg	i	correct rejection
2071.014	6.871	correct	learning	LS4	PICTURE_741.jpg	c	hit
2077.885	12.043	correct	learning	LS4	PICTURE_43.jpg	i	correct rejection
2089.928	8.429	correct	learning	LS4	PICTURE_741.jpg	i	correct rejection
2098.357	11.049	correct	learning	LS4	PICTURE_610.jpg	i	correct rejection
2109.406	8.068	correct	learning	LS4	PICTURE_599.jpg	c	hit
2117.474	13.540	correct	learning	LS4	PICTURE_247.jpg	i	correct rejection
2131.014	7.508	correct	learning	LS4	PICTURE_43.jpg	c	hit
2138.522	9.527	incorrect	learning	LS1	PICTURE_405.jpg	i	false alarm
2148.049	10.703	correct	learning	LS1	PICTURE_462.jpg	c	hit
2158.752	11.878	correct	learning	LS1	PICTURE_402.jpg	c	hit
2170.630	12.252	correct	learning	LS1	PICTURE_405.jpg	c	hit
2182.882	8.473	incorrect	learning	LS1	PICTURE_21.jpg	c	miss
2191.355	8.690	correct	learning	LS1	PICTURE_400.jpg	c	hit
2200.045	9.873	correct	learning	LS1	PICTURE_462.jpg	i	correct rejection
2209.918	14.571	correct	learning	LS1	PICTURE_400.jpg	i	correct rejection
2224.489	9.997	correct	learning	LS1	PICTURE_402.jpg	i	correct rejection
2234.486	12.300	correct	learning	LS1	PICTURE_21.jpg	i	correct rejection
2246.786	8.449	correct	learning	LS2	PICTURE_462.jpg	i	correct rejection
2255.235	9.152	correct	learning	LS2	PICTURE_400.jpg	c	hit
2264.387	8.416	correct	learning	LS2	PICTURE_21.jpg	c	hit
2272.803	7.832	correct	learning	LS2	PICTURE_405.jpg	i	correct rejection
2280.635	8.374	correct	learning	LS2	PICTURE_402.jpg	i	correct rejection
2289.009	8.277	correct	learning	LS2	PICTURE_405.jpg	c	hit
2297.286	8.654	correct	learning	LS2	PICTURE_400.jpg	i	correct rejection
2305.940	9.016	correct	learning	LS2	PICTURE_462.jpg	c	hit
2314.956	7.140	correct	learning	LS2	PICTURE_402.jpg	c	hit
2322.096	7.664	correct	learning	LS2	PICTURE_21.jpg	i	correct rejection
