onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	18.465	0	learning	LS1	PICTURE_23.jpg	i
18.465	15.002	1	learning	LS1	PICTURE_746.jpg	c
33.467	24.328	0	learning	LS1	PICTURE_720.jpg	i
57.795	16.072	0	learning	LS1	PICTURE_297.jpg	i
73.867	19.006	0	learning	LS1	PICTURE_235.jpg	i
92.873	17.782	1	learning	LS1	PICTURE_746.jpg	i
110.655	10.330	1	learning	LS1	PICTURE_297.jpg	c
120.985	11.190	1	learning	LS1	PICTURE_235.jpg	c
132.175	14.931	1	learning	LS1	PICTURE_23.jpg	c
147.106	14.831	0	learning	LS1	PICTURE_720.jpg	c
161.937	16.088	0	learning	LS2	PICTURE_23.jpg	i
178.025	21.885	1	learning	LS2	PICTURE_720.jpg	i
199.910	8.977	1	learning	LS2	PICTURE_235.jpg	c
208.887	12.696	1	learning	LS2	PICTURE_720.jpg	c
221.583	14.497	0	learning	LS2	PICTURE_746.jpg	i
236.080	21.092	0	learning	LS2	PICTURE_297.jpg	i
257.172	17.623	1	learning	LS2	PICTURE_23.jpg	c
274.795	13.357	1	learning	LS2	PICTURE_746.jpg	c
288.152	7.496	1	learning	LS2	PICTURE_235.jpg	i
295.648	16.504	1	learning	LS2	PICTURE_297.jpg	c
312.152	8.806	1	learning	LS3	PICTURE_720.jpg	c
320.958	9.339	1	learning	LS3	PICTURE_235.jpg	i
330.297	10.353	1	learning	LS3	PICTURE_23.jpg	i
340.650	8.807	1	learning	LS3	PICTURE_235.jpg	c
349.457	13.024	1	learning	LS3	PICTURE_23.jpg	c
362.481	9.570	1	learning	LS3	PICTURE_720.jpg	i
372.051	9.144	1	learning	LS3	PICTURE_297.jpg	i
381.195	12.243	1	learning	LS3	PICTURE_746.jpg	i
393.438	24.135	1	learning	LS3	PICTURE_297.jpg	c
417.573	10.929	1	learning	LS3	PICTURE_746.jpg	c
428.502	9.475	1	learning	LS4	PICTURE_720.jpg	i
437.977	10.656	1	learning	LS4	PICTURE_23.jpg	c
448.633	11.359	1	learning	LS4	PICTURE_235.jpg	i
459.992	8.525	1	learning	LS4	PICTURE_297.jpg	c
468.517	7.928	1	learning	LS4	PICTURE_235.jpg	c
476.445	9.571	1	learning	LS4	PICTURE_746.jpg	c
486.016	10.251	1	learning	LS4	PICTURE_297.jpg	i
496.267	9.652	1	learning	LS4	PICTURE_23.jpg	i
505.919	14.177	1	learning	LS4	PICTURE_746.jpg	i
520.096	8.631	1	learning	LS4	PICTURE_720.jpg	c
528.727	12.133	1	learning	LS1	PICTURE_594.jpg	c
540.860	12.186	0	learning	LS1	PICTURE_52.jpg	c
553.046	18.477	0	learning	LS1	PICTURE_581.jpg	i
571.523	11.666	1	learning	LS1	PICTURE_594.jpg	i
583.189	17.005	1	learning	LS1	PICTURE_581.jpg	c
600.194	9.866	1	learning	LS1	PICTURE_605.jpg	i
610.060	11.040	0	learning	LS1	PICTURE_576.jpg	i
621.100	13.023	1	learning	LS1	PICTURE_52.jpg	i
634.123	12.126	1	learning	LS1	PICTURE_605.jpg	c
646.249	9.469	1	learning	LS1	PICTURE_576.jpg	c
655.718	9.931	1	learning	LS2	PICTURE_581.jpg	c
665.649	7.914	1	learning	LS2	PICTURE_594.jpg	c
673.563	8.756	1	learning	LS2	PICTURE_576.jpg	c
