onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	10.554	incorrect	learning	LS1	PICTURE_68.jpg	i	false alarm
10.554	10.786	correct	learning	LS1	PICTURE_71.jpg	i	correct rejection
21.340	10.866	incorrect	learning	LS1	PICTURE_74.jpg	i	false alarm
32.206	9.813	incorrect	learning	LS1	PICTURE_72.jpg	c	miss
42.019	10.672	correct	learning	LS1	PICTURE_74.jpg	c	hit
52.691	10.892	incorrect	learning	LS1	PICTURE_67.jpg	c	miss
63.583	9.512	correct	learning	LS1	PICTURE_68.jpg	c	hit
73.095	9.410	correct	learning	LS1	PICTURE_67.jpg	i	correct rejection
82.505	9.790	correct	learning	LS1	PICTURE_71.jpg	c	hit
92.295	10.815	correct	learning	LS1	PICTURE_72.jpg	i	correct rejection
103.110	11.622	correct	learning	LS2	PICTURE_67.jpg	i	correct rejection
114.732	8.813	correct	learning	LS2	PICTURE_74.jpg	c	hit
123.545	11.922	correct	learning	LS2	PICTURE_72.jpg	i	correct rejection
135.467	14.394	incorrect	learning	LS2	PICTURE_68.jpg	i	false alarm
149.861	11.108	incorrect	learning	LS2	PICTURE_72.jpg	c	miss
160.969	10.222	correct	learning	LS2	PICTURE_74.jpg	i	correct rejection
171.191	9.336	correct	learning	LS2	PICTURE_71.jpg	i	correct rejection
180.527	8.296	correct	learning	LS2	PICTURE_68.jpg	c	hit
188.823	9.495	correct	learning	LS2	PICTURE_71.jpg	c	hit
198.318	11.168	correct	learning	LS2	PICTURE_67.jpg	c	hit
209.486	8.148	correct	learning	LS3	PICTURE_71.jpg	c	hit
217.634	8.062	correct	learning	LS3	PICTURE_67.jpg	i	correct rejection
225.696	7.981	correct	learning	LS3	PICTURE_72.jpg	i	correct rejection
233.677	13.819	incorrect	learning	LS3	PICTURE_67.jpg	c	miss
247.496	18.211	incorrect	learning	LS3	PICTURE_72.jpg	c	miss
265.707	6.936	correct	learning	LS3	PICTURE_68.jpg	c	hit
272.643	7.635	correct	learning	LS3	PICTURE_74.jpg	i	correct rejection
280.278	8.334	correct	learning	LS3	PICTURE_71.jpg	i	correct rejection
288.612	8.393	correct	learning	LS3	PICTURE_68.jpg	i	correct rejection
297.005	7.173	correct	learning	LS3	PICTURE_74.jpg	c	hit
304.178	11.005	correct	learning	LS4	PICTURE_68.jpg	i	correct rejection
315.183	8.666	correct	learning	LS4	PICTURE_72.jpg	i	correct rejection
323.849	8.738	incorrect	learning	LS4	PICTURE_74.jpg	i	false alarm
332.587	13.769	correct	learning	LS4	PICTURE_72.jpg	c	hit
346.356	7.444	correct	learning	LS4	PICTURE_67.jpg	c	hit
353.800	7.358	correct	learning	LS4	PICTURE_71.jpg	i	correct rejection
361.158	6.791	correct	learning	LS4	PICTURE_74.jpg	c	hit
367.949	7.344	correct	learning	LS4	PICTURE_68.jpg	c	hit
375.293	8.382	correct	learning	LS4	PICTURE_67.jpg	i	correct rejection
383.675	10.374	correct	learning	LS4	PICTURE_71.jpg	c	hit
394.049	9.188	correct	learning	LS1	PICTURE_100.jpg	i	correct rejection
403.237	14.225	incorrect	learning	LS1	PICTURE_32.jpg	i	false alarm
417.462	9.506	incorrect	learning	LS1	PICTURE_97.jpg	i	false alarm
426.968	11.346	correct	learning	LS1	PICTURE_267.jpg	c	hit
438.314	11.586	correct	learning	LS1	PICTURE_100.jpg	c	hit
449.900	8.128	correct	learning	LS1	PICTURE_32.jpg	c	hit
458.028	8.987	correct	learning	LS1	PICTURE_77.jpg	i	correct rejection
467.015	9.207	correct	learning	LS1	PICTURE_267.jpg	i	correct rejection
476.222	9.426	correct	learning	LS1	PICTURE_97.jpg	c	hit
485.648	10.445	incorrect	learning	LS1	PICTURE_77.jpg	c	miss
496.093	10.454	correct	learning	LS2	PICTURE_100.jpg	i	correct rejection
506.547	9.727	correct	learning	LS2	PICTURE_97.jpg	i	correct rejection
516.274	8.521	correct	learning	LS2	PICTURE_267.jpg	c	hit
524.795	8.754	correct	learning	LS2	PICTURE_32.jpg	i	correct rejection
533.549	8.827	correct	learning	LS2	PICTURE_97.jpg	c	hit
542.376	10.499	correct	learning	LS2	PICTURE_100.jpg	c	hit
552.875	10.093	correct	learning	LS2	PICTURE_77.jpg	i	correct rejection
562.968	8.567	correct	learning	LS2	PICTURE_32.jpg	c	hit
571.535	9.127	correct	learning	LS2	PICTURE_267.jpg	i	correct rejection
580.662	9.686	correct	learning	LS2	PICTURE_77.jpg	c	hit
590.348	9.066	correct	learning	LS3	PICTURE_77.jpg	c	hit
599.414	9.459	correct	learning	LS3	PICTURE_267.jpg	c	hit
608.873	7.460	correct	learning	LS3	PICTURE_77.jpg	i	correct rejection
616.333	8.339	correct	learning	LS3	PICTURE_97.jpg	c	hit
624.672	6.980	incorrect	learning	LS3	PICTURE_32.jpg	c	miss
631.652	8.340	correct	learning	LS3	PICTURE_267.jpg	i	correct rejection
639.992	8.579	correct	learning	LS3	PICTURE_97.jpg	i	correct rejection
648.571	9.771	correct	learning	LS3	PICTURE_100.jpg	c	hit
658.342	9.025	correct	learning	LS3	PICTURE_32.jpg	i	correct rejection
667.367	9.084	correct	learning	LS3	PICTURE_100.jpg	i	correct rejection
676.451	8.757	correct	learning	LS4	PICTURE_32.jpg	c	hit
685.208	6.584	correct	learning	LS4	PICTURE_97.jpg	i	correct rejection
