onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
0.0	1.408	1408.5	study	Phase1	study/STIM_000.jpg	99
4.363	0.648	648.5	study	Phase1	study/STIM_000.jpg	100
7.119	0.95	950.2	study	Phase1	study/STIM_000.jpg	99
10.076	1.171	1170.9	study	Phase1	study/STIM_001.jpg	100
13.695	0.633	632.9	study	Phase1	study/STIM_001.jpg	100
17.528	1.073	1073.1	study	Phase1	study/STIM_001.jpg	100
20.908	1.399	1398.6	study	Phase1	study/STIM_002.jpg	99
25.842	0.75	750.4	study	Phase1	study/STIM_002.jpg	100
29.636	1.155	1155.1	study	Phase1	study/STIM_002.jpg	99
33.59	0.885	884.8	study	Phase1	study/STIM_003.jpg	99
37.044	0.722	721.7	study	Phase1	study/STIM_003.jpg	99
40.419	0.682	682.5	study	Phase1	study/STIM_003.jpg	99
44.34	0.913	912.6	study	Phase1	study/STIM_004.jpg	100
48.563	1.167	1167.2	study	Phase1	study/STIM_004.jpg	99
52.833	0.603	603.2	study	Phase1	study/STIM_004.jpg	99
57.258	0.754	753.8	study	Phase1	study/STIM_005.jpg	99
61.08	0.843	842.7	study	Phase1	study/STIM_005.jpg	100
63.957	0.79	790.1	study	Phase1	study/STIM_005.jpg	99
67.71	1.143	1143.4	study	Phase1	study/STIM_006.jpg	99
71.149	0.788	788.2	study	Phase1	study/STIM_006.jpg	100
74.412	0.985	985.1	study	Phase1	study/STIM_006.jpg	99
79.1	1.44	1439.9	study	Phase1	study/STIM_007.jpg	100
83.741	1.251	1251.3	study	Phase1	study/STIM_007.jpg	99
87.873	0.754	754.3	study	Phase1	study/STIM_007.jpg	100
92.13	1.466	1466.1	study	Phase1	study/STIM_008.jpg	99
95.986	0.654	653.7	study	Phase1	study/STIM_008.jpg	99
99.606	1.116	1115.6	study	Phase1	study/STIM_008.jpg	99
104.503	0.871	871.3	study	Phase1	study/STIM_009.jpg	99
109.202	1.076	1075.8	study	Phase1	study/STIM_009.jpg	100
112.667	0.763	763.0	study	Phase1	study/STIM_009.jpg	100
115.878	1.365	1364.7	study	Phase1	study/STIM_010.jpg	100
119.606	1.298	1298.3	study	Phase1	study/STIM_010.jpg	99
123.257	0.758	757.6	study	Phase1	study/STIM_010.jpg	100
126.12	1.426	1426.5	study	Phase1	study/STIM_011.jpg	100
130.525	0.703	702.7	study	Phase1	study/STIM_011.jpg	100
134.163	0.678	678.0	study	Phase1	study/STIM_011.jpg	100
138.43	0.68	679.7	study	Phase1	study/STIM_012.jpg	99
142.741	0.962	962.4	study	Phase1	study/STIM_012.jpg	99
145.926	0.826	826.1	study	Phase1	study/STIM_012.jpg	100
