trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	56	0.908904	644.711851	3676.682373	709.329030	80486.484151	20232.729695
2	go	1	go_only	1	0	53	0.858655	601.218875	2424.110094	700.187101	54782.334636	9968.524633
3	go	1	go_only	1	0	57	0.925920	685.419429	4575.202170	740.257481	103519.468879	19404.678247
5	go	1	go_only	1	0	31	0.494963	620.978917	3372.189364	1254.596640	201965.957559	24593.903345
6	go	1	go_only	1	0	32	0.510696	604.297613	6639.627098	1183.283376	234624.250044	31505.499010
7	go	1	go_only	1	0	41	0.658380	559.774432	4990.327580	850.230395	305155.354792	25672.385066
8	go	1	go_only	1	0	36	0.575778	687.732436	6188.725309	1194.439659	186827.523406	24064.565548
9	go	1	go_only	1	0	31	0.494526	584.650495	8289.476089	1182.244439	344923.914647	38618.942491
10	go	1	go_only	1	0	38	0.610056	520.966548	5866.580460	853.965824	187709.442024	26031.847650
11	go	1	go_only	1	0	31	0.494388	497.703947	3887.502883	1006.707990	235076.245406	21042.511161
12	go	1	go_only	1	0	38	0.609985	547.718914	2723.479174	897.922086	125097.509331	17792.916811
13	go	1	go_only	1	0	40	0.644951	601.941805	4574.882103	933.314590	209930.942515	22138.941286
14	go	1	go_only	1	0	38	0.611215	663.500484	5692.056349	1085.544055	210117.404140	30236.080188
15	go	1	go_only	1	0	30	0.477273	527.298341	4310.415443	1104.815404	162070.234320	28233.537599
16	go	1	go_only	1	0	38	0.609825	766.419982	11136.922338	1256.786959	507136.054071	59178.596308
17	go	1	go_only	1	0	27	0.429060	592.718051	5867.900551	1381.433950	359352.355555	36763.258633
18	go	1	go_only	1	0	26	0.412146	525.200468	4577.454355	1274.306225	278484.781610	36236.868440
19	go	2	go_nogo_prac	1	0	29	0.460881	640.014978	5074.398322	1388.676989	173780.667635	24679.015910
21	go	2	go_nogo_prac	1	0	30	0.478745	589.997804	7928.748475	1232.383492	478757.357693	40894.015325
22	nogo	2	go_nogo_prac	1	0	55	0.892265	575.039092	3983.893450	644.471269	128899.019664	15894.179352
23	go	2	go_nogo_prac	1	0	32	0.508859	541.784279	8070.072313	1064.704549	269322.609798	30875.487365
24	go	2	go_nogo_prac	1	0	41	0.661176	618.989705	7290.391852	936.195201	193595.579256	29079.153766
25	go	2	go_nogo_prac	1	0	37	0.593910	640.136823	7000.801778	1077.835453	283165.265630	29868.136480
26	nogo	2	go_nogo_prac	1	0	61	0.990332	1013.664743	6916.567093	1023.560320	225883.601846	30490.812789
27	go	2	go_nogo_prac	1	0	31	0.492872	481.723800	5190.949594	977.381740	201134.848330	30038.116883
28	go	2	go_nogo_prac	1	0	37	0.594485	577.516905	3477.843471	971.458305	122622.299127	20387.679700
29	nogo	2	go_nogo_prac	1	0	63	1.026926	940.213232	13306.679999	915.560573	605095.942243	41837.074443
30	go	2	go_nogo_prac	1	0	27	0.427764	562.449487	9882.299102	1314.859331	423708.812983	52095.763668
31	go	2	go_nogo_prac	1	0	46	0.745212	581.558150	2336.173785	780.393209	47459.318640	14857.671709
32	go	2	go_nogo_prac	1	0	32	0.510255	598.391078	4139.982553	1172.729015	253535.584006	30051.036502
33	go	2	go_nogo_prac	1	0	37	0.594890	806.592573	11894.664330	1355.868891	485799.991516	45984.291918
34	go	2	go_nogo_prac	1	0	43	0.693962	687.310206	4570.476790	990.414900	174798.380348	23147.661879
35	go	2	go_nogo_prac	1	0	38	0.608405	769.495093	11542.092514	1264.775064	332643.851150	47363.264443
37	go	3	go_only	0	0	46	0.743879	1618.139417	12903.275928	2175.272638	556148.209477	55112.478007
38	go	3	go_only	0	0	45	0.726781	756.113641	6317.909245	1040.359812	377625.981258	31064.970918
39	go	3	go_only	0	0	41	0.660072	586.167324	4131.287601	888.034760	174626.618166	26443.263037
40	go	3	go_only	0	0	33	0.525315	640.861648	7445.019545	1219.956183	287936.976409	38244.560560
41	go	3	go_only	0	0	34	0.544866	593.639351	5817.501802	1089.514796	198000.852399	28784.495174
42	go	3	go_only	0	0	40	0.644687	716.827431	8447.189300	1111.900103	227978.534782	33568.647887
43	go	3	go_only	0	0	33	0.527672	666.490129	7993.285192	1263.076549	246648.651908	38719.005786
44	go	3	go_only	0	0	34	0.544278	653.909222	3526.083921	1201.425931	200419.699583	28435.359552
45	go	3	go_only	0	0	26	0.410707	504.896951	5820.492825	1229.334925	201974.481024	44824.097474
46	go	3	go_only	0	0	38	0.611008	606.248239	4404.809021	992.210148	119288.188815	24121.036530
47	go	3	go_only	0	0	37	0.592846	635.175557	6110.823261	1071.399872	162608.449738	31191.429767
48	go	3	go_only	0	0	38	0.609752	605.146151	4531.517215	992.446682	222842.868809	31620.155288
49	go	3	go_only	0	0	42	0.677803	895.875621	7262.687275	1321.735297	238370.766778	32706.029503
50	go	3	go_only	0	0	37	0.594698	593.439317	4865.656238	997.883995	160582.522436	24697.765220
51	go	3	go_only	0	0	35	0.561180	545.026795	5969.743022	971.216510	186695.043050	29235.360099
52	go	3	go_only	0	0	41	0.660746	587.908665	5196.744357	889.764327	179198.019641	27241.764701
