onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	n/a	n/a	learning	LS1	PICTURE_247.jpg	i
25.000	8.377	1	learning	LS1	PICTURE_599.jpg	c
33.377	7.592	0	learning	LS1	PICTURE_741.jpg	c
40.969	12.719	0	learning	LS1	PICTURE_610.jpg	i
53.688	11.931	1	learning	LS1	PICTURE_43.jpg	c
65.619	12.422	0	learning	LS1	PICTURE_599.jpg	i
78.041	16.274	1	learning	LS1	PICTURE_610.jpg	c
94.315	17.086	0	learning	LS1	PICTURE_43.jpg	i
111.401	14.222	0	learning	LS1	PICTURE_741.jpg	i
125.623	10.879	1	learning	LS1	PICTURE_247.jpg	c
136.502	15.241	0	learning	LS2	PICTURE_599.jpg	i
151.743	12.219	0	learning	LS2	PICTURE_247.jpg	i
163.962	12.391	1	learning	LS2	PICTURE_43.jpg	i
176.353	12.564	0	learning	LS2	PICTURE_610.jpg	i
188.917	11.939	1	learning	LS2	PICTURE_247.jpg	c
200.856	9.715	1	learning	LS2	PICTURE_741.jpg	c
210.571	10.686	1	learning	LS2	PICTURE_43.jpg	c
221.257	10.381	1	learning	LS2	PICTURE_599.jpg	c
231.638	12.791	0	learning	LS2	PICTURE_610.jpg	c
244.429	10.888	1	learning	LS2	PICTURE_741.jpg	i
255.317	15.728	1	learning	LS3	PICTURE_599.jpg	c
271.045	12.226	1	learning	LS3	PICTURE_247.jpg	i
283.271	10.963	1	learning	LS3	PICTURE_610.jpg	c
294.234	9.857	1	learning	LS3	PICTURE_247.jpg	c
304.091	9.870	1	learning	LS3	PICTURE_43.jpg	c
313.961	12.440	1	learning	LS3	PICTURE_599.jpg	i
326.401	9.256	1	learning	LS3	PICTURE_741.jpg	c
335.657	9.747	1	learning	LS3	PICTURE_43.jpg	i
345.404	13.915	1	learning	LS3	PICTURE_610.jpg	i
359.319	10.729	1	learning	LS3	PICTURE_741.jpg	i
370.048	10.143	1	learning	LS4	PICTURE_610.jpg	i
380.191	9.194	1	learning	LS4	PICTURE_247.jpg	i
389.385	10.165	1	learning	LS4	PICTURE_741.jpg	i
399.550	8.739	1	learning	LS4	PICTURE_247.jpg	c
408.289	10.031	1	learning	LS4	PICTURE_43.jpg	c
418.320	8.925	1	learning	LS4	PICTURE_741.jpg	c
427.245	9.419	1	learning	LS4	PICTURE_599.jpg	c
436.664	9.433	1	learning	LS4	PICTURE_43.jpg	i
446.097	11.047	1	learning	LS4	PICTURE_610.jpg	c
457.144	10.419	1	learning	LS4	PICTURE_599.jpg	i
467.563	19.397	0	control	LS1	PICTURE_350.jpg	c
486.960	15.090	1	control	LS1	PICTURE_549.jpg	i
502.050	10.310	1	control	LS1	PICTURE_485.jpg	i
512.360	12.081	1	control	LS1	PICTURE_418.jpg	c
524.441	9.055	1	control	LS1	PICTURE_498.jpg	i
533.496	10.991	1	control	LS1	PICTURE_549.jpg	c
544.487	9.726	1	control	LS1	PICTURE_485.jpg	c
554.213	8.619	1	control	LS1	PICTURE_498.jpg	c
562.832	8.953	1	control	LS1	PICTURE_418.jpg	i
571.785	12.485	0	control	LS1	PICTURE_350.jpg	i
584.270	13.809	1	control	LS2	PICTURE_498.jpg	i
598.079	9.188	1	control	LS2	PICTURE_418.jpg	i
607.267	9.520	1	control	LS2	PICTURE_549.jpg	i
616.787	8.096	1	control	LS2	PICTURE_350.jpg	i
624.883	9.707	1	control	LS2	PICTURE_485.jpg	i
634.590	9.401	1	control	LS2	PICTURE_350.jpg	c
643.991	6.696	1	control	LS2	PICTURE_549.jpg	c
650.687	7.988	1	control	LS2	PICTURE_418.jpg	c
658.675	7.683	1	control	LS2	PICTURE_485.jpg	c
666.358	7.217	1	control	LS2	PICTURE_498.jpg	c
673.575	9.504	1	control	LS3	PICTURE_663.jpg	c
683.079	8.239	1	control	LS3	PICTURE_552.jpg	i
691.318	8.413	1	control	LS3	PICTURE_314.jpg	i
699.731	9.065	1	control	LS3	PICTURE_663.jpg	i
708.796	9.238	1	control	LS3	PICTURE_476.jpg	i
718.034	8.134	1	control	LS3	PICTURE_552.jpg	c
726.168	9.106	1	control	LS3	PICTURE_476.jpg	c
735.274	9.434	1	control	LS3	PICTURE_388.jpg	i
744.708	8.487	1	control	LS3	PICTURE_314.jpg	c
753.195	9.140	1	control	LS3	PICTURE_388.jpg	c
762.335	9.030	1	control	LS4	PICTURE_314.jpg	i
771.365	8.564	1	control	LS4	PICTURE_663.jpg	c
779.929	7.777	1	control	LS4	PICTURE_476.jpg	i
787.706	7.951	1	control	LS4	PICTURE_314.jpg	c
795.657	7.642	1	control	LS4	PICTURE_476.jpg	c
803.299	8.773	1	control	LS4	PICTURE_388.jpg	c
812.072	9.907	1	control	LS4	PICTURE_552.jpg	i
821.979	8.800	1	control	LS4	PICTURE_388.jpg	i
830.779	8.657	1	control	LS4	PICTURE_663.jpg	i
839.436	8.668	1	control	LS4	PICTURE_552.jpg	c
848.104	12.213	0	learning	LS1	PICTURE_405.jpg	c
860.317	14.304	1	learning	LS1	PICTURE_21.jpg	c
874.621	14.635	0	learning	LS1	PICTURE_462.jpg	c
889.256	11.445	0	learning	LS1	PICTURE_400.jpg	c
900.701	10.180	0	learning	LS1	PICTURE_462.jpg	i
