onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	n/a	n/a	learning	LS1	PICTURE_247.jpg	i	n/a
25.000	8.377	8377.0	learning	LS1	PICTURE_599.jpg	c	n/a
33.377	7.592	7592.0	learning	LS1	PICTURE_741.jpg	c	n/a
40.969	12.719	12719.0	learning	LS1	PICTURE_610.jpg	i	n/a
53.688	11.931	11931.0	learning	LS1	PICTURE_43.jpg	c	n/a
65.619	12.422	12422.0	learning	LS1	PICTURE_599.jpg	i	n/a
78.041	16.274	16274.0	learning	LS1	PICTURE_610.jpg	c	n/a
94.315	17.086	17086.0	learning	LS1	PICTURE_43.jpg	i	n/a
111.401	14.222	14222.0	learning	LS1	PICTURE_741.jpg	i	n/a
125.623	10.879	10879.0	learning	LS1	PICTURE_247.jpg	c	n/a
136.502	15.241	15241.0	learning	LS2	PICTURE_599.jpg	i	n/a
151.743	12.219	12219.0	learning	LS2	PICTURE_247.jpg	i	n/a
163.962	12.391	12391.0	learning	LS2	PICTURE_43.jpg	i	n/a
176.353	12.564	12564.0	learning	LS2	PICTURE_610.jpg	i	n/a
188.917	11.939	11939.0	learning	LS2	PICTURE_247.jpg	c	n/a
200.856	9.715	9715.0	learning	LS2	PICTURE_741.jpg	c	n/a
210.571	10.686	10686.0	learning	LS2	PICTURE_43.jpg	c	n/a
221.257	10.381	10381.0	learning	LS2	PICTURE_599.jpg	c	n/a
231.638	12.791	12791.0	learning	LS2	PICTURE_610.jpg	c	n/a
244.429	10.888	10888.0	learning	LS2	PICTURE_741.jpg	i	n/a
255.317	15.728	15728.0	learning	LS3	PICTURE_599.jpg	c	n/a
271.045	12.226	12226.0	learning	LS3	PICTURE_247.jpg	i	n/a
283.271	10.963	10963.0	learning	LS3	PICTURE_610.jpg	c	n/a
294.234	9.857	9857.0	learning	LS3	PICTURE_247.jpg	c	n/a
304.091	9.870	9870.0	learning	LS3	PICTURE_43.jpg	c	n/a
313.961	12.440	12440.0	learning	LS3	PICTURE_599.jpg	i	n/a
326.401	9.256	9256.0	learning	LS3	PICTURE_741.jpg	c	n/a
335.657	9.747	9747.0	learning	LS3	PICTURE_43.jpg	i	n/a
345.404	13.915	13915.0	learning	LS3	PICTURE_610.jpg	i	n/a
359.319	10.729	10729.0	learning	LS3	PICTURE_741.jpg	i	n/a
370.048	10.143	10143.0	learning	LS4	PICTURE_610.jpg	i	n/a
380.191	9.194	9194.0	learning	LS4	PICTURE_247.jpg	i	n/a
389.385	10.165	10165.0	learning	LS4	PICTURE_741.jpg	i	n/a
399.550	8.739	8739.0	learning	LS4	PICTURE_247.jpg	c	n/a
408.289	10.031	10031.0	learning	LS4	PICTURE_43.jpg	c	n/a
418.320	8.925	8925.0	learning	LS4	PICTURE_741.jpg	c	n/a
427.245	9.419	9419.0	learning	LS4	PICTURE_599.jpg	c	n/a
436.664	9.433	9433.0	learning	LS4	PICTURE_43.jpg	i	n/a
446.097	11.047	11047.0	learning	LS4	PICTURE_610.jpg	c	n/a
457.144	10.419	10419.0	learning	LS4	PICTURE_599.jpg	i	n/a
467.563	19.397	19397.0	control	LS1	PICTURE_350.jpg	c	n/a
486.960	15.090	15090.0	control	LS1	PICTURE_549.jpg	i	n/a
502.050	10.310	10310.0	control	LS1	PICTURE_485.jpg	i	n/a
512.360	12.081	12081.0	control	LS1	PICTURE_418.jpg	c	n/a
524.441	9.055	9055.0	control	LS1	PICTURE_498.jpg	i	n/a
533.496	10.991	10991.0	control	LS1	PICTURE_549.jpg	c	n/a
544.487	9.726	9726.0	control	LS1	PICTURE_485.jpg	c	n/a
554.213	8.619	8619.0	control	LS1	PICTURE_498.jpg	c	n/a
