onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	12.698	incorrect	learning	LS1	PICTURE_592.jpg	i	false alarm
12.698	n/a	n/a	learning	LS1	PICTURE_379.jpg	i	late
37.698	n/a	n/a	learning	LS1	PICTURE_465.jpg	c	late
62.698	n/a	n/a	learning	LS1	PICTURE_692.jpg	c	late
87.698	14.374	correct	learning	LS1	PICTURE_592.jpg	c	hit
102.072	n/a	n/a	learning	LS1	PICTURE_640.jpg	i	late
127.072	12.105	correct	learning	LS1	PICTURE_379.jpg	c	hit
139.177	14.417	correct	learning	LS1	PICTURE_640.jpg	c	hit
153.594	15.768	correct	learning	LS1	PICTURE_692.jpg	i	correct rejection
169.362	9.443	incorrect	learning	LS1	PICTURE_465.jpg	i	false alarm
178.805	16.011	incorrect	learning	LS2	PICTURE_640.jpg	i	false alarm
194.816	10.965	correct	learning	LS2	PICTURE_692.jpg	i	correct rejection
205.781	7.679	correct	learning	LS2	PICTURE_379.jpg	c	hit
213.460	13.676	incorrect	learning	LS2	PICTURE_465.jpg	i	false alarm
227.136	15.674	correct	learning	LS2	PICTURE_692.jpg	c	hit
242.810	9.036	correct	learning	LS2	PICTURE_379.jpg	i	correct rejection
251.846	10.714	correct	learning	LS2	PICTURE_592.jpg	i	correct rejection
262.560	19.431	correct	learning	LS2	PICTURE_640.jpg	c	hit
281.991	8.155	correct	learning	LS2	PICTURE_592.jpg	c	hit
290.146	13.992	correct	learning	LS2	PICTURE_465.jpg	c	hit
304.138	10.325	correct	learning	LS3	PICTURE_640.jpg	c	hit
314.463	10.244	incorrect	learning	LS3	PICTURE_692.jpg	i	false alarm
324.707	7.744	correct	learning	LS3	PICTURE_465.jpg	c	hit
332.451	7.956	correct	learning	LS3	PICTURE_592.jpg	i	correct rejection
340.407	8.655	correct	learning	LS3	PICTURE_465.jpg	i	correct rejection
349.062	14.151	correct	learning	LS3	PICTURE_640.jpg	i	correct rejection
363.213	6.853	correct	learning	LS3	PICTURE_379.jpg	c	hit
370.066	6.600	correct	learning	LS3	PICTURE_592.jpg	c	hit
376.666	7.785	correct	learning	LS3	PICTURE_692.jpg	c	hit
384.451	8.658	correct	learning	LS3	PICTURE_379.jpg	i	correct rejection
393.109	6.750	correct	learning	LS4	PICTURE_592.jpg	c	hit
399.859	8.902	correct	learning	LS4	PICTURE_640.jpg	c	hit
408.761	8.178	correct	learning	LS4	PICTURE_465.jpg	c	hit
416.939	7.607	correct	learning	LS4	PICTURE_379.jpg	c	hit
424.546	7.840	correct	learning	LS4	PICTURE_640.jpg	i	correct rejection
432.386	6.633	correct	learning	LS4	PICTURE_692.jpg	c	hit
439.019	6.865	correct	learning	LS4	PICTURE_592.jpg	i	correct rejection
445.884	13.501	incorrect	learning	LS4	PICTURE_465.jpg	i	false alarm
459.385	8.462	correct	learning	LS4	PICTURE_692.jpg	i	correct rejection
467.847	8.854	correct	learning	LS4	PICTURE_379.jpg	i	correct rejection
476.701	12.134	correct	control	LS1	PICTURE_540.jpg	c	hit
488.835	10.595	correct	control	LS1	PICTURE_263.jpg	i	correct rejection
499.430	8.575	correct	control	LS1	PICTURE_540.jpg	i	correct rejection
508.005	8.634	correct	control	LS1	PICTURE_116.jpg	i	correct rejection
516.639	8.214	correct	control	LS1	PICTURE_491.jpg	c	hit
524.853	7.475	correct	control	LS1	PICTURE_263.jpg	c	hit
532.328	6.263	correct	control	LS1	PICTURE_116.jpg	c	hit
538.591	8.087	correct	control	LS1	PICTURE_135.jpg	i	correct rejection
546.678	8.313	correct	control	LS1	PICTURE_491.jpg	i	correct rejection
554.991	8.706	correct	control	LS1	PICTURE_135.jpg	c	hit
563.697	n/a	n/a	control	LS2	PICTURE_116.jpg	c	late
588.697	6.231	correct	control	LS2	PICTURE_491.jpg	c	hit
594.928	8.384	correct	control	LS2	PICTURE_540.jpg	i	correct rejection
603.312	6.217	correct	control	LS2	PICTURE_135.jpg	c	hit
609.529	6.770	correct	control	LS2	PICTURE_263.jpg	i	correct rejection
616.299	6.203	correct	control	LS2	PICTURE_540.jpg	c	hit
622.502	8.361	correct	control	LS2	PICTURE_491.jpg	i	correct rejection
630.863	7.160	correct	control	LS2	PICTURE_116.jpg	i	correct rejection
638.023	6.914	correct	control	LS2	PICTURE_135.jpg	i	correct rejection
644.937	7.474	correct	control	LS2	PICTURE_263.jpg	c	hit
652.411	9.252	correct	control	LS3	PICTURE_621.jpg	i	correct rejection
661.663	9.811	correct	control	LS3	PICTURE_234.jpg	c	hit
671.474	8.771	correct	control	LS3	PICTURE_151.jpg	c	hit
680.245	7.552	correct	control	LS3	PICTURE_119.jpg	c	hit
687.797	6.492	correct	control	LS3	PICTURE_621.jpg	c	hit
694.289	6.552	correct	control	LS3	PICTURE_111.jpg	c	hit
700.841	7.731	correct	control	LS3	PICTURE_151.jpg	i	correct rejection
708.572	7.949	correct	control	LS3	PICTURE_119.jpg	i	correct rejection
716.521	7.695	correct	control	LS3	PICTURE_111.jpg	i	correct rejection
724.216	7.921	correct	control	LS3	PICTURE_234.jpg	i	correct rejection
732.137	7.134	correct	control	LS4	PICTURE_151.jpg	i	correct rejection
739.271	6.886	correct	control	LS4	PICTURE_621.jpg	c	hit
746.157	8.398	correct	control	LS4	PICTURE_119.jpg	i	correct rejection
754.555	7.350	correct	control	LS4	PICTURE_234.jpg	i	correct rejection
761.905	7.583	correct	control	LS4	PICTURE_151.jpg	c	hit
769.488	6.857	correct	control	LS4	PICTURE_234.jpg	c	hit
776.345	6.608	correct	control	LS4	PICTURE_111.jpg	i	correct rejection
782.953	6.527	correct	control	LS4	PICTURE_621.jpg	i	correct rejection
789.480	7.406	correct	control	LS4	PICTURE_111.jpg	c	hit
796.886	7.159	correct	control	LS4	PICTURE_119.jpg	c	hit
804.045	16.368	correct	learning	LS1	PICTURE_148.jpg	c	hit
820.413	14.529	correct	learning	LS1	PICTURE_202.jpg	c	hit
834.942	10.903	incorrect	learning	LS1	PICTURE_165.jpg	i	false alarm
845.845	14.160	incorrect	learning	LS1	PICTURE_358.jpg	i	false alarm
860.005	17.897	correct	learning	LS1	PICTURE_453.jpg	c	hit
877.902	11.878	correct	learning	LS1	PICTURE_148.jpg	i	correct rejection
889.780	10.019	correct	learning	LS1	PICTURE_202.jpg	i	correct rejection
899.799	10.246	correct	learning	LS1	PICTURE_358.jpg	c	hit
910.045	11.112	correct	learning	LS1	PICTURE_453.jpg	i	correct rejection
921.157	9.746	correct	learning	LS1	PICTURE_165.jpg	c	hit
930.903	7.997	correct	learning	LS2	PICTURE_202.jpg	c	hit
938.900	8.391	incorrect	learning	LS2	PICTURE_148.jpg	i	false alarm
947.291	8.783	correct	learning	LS2	PICTURE_453.jpg	i	correct rejection
956.074	9.336	correct	learning	LS2	PICTURE_165.jpg	c	hit
965.410	10.688	correct	learning	LS2	PICTURE_358.jpg	i	correct rejection
976.098	6.929	correct	learning	LS2	PICTURE_453.jpg	c	hit
983.027	6.841	correct	learning	LS2	PICTURE_358.jpg	c	hit
989.868	8.040	correct	learning	LS2	PICTURE_202.jpg	i	correct rejection
997.908	7.160	correct	learning	LS2	PICTURE_148.jpg	c	hit
1005.068	12.670	correct	learning	LS2	PICTURE_165.jpg	i	correct rejection
1017.738	7.571	correct	learning	LS3	PICTURE_358.jpg	i	correct rejection
1025.309	7.163	correct	learning	LS3	PICTURE_148.jpg	c	hit
1032.472	7.723	correct	learning	LS3	PICTURE_165.jpg	c	hit
1040.195	6.843	correct	learning	LS3	PICTURE_358.jpg	c	hit
1047.038	7.708	correct	learning	LS3	PICTURE_453.jpg	i	correct rejection
1054.746	7.928	correct	learning	LS3	PICTURE_202.jpg	c	hit
1062.674	9.427	correct	learning	LS3	PICTURE_148.jpg	i	correct rejection
1072.101	6.926	correct	learning	LS3	PICTURE_453.jpg	c	hit
1079.027	8.266	correct	learning	LS3	PICTURE_165.jpg	i	correct rejection
1087.293	8.172	correct	learning	LS3	PICTURE_202.jpg	i	correct rejection
1095.465	8.019	correct	learning	LS4	PICTURE_202.jpg	i	correct rejection
1103.484	6.166	correct	learning	LS4	PICTURE_358.jpg	c	hit
1109.650	7.838	correct	learning	LS4	PICTURE_165.jpg	i	correct rejection
1117.488	6.472	correct	learning	LS4	PICTURE_453.jpg	c	hit
1123.960	6.386	correct	learning	LS4	PICTURE_148.jpg	c	hit
1130.346	6.611	correct	learning	LS4	PICTURE_358.jpg	i	correct rejection
1136.957	6.203	correct	learning	LS4	PICTURE_202.jpg	c	hit
1143.160	7.235	correct	learning	LS4	PICTURE_165.jpg	c	hit
1150.395	6.834	correct	learning	LS4	PICTURE_453.jpg	i	correct rejection
1157.229	7.547	correct	learning	LS4	PICTURE_148.jpg	i	correct rejection
1164.776	10.516	incorrect	learning	LS1	PICTURE_659.jpg	c	miss
1175.292	9.315	incorrect	learning	LS1	PICTURE_654.jpg	i	false alarm
1184.607	17.072	correct	learning	LS1	PICTURE_212.jpg	c	hit
1201.679	11.047	incorrect	learning	LS1	PICTURE_26.jpg	i	false alarm
1212.726	n/a	n/a	learning	LS1	PICTURE_38.jpg	c	late
1237.726	15.477	correct	learning	LS1	PICTURE_212.jpg	i	correct rejection
1253.203	11.217	incorrect	learning	LS1	PICTURE_659.jpg	i	false alarm
1264.420	9.358	correct	learning	LS1	PICTURE_38.jpg	i	correct rejection
1273.778	10.704	correct	learning	LS1	PICTURE_654.jpg	c	hit
1284.482	13.169	correct	learning	LS1	PICTURE_26.jpg	c	hit
1297.651	13.982	correct	learning	LS2	PICTURE_654.jpg	i	correct rejection
1311.633	8.938	correct	learning	LS2	PICTURE_26.jpg	i	correct rejection
1320.571	8.212	correct	learning	LS2	PICTURE_212.jpg	c	hit
1328.783	7.485	correct	learning	LS2	PICTURE_659.jpg	c	hit
1336.268	7.558	correct	learning	LS2	PICTURE_654.jpg	c	hit
1343.826	5.078	correct	learning	LS2	PICTURE_38.jpg	c	hit
1348.904	8.669	correct	learning	LS2	PICTURE_659.jpg	i	correct rejection
1357.573	8.583	correct	learning	LS2	PICTURE_38.jpg	i	correct rejection
1366.156	6.743	incorrect	learning	LS2	PICTURE_212.jpg	i	false alarm
1372.899	11.301	correct	learning	LS2	PICTURE_26.jpg	c	hit
