onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	12.784	incorrect	learning	LS1	PICTURE_224.jpg	i	false alarm
12.784	9.121	incorrect	learning	LS1	PICTURE_414.jpg	c	miss
21.905	12.648	incorrect	learning	LS1	PICTURE_224.jpg	c	miss
34.553	16.334	correct	learning	LS1	PICTURE_203.jpg	c	hit
50.887	11.870	incorrect	learning	LS1	PICTURE_42.jpg	i	false alarm
62.757	16.994	incorrect	learning	LS1	PICTURE_566.jpg	i	false alarm
79.751	17.965	correct	learning	LS1	PICTURE_42.jpg	c	hit
97.716	12.221	correct	learning	LS1	PICTURE_414.jpg	i	correct rejection
109.937	16.388	correct	learning	LS1	PICTURE_566.jpg	c	hit
126.325	12.398	correct	learning	LS1	PICTURE_203.jpg	i	correct rejection
138.723	18.518	incorrect	learning	LS2	PICTURE_414.jpg	i	false alarm
157.241	14.694	correct	learning	LS2	PICTURE_224.jpg	i	correct rejection
171.935	13.105	correct	learning	LS2	PICTURE_414.jpg	c	hit
185.040	10.400	correct	learning	LS2	PICTURE_203.jpg	i	correct rejection
195.440	16.162	correct	learning	LS2	PICTURE_566.jpg	i	correct rejection
211.602	12.659	correct	learning	LS2	PICTURE_42.jpg	i	correct rejection
224.261	13.631	correct	learning	LS2	PICTURE_566.jpg	c	hit
237.892	12.522	correct	learning	LS2	PICTURE_42.jpg	c	hit
250.414	9.178	correct	learning	LS2	PICTURE_203.jpg	c	hit
259.592	9.988	correct	learning	LS2	PICTURE_224.jpg	c	hit
269.580	8.596	correct	learning	LS3	PICTURE_224.jpg	c	hit
278.176	8.768	correct	learning	LS3	PICTURE_414.jpg	i	correct rejection
286.944	10.378	correct	learning	LS3	PICTURE_224.jpg	i	correct rejection
297.322	7.990	correct	learning	LS3	PICTURE_203.jpg	i	correct rejection
305.312	9.922	correct	learning	LS3	PICTURE_414.jpg	c	hit
315.234	8.172	correct	learning	LS3	PICTURE_566.jpg	c	hit
323.406	7.865	correct	learning	LS3	PICTURE_42.jpg	c	hit
331.271	10.591	correct	learning	LS3	PICTURE_566.jpg	i	correct rejection
341.862	8.203	correct	learning	LS3	PICTURE_42.jpg	i	correct rejection
350.065	9.334	correct	learning	LS3	PICTURE_203.jpg	c	hit
359.399	9.865	correct	learning	LS4	PICTURE_42.jpg	c	hit
369.264	12.112	correct	learning	LS4	PICTURE_224.jpg	i	correct rejection
381.376	8.926	correct	learning	LS4	PICTURE_203.jpg	c	hit
390.302	11.814	correct	learning	LS4	PICTURE_42.jpg	i	correct rejection
402.116	11.666	correct	learning	LS4	PICTURE_203.jpg	i	correct rejection
413.782	8.963	correct	learning	LS4	PICTURE_566.jpg	i	correct rejection
422.745	20.321	incorrect	learning	LS4	PICTURE_414.jpg	i	false alarm
443.066	10.738	incorrect	learning	LS4	PICTURE_566.jpg	c	miss
453.804	13.786	correct	learning	LS4	PICTURE_414.jpg	c	hit
467.590	7.562	correct	learning	LS4	PICTURE_224.jpg	c	hit
475.152	9.988	correct	control	LS1	PICTURE_135.jpg	c	hit
485.140	9.681	correct	control	LS1	PICTURE_491.jpg	c	hit
494.821	7.612	correct	control	LS1	PICTURE_116.jpg	c	hit
502.433	12.259	correct	control	LS1	PICTURE_540.jpg	i	correct rejection
514.692	9.072	correct	control	LS1	PICTURE_135.jpg	i	correct rejection
523.764	10.520	correct	control	LS1	PICTURE_263.jpg	i	correct rejection
534.284	8.774	correct	control	LS1	PICTURE_540.jpg	c	hit
543.058	8.309	correct	control	LS1	PICTURE_263.jpg	c	hit
551.367	7.838	correct	control	LS1	PICTURE_491.jpg	i	correct rejection
559.205	7.373	correct	control	LS1	PICTURE_116.jpg	i	correct rejection
566.578	10.933	correct	control	LS2	PICTURE_135.jpg	c	hit
577.511	7.589	correct	control	LS2	PICTURE_491.jpg	i	correct rejection
585.100	7.923	correct	control	LS2	PICTURE_116.jpg	i	correct rejection
593.023	6.977	correct	control	LS2	PICTURE_263.jpg	c	hit
600.000	7.469	correct	control	LS2	PICTURE_135.jpg	i	correct rejection
607.469	7.323	correct	control	LS2	PICTURE_540.jpg	i	correct rejection
614.792	7.171	correct	control	LS2	PICTURE_263.jpg	i	correct rejection
621.963	6.544	correct	control	LS2	PICTURE_491.jpg	c	hit
628.507	8.793	correct	control	LS2	PICTURE_540.jpg	c	hit
637.300	6.567	correct	control	LS2	PICTURE_116.jpg	c	hit
643.867	9.966	correct	control	LS3	PICTURE_111.jpg	i	correct rejection
653.833	8.858	correct	control	LS3	PICTURE_234.jpg	c	hit
662.691	8.871	correct	control	LS3	PICTURE_151.jpg	c	hit
671.562	8.083	correct	control	LS3	PICTURE_621.jpg	c	hit
679.645	10.010	correct	control	LS3	PICTURE_119.jpg	i	correct rejection
