onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
241.127	1.748	0	learning	LS1	h42_p34_i_down_left.jpg
287.992	1.284	0	learning	LS1	h120_p12_k_up_right.jpg
334.524	1.093	1	learning	LS1	h85_p11_k_up_left.jpg
381.056	1.382	1	learning	LS1	h120_p37_i_up_right.jpg
427.588	1.479	1	learning	LS1	h25_p14_k_down_left.jpg
474.119	1.479	0	learning	LS1	h29_p3_k_down_left.jpg
520.651	1.576	1	learning	LS1	h25_p31_i_down_right.jpg
567.183	1.385	1	learning	LS1	h29_p49_i_down_right.jpg
613.882	1.417	0	learning	LS1	h42_p5_k_down_left.jpg
660.414	1.754	0	learning	LS1	h85_p43_i_up_right.jpg
752.143	1.249	0	learning	LS2	h85_p16_i_up_left.jpg
798.675	1.57	1	learning	LS2	h120_p21_i_up_right.jpg
845.207	1.603	1	learning	LS2	h25_p12_i_down_left.jpg
891.905	2.323	0	learning	LS2	h120_p12_k_up_right.jpg
938.437	1.604	0	learning	LS2	h42_p5_k_down_left.jpg
985.136	0.996	1	learning	LS2	h29_p3_k_down_left.jpg
1031.835	1.764	1	learning	LS2	h42_p10_i_down_right.jpg
1078.366	0.965	1	learning	LS2	h25_p14_k_down_left.jpg
1125.232	1.123	0	learning	LS2	h85_p11_k_up_left.jpg
1171.764	1.62	1	learning	LS2	h29_p10_i_down_right.jpg
1263.66	1.499	0	learning	LS3	h42_p5_k_down_left.jpg
1310.359	1.435	0	learning	LS3	h25_p14_k_down_left.jpg
1357.057	1.179	0	learning	LS3	h29_p49_i_down_right.jpg
1403.589	1.756	1	learning	LS3	h120_p37_i_up_right.jpg
1450.121	1.629	1	learning	LS3	h85_p11_k_up_left.jpg
1496.986	1.148	1	learning	LS3	h120_p12_k_up_right.jpg
1543.518	1.485	1	learning	LS3	h42_p34_i_down_left.jpg
1590.05	1.486	1	learning	LS3	h29_p3_k_down_left.jpg
1636.749	1.358	1	learning	LS3	h25_p31_i_down_right.jpg
1683.28	1.567	1	learning	LS3	h85_p43_i_up_right.jpg
1775.177	1.445	1	learning	LS4	h25_p12_i_down_left.jpg
1821.875	1.989	1	learning	LS4	h120_p12_k_up_right.jpg
1868.407	1.974	0	learning	LS4	h25_p14_k_down_left.jpg
1914.939	0.712	1	learning	LS4	h85_p11_k_up_left.jpg
1961.638	1.304	1	learning	LS4	h42_p10_i_down_right.jpg
2008.336	1.304	0	learning	LS4	h29_p10_i_down_right.jpg
2055.202	0.855	0	learning	LS4	h42_p5_k_down_left.jpg
2101.9	1.431	1	learning	LS4	h120_p21_i_up_right.jpg
2148.432	1.432	1	learning	LS4	h85_p16_i_up_left.jpg
2195.298	1.847	0	learning	LS4	h29_p3_k_down_left.jpg
2467.651	2.264	0	control	LS1	h25_p14_k_down_left.jpg
2513.682	1.244	0	control	LS1	h28_p46_k_down_right.jpg
2559.714	1.406	1	control	LS1	h83_p29_k_up_right.jpg
2605.745	1.185	1	control	LS1	h28_p33_i_down_right.jpg
2651.777	1.252	0	control	LS1	h25_p12_i_down_left.jpg
2697.808	1.335	1	control	LS1	h83_p34_i_up_right.jpg
2743.84	2.026	1	control	LS1	h33_p15_i_down_left.jpg
2789.871	1.773	1	control	LS1	h94_p31_i_up_left.jpg
2835.903	1.52	1	control	LS1	h33_p11_k_down_right.jpg
2881.934	1.459	1	control	LS1	h94_p2_k_up_left.jpg
2973.163	1.388	1	control	LS2	h28_p37_i_down_left.jpg
3019.028	0.48	1	control	LS2	h25_p14_k_down_left.jpg
3065.06	1.474	1	control	LS2	h94_p33_i_up_left.jpg
3111.091	1.19	1	control	LS2	h33_p33_i_down_right.jpg
3157.123	0.665	1	control	LS2	h33_p11_k_down_right.jpg
3203.154	1.419	1	control	LS2	h83_p49_i_up_left.jpg
3249.019	1.806	1	control	LS2	h28_p46_k_down_right.jpg
3294.884	1.074	1	control	LS2	h94_p2_k_up_left.jpg
3340.915	1.525	1	control	LS2	h83_p29_k_up_right.jpg
3386.78	1.369	1	control	LS2	h25_p31_i_down_right.jpg
3477.842	2.098	1	control	LS3	h33_p15_i_down_left.jpg
3523.874	1.59	0	control	LS3	h25_p12_i_down_left.jpg
3569.738	1.241	1	control	LS3	h25_p14_k_down_left.jpg
3615.77	1.388	1	control	LS3	h83_p34_i_up_right.jpg
3661.635	1.12	1	control	LS3	h83_p29_k_up_right.jpg
3707.499	1.763	1	control	LS3	h33_p11_k_down_right.jpg
3753.364	1.591	1	control	LS3	h94_p2_k_up_left.jpg
3799.396	1.418	1	control	LS3	h28_p33_i_down_right.jpg
3845.26	1.309	0	control	LS3	h28_p46_k_down_right.jpg
3891.125	1.217	1	control	LS3	h94_p31_i_up_left.jpg
3982.354	1.338	0	control	LS4	h94_p2_k_up_left.jpg
4028.386	1.229	0	control	LS4	h28_p46_k_down_right.jpg
4074.417	1.312	1	control	LS4	h25_p31_i_down_right.jpg
4120.449	1.155	0	control	LS4	h83_p29_k_up_right.jpg
4166.48	1.766	0	control	LS4	h25_p14_k_down_left.jpg
4212.512	2.072	0	control	LS4	h33_p33_i_down_right.jpg
4258.377	1.644	1	control	LS4	h83_p49_i_up_left.jpg
4304.408	1.055	1	control	LS4	h28_p37_i_down_left.jpg
4350.273	0.691	1	control	LS4	h33_p11_k_down_right.jpg
4396.304	1.222	1	control	LS4	h94_p33_i_up_left.jpg
4667.99	1.53	0	learning	LS1	h116_p28_k_up_right.jpg
4714.689	1.658	0	learning	LS1	h46_p43_i_down_left.jpg
4761.387	1.29	1	learning	LS1	h12_p37_i_down_left.jpg
4807.919	1.882	0	learning	LS1	h116_p21_i_up_right.jpg
4854.618	1.403	1	learning	LS1	h32_p31_k_down_right.jpg
4901.483	1.227	1	learning	LS1	h89_p39_k_up_left.jpg
4948.015	1.467	1	learning	LS1	h46_p18_k_down_left.jpg
