onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
241.127	1.748	incorrect	learning	LS1	h42_p34_i_down_left.jpg	98
287.992	1.284	incorrect	learning	LS1	h120_p12_k_up_right.jpg	97
334.524	1.093	correct	learning	LS1	h85_p11_k_up_left.jpg	98
381.056	1.382	correct	learning	LS1	h120_p37_i_up_right.jpg	97
427.588	1.479	correct	learning	LS1	h25_p14_k_down_left.jpg	98
474.119	1.479	incorrect	learning	LS1	h29_p3_k_down_left.jpg	97
520.651	1.576	correct	learning	LS1	h25_p31_i_down_right.jpg	97
567.183	1.385	correct	learning	LS1	h29_p49_i_down_right.jpg	97
613.882	1.417	incorrect	learning	LS1	h42_p5_k_down_left.jpg	97
660.414	1.754	incorrect	learning	LS1	h85_p43_i_up_right.jpg	98
752.143	1.249	incorrect	learning	LS2	h85_p16_i_up_left.jpg	98
798.675	1.57	correct	learning	LS2	h120_p21_i_up_right.jpg	97
845.207	1.603	correct	learning	LS2	h25_p12_i_down_left.jpg	97
891.905	2.323	incorrect	learning	LS2	h120_p12_k_up_right.jpg	97
938.437	1.604	incorrect	learning	LS2	h42_p5_k_down_left.jpg	97
985.136	0.996	correct	learning	LS2	h29_p3_k_down_left.jpg	98
1031.835	1.764	correct	learning	LS2	h42_p10_i_down_right.jpg	97
1078.366	0.965	correct	learning	LS2	h25_p14_k_down_left.jpg	98
1125.232	1.123	incorrect	learning	LS2	h85_p11_k_up_left.jpg	97
1171.764	1.62	correct	learning	LS2	h29_p10_i_down_right.jpg	97
1263.66	1.499	incorrect	learning	LS3	h42_p5_k_down_left.jpg	97
1310.359	1.435	incorrect	learning	LS3	h25_p14_k_down_left.jpg	97
1357.057	1.179	incorrect	learning	LS3	h29_p49_i_down_right.jpg	98
1403.589	1.756	correct	learning	LS3	h120_p37_i_up_right.jpg	97
1450.121	1.629	correct	learning	LS3	h85_p11_k_up_left.jpg	98
1496.986	1.148	correct	learning	LS3	h120_p12_k_up_right.jpg	98
1543.518	1.485	correct	learning	LS3	h42_p34_i_down_left.jpg	97
1590.05	1.486	correct	learning	LS3	h29_p3_k_down_left.jpg	98
1636.749	1.358	correct	learning	LS3	h25_p31_i_down_right.jpg	97
1683.28	1.567	correct	learning	LS3	h85_p43_i_up_right.jpg	97
1775.177	1.445	correct	learning	LS4	h25_p12_i_down_left.jpg	97
1821.875	1.989	correct	learning	LS4	h120_p12_k_up_right.jpg	98
1868.407	1.974	incorrect	learning	LS4	h25_p14_k_down_left.jpg	97
1914.939	0.712	correct	learning	LS4	h85_p11_k_up_left.jpg	98
1961.638	1.304	correct	learning	LS4	h42_p10_i_down_right.jpg	97
2008.336	1.304	incorrect	learning	LS4	h29_p10_i_down_right.jpg	98
2055.202	0.855	incorrect	learning	LS4	h42_p5_k_down_left.jpg	97
2101.9	1.431	correct	learning	LS4	h120_p21_i_up_right.jpg	97
2148.432	1.432	correct	learning	LS4	h85_p16_i_up_left.jpg	97
2195.298	1.847	incorrect	learning	LS4	h29_p3_k_down_left.jpg	97
2467.651	2.264	incorrect	control	LS1	h25_p14_k_down_left.jpg	97
2513.682	1.244	incorrect	control	LS1	h28_p46_k_down_right.jpg	98
2559.714	1.406	correct	control	LS1	h83_p29_k_up_right.jpg	97
2605.745	1.185	correct	control	LS1	h28_p33_i_down_right.jpg	97
2651.777	1.252	incorrect	control	LS1	h25_p12_i_down_left.jpg	97
2697.808	1.335	correct	control	LS1	h83_p34_i_up_right.jpg	97
2743.84	2.026	correct	control	LS1	h33_p15_i_down_left.jpg	98
2789.871	1.773	correct	control	LS1	h94_p31_i_up_left.jpg	98
2835.903	1.52	correct	control	LS1	h33_p11_k_down_right.jpg	97
2881.934	1.459	correct	control	LS1	h94_p2_k_up_left.jpg	98
2973.163	1.388	correct	control	LS2	h28_p37_i_down_left.jpg	98
3019.028	0.48	correct	control	LS2	h25_p14_k_down_left.jpg	98
3065.06	1.474	correct	control	LS2	h94_p33_i_up_left.jpg	98
3111.091	1.19	correct	control	LS2	h33_p33_i_down_right.jpg	97
3157.123	0.665	correct	control	LS2	h33_p11_k_down_right.jpg	97
3203.154	1.419	correct	control	LS2	h83_p49_i_up_left.jpg	98
3249.019	1.806	correct	control	LS2	h28_p46_k_down_right.jpg	97
3294.884	1.074	correct	control	LS2	h94_p2_k_up_left.jpg	98
3340.915	1.525	correct	control	LS2	h83_p29_k_up_right.jpg	97
3386.78	1.369	correct	control	LS2	h25_p31_i_down_right.jpg	97
3477.842	2.098	correct	control	LS3	h33_p15_i_down_left.jpg	98
3523.874	1.59	incorrect	control	LS3	h25_p12_i_down_left.jpg	97
3569.738	1.241	correct	control	LS3	h25_p14_k_down_left.jpg	98
3615.77	1.388	correct	control	LS3	h83_p34_i_up_right.jpg	97
3661.635	1.12	correct	control	LS3	h83_p29_k_up_right.jpg	97
3707.499	1.763	correct	control	LS3	h33_p11_k_down_right.jpg	97
3753.364	1.591	correct	control	LS3	h94_p2_k_up_left.jpg	98
3799.396	1.418	correct	control	LS3	h28_p33_i_down_right.jpg	97
3845.26	1.309	incorrect	control	LS3	h28_p46_k_down_right.jpg	98
3891.125	1.217	correct	control	LS3	h94_p31_i_up_left.jpg	98
3982.354	1.338	incorrect	control	LS4	h94_p2_k_up_left.jpg	97
4028.386	1.229	incorrect	control	LS4	h28_p46_k_down_right.jpg	98
4074.417	1.312	correct	control	LS4	h25_p31_i_down_right.jpg	97
4120.449	1.155	incorrect	control	LS4	h83_p29_k_up_right.jpg	98
4166.48	1.766	incorrect	control	LS4	h25_p14_k_down_left.jpg	97
4212.512	2.072	incorrect	control	LS4	h33_p33_i_down_right.jpg	98
4258.377	1.644	correct	control	LS4	h83_p49_i_up_left.jpg	98
4304.408	1.055	correct	control	LS4	h28_p37_i_down_left.jpg	98
4350.273	0.691	correct	control	LS4	h33_p11_k_down_right.jpg	97
4396.304	1.222	correct	control	LS4	h94_p33_i_up_left.jpg	98
4667.99	1.53	incorrect	learning	LS1	h116_p28_k_up_right.jpg	97
4714.689	1.658	incorrect	learning	LS1	h46_p43_i_down_left.jpg	98
4761.387	1.29	correct	learning	LS1	h12_p37_i_down_left.jpg	97
4807.919	1.882	incorrect	learning	LS1	h116_p21_i_up_right.jpg	98
4854.618	1.403	correct	learning	LS1	h32_p31_k_down_right.jpg	98
4901.483	1.227	correct	learning	LS1	h89_p39_k_up_left.jpg	98
4948.015	1.467	correct	learning	LS1	h46_p18_k_down_left.jpg	98
4994.881	1.579	incorrect	learning	LS1	h12_p4_k_down_left.jpg	97
5041.746	1.514	correct	learning	LS1	h32_p13_i_down_left.jpg	97
5088.445	1.69	correct	learning	LS1	h89_p2_i_up_left.jpg	97
5180.341	1.313	incorrect	learning	LS2	h116_p11_i_up_left.jpg	98
5226.873	1.49	correct	learning	LS2	h46_p18_k_down_left.jpg	98
5273.405	0.915	correct	learning	LS2	h116_p28_k_up_right.jpg	98
5319.936	1.443	correct	learning	LS2	h12_p12_i_down_left.jpg	97
5366.635	1.156	correct	learning	LS2	h89_p17_i_up_left.jpg	97
5413.334	1.156	incorrect	learning	LS2	h46_p34_i_down_left.jpg	98
5460.032	1.22	incorrect	learning	LS2	h32_p10_i_down_right.jpg	98
5506.731	0.948	incorrect	learning	LS2	h12_p4_k_down_left.jpg	97
5553.263	1.317	correct	learning	LS2	h32_p31_k_down_right.jpg	98
5599.962	1.014	correct	learning	LS2	h89_p39_k_up_left.jpg	98
5692.025	1.195	correct	learning	LS3	h46_p18_k_down_left.jpg	98
5738.723	1.019	correct	learning	LS3	h89_p39_k_up_left.jpg	98
5785.422	0.604	correct	learning	LS3	h32_p31_k_down_right.jpg	98
5831.954	1.308	correct	learning	LS3	h116_p28_k_up_right.jpg	98
5878.486	1.581	correct	learning	LS3	h12_p37_i_down_left.jpg	97
5925.017	1.646	correct	learning	LS3	h116_p21_i_up_right.jpg	97
5971.549	1.151	incorrect	learning	LS3	h32_p13_i_down_left.jpg	98
6018.081	0.992	correct	learning	LS3	h46_p43_i_down_left.jpg	97
6064.78	1.088	correct	learning	LS3	h89_p2_i_up_left.jpg	97
6111.478	1.136	correct	learning	LS3	h12_p4_k_down_left.jpg	98
6203.541	1.334	incorrect	learning	LS4	h116_p28_k_up_right.jpg	97
6250.24	1.43	correct	learning	LS4	h89_p39_k_up_left.jpg	98
6296.772	1.303	correct	learning	LS4	h46_p18_k_down_left.jpg	98
6343.471	1.175	correct	learning	LS4	h12_p12_i_down_left.jpg	97
6390.002	1.48	correct	learning	LS4	h46_p34_i_down_left.jpg	97
6436.701	1.288	correct	learning	LS4	h89_p17_i_up_left.jpg	97
6483.233	1.384	correct	learning	LS4	h12_p4_k_down_left.jpg	98
6529.765	1.609	correct	learning	LS4	h32_p10_i_down_right.jpg	97
6576.297	1.77	correct	learning	LS4	h116_p11_i_up_left.jpg	97
6622.995	1.45	correct	learning	LS4	h32_p31_k_down_right.jpg	98
6895.515	1.355	incorrect	learning	LS1	h33_p11_k_down_right.jpg	97
6942.047	1.372	incorrect	learning	LS1	h87_p10_i_up_left.jpg	98
6988.746	1.228	incorrect	learning	LS1	h114_p16_i_up_left.jpg	98
7035.611	1.164	incorrect	learning	LS1	h22_p33_i_down_right.jpg	98
7082.476	1.035	incorrect	learning	LS1	h111_p47_k_up_left.jpg	97
7129.175	0.938	correct	learning	LS1	h33_p15_i_down_left.jpg	97
7175.874	1.849	incorrect	learning	LS1	h114_p35_k_up_right.jpg	97
7222.572	1.834	incorrect	learning	LS1	h22_p21_k_down_left.jpg	97
7269.438	1.161	incorrect	learning	LS1	h111_p16_i_up_left.jpg	98
7316.136	1.689	incorrect	learning	LS1	h87_p9_k_up_left.jpg	97
7407.866	1.409	incorrect	learning	LS2	h87_p9_k_up_left.jpg	97
7454.564	1.137	correct	learning	LS2	h114_p35_k_up_right.jpg	98
7501.263	1.409	correct	learning	LS2	h22_p21_k_down_left.jpg	98
7547.795	1.074	correct	learning	LS2	h111_p47_k_up_left.jpg	98
7594.494	1.234	correct	learning	LS2	h114_p33_i_up_left.jpg	97
7641.025	1.826	incorrect	learning	LS2	h33_p11_k_down_right.jpg	97
7687.724	1.075	incorrect	learning	LS2	h111_p37_i_up_right.jpg	98
7734.423	1.715	correct	learning	LS2	h87_p34_i_up_right.jpg	97
7781.288	1.842	correct	learning	LS2	h22_p48_i_down_left.jpg	97
7827.987	1.731	correct	learning	LS2	h33_p33_i_down_right.jpg	97
7920.05	2.024	correct	learning	LS3	h33_p15_i_down_left.jpg	97
7966.582	1.689	correct	learning	LS3	h87_p10_i_up_left.jpg	97
8013.113	1.37	correct	learning	LS3	h33_p11_k_down_right.jpg	98
8059.812	1.178	correct	learning	LS3	h114_p16_i_up_left.jpg	97
8106.511	1.834	correct	learning	LS3	h22_p33_i_down_right.jpg	97
8153.209	0.891	correct	learning	LS3	h114_p35_k_up_right.jpg	98
8199.908	0.987	correct	learning	LS3	h111_p47_k_up_left.jpg	98
8246.44	1.036	correct	learning	LS3	h87_p9_k_up_left.jpg	98
8293.138	1.196	correct	learning	LS3	h111_p16_i_up_left.jpg	97
8339.837	1.212	correct	learning	LS3	h22_p21_k_down_left.jpg	98
8431.566	1.507	incorrect	learning	LS4	h22_p21_k_down_left.jpg	97
8478.098	1.38	incorrect	learning	LS4	h87_p34_i_up_right.jpg	98
8524.63	0.965	correct	learning	LS4	h111_p47_k_up_left.jpg	98
8571.162	1.11	correct	learning	LS4	h114_p35_k_up_right.jpg	98
8617.694	2.214	correct	learning	LS4	h33_p11_k_down_right.jpg	98
8664.393	1.063	correct	learning	LS4	h114_p33_i_up_left.jpg	97
8710.924	1.24	correct	learning	LS4	h33_p33_i_down_right.jpg	97
8757.456	2.056	correct	learning	LS4	h111_p37_i_up_right.jpg	97
8803.988	1.609	correct	learning	LS4	h22_p48_i_down_left.jpg	97
8850.854	0.921	correct	learning	LS4	h87_p9_k_up_left.jpg	98
9123.207	1.962	incorrect	learning	LS1	h18_p49_i_down_right.jpg	98
9169.738	1.515	correct	learning	LS1	h94_p2_k_up_left.jpg	98
9216.437	1.755	correct	learning	LS1	h53_p35_i_down_left.jpg	97
9263.136	0.955	incorrect	learning	LS1	h94_p33_i_up_left.jpg	98
9309.668	0.956	incorrect	learning	LS1	h53_p33_k_down_right.jpg	97
9356.366	1.5	correct	learning	LS1	h48_p17_i_down_right.jpg	97
9403.232	1.116	incorrect	learning	LS1	h108_p15_i_up_right.jpg	98
9450.264	0.939	correct	learning	LS1	h48_p41_k_down_right.jpg	98
9496.796	1.148	correct	learning	LS1	h108_p27_k_up_left.jpg	98
9543.661	1.115	correct	learning	LS1	h18_p7_k_down_right.jpg	98
9635.391	0.882	correct	learning	LS2	h94_p31_i_up_left.jpg	97
9681.922	1.315	incorrect	learning	LS2	h108_p27_k_up_left.jpg	97
9728.454	2.083	incorrect	learning	LS2	h48_p41_k_down_right.jpg	97
9775.153	1.204	correct	learning	LS2	h108_p13_i_up_right.jpg	97
9821.852	1.3	incorrect	learning	LS2	h48_p13_i_down_left.jpg	98
9868.383	1.733	correct	learning	LS2	h53_p33_k_down_right.jpg	98
9915.249	1.284	correct	learning	LS2	h18_p7_k_down_right.jpg	98
9961.781	1.125	incorrect	learning	LS2	h94_p2_k_up_left.jpg	97
10008.479	1.077	incorrect	learning	LS2	h53_p25_i_down_right.jpg	98
10055.345	1.029	correct	learning	LS2	h18_p47_i_down_right.jpg	97
10147.074	1.42	incorrect	learning	LS3	h108_p15_i_up_right.jpg	98
10193.94	0.78	incorrect	learning	LS3	h18_p49_i_down_right.jpg	98
10240.471	1.036	correct	learning	LS3	h48_p41_k_down_right.jpg	98
10287.17	1.228	correct	learning	LS3	h94_p2_k_up_left.jpg	98
10333.869	1.548	correct	learning	LS3	h53_p35_i_down_left.jpg	97
10380.567	1.932	incorrect	learning	LS3	h94_p33_i_up_left.jpg	98
10427.433	1.388	correct	learning	LS3	h53_p33_k_down_right.jpg	98
10474.131	1.148	correct	learning	LS3	h48_p17_i_down_right.jpg	97
