trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.872113	1	stopped_near_deadline	0	n/a	0
2	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.826521	1	stopped_near_deadline	0	n/a	0
3	go	1	go_only	1	1	1	0.793616	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.793616	1
4	go	1	go_only	1	1	1	0.959407	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.959407	1
5	go	1	go_only	1	1	1	1.075632	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.075632	1
6	go	1	go_only	1	1	1	1.011515	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.011515	1
7	go	1	go_only	1	1	1	0.959556	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.959556	1
8	go	1	go_only	1	1	1	0.894511	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.894511	1
9	go	1	go_only	1	1	1	0.891818	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.891818	1
10	go	1	go_only	1	1	1	1.061021	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.061021	1
11	go	1	go_only	1	1	1	0.813320	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.813320	1
12	go	1	go_only	1	1	1	0.812399	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.812399	1
13	go	1	go_only	1	1	1	0.910606	0	0	0	0	0	0	1	1	0	0.760156	1	stopped_early	0	0.910606	1
14	go	1	go_only	1	1	1	0.895133	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.895133	1
15	go	1	go_only	1	1	1	0.860177	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.860177	1
16	go	1	go_only	1	1	1	1.077528	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.077528	1
17	go	1	go_only	1	1	1	1.011250	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.011250	1
18	go	1	go_only	1	1	1	1.044346	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.044346	1
19	go	2	go_nogo_prac	1	1	1	1.194957	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.194957	1
20	go	2	go_nogo_prac	1	1	1	0.678005	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.678005	1
21	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.494041	1	stopped_early	0	0.494041	1
22	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.541691	1	stopped_early	0	0.541691	1
23	go	2	go_nogo_prac	1	1	1	0.911761	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.911761	1
24	go	2	go_nogo_prac	1	1	1	0.911189	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.911189	1
25	go	2	go_nogo_prac	1	1	1	1.159506	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.159506	1
26	go	2	go_nogo_prac	1	1	1	0.877422	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.877422	1
27	go	2	go_nogo_prac	1	1	1	0.946063	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.946063	1
28	go	2	go_nogo_prac	1	1	1	0.993851	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.993851	1
29	go	2	go_nogo_prac	1	1	1	1.026801	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.026801	1
30	go	2	go_nogo_prac	1	1	1	0.994145	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.994145	1
31	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.411366	1	stopped_early	0	0.411366	1
32	go	2	go_nogo_prac	1	1	1	0.778525	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.778525	1
