trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.572910	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.572910	1
2	go	1	go_only	1	1	1	0.660332	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660332	1
3	go	1	go_only	1	1	1	0.642536	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.642536	1
4	go	1	go_only	1	1	1	0.476628	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.476628	1
5	go	1	go_only	1	1	1	0.460003	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460003	1
6	go	1	go_only	1	1	1	0.525615	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.525615	1
7	go	1	go_only	1	1	1	0.544939	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544939	1
8	go	1	go_only	1	2	0	0.545509	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
9	go	1	go_only	1	1	1	0.476438	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.476438	1
10	go	1	go_only	1	1	1	0.394841	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.394841	1
11	go	1	go_only	1	1	1	0.443511	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443511	1
12	go	1	go_only	1	1	1	0.326344	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.326344	1
13	go	1	go_only	1	1	1	0.361948	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.361948	1
14	go	1	go_only	1	1	1	0.527040	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527040	1
15	go	1	go_only	1	1	1	0.429043	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.429043	1
16	go	1	go_only	1	1	1	0.676934	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.676934	1
17	go	1	go_only	1	1	1	0.527711	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527711	1
18	go	1	go_only	1	1	1	0.545349	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.545349	1
19	go	2	go_nogo_prac	1	1	1	0.460552	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460552	1
20	go	2	go_nogo_prac	1	1	1	0.476737	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.476737	1
21	go	2	go_nogo_prac	1	1	1	0.492378	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492378	1
22	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.357779	1	stopped_early	0	0.357779	1
23	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.327287	1	stopped_early	0	0.327287	1
24	go	2	go_nogo_prac	1	1	1	0.444901	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.444901	1
25	go	2	go_nogo_prac	1	1	1	0.427740	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.427740	1
26	go	2	go_nogo_prac	1	1	1	0.360201	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.360201	1
27	go	2	go_nogo_prac	1	1	1	0.479098	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.479098	1
