trial_index	trial_type	block_number	mean_acceleration
55	go	4	28552.127886
56	go	4	24633.850226
57	nogo	4	20771.490282
58	go	4	23295.713379
59	go	4	24793.263494
60	go	4	18228.182261
61	nogo	4	23439.457174
62	go	4	21884.619783
63	go	4	19827.373450
64	go	4	20265.659695
65	go	4	28607.160809
66	go	4	20701.017263
67	go	4	23386.936954
68	go	4	16322.606056
69	nogo	4	26718.724471
70	go	4	21061.484292
71	nogo	4	21149.358627
72	go	4	20109.914063
73	nogo	4	13297.369831
74	go	4	19265.241166
75	go	4	21405.290107
76	go	4	19432.768736
77	go	4	27461.874505
78	go	4	19170.691698
79	go	4	17384.793607
80	go	4	19850.794679
81	go	4	19610.335872
82	go	4	16918.259233
83	go	4	19338.889306
84	go	4	16405.090855
85	go	4	22615.203520
86	go	4	19137.059967
87	go	4	23133.834234
88	nogo	4	27024.925938
89	go	4	17411.786033
90	go	4	18249.678445
91	go	4	17921.265811
92	go	4	26942.680380
93	nogo	4	18198.533077
94	go	4	15007.431744
95	nogo	4	16555.760478
96	go	4	26968.289271
97	nogo	4	13891.559670
98	go	4	16626.983158
99	go	4	20138.721609
100	go	4	14072.026379
101	go	4	15853.559424
102	go	4	17318.147491
103	go	4	19065.318858
104	nogo	4	21268.459773
105	go	4	16431.883759
106	go	4	12822.608638
107	go	4	12200.233962
108	go	4	11339.151720
109	nogo	4	14398.459702
110	go	4	19219.294696
111	go	4	26358.905217
112	nogo	4	22976.695683
113	go	4	15223.853913
114	go	4	26972.395485
115	go	5	24558.968218
116	go	5	22855.722986
117	go	5	20354.050721
118	nogo	5	n/a
119	go	5	18115.925020
120	go	5	17253.290237
121	nogo	5	12849.809785
122	go	5	19769.107690
123	go	5	25708.619281
124	nogo	5	15669.593577
125	go	5	17276.817932
126	go	5	11143.386061
127	nogo	5	15724.887786
128	go	5	18439.803619
129	go	5	14051.322416
130	go	5	16543.086036
131	go	5	17813.481799
132	go	5	13736.105863
133	nogo	5	15746.438204
134	go	5	13021.687912
135	go	5	16882.077846
136	go	5	17260.799857
137	go	5	12680.174781
138	nogo	5	13992.898709
139	go	5	14078.469116
140	go	5	17808.897205
141	go	5	15022.408492
142	go	5	29192.837399
143	nogo	5	n/a
144	go	5	15999.797070
145	go	5	19071.226192
146	go	5	11221.491318
147	go	5	16902.615219
148	go	5	15932.845478
149	nogo	5	n/a
150	go	5	16277.915424
151	nogo	5	14147.460346
152	go	5	15542.790144
153	go	5	19862.366380
154	go	5	13775.947403
155	go	5	5980.050265
156	go	5	19312.708685
157	go	5	15785.301630
158	go	5	14847.579646
159	go	5	24602.882044
160	go	5	21116.705677
161	nogo	5	12602.451496
162	go	5	17698.722417
163	nogo	5	21150.126739
164	go	5	23668.922174
165	go	5	12515.072916
166	go	5	21328.851738
167	go	5	16873.239677
168	go	5	18428.536092
169	go	5	15737.424568
170	go	5	17571.388683
171	go	5	28552.188463
172	go	5	18187.287049
173	go	5	14545.748236
174	nogo	5	15593.012124
193	go	7	22791.700622
194	nogo	7	13484.266247
195	go	7	16590.931358
196	go	7	n/a
197	go	7	18132.296118
198	nogo	7	12356.001451
199	go	7	10655.480068
200	nogo	7	27160.009809
201	go	7	15715.625693
202	go	7	n/a
203	go	7	14529.729534
204	go	7	11393.562056
205	go	7	12908.890803
206	nogo	7	9902.757619
207	go	7	17557.293306
208	go	7	17025.955512
209	go	7	15005.667865
210	go	7	21602.557125
211	go	7	17404.925827
212	go	7	14956.148505
213	nogo	7	14512.373905
214	go	7	20390.855737
215	nogo	7	14128.920676
216	go	7	15824.571391
217	go	7	13605.058780
218	go	7	16691.124335
219	go	7	26350.883523
220	go	7	15300.717745
221	nogo	7	20388.332389
222	go	7	20202.596833
223	go	7	23843.744903
224	go	7	14774.889632
225	nogo	7	n/a
226	go	7	25247.600675
227	go	7	26474.913719
228	go	7	25493.323297
229	go	7	19324.403471
230	go	7	14200.020649
231	go	7	23945.772327
232	go	7	22221.935316
233	go	7	24125.123222
234	nogo	7	15248.617962
235	go	7	19606.630695
236	go	7	21494.011410
237	go	7	n/a
238	go	7	17546.278873
239	nogo	7	14046.182426
240	go	7	14295.021028
241	go	7	26569.389254
242	go	7	15088.526609
243	go	7	14439.946983
244	go	7	14668.236044
245	nogo	7	18333.065251
246	go	7	24093.993155
247	go	7	13306.710231
248	go	7	11453.443443
249	go	7	13038.452485
250	go	7	20367.371435
251	nogo	7	24490.004627
252	go	7	26237.030144
253	go	8	24838.955907
254	go	8	18518.096367
255	nogo	8	11531.522571
256	go	8	25425.996752
257	go	8	20354.885964
258	go	8	26289.455996
259	nogo	8	11673.256819
260	go	8	20161.469041
261	nogo	8	12568.913532
262	go	8	18465.845904
263	go	8	19100.384702
264	go	8	21849.781137
265	go	8	13877.153431
266	go	8	24354.004715
267	go	8	25543.997104
268	go	8	19594.527526
269	go	8	20978.226005
270	go	8	12264.259272
271	go	8	17014.158580
272	go	8	19407.749760
273	go	8	20617.538688
274	go	8	17044.114557
275	go	8	15859.586614
276	go	8	14674.904692
277	nogo	8	n/a
278	go	8	18770.046660
279	go	8	18235.967373
280	nogo	8	15597.529202
281	go	8	15864.645583
282	go	8	10331.051530
283	nogo	8	n/a
284	go	8	18056.802454
285	go	8	14256.260595
286	go	8	13732.504410
287	go	8	14947.863610
288	go	8	15152.114620
289	go	8	23251.025526
290	go	8	13240.852051
291	go	8	10820.159688
292	go	8	15771.503185
293	nogo	8	n/a
294	go	8	16315.295480
295	go	8	31501.845748
296	go	8	18554.177293
297	go	8	16886.919322
298	nogo	8	14377.929007
299	go	8	16767.656662
300	nogo	8	13320.603469
301	go	8	23411.168431
302	go	8	18254.690558
303	nogo	8	15427.311511
304	go	8	13130.217065
305	go	8	12409.999222
306	nogo	8	12990.194941
307	go	8	21323.315240
308	nogo	8	14532.238534
309	go	8	26835.139710
310	go	8	18890.644861
311	go	8	16078.695438
312	go	8	18058.650952
331	go	10	24405.000052
332	go	10	20729.900599
333	go	10	24445.898572
334	go	10	13830.787224
335	go	10	16744.474901
336	go	10	17277.006805
337	nogo	10	12419.142862
338	go	10	14692.903959
339	nogo	10	25572.067838
340	go	10	16769.849205
341	nogo	10	16904.317936
342	go	10	24024.699935
343	go	10	13449.818884
344	go	10	22316.788486
345	nogo	10	15561.128064
346	go	10	28141.833377
347	nogo	10	26463.996405
348	go	10	15381.925340
349	nogo	10	22308.020740
350	go	10	20209.909765
351	go	10	25743.264978
352	go	10	30363.109669
353	go	10	18709.971161
354	go	10	18446.014290
355	go	10	19375.087777
356	go	10	17807.416103
357	go	10	15644.373719
358	go	10	17097.808866
359	go	10	11651.369821
360	go	10	19369.520895
361	go	10	31043.263386
362	nogo	10	n/a
363	go	10	17308.821231
364	go	10	19348.928773
365	go	10	17890.639897
366	go	10	15824.187366
367	nogo	10	12742.324952
368	go	10	18433.715490
369	go	10	14484.471241
370	go	10	15033.731104
371	go	10	15572.785651
372	go	10	17072.090281
373	nogo	10	22348.854641
374	go	10	18405.283253
375	go	10	21148.201167
376	go	10	19355.584454
377	go	10	23188.186381
378	go	10	20933.645831
379	nogo	10	17738.901658
380	go	10	19498.237813
381	go	10	15751.614469
382	go	10	20857.804596
383	nogo	10	15744.399498
384	go	10	21475.427218
385	nogo	10	17973.485233
386	go	10	17637.610360
387	go	10	19349.499156
388	go	10	17139.816244
389	go	10	15595.424969
390	go	10	18453.890716
391	go	11	28707.117532
392	go	11	21413.268793
393	go	11	17445.820512
394	go	11	17929.848607
395	nogo	11	15548.416884
396	go	11	19971.323605
397	go	11	12141.468855
398	go	11	22552.123778
399	go	11	31177.630435
400	go	11	15176.818220
401	nogo	11	12737.225868
402	go	11	25690.189379
403	go	11	25605.001619
404	nogo	11	20045.596768
405	go	11	27586.952291
406	nogo	11	17300.334662
407	go	11	23305.238138
408	go	11	17207.725465
409	go	11	19264.754927
410	go	11	22439.290177
411	go	11	16972.565684
412	go	11	17183.377502
413	go	11	19857.609684
414	nogo	11	20252.663028
415	go	11	20986.962390
