trial_index	trial_type	block_number	path_length
55	go	4	588.830164
56	go	4	526.314776
57	nogo	4	580.431347
58	go	4	578.414821
59	go	4	594.407418
60	go	4	532.462461
61	nogo	4	544.981628
62	go	4	587.680128
63	go	4	572.653157
64	go	4	554.293103
65	go	4	544.226078
66	go	4	587.671660
67	go	4	574.249514
68	go	4	599.104131
69	nogo	4	620.516084
70	go	4	717.438716
71	nogo	4	566.070151
72	go	4	570.262159
73	nogo	4	507.560232
74	go	4	585.442097
75	go	4	520.029047
76	go	4	568.013987
77	go	4	650.171041
78	go	4	583.790128
79	go	4	596.503925
80	go	4	608.105628
81	go	4	605.724099
82	go	4	610.023158
83	go	4	569.792504
84	go	4	560.767938
85	go	4	603.033071
86	go	4	594.735471
87	go	4	570.080415
88	nogo	4	448.226930
89	go	4	587.008802
90	go	4	588.109767
91	go	4	573.256717
92	go	4	579.834431
93	nogo	4	463.908210
94	go	4	586.016291
95	nogo	4	531.406862
96	go	4	587.965768
97	nogo	4	494.900749
98	go	4	575.651504
99	go	4	623.339148
100	go	4	574.979442
101	go	4	590.728111
102	go	4	611.315559
103	go	4	560.280950
104	nogo	4	527.326551
105	go	4	614.625583
106	go	4	574.235927
107	go	4	565.181416
108	go	4	589.011463
109	nogo	4	387.518382
110	go	4	617.548723
111	go	4	576.870666
112	nogo	4	500.979636
113	go	4	620.006102
114	go	4	600.610627
115	go	5	572.787089
116	go	5	576.844643
117	go	5	576.096235
118	nogo	5	n/a
119	go	5	597.593431
120	go	5	610.923619
121	nogo	5	567.449624
122	go	5	574.032016
123	go	5	558.927178
124	nogo	5	484.562057
125	go	5	598.803993
126	go	5	589.306329
127	nogo	5	433.595091
128	go	5	567.918141
129	go	5	570.954005
130	go	5	633.957719
131	go	5	576.718245
132	go	5	598.890951
133	nogo	5	382.106041
134	go	5	575.355733
135	go	5	601.731790
136	go	5	584.411526
137	go	5	596.352132
138	nogo	5	530.120065
139	go	5	559.415471
140	go	5	595.080379
141	go	5	576.067880
142	go	5	759.051079
143	nogo	5	n/a
144	go	5	564.239898
145	go	5	581.348987
146	go	5	595.726330
147	go	5	638.319409
148	go	5	588.825250
149	nogo	5	n/a
150	go	5	610.259473
151	nogo	5	475.802015
152	go	5	586.316712
153	go	5	552.530550
154	go	5	594.381591
155	go	5	566.917575
156	go	5	549.024177
157	go	5	589.516946
158	go	5	579.577870
159	go	5	574.120330
160	go	5	593.039380
161	nogo	5	543.438715
162	go	5	607.512451
163	nogo	5	529.725518
164	go	5	604.534550
165	go	5	604.907977
166	go	5	592.838302
167	go	5	621.101610
168	go	5	586.850515
169	go	5	590.544520
170	go	5	568.681990
171	go	5	604.944150
172	go	5	599.291024
173	go	5	609.246598
174	nogo	5	544.908757
193	go	7	582.903031
194	nogo	7	450.123013
195	go	7	544.033854
196	go	7	n/a
197	go	7	621.929346
198	nogo	7	523.627446
199	go	7	535.973003
200	nogo	7	587.048974
201	go	7	583.089311
202	go	7	n/a
203	go	7	562.565601
204	go	7	600.090634
205	go	7	623.646789
206	nogo	7	452.019305
207	go	7	591.755947
208	go	7	551.518913
209	go	7	547.912636
210	go	7	513.593420
211	go	7	605.674113
212	go	7	583.947975
213	nogo	7	517.863894
214	go	7	556.689290
215	nogo	7	509.694146
216	go	7	537.606244
217	go	7	567.698120
218	go	7	590.332521
219	go	7	587.524783
220	go	7	590.834735
221	nogo	7	371.651585
222	go	7	559.133342
223	go	7	582.406690
224	go	7	619.950541
225	nogo	7	n/a
226	go	7	635.839726
227	go	7	613.029251
228	go	7	630.062884
229	go	7	599.465689
230	go	7	597.097814
231	go	7	632.180682
232	go	7	577.690823
233	go	7	597.076264
234	nogo	7	521.761377
235	go	7	599.532410
236	go	7	563.493376
237	go	7	n/a
238	go	7	604.929592
239	nogo	7	579.832156
240	go	7	561.480451
241	go	7	583.125795
242	go	7	571.274382
243	go	7	560.178026
244	go	7	568.045206
245	nogo	7	413.315093
246	go	7	608.322836
247	go	7	574.716251
248	go	7	598.011594
249	go	7	584.426816
250	go	7	616.886036
251	nogo	7	513.667700
252	go	7	645.344120
253	go	8	595.757898
254	go	8	577.857812
255	nogo	8	506.144943
256	go	8	623.740002
257	go	8	595.460510
258	go	8	580.464466
259	nogo	8	487.165656
260	go	8	589.754038
261	nogo	8	508.899073
262	go	8	565.488753
263	go	8	605.764254
264	go	8	587.814958
265	go	8	644.430254
266	go	8	581.842348
267	go	8	540.671118
268	go	8	562.710206
269	go	8	613.238132
270	go	8	573.478003
271	go	8	629.172427
272	go	8	609.849794
273	go	8	570.781513
274	go	8	578.532095
275	go	8	606.908549
276	go	8	554.873441
277	nogo	8	n/a
278	go	8	585.326258
279	go	8	616.178931
280	nogo	8	513.399555
281	go	8	598.468152
282	go	8	596.804043
283	nogo	8	n/a
284	go	8	588.058007
285	go	8	580.714150
286	go	8	584.517397
287	go	8	584.021536
288	go	8	561.363851
289	go	8	530.189538
290	go	8	584.876344
291	go	8	628.452526
292	go	8	562.949388
293	nogo	8	n/a
294	go	8	590.686990
295	go	8	564.054373
296	go	8	579.939732
297	go	8	590.042467
298	nogo	8	478.958029
299	go	8	597.911097
300	nogo	8	422.025759
301	go	8	573.822008
302	go	8	608.035002
303	nogo	8	361.001440
304	go	8	584.255142
305	go	8	561.276738
306	nogo	8	460.335468
307	go	8	590.910823
308	nogo	8	475.132887
309	go	8	556.319627
310	go	8	596.007473
311	go	8	611.234299
312	go	8	567.738112
331	go	10	525.577772
332	go	10	607.988551
333	go	10	615.924232
334	go	10	557.319789
335	go	10	595.516873
336	go	10	566.636948
337	nogo	10	315.534648
338	go	10	600.304219
339	nogo	10	495.577191
340	go	10	619.819165
341	nogo	10	473.006056
342	go	10	582.215828
343	go	10	524.099310
344	go	10	612.854809
345	nogo	10	585.403569
346	go	10	605.580125
347	nogo	10	497.451853
348	go	10	583.619584
